Metric,Value
Total Electric Energy (kWh),39.31160731321258
Total Gas Energy (therms),0.2864865915615706
Average Electric Power (kW),1.6379836380505244
Peak Electric Power (kW),3.4651044207743427
Lighting Electric Energy (kWh),0.877569319285758
Other Electric Energy (kWh),4.926221418815714
HVAC Heating Electric Energy (kWh),33.507816575111114
Water Heating Gas Energy (therms),0.2864865915615706
Average Temperature - Indoor (C),18.029904698130885
Unmet Heating Load (C-hours),1.263826858560949
Unmet Cooling Load (C-hours),0.0
Total HVAC Heating Delivered (kWh),33.507816575111114
Average HVAC Heating COP (-),1.0
Average HVAC Heating Duct Efficiency (-),1.0
Total Hot Water Unmet Demand (kWh),0.0
