Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),Water Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),Grid Voltage (-),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W)
2025-01-01 00:00:00,1.7281474919988713,0.10124506507331346,0.0,1.7281474919988713,0.10124506507331346,0.0,0.00821688041963459,0.13844074372738485,1.5814898678518519,0.0,0.0,0.10124506507331346,0.0,1.0,0.03964239414865571,0.029731795611491772,0.0,0.0,0.0028521290204678363,0.0,0.005364751399166754,0.0,0.003447323629633531,0.0,0.0953510259490956,0.07151326946182168,0.0,0.0,1581.4898678518518,18.33333333333337,0.5333333333333333,0.0,1.5814898678518519,0.0,0.5333333333333333,1581.4898678518518,2965.2935022222223,0.0,0.0,81.19145971021713,51.66666666666668,46.10666666666668,0.0,49.2470782898079,0.0,0.0,0.0,126.86165579721428,48.27541826997169,49.2470782898079,47.789588260053584,12.43753247303448,18.04511109344363,-0.04907302723247865,6.749282330444872,2.8,9.236100170605994,1169.6043511918153,-978.5629249770806,-620.8062238921109,0.0,0.0,205.982666552805,0.0,1.0,0.031241573231356973,0.0,0.0,0.7969158682731268,65.99961422222222,2.9380406792694487,0.22781069860005845,8.47142074859024,0.0028603311925015588,3.0933750138254426,1.230084163633913,0.1935522906073019,-996.210413012887,17.647488035806372
2025-01-01 01:00:00,1.6775209640982496,0.10050177018302615,0.0,1.6775209640982496,0.10050177018302615,0.0,0.008002970743099504,0.13744968387366846,1.5320683094814815,0.0,0.0,0.10050177018302615,0.0,1.0,0.03865133429493931,0.028988500721204475,0.0,0.0,0.0026382193439327484,0.0,0.005364751399166754,0.0,0.003447323629633531,0.0,0.0953510259490956,0.07151326946182168,0.0,0.0,1532.0683094814815,18.33333333333337,0.5166666666666667,0.0,1.5320683094814815,0.0,0.5166666666666667,1532.0683094814815,2965.2935022222223,0.0,0.0,78.5198078186158,51.66666666666668,46.10666666666668,0.0,48.156100920016335,0.0,0.0,0.0,122.6871997165872,47.27955057496238,48.156100920016335,46.8412754024354,12.43753247303448,18.04207985824865,-0.04689331038684088,7.071374336606653,2.5,9.236100170605994,1148.4537985590132,-862.0456655743412,-591.0904324746618,0.0,0.0,204.7776970225535,0.0,1.0,0.02918816818337919,0.0,0.0,0.7445372298925473,65.99961422222222,2.698224529639902,0.22804644080471903,8.473086049832624,0.002862662038583119,7.5098851749012026,1.2301547922277656,0.15184519968302762,-879.427751936001,17.382086361659884
2025-01-01 02:00:00,1.7259514626149035,0.09975847529273886,0.030971523412061684,1.7259514626149035,0.09975847529273886,0.030971523412061684,0.008002970743099504,0.13645862401995207,1.5814898678518519,0.030971523412061684,0.0,0.09975847529273886,0.0,1.0,0.03766027444122292,0.02824520583091718,0.0,0.0,0.0026382193439327484,0.0,0.005364751399166754,0.0,0.003447323629633531,0.0,0.0953510259490956,0.07151326946182168,0.0,0.0,1581.4898678518518,18.33333333333337,0.5333333333333333,0.0,1.5814898678518519,0.0,0.5333333333333333,1581.4898678518518,2965.2935022222223,703.3706666666666,0.0,85.84097939275037,51.66666666666668,46.10666666666668,0.0,50.21555927476607,0.0,0.0,703.3706666666666,134.12653030117247,49.970150601443244,50.23539330966294,49.82761222988496,12.43753247303448,18.03037495080448,-0.055849617226185505,7.58122925810036,1.6500000000000001,9.236100170605994,1199.4406698559426,-797.5641087216411,-589.4763493141589,0.0,0.0,203.7866371688371,0.0,1.0,0.027481668838431172,0.0,0.0,0.7010075267909823,65.99961422222222,3.6405141494126783,0.22873963137923167,8.475174227587353,0.0028692167009666336,15.42050261990131,1.2301995477035161,0.10546575905072703,-814.5890481247447,17.024939403103684
2025-01-01 03:00:00,1.7248177963101636,0.09901518040245157,0.0,1.7248177963101636,0.09901518040245155,0.0,0.007860364292076111,0.13546756416623568,1.5814898678518519,0.0,0.0,0.09901518040245157,0.0,1.0,0.03666921458750652,0.027501910940629884,0.0,0.0,0.002495612892909357,0.0,0.005364751399166754,0.0,0.003447323629633531,0.0,0.0953510259490956,0.07151326946182168,0.0,0.0,1581.4898678518518,18.33333333333337,0.5333333333333333,0.0,1.5814898678518519,0.0,0.5333333333333333,1581.4898678518518,2965.2935022222223,0.0,0.0,87.82841031335663,51.66666666666668,46.10666666666668,0.0,50.75139044761573,0.0,0.0,0.0,137.23189111461974,50.78442730565238,50.800945734670705,50.75139044761573,12.43753247303448,18.050176389564193,-0.0480055207475577,7.4860258811069595,1.6500000000000001,9.236100170605994,1174.325908116803,-941.6000369987794,-613.1473004771932,0.0,0.0,202.6529708640973,0.0,1.0,0.02858522470273898,0.0,0.0,0.7291572352989414,65.99961422222222,3.3303698780468354,0.22908282469505634,8.49367068439061,0.002877142898473276,2.8350966213910893,1.2301099669427378,0.12926252195035853,-961.8492223959427,20.249185397163373
2025-01-01 04:00:00,1.7732482948268176,0.09827188551216427,0.0,1.7732482948268176,0.09827188551216427,0.0,0.007860364292076111,0.13447650431251928,1.6309114262222224,0.0,0.0,0.09827188551216427,0.0,1.0,0.03567815473379013,0.02675861605034259,0.0,0.0,0.002495612892909357,0.0,0.005364751399166754,0.0,0.003447323629633531,0.0,0.0953510259490956,0.07151326946182168,0.0,0.0,1630.9114262222222,18.33333333333337,0.55,0.0,1.6309114262222224,0.0,0.55,1630.9114262222222,2965.2935022222223,0.0,0.0,84.96350973944156,51.66666666666668,46.10666666666668,0.0,49.67427777594055,0.0,0.0,0.0,132.75548396787744,49.707255579969974,49.72374448198468,49.67427777594055,12.43753247303448,18.040741955189834,-0.049241694052395424,7.255912059779243,0.55,9.236100170605994,1160.5895702723892,-910.157564034668,-676.455017441878,0.0,0.0,201.66191101038092,0.0,1.0,0.02942213812195337,0.0,0.0,0.7505053786591885,65.99961422222222,4.471250481664103,0.22902570008922207,8.484363428162967,0.002876096257438131,15.578835254072603,1.229573313966972,0.11651666651795435,-931.7153504925807,21.557786457912705
2025-01-01 05:00:00,1.835770927694179,0.10342542183459091,0.030971523412061684,1.8357709276941792,0.10342542183459091,0.030971523412061684,0.012014074399810079,0.14342386870177626,1.6803329845925927,0.030971523412061684,0.0,0.10342542183459091,0.0,1.0,0.03567815473379013,0.02675861605034259,0.0,0.0,0.0027808257949561406,0.0,0.009233248604853939,0.0,0.005523306255654981,0.0,0.10222240771233114,0.07666680578424834,0.0,0.0,1680.3329845925925,18.33333333333337,0.5666666666666667,0.0,1.6803329845925927,0.0,0.5666666666666667,1680.3329845925925,2965.2935022222223,703.3706666666666,0.0,82.15965465139058,51.66666666666668,46.10666666666668,0.0,48.79188820578523,0.124511989841226,315.7844965292755,703.3706666666666,128.37446039279777,48.636754506859845,48.83215789234679,48.518917970835595,12.43753247303448,18.04580718038825,-0.04964859174167232,7.345876671106135,-0.25000000000000006,9.236100170605994,1190.8532767218667,-969.5817590791293,-708.9519736662538,0.0,0.0,214.2819887839454,0.0,1.0,0.02942661417531659,0.0,0.0,0.7506195546619773,65.99961422222222,5.190277011582501,0.23019026833044323,8.502532377618019,0.002893156238985459,19.362691527900413,1.2289222553545367,0.10261602163420988,-990.904515871926,21.322756792796767
2025-01-01 06:00:00,1.803346459431546,0.12266308117019063,0.0,1.803346459431546,0.12266308117019065,0.0,0.04190392784448534,0.17995266373520877,1.5814898678518519,0.0,0.0,0.12266308117019063,0.0,1.0,0.03766027444122292,0.02824520583091718,0.0,0.0,0.0031373419225146203,0.0,0.038766585921970714,0.0,0.016401888841621172,0.0,0.12589050045236466,0.09441787533927347,0.0,0.0,1581.4898678518518,18.33333333333337,0.5333333333333333,0.0,1.5814898678518519,0.0,0.5333333333333333,1581.4898678518518,2965.2935022222223,0.0,0.0,84.81840244260023,51.66666666666668,46.10666666666668,0.0,50.81635619699754,0.11897501291786701,317.5440683895797,0.0,132.52875381656287,49.62036863401811,50.81635619699754,49.022374852528394,12.43753247303448,18.02453116342179,-0.05598055319076849,6.949955350726307,0.3,9.236100170605994,1182.4089462542574,-1042.0462648474493,-682.8318431509352,0.0,0.0,279.04387077025075,0.0,1.0,0.029314329603614266,0.0,0.0,0.7477553788956295,65.99961422222222,4.707050783089832,0.23065174607084946,8.494750854119431,0.002895065525885469,0.6929302627527797,1.2290106449414033,0.12220608516476979,-1065.3681093237506,23.321844476301315
2025-01-01 07:00:00,1.8802411815262243,0.13137098419268406,0.030971523412061684,1.8802411815262243,0.13137098419268406,0.030971523412061684,0.05167411433171394,0.1976556409722882,1.6309114262222224,0.030971523412061684,0.0,0.13137098419268406,0.0,1.0,0.03964239414865571,0.029731795611491772,0.0,0.0,0.002923432245979533,0.0,0.04875068208573441,0.0,0.022494328715376027,0.0,0.13551891810825642,0.1016391885811923,0.0,0.0,1630.9114262222222,18.33333333333337,0.55,0.0,1.6309114262222224,0.0,0.55,1630.9114262222222,2965.2935022222223,703.3706666666666,0.0,86.32945124998913,51.66666666666668,46.10666666666668,0.0,51.297102940456725,0.08529482667453651,232.8500095136002,703.3706666666666,134.889767578108,50.16356868123265,51.297102940456725,49.596801551620615,12.43753247303448,18.053516069124445,-0.04432420045352276,6.712269904962489,-0.55,9.236100170605994,1201.8551009661614,-1165.0269999821996,-740.2719494138759,0.0,0.0,305.8430452586463,1.4291706533266095,1.0,0.03016772053823347,0.0,0.0,0.7695238337875197,65.99961422222222,5.372578899168569,0.2305202946114691,8.512651704565913,0.002898752031650946,16.500289271793704,1.2288855312226858,0.12376506602985482,-1188.787483461266,23.760483479066295
2025-01-01 08:00:00,1.937174912677184,0.13345038109248936,0.030971523412061684,1.9371749126771842,0.13345038109248938,0.030971523412061684,0.05234851778327803,0.20449341030131338,1.6803329845925927,0.030971523412061684,0.0,0.13345038109248936,0.0,1.0,0.040633454002372095,0.030475090501779063,0.0,0.0,0.0022103999908625735,0.0,0.05013811779241546,0.0,0.02655956884466085,0.0,0.13730038745428044,0.1029752905907103,0.0,0.0,1680.3329845925925,18.33333333333337,0.5666666666666667,0.0,1.6803329845925927,0.0,0.5666666666666667,1680.3329845925925,2965.2935022222223,703.3706666666666,0.0,84.56502774388511,51.66666666666668,46.10666666666668,0.0,51.21690986213812,0.2438673385554084,660.0740571954803,703.3706666666666,132.13285584982046,49.493771768811776,51.216909862138124,48.632202722148605,12.43753247303448,18.031468246574445,-0.05378889836134248,6.123964806833858,-1.4,9.236100170605994,1217.1620894187197,-1286.5380933460983,-802.3044214090327,0.0,0.0,311.03602801212514,92.82339941329482,0.96675,0.031227504348500808,0.0,0.0,0.7965569965891073,63.80512704933333,28.097498223034595,0.2322177674517001,8.52455081063684,0.002914761552995054,41.262987837509996,1.2295440003098563,0.13190402861645575,-1311.9662342133067,25.42814086720845
2025-01-01 09:00:00,1.8763336785810234,0.10198835996360074,0.0,1.8763336785810236,0.10198835996360074,0.0,0.007147332036959152,0.13943180358110124,1.729754542962963,0.0,0.0,0.10198835996360074,0.0,1.0,0.040633454002372095,0.030475090501779063,0.0,0.0,0.0017825806377923979,0.0,0.005364751399166754,0.0,0.003447323629633531,0.0,0.0953510259490956,0.07151326946182168,0.0,0.0,1729.7545429629631,18.33333333333337,0.5833333333333334,0.0,1.729754542962963,0.0,0.5833333333333334,1729.7545429629631,2965.2935022222223,0.0,0.0,83.43842452383173,51.66666666666668,46.10666666666668,0.0,50.786242446722966,0.0,0.0,0.0,130.37253831848705,49.104089184159,50.786242446722966,48.263012552877036,12.43753247303448,18.057833819176487,-0.04336262133397746,5.977443158035812,-0.85,9.236100170605994,1172.4636433484259,-1150.4887124379434,-767.4536566607745,0.0,0.0,139.9045638016237,265.72993786979197,0.0,0.030721414712724947,0.0,0.0,0.7836475679079182,0.0,70.2581932446137,0.23331674855606918,8.560891421415914,0.0029320321449342757,21.313690977747516,1.2300368236700023,0.13011716661981676,-1174.1401827599736,23.651470322030224
