Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),Water Heating Gas Power (therms/hour),Other Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),Gas Fireplace Gas Power (therms/hour),Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W)
2025-01-01 00:00:00,0.3243018652264553,0.11614889348193433,0.13271685391920063,0.3243018652264553,0.11614889348193433,0.13271685391920063,0.026882254999026987,0.18376464494965056,0.11365496527777778,0.030971523412061684,0.004326788840472296,0.09741854166666666,0.0,0.11614889348193433,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03506475048252919,0.02629856286189688,0.0,0.0,0.004278193530701754,0.0,0.022604061468325234,0.0,0.028899453640404752,0.0,0.11980044082671662,0.08985033062003743,0.004326788840472296,0.0,0.0,1730.6248946478145,20.000000000000057,0.25333333333333335,667.074890555889,2.855056024907407,0.11365496527777778,0.31666666666666665,2284.044819925926,7212.773115555556,703.3706666666666,0.0,79.5038950166558,51.66666666666668,46.10666666666668,0.0,50.11029299401006,0.17506359361422402,458.4234402198986,703.3706666666666,124.22483596352468,49.31309474884971,50.11181587562443,48.91297274465516,12.43753247303448,19.722113801353235,-0.04813165252721614,8.802129486044969,2.8,9.236100170605994,1809.6079187670177,-848.5440813010454,-205.22295847512444,0.0,0.0,331.6633239640482,0.0,1.0,0.009304098616694737,0.0,0.0,0.2373306802674109,65.99961422222222,-47.45734136972078,0.23057883566826576,9.650266789737847,0.0032167382526357524,40.95172976475437,1.2227777936088104,0.19705950325696842,-1541.5462185754361,25.927246718501546
2025-01-01 01:00:00,0.30834360632475677,0.114855095624126,0.10993485553024687,0.30834360632475677,0.114855095624126,0.10993485553024687,0.016533997721039185,0.16619096277038425,0.12561864583333335,0.0,0.002261730530246882,0.10767312500000001,0.0,0.114855095624126,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034188131720465954,0.025641098790349457,0.0,0.0,0.003957329015899122,0.0,0.012576668705140062,0.0,0.013050835271549526,0.0,0.11895199577836876,0.08921399683377655,0.002261730530246882,0.0,0.0,1912.7959361896899,20.000000000000057,0.2800000000000001,737.2933000880879,3.1555882380555555,0.12561864583333335,0.35,2524.4705904444445,7212.773115555556,0.0,0.0,82.39989829705746,51.66666666666668,46.10666666666668,0.0,51.23705194536917,0.1095047881597753,294.8496217777984,0.0,128.74984108915228,50.39834426892578,51.23705194536917,49.9789904307041,12.43753247303448,19.69453818591038,-0.061852417978902646,9.102124587299137,2.5,9.236100170605994,1933.0889289755255,-558.6155515125026,-203.4023225022274,0.0,0.0,273.54032898582864,0.0,1.0,0.009069389755581546,0.0,0.0,0.23134368292703106,65.99961422222222,-49.845013697765424,0.23253012305814194,9.66201041588942,0.0032382197547959,35.33096797058888,1.2229367088085812,0.1566221557274947,-1319.945914305485,24.037062704894677
2025-01-01 02:00:00,0.3143047880152314,0.11419763155257859,0.15589490950226564,0.3143047880152314,0.11419763155257859,0.15589490950226564,0.012031239789569286,0.15870938155899542,0.14356416666666666,0.030971523412061684,0.001868386090203946,0.123055,0.0,0.11419763155257859,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03331151295840273,0.024983634718802036,0.0,0.0,0.003957329015899122,0.0,0.008073910773670163,0.0,0.006445872822223915,0.0,0.11895199577836876,0.08921399683377655,0.001868386090203946,0.0,0.0,2186.0524985025027,20.000000000000057,0.32000000000000006,842.6209143863863,3.6063865577777774,0.14356416666666666,0.4,2885.1092462222223,7212.773115555556,703.3706666666666,0.0,81.55856943160602,51.66666666666668,46.10666666666668,0.0,51.23986623101454,0.12351224970286855,332.98711112931255,703.3706666666666,127.4352647368844,50.05040310010035,51.23986623101454,49.45567153464326,12.43753247303448,19.713641543503748,-0.05884377150170472,9.844265501259493,1.6500000000000001,9.236100170605994,2178.2967027716873,-339.21589099272046,-212.7723321085928,0.0,0.0,255.79209523833185,0.0,1.0,0.008996295688536231,0.0,0.0,0.2294791858521345,65.99961422222222,-50.77555886055405,0.23369354538985532,9.693157589740313,0.0032583254786912107,35.6505085230345,1.2228421741171425,0.11240340417276626,-1202.0133707505972,20.17656537149064
2025-01-01 03:00:00,0.29248384506375363,0.10940399787033539,0.11427545831682767,0.29248384506375363,0.10940399787033538,0.11427545831682767,0.010864059789130387,0.15001929916351214,0.1316004861111111,0.0,0.0014750416501610097,0.11280041666666667,0.0,0.10940399787033539,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03243489419633949,0.024326170647254612,0.0,0.0,0.003743419339364035,0.0,0.007120640449766351,0.0,0.004147302003064918,0.0,0.11343710296410772,0.08507782722308077,0.0014750416501610097,0.0,0.0,2003.8814569606272,20.000000000000057,0.2933333333333334,772.4025048541873,3.3058543446296293,0.1316004861111111,0.36666666666666664,2644.683475703704,7212.773115555556,0.0,0.0,80.51172696376263,51.66666666666668,46.10666666666668,0.0,50.89631798654385,0.01041546729064033,27.971714247816635,0.0,125.7995733808791,49.71734305161108,50.89631798654385,49.12785558414469,12.43753247303448,19.74482658241775,-0.04760287324385075,9.7596064145088,1.6500000000000001,9.236100170605994,1974.7064356365436,-615.1586822046146,-216.74487710891856,0.0,0.0,240.5569807347699,0.0,1.0,0.00915009086674568,0.0,0.0,0.23340222190001156,65.99961422222222,-52.98712494993511,0.2346209677753667,9.728978788655235,0.003277836975274867,30.216409092455763,1.2226973576260478,0.13530734341300746,-1409.8785855751414,22.317398516339395
2025-01-01 04:00:00,0.2728770448666328,0.09519262415143105,0.11437379442683841,0.2728770448666328,0.09519262415143105,0.11437379442683841,0.010864059789130387,0.1304124989663913,0.1316004861111111,0.0,0.0015733777601717438,0.11280041666666667,0.0,0.09519262415143105,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03155827543427626,0.023668706575707184,0.0,0.0,0.003743419339364035,0.0,0.007120640449766351,0.0,0.003489000097816519,0.0,0.09536522343429851,0.07152391757572386,0.0015733777601717438,0.0,0.0,2003.8814569606272,20.000000000000057,0.2933333333333334,772.4025048541873,3.3058543446296293,0.1316004861111111,0.36666666666666664,2644.683475703704,7212.773115555556,0.0,0.0,77.81861724993743,51.66666666666668,46.10666666666668,0.0,49.790204504377705,0.0,0.0,0.0,121.59158945302724,48.630100859776086,49.790204504377705,48.05004903747527,12.43753247303448,19.662535406660314,-0.06841161233163137,9.426331084317377,0.55,9.236100170605994,1939.6896415578801,-548.1289965004979,-237.5453962181144,0.0,0.0,223.65618575589522,0.0,1.0,0.00943020673670832,0.0,0.0,0.24054746967851667,65.99961422222222,-50.30260494052801,0.2368711239121171,9.705991761065851,0.003294015606087617,33.41163576903655,1.222455223037915,0.12341410067472018,-1345.1672152050849,24.635713850399643
2025-01-01 05:00:00,0.29723222533081406,0.09519262415143105,0.13507963331352654,0.29723222533081406,0.09519262415143105,0.13507963331352654,0.011291879142200562,0.1304124989663913,0.15552784722222224,0.0,0.0017700499801932119,0.13330958333333334,0.0,0.09519262415143105,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03155827543427626,0.023668706575707184,0.0,0.0,0.0041712386924342105,0.0,0.007120640449766351,0.0,0.003489000097816519,0.0,0.09536522343429851,0.07152391757572386,0.0017700499801932119,0.0,0.0,2368.223540044378,20.000000000000057,0.34666666666666673,912.839323918585,3.906918770925926,0.15552784722222224,0.43333333333333335,3125.5350167407405,7212.773115555556,0.0,0.0,75.02951770873352,51.66666666666668,46.10666666666668,0.0,48.73815023028035,0.0,0.0,0.0,117.23362141989614,47.67756366044145,48.73815023028035,47.147270375522005,12.43753247303448,19.74647359512603,-0.04829797465119133,9.748445744064412,-0.25000000000000006,9.236100170605994,2290.875373107145,-486.43997629046646,-252.91552707380205,0.0,0.0,226.9659524112844,0.0,1.0,0.009598374360910548,0.0,0.0,0.2448371207554361,65.99961422222222,-51.398592274715455,0.2370478560558687,9.763515786454725,0.0033154268497964995,34.42518940337736,1.2214758759773414,0.11065891851811806,-1421.8684049272147,22.589104718163128
2025-01-01 06:00:00,0.2636291953796116,0.09650755229452589,0.1360740956056741,0.2636291953796116,0.0965075522945259,0.1360740956056741,0.01182665333353828,0.13216573649051777,0.11963680555555557,0.030971523412061684,0.002556738860279084,0.10254583333333334,0.0,0.09650755229452589,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03331151295840273,0.024983634718802036,0.0,0.0,0.00470601288377193,0.0,0.007120640449766351,0.0,0.003489000097816519,0.0,0.09536522343429851,0.07152391757572386,0.002556738860279084,0.0,0.0,1821.710415418752,20.000000000000057,0.2666666666666667,702.1840953219885,3.0053221314814818,0.11963680555555557,0.3333333333333333,2404.257705185185,7212.773115555556,703.3706666666666,0.0,76.54699353304684,51.66666666666668,46.10666666666668,0.0,48.90074932048559,0.0,0.0,703.3706666666666,119.60467739538568,48.20038830203334,48.90320645093725,47.84775066235556,12.43753247303448,19.738197052904106,-0.04425046729088654,9.272554137648296,0.3,9.236100170605994,1767.5151073116172,-783.253167868562,-242.3875750249527,0.0,0.0,240.78175333602474,0.0,1.0,0.009487130254604903,0.0,0.0,0.2419994853741983,65.99961422222222,-52.58948641820705,0.2383853632710581,9.778909746135685,0.00333261428763026,30.218203473910247,1.2214975712184768,0.12841674508995513,-1511.2891666309126,25.85190344036233
2025-01-01 07:00:00,0.2949707697778244,0.09782248043762075,0.1314273832970209,0.2949707697778243,0.09782248043762075,0.1314273832970209,0.011505788818735648,0.13391897401464423,0.14954600694444445,0.0,0.0032450916303542227,0.12818229166666667,0.0,0.09782248043762075,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03506475048252919,0.02629856286189688,0.0,0.0,0.004385148368969297,0.0,0.007120640449766351,0.0,0.003489000097816519,0.0,0.09536522343429851,0.07152391757572386,0.0032450916303542227,0.0,0.0,2277.1380192734405,20.000000000000057,0.33333333333333337,877.7301191524856,3.7566526643518516,0.14954600694444445,0.4166666666666667,3005.3221314814814,7212.773115555556,0.0,0.0,84.90118339766701,51.66666666666668,46.10666666666668,0.0,51.30363559496833,0.0,0.0,0.0,132.6580990588547,51.33853488693524,51.35598453291871,51.30363559496833,12.43753247303448,19.695191902100742,-0.06336618489133437,9.058551862118593,-0.55,9.236100170605994,2218.8466440169063,-744.8871248321885,-259.7939940965571,0.0,0.0,252.30094190346514,1.5554566007418076,1.0,0.009731865434281632,0.0,0.0,0.2482422359157525,65.99961422222222,-50.798323063441835,0.2403538409081872,9.780041253826004,0.0033511381579754904,36.43702820691297,1.2216635442080381,0.1299682978431505,-1649.4727082490488,26.855464264374657
2025-01-01 08:00:00,0.39467304996271585,0.12985120017182997,0.11091821663035423,0.39467304996271585,0.12985120017182994,0.11091821663035423,0.06990008776199949,0.19915431636738298,0.12561864583333335,0.0,0.0032450916303542227,0.10767312500000001,0.0,0.12985120017182997,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03594136924459241,0.0269560269334443,0.0,0.0,0.0033155999862938598,0.0,0.06658448777570564,0.0,0.026019382804943002,0.0,0.13719356431784757,0.10289517323838565,0.0032450916303542227,0.0,0.0,1912.7959361896899,20.000000000000057,0.2800000000000001,737.2933000880879,3.1555882380555555,0.12561864583333335,0.35,2524.4705904444445,7212.773115555556,0.0,0.0,82.02593418147984,51.66666666666668,46.10666666666668,0.0,50.26191575290148,0.0,0.0,0.0,128.16552215856223,50.29802102140922,50.31607365566309,50.26191575290148,12.43753247303448,19.726233965358354,-0.04617821095640646,8.463760162006361,-1.4,9.236100170605994,1980.4946433385007,-1028.3442818483065,-280.18232726025366,0.0,0.0,373.00259933761936,113.10582533784239,1.0,0.010030926868313753,0.0,0.0,0.2558707506708772,65.99961422222222,-25.12156492855474,0.24162336149307242,9.823430720934754,0.003374047561196618,45.183333705269476,1.2220906043994348,0.13769515333876148,-1795.5745507137572,29.936968777362736
2025-01-01 09:00:00,0.39852374719161643,0.13106023436572564,0.10569258885367683,0.3985237471916165,0.13106023436572564,0.10569258885367683,0.07276090499825294,0.20612603663780799,0.11963680555555557,0.0,0.0031467555203434877,0.10254583333333334,0.0,0.13106023436572564,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03594136924459241,0.0269560269334443,0.0,0.0,0.0026738709566885965,0.0,0.07008703404156434,0.0,0.031379057483507056,0.0,0.1388056099097085,0.10410420743228134,0.0031467555203434877,0.0,0.0,1821.710415418752,20.000000000000057,0.2666666666666667,702.1840953219885,3.0053221314814818,0.11963680555555557,0.3333333333333333,2404.257705185185,7212.773115555556,0.0,0.0,79.48830007148604,51.66666666666668,46.10666666666668,0.0,49.25782712983623,0.0,0.0,0.0,124.20046886169692,49.29106985412888,49.30769121627521,49.25782712983623,12.43753247303448,19.66513413434872,-0.06848268944454693,8.23708702407326,-0.85,9.236100170605994,1965.1517966333233,-897.918296468102,-266.857969830312,0.0,0.0,381.28132000170797,326.17681826766676,1.0,0.009846576726679355,0.0,0.0,0.2511683129255399,65.99961422222222,29.018031043175384,0.2446870216422459,9.831302226430347,0.003402228221781459,54.66454174867908,1.222938538112002,0.13578772915833615,-1630.2112140360653,30.108822245974842
