Metric,Value
Total Electric Energy (kWh),59.02691536904521
Total Gas Energy (therms),0.0
Average Electric Power (kW),2.4594548070435502
Peak Electric Power (kW),15.873342636132579
Lighting Electric Energy (kWh),1.696219544939782
Water Heating Electric Energy (kWh),9.99178573503704
Other Electric Energy (kWh),12.514603513681742
HVAC Heating Electric Energy (kWh),33.62430657538665
HVAC Cooling Electric Energy (kWh),1.2
Average Temperature - Indoor (C),15.771919575282668
Unmet Heating Load (C-hours),1.2529518021296668
Unmet Cooling Load (C-hours),0.0
Total HVAC Heating Delivered (kWh),48.88051727987543
Average HVAC Heating COP (-),2.051634358574641
Average HVAC Heating Duct Efficiency (-),0.7575607674643701
Total HVAC Cooling Delivered (kWh),0.0
Average HVAC Cooling COP (-),0.0
Total Hot Water Unmet Demand (kWh),0.0
