Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Water Heating Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Garage Lighting Electric Power (kW),Garage Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Garage (C),Temperature - Attic (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Net Sensible Heat Gain - Garage (W),Net Sensible Heat Gain - Attic (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W),Infiltration Flow Rate - Garage (m^3/s),Infiltration Heat Gain - Garage (W),Radiation Heat Gain - Garage (W),Infiltration Flow Rate - Attic (m^3/s),Infiltration Heat Gain - Attic (W),Radiation Heat Gain - Attic (W)
2025-01-01 00:00:00,0.7108044448078411,0.19055103895059064,0.35857815426507716,0.710804444807841,0.19055103895059064,0.35857815426507716,0.02604310483446641,0.26158696497337464,0.373174375,0.05,0.03871440426507711,0.31986375000000006,0.0,0.17596770561725733,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03506475048252919,0.02629856286189688,0.0,0.0,0.004021034356725146,0.0,0.000745896652098507,0.0,0.021276173825642754,0.0,0.026963357483698172,0.0,0.19955885700714726,0.14966914275536042,6762.818494450997,15.611111111111143,0.23999999999999996,1109.7818498823383,9.374282461666668,0.373174375,0.3,7499.425969333333,24998.086564444446,0.0,16.611111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,13046.646653333333,879.2133333333333,0.0,92.29403844522139,51.66666666666668,46.10666666666668,0.0,50.56372548649975,0.0757045782239756,200.21972600033254,879.2133333333333,144.20943507065843,49.738235757904654,50.56447008241532,49.32474629769153,12.43753247303448,15.404003051494309,-0.03981703554727834,8.936395933010282,2.416642884512512,-0.25424919609563024,2.8,9.236100170605994,3478.1236484045735,-658.3888795160408,380.66878479800084,447.55067186070227,-3530.2487152654494,0.0,0.0,405.66017826178523,0.0,2.0,0.21484893527620727,0.0,0.0,2.010773465922068,131.99922844444444,-160.10630904275894,0.25660217716169187,7.039606057176304,0.002723307316897046,-144.56738478570412,1.24144602217026,0.2232536289690062,-1785.5893312509781,17.41860185259918,0.7249112727551998,360.82744467281776,19.841340125183013,0.1431310432747795,573.1541119046905,-125.60344004398817
2025-01-01 01:00:00,0.6758036519835706,0.17318494868584125,0.3376339583333334,0.6758036519835706,0.17318494868584125,0.3376339583333334,0.014385979880637579,0.2175113873807107,0.3939062847222222,0.05,0.0,0.3376339583333334,0.0,0.1586016153525079,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034188131720465954,0.025641098790349457,0.0,0.0,0.0037194567799707597,0.0,0.0003612795571769873,0.0,0.010305243543489832,0.0,0.006042566910700132,0.0,0.17728068874954464,0.13296051656215846,7138.530633031608,15.611111111111143,0.2533333333333333,1171.4363970980235,9.895075931759262,0.3939062847222222,0.31666666666666665,7916.060745407408,24998.086564444446,0.0,16.611111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,13046.646653333333,0.0,0.0,93.80576421246552,51.66666666666668,46.10666666666668,0.0,50.63349975748954,0.0,0.0,0.0,146.57150658197736,50.239020586651385,50.63349975748954,50.041781001232316,12.43753247303448,15.293995307625014,-0.0645261434471874,9.060413718801037,2.9310197701013774,1.4226563460137551,2.5,9.236100170605994,3971.8641406898987,-296.5523661486811,-389.9729398818432,59.46667083216836,-3359.4851597874294,0.0,0.0,351.48694749332464,0.0,2.0,0.2015034570316832,0.0,0.0,1.8858729933661722,131.99922844444444,-158.66828004760353,0.2559299949938537,6.9536342085694764,0.0026968076844387846,-103.2834192414333,1.2419995855419477,0.17712200782688128,-1483.640060371417,15.651297124712327,0.7249112727551998,-407.7734251962575,17.80048531441432,0.10390947557396063,165.11158429060586,-105.6449134584375
2025-01-01 02:00:00,0.736437023422205,0.1722913202864747,0.39094458333333343,0.736437023422205,0.1722913202864747,0.3909445833333334,0.014252448044124474,0.21608256148919153,0.4561020138888889,0.05,0.0,0.39094458333333343,0.0,0.15770798695314137,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03331151295840273,0.024983634718802036,0.0,0.0,0.0037194567799707597,0.0,0.00035675677854432597,0.0,0.010176234485609389,0.0,0.005805245551669613,0.0,0.17696580297911918,0.13272435223433934,8265.667048773441,16.444444444444485,0.2933333333333333,1356.4000387450799,11.45745634203704,0.4561020138888889,0.36666666666666664,9165.96507362963,24998.086564444446,0.0,17.44444444444449,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,13046.646653333333,0.0,0.0,89.14286310355807,51.66666666666668,46.10666666666668,0.0,49.70864900947296,0.0,0.0,0.0,139.28572359930948,49.38335446299895,49.70864900947296,49.22070718976196,12.43753247303448,16.17367863911067,-0.051902519035840824,10.181856228334299,2.3713692590517113,1.5274904256170407,1.6500000000000001,9.236100170605994,4631.634865135875,-64.84588172969332,-667.1421689202957,-93.15208509278565,-3805.9869847859177,0.0,0.0,349.9466317692221,0.0,2.0,0.20004415088096242,0.0,0.0,1.872215331610698,131.99922844444444,-177.99183062086996,0.24050185426426524,7.365040258885524,0.0026809699452336588,-48.656391003375944,1.2382352537287296,0.1283294847263408,-1429.1035014743288,7.857580999555589,0.7249112727551998,-684.6828499430667,17.540681022771,0.0635590117264701,14.578596088413104,-107.73068118119876
2025-01-01 03:00:00,0.7353593529423054,0.1716338562149273,0.39094458333333343,0.7353593529423054,0.17163385621492727,0.3909445833333334,0.014051396326288218,0.21520594272712829,0.4561020138888889,0.05,0.0,0.39094458333333343,0.0,0.15705052288159396,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03243489419633949,0.024326170647254612,0.0,0.0,0.003518405062134503,0.0,0.00035675677854432597,0.0,0.010176234485609389,0.0,0.005805245551669613,0.0,0.17696580297911918,0.13272435223433934,8265.667048773441,16.444444444444485,0.2933333333333333,1356.4000387450799,11.45745634203704,0.4561020138888889,0.36666666666666664,9165.96507362963,24998.086564444446,0.0,17.44444444444449,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,13046.646653333333,0.0,0.0,86.97951824747084,51.66666666666668,46.10666666666668,0.0,48.82035452287696,0.0,0.0,0.0,135.90549726167316,48.56006708999597,48.82035452287696,48.429923373555475,12.43753247303448,16.154375531782723,-0.0696510412304456,9.94317276228105,2.150648682275095,1.2402235420744343,1.6500000000000001,9.236100170605994,4535.238534388376,-269.6958965255774,-467.5177646055152,-52.22611684833518,-3919.3212946744366,0.0,0.0,348.8689612893226,0.0,2.0,0.2065157076709386,0.0,0.0,1.9327827003051845,131.99922844444444,-159.97618099995105,0.239870488110956,7.3430763421818614,0.0026705456049381394,-120.8711092438802,1.2383257981596139,0.15364022850134246,-1638.7475400292494,12.651604758592141,0.7249112727551998,-485.1311740136864,17.613409408171265,0.0813001082269231,62.85721595643003,-115.0833328047652
2025-01-01 04:00:00,0.7552146439024644,0.17097639214337987,0.4087147916666668,0.7552146439024644,0.17097639214337987,0.40871479166666674,0.014051396326288218,0.21432932396506504,0.47683392361111115,0.05,0.0,0.4087147916666668,0.0,0.15639305881004653,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03155827543427626,0.023668706575707184,0.0,0.0,0.003518405062134503,0.0,0.00035675677854432597,0.0,0.010176234485609389,0.0,0.005805245551669613,0.0,0.17696580297911918,0.13272435223433934,8641.379187354052,16.444444444444485,0.30666666666666664,1418.0545859607655,11.978249812129633,0.47683392361111115,0.38333333333333336,9582.599849703704,24998.086564444446,0.0,17.44444444444449,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,13046.646653333333,0.0,0.0,84.86645272480573,51.66666666666668,46.10666666666668,0.0,47.95526919863577,0.0,0.0,0.0,132.60383238250895,47.75676563960365,47.95526919863577,47.6575138600876,12.43753247303448,16.13643126279769,-0.0700861305374346,9.660860859694878,1.7435496854464658,1.3211796376069442,0.55,9.236100170605994,4449.172295008283,-140.7515402280172,-1121.1301690169623,-137.39633393824806,-4392.221561506851,0.0,0.0,347.9923425272594,0.0,2.0,0.21395408283664732,0.0,0.0,2.0023985324411564,131.99922844444444,-147.97767336617645,0.23745201925861786,7.296114021552033,0.0026417303963903477,-3.690998908338683,1.2378429642515683,0.14049054535387562,-1574.0097798989104,15.2036537101278,0.7249112727551998,-1139.3808155060221,18.25064648906004,0.07868964114208811,-22.78643517978306,-114.60989875846502
2025-01-01 05:00:00,0.7141529278936924,0.17097639214337987,0.3731743750000001,0.7141529278936924,0.17097639214337987,0.37317437500000006,0.014453499761960732,0.21432932396506504,0.4353701041666667,0.05,0.0,0.3731743750000001,0.0,0.15639305881004653,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03155827543427626,0.023668706575707184,0.0,0.0,0.0039205084978070175,0.0,0.00035675677854432597,0.0,0.010176234485609389,0.0,0.005805245551669613,0.0,0.17696580297911918,0.13272435223433934,7889.954910192829,16.444444444444485,0.27999999999999997,1294.7454915293943,10.936662871944446,0.4353701041666667,0.35,8749.330297555554,24998.086564444446,0.0,17.44444444444449,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,13046.646653333333,0.0,0.0,82.61659927295254,51.66666666666668,46.10666666666668,0.0,47.114094790566085,0.0,0.0,0.0,129.08843636398834,46.9741942419619,47.114094790566085,46.90424396765981,12.43753247303448,16.190302773801026,-0.06065908966984042,10.087537239618388,0.5524554267548016,0.38884962212844354,-0.25000000000000006,9.236100170605994,3411.969085513739,-373.9381385847427,-747.3526054931008,-158.66818451508223,-4682.5927168384405,0.0,0.0,348.3944459629319,0.0,2.0,0.2161327770256895,0.0,0.0,2.022788954483754,131.99922844444444,-143.78755380358047,0.23837732995075636,7.343542398609599,0.0026625211653073435,18.09194335482989,1.2369759985506776,0.12645684769541374,-1681.2468498420124,12.563219727875286,0.7249112727551998,-767.5772379684319,20.224632475331134,0.06171476794713386,-26.317748308038084,-132.35043620704414
2025-01-01 06:00:00,0.7786045238790763,0.1722913202864747,0.4729422851180926,0.7786045238790762,0.1722913202864747,0.4729422851180926,0.014956129056551375,0.21608256148919153,0.4975658333333334,0.05,0.04645728511809253,0.4264850000000001,0.0,0.15770798695314137,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03331151295840273,0.024983634718802036,0.0,0.0,0.00442313779239766,0.0,0.00035675677854432597,0.0,0.010176234485609389,0.0,0.005805245551669613,0.0,0.17696580297911918,0.13272435223433934,9017.091325934662,16.444444444444485,0.32,1479.7091331764507,12.499043282222225,0.4975658333333334,0.4,9999.234625777779,24998.086564444446,0.0,17.44444444444449,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,13046.646653333333,1055.056,0.0,86.81888159868735,51.66666666666668,46.10666666666668,0.0,48.51660453672194,0.0,0.0,1055.056,135.654502497949,48.46249462713994,48.5210237352697,48.43102047380119,12.43753247303448,16.16040326143003,-0.05232338616503383,9.559132915867831,1.1809535287732134,0.19249699851821414,0.3,9.236100170605994,4756.90256995845,-278.96339809522885,-819.4699336916951,-109.4096860559185,-4463.44916364991,0.0,0.0,350.650312781649,0.0,2.0,0.21411573185385155,0.0,0.0,2.0039114073091135,131.99922844444444,-147.38990510795082,0.2370561899269961,7.305416843590616,0.0026428432753156012,-109.08817033205892,1.2371180710853753,0.14615171153864967,-1775.626107711077,16.953576439397587,0.7249112727551998,-839.2040480760766,19.73411438438142,0.07395828608699224,13.07627649315266,-122.48596254907117
2025-01-01 07:00:00,0.9745046121652882,0.19403446278592248,0.5331062500000001,0.974504612165288,0.1940344627859225,0.5331062500000001,0.04579951702811358,0.2567478034705078,0.6219572916666667,0.05,0.0,0.5331062500000001,0.0,0.17945112945258918,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03506475048252919,0.02629856286189688,0.0,0.0,0.004121560215643275,0.0,0.0014116496668262553,0.0,0.04026630714564405,0.0,0.017479630867055517,0.0,0.20420342212092313,0.1531525665906923,11271.36415741833,17.83333333333337,0.39999999999999997,1849.6364164705635,15.62380410277778,0.6219572916666667,0.5,12499.043282222223,24998.086564444446,0.0,18.83333333333337,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,13046.646653333333,0.0,0.0,87.46147350037232,51.66666666666668,46.10666666666668,0.0,51.37449051266499,0.17458441026188914,475.05549895731076,0.0,136.65855234433175,50.082628051318906,51.38526369215749,49.425923641153375,12.43753247303448,17.50969117899664,-0.07445517001797661,10.12765825246312,0.539762389177151,-0.02864686863645884,-0.55,9.236100170605994,5988.3452452856345,-254.35415996290584,-1020.4801406866683,-182.93822680301554,-5519.971578938978,0.0,0.0,420.25230939460124,5.1526257015142365,2.0,0.23169721756563977,0.0,0.0,2.1684567187173505,131.99922844444444,-183.29964258831484,0.21656587038050987,7.940775890830997,0.0026300714207332866,18.209568235384825,1.231385189475375,0.15016589604230018,-2116.7391761082768,12.748599674807064,0.7249112727551998,-1041.2827793920353,20.802638705366896,0.07537891729652059,-57.1481303579499,-125.79009644506564
2025-01-01 08:00:00,1.0074230283622698,0.20384329456046038,0.5718206542650772,1.0074230283622698,0.20384329456046038,0.5718206542650772,0.05829165647367694,0.2771740802219263,0.6219572916666667,0.05,0.03871440426507711,0.5331062500000001,0.0,0.18925996122712704,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03594136924459241,0.0269560269334443,0.0,0.0,0.0031163016264619883,0.0,0.001868812131015663,0.0,0.053306542716199286,0.0,0.024827465252423502,0.0,0.2164052457249104,0.16230393429368276,11271.36415741833,17.83333333333337,0.39999999999999997,1849.6364164705635,15.62380410277778,0.6219572916666667,0.5,12499.043282222223,24998.086564444446,0.0,18.83333333333337,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,13046.646653333333,879.2133333333333,0.0,89.43285102509482,51.66666666666668,46.10666666666668,0.0,51.57796558350818,0.12952079483111806,349.45181991362386,879.2133333333333,139.73882972671066,50.82806781892451,51.57796558350818,50.453118936632684,12.43753247303448,17.550297043705243,-0.061107472907109064,9.487259310143148,-0.22753436929486773,-0.551957293359529,-1.4,9.236100170605994,5607.765743986238,-413.77427057930527,-1101.2517171875359,-220.10828596504774,-6017.169558463311,0.0,0.0,436.9056880184151,343.3383778670152,1.7665,0.24014310520911594,0.0,0.0,2.2475018708277306,116.58831852355554,-83.33454298719361,0.21802168841186512,7.991535299616694,0.0026534927435956797,211.49799390454172,1.2317738580488227,0.1586006463948965,-2282.775227536438,19.364540486569,0.7249112727551998,-1123.5593351794391,22.30761799190327,0.08381129693108812,-94.34527052226873,-125.76301544277901
2025-01-01 09:00:00,0.951594799106185,0.20449274646196292,0.4797956250000001,0.9515947991061849,0.2044927464619629,0.47979562500000006,0.059557947031351643,0.28227528957483333,0.5597615625000001,0.05,0.0,0.4797956250000001,0.0,0.18990941312862958,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03594136924459241,0.0269560269334443,0.0,0.0,0.0025131464729532165,0.0,0.0019321310318729215,0.0,0.0551126695265255,0.0,0.02906273873666045,0.0,0.21727118159358044,0.16295338619518532,10144.227741676495,17.83333333333337,0.36,1664.672774823507,14.061423692500002,0.5597615625000001,0.45,11249.138954,24998.086564444446,0.0,18.83333333333337,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,13046.646653333333,0.0,0.0,86.56592258974085,51.66666666666668,46.10666666666668,0.0,50.89335384049205,0.040423640073823,109.43686886974699,0.0,135.2592540464701,49.78928648132436,50.89335384049205,49.237252801740524,12.43753247303448,17.56135579726058,-0.06371758306501682,9.386044566228573,-0.04837812539557753,-0.20285479987189167,-0.85,9.236100170605994,4860.139663094499,-435.6555096890076,-749.0932854685465,-166.9852497851377,-5739.930498227341,0.0,0.0,392.6238681168566,925.8828078390585,1.0,0.23593130625409417,0.0,0.0,2.2080835996984436,65.99961422222222,63.21855152848787,0.22285226168647568,8.07083849239946,0.0027130840548184104,370.58120835526387,1.2323008658454195,0.15682239513222215,-2120.520564579264,20.19228006674923,0.7249112727551998,-770.472286066885,21.37900059833862,0.08297120041820667,-76.80022910920121,-90.1850206759365
