Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),Water Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Garage Lighting Electric Power (kW),Garage Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),Spa Pump Electric Power (kW),Spa Pump Reactive Power (kVAR),Spa Heater Electric Power (kW),Spa Heater Reactive Power (kVAR),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Garage (C),Temperature - Attic (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Garage (W),Net Sensible Heat Gain - Attic (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Garage (m^3/s),Infiltration Heat Gain - Garage (W),Radiation Heat Gain - Garage (W),Infiltration Flow Rate - Attic (m^3/s),Infiltration Heat Gain - Attic (W),Radiation Heat Gain - Attic (W)
2025-01-01 10:00:00,5.880698629883859,0.3053390602521629,0.0,5.8806986298838595,0.3053390602521629,0.0,0.08156048064890611,0.47560887530902735,5.323529273925926,0.0,0.0,0.3053390602521629,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0589948405115722,0.04424613038367913,0.0,0.0,0.016358585526315788,0.0,0.002651982893795858,0.0,0.06254991222879447,0.0,0.011867791774778398,0.0,0.3481239064913118,0.26109292986848376,0.029503066719584792,0.0,0.027119269811780155,0.0,5323.529273925927,18.33333333333337,0.3833333333333334,0.0,5.323529273925926,0.0,0.38333333333333336,5323.529273925927,13887.467671111111,0.0,0.0,90.11576820747266,51.66666666666668,46.10666666666668,0.0,51.73177896561981,0.0,0.0,0.0,140.805887824176,51.574972744398195,51.73177896561981,51.496569633787395,12.43753247303448,17.99397476186628,-0.06728945857506255,1.261420143752616,0.44233110747370763,0.85,9.236100170605994,4268.977500413498,-391.9852320655364,155.35261456322775,-1817.1419491892832,0.0,0.0,476.1783459721767,1515.5583395808558,0.0,0.08069095216012383,0.0,0.0,0.5884847807886457,0.0,286.4118297046782,0.21472398310125865,8.244973964378017,0.002686407755289921,167.61438343843977,1.2304891597740668,0.7249112727551998,-397.8323925047117,5.847160439175301,0.2084734726414091,92.84237953660218,62.51023502662559
2025-01-01 11:00:00,4.719634834855842,0.3053390602521629,0.0,4.719634834855842,0.3053390602521629,0.0,0.08156048064890611,0.471834052873603,4.166240301333334,0.0,0.0,0.3053390602521629,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0589948405115722,0.04424613038367913,0.0,0.0,0.016358585526315788,0.0,0.002651982893795858,0.0,0.06254991222879447,0.0,0.011867791774778398,0.0,0.3481239064913118,0.26109292986848376,0.027536195604945805,0.0,0.025311318490994814,0.0,4166.240301333333,18.33333333333337,0.30000000000000004,0.0,4.166240301333334,0.0,0.3,4166.240301333333,13887.467671111111,0.0,0.0,86.97050963590763,51.66666666666668,46.10666666666668,0.0,50.556818168625576,0.0,0.0,0.0,135.89142130610568,50.47133810370854,50.556818168625576,50.42859807125003,12.43753247303448,18.060406869816568,-0.05339322531776946,2.43430598030568,2.8035454234130905,1.95,9.236100170605994,3346.92559163025,-455.0663108772222,-41.61226473882726,-1618.8536925609044,0.0,0.0,476.1783459721767,1587.0339504309632,0.0,0.07697912623403406,0.0,0.0,0.561414173639211,0.0,323.3606368856441,0.21572734725187226,8.30205848214037,0.00271157627005392,138.1385680459635,1.229612580106727,0.7249112727551998,-458.1410392320477,3.074728354825559,0.2056478326043252,-250.41526359650763,208.8029988576804
2025-01-01 12:00:00,3.79743500653761,0.30755136677134687,0.0,3.7974350065376097,0.30755136677134687,0.0,0.08224208837916927,0.4747837948991816,3.2404091232592593,0.0,0.0,0.30755136677134687,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0619445825371508,0.04645843690286309,0.0,0.0,0.017040193256578944,0.0,0.002651982893795858,0.0,0.06254991222879447,0.0,0.011867791774778398,0.0,0.3481239064913118,0.26109292986848376,0.027536195604945805,0.0,0.025311318490994814,0.0,3240.4091232592596,18.33333333333337,0.2333333333333334,0.0,3.2404091232592593,0.0,0.23333333333333334,3240.4091232592596,13887.467671111111,0.0,0.0,84.22724304328133,51.66666666666668,46.10666666666668,0.0,49.42286613596484,0.0,0.0,0.0,131.6050672551271,49.403920413461684,49.424856828728785,49.39245685944616,12.43753247303448,18.013380238483442,-0.05692391002912611,3.271615921787597,5.040244113210855,3.05,9.236100170605994,2609.8982394318373,-306.70721268769813,-430.2918490152151,-1472.6107641109618,0.0,0.0,479.8096957280185,1647.8476408070294,0.0,0.07568654522589546,0.0,0.0,0.5519872895727479,0.0,362.2901845555213,0.2177585703765611,8.298159015221296,0.0027305878817784515,98.20304843281136,1.2291797103347435,0.7249112727551998,-309.92470138004353,3.2174886923454222,0.26878857524905914,-690.9456701241593,260.65382110894416
2025-01-01 13:00:00,2.17927526809877,0.30755136677134687,0.0,2.17927526809877,0.30755136677134687,0.0,0.08428691156995874,0.4747837948991816,1.6202045616296297,0.0,0.0,0.30755136677134687,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0619445825371508,0.04645843690286309,0.0,0.0,0.01908501644736842,0.0,0.002651982893795858,0.0,0.06254991222879447,0.0,0.011867791774778398,0.0,0.3481239064913118,0.26109292986848376,0.027536195604945805,0.0,0.025311318490994814,0.0,1620.2045616296298,18.33333333333337,0.1166666666666667,0.0,1.6202045616296297,0.0,0.11666666666666667,1620.2045616296298,13887.467671111111,0.0,0.0,81.52674341940205,51.66666666666668,46.10666666666668,0.0,48.334954658353794,0.0,0.0,0.0,127.38553659281571,48.37129357747922,48.38946303704194,48.334954658353794,12.43753247303448,17.985545598381897,-0.05694210497789207,4.276874519707158,6.920763886907879,4.45,9.236100170605994,1294.2252525064318,-171.81344604843557,-641.8138529290624,-1252.8707449864867,0.0,0.0,481.8545189188079,1908.7019886173568,0.0,0.07145061208952593,0.0,0.0,0.5210943317322567,0.0,445.036916944481,0.21911058482613463,8.297163785791895,0.0027441402684535245,78.12447340098387,1.2287095813569404,0.7249112727551998,-175.38670034775902,3.5732542993234686,0.2803910422251354,-902.3315585040269,260.5177055749645
2025-01-01 14:00:00,3.8385912695431696,0.30755136677134687,0.0,3.838591269543169,0.30755136677134687,0.0,0.08565012703048505,0.512532019253425,3.2404091232592593,0.0,0.0,0.30755136677134687,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0619445825371508,0.04645843690286309,0.0,0.0,0.020448231907894732,0.0,0.002651982893795858,0.0,0.06254991222879447,0.0,0.011867791774778398,0.0,0.3481239064913118,0.26109292986848376,0.04720490675133567,0.0,0.04339083169884825,0.0,3240.4091232592596,18.33333333333337,0.2333333333333334,0.0,3.2404091232592593,0.0,0.23333333333333334,3240.4091232592596,13887.467671111111,0.0,0.0,78.59057465711956,51.66666666666668,46.10666666666668,0.0,47.33742191074905,0.0,0.0,0.0,122.79777290174933,47.37237015702029,47.38984428015591,47.33742191074905,12.43753247303448,18.08096106958231,-0.05354949681490702,4.989540855281058,8.133468104518125,4.7,9.236100170605994,3024.67193120387,-477.6406199057502,-1129.2250874290028,-1207.4487140948224,0.0,0.0,483.2177343793343,2089.4018962173673,0.0,0.06986285915515254,0.0,0.0,0.5095147380787195,0.0,508.49378766009903,0.218597878207724,8.35129606547356,0.0027554067904904966,46.41400843998274,1.2276822251134363,0.7249112727551998,-481.64018826993845,3.999568364188219,0.29192314491346333,-1305.9627949906528,176.73770756165013
2025-01-01 15:00:00,2.3486638383564933,0.30644521351175485,0.03871440426507711,2.3486638383564933,0.30644521351175485,0.03871440426507711,0.08905816568180085,0.6394011110450628,1.6202045616296297,0.03871440426507711,0.0,0.30644521351175485,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0604697115243615,0.04535228364327111,0.0,0.0,0.023856270559210524,0.0,0.002651982893795858,0.0,0.06254991222879447,0.0,0.011867791774778398,0.0,0.3481239064913118,0.26109292986848376,0.11407852464906121,0.0,0.10486117660554996,0.0,1620.2045616296298,18.33333333333337,0.1166666666666667,0.0,1.6202045616296297,0.0,0.11666666666666667,1620.2045616296298,13887.467671111111,879.2133333333333,0.0,78.47988726539212,51.66666666666668,46.10666666666668,0.0,47.2023829034564,0.0,0.0,879.2133333333333,122.6248238521752,47.22381397869815,47.23452951631904,47.2023829034564,12.43753247303448,18.030751958394852,-0.05049402903817111,4.905096312185896,8.009484738180959,4.15,9.236100170605994,1295.0926268777075,-703.0445171317482,-1420.2378635164573,-1269.128784035893,0.0,0.0,485.15090201786074,1752.4893020080385,0.0,0.07069163595134063,0.0,0.0,0.5155590654558414,0.0,458.8659472661099,0.21962644450130842,8.33292238735722,0.0027598780422400083,32.049568216315116,1.227890142788073,0.7249112727551998,-708.0341593101264,4.989642178378258,0.29360931822182756,-1462.9961319115853,42.758268395127885
2025-01-01 16:00:00,3.378825637511912,0.3506465519887987,0.0,3.3788256375119126,0.3506465519887987,0.0,0.2824992964455862,1.0132061903996599,2.083120150666667,0.0,0.0,0.3506465519887987,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06489432456272941,0.04867074342204704,0.0,0.0,0.029990740131578944,0.0,0.010270382028356473,0.0,0.2422381742856508,0.0,0.07004982755112908,0.0,0.40263441142233564,0.30197580856675166,0.24782576044451227,0.0,0.22780186641895334,0.0,2083.1201506666666,18.33333333333337,0.15000000000000002,0.0,2.083120150666667,0.0,0.15,2083.1201506666666,13887.467671111111,0.0,0.0,90.56835587266521,51.66666666666668,46.10666666666668,0.0,52.20888910299227,0.07894361648728325,217.90078975738845,0.0,141.51305605103937,51.71052125950485,52.227003252313544,51.44322318843989,12.43753247303448,17.957060325670092,-0.07134063719447319,4.307168928405681,6.987180348298368,3.05,9.236100170605994,1650.548212712653,-1178.7408203758066,-1716.1577230413902,-1453.7256322749513,0.0,0.0,808.3884047667058,674.6204452108376,0.249925,0.07470581693556536,0.0,0.0,0.5448347692777482,16.49495358448889,212.7652895542318,0.22100886626246433,8.30338214621319,0.0027643914378962255,-22.768352799967094,1.2281977381814089,0.7249112727551998,-1185.4668228232897,6.726002447483035,0.3055989833385159,-1588.6293807901216,-127.52834225126871
2025-01-01 17:00:00,4.21509510567986,0.3608783921149888,0.0,4.21509510567986,0.36087839211498873,0.0,0.3925813482187966,1.0450202232388415,2.7774935342222222,0.0,0.0,0.3608783921149888,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07079380861388664,0.05309535646041496,0.0,0.0,0.03817003289473684,0.0,0.014415113914096249,0.0,0.3399962014099635,0.0,0.10332069663042137,0.0,0.4103773808727652,0.3077830356545738,0.2399582759859563,0.0,0.22057006113581196,0.0,2777.4935342222225,18.33333333333337,0.20000000000000007,0.0,2.7774935342222222,0.0,0.2,2777.4935342222225,13887.467671111111,0.0,0.0,84.3566449992871,51.66666666666668,46.10666666666668,0.0,50.83738605361761,0.04121550675872078,108.95039487869423,0.0,131.80725781138608,49.42381538854511,50.83738605361761,48.71703005600886,12.43753247303448,18.020164180493303,-0.03968091828949933,3.240897550626159,4.795682352989971,1.95,9.236100170605994,2125.6395887527415,-1211.8441483319266,-1384.826403103821,-1651.0266188769144,0.0,0.0,963.7412276921096,55.11831862696724,0.23325,0.07878947473293088,0.0,0.0,0.5746171723770401,15.394410017333334,35.43144571532404,0.21899659905395547,8.314482463485,0.002751473624138719,-75.49919567224157,1.227363527141726,0.7249112727551998,-1220.3229965476316,8.47884821570516,0.2894805757185246,-1088.2239188502424,-296.60248425357855
2025-01-01 18:00:00,4.997086374605751,0.319652640017263,0.0,4.997086374605751,0.31965264001726307,0.0,0.1295558183796475,0.7012902548927706,4.166240301333334,0.0,0.0,0.319652640017263,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07374355063946524,0.05530766297959891,0.0,0.0,0.0436228947368421,0.0,0.003495184351407421,0.0,0.08243773929139799,0.0,0.018398809260898586,0.0,0.35245996938355234,0.2643449770376642,0.13374723579545106,0.0,0.12294068981340339,0.0,4166.240301333333,18.33333333333337,0.30000000000000004,0.0,4.166240301333334,0.0,0.3,4166.240301333333,13887.467671111111,0.0,0.0,79.65054857690754,51.66666666666668,46.10666666666668,0.0,49.5739178185587,0.0,0.0,0.0,124.453982151418,47.634291818466735,49.5739178185587,46.664478818420754,12.43753247303448,18.007546736415886,-0.06759036265612449,2.5390630988783442,3.071516877002901,1.15,9.236100170605994,2987.517123435862,-1307.7255608650737,-862.576797577144,-1720.1607906267209,0.0,0.0,550.5864933738706,0.0,0.016675,0.07802284524583022,0.0,0.0,0.5690260896895132,1.1005435671555555,-9.14888064462154,0.21831520635816268,8.293288994948258,0.0027418627859475894,-80.95645362255738,1.2268070946288758,0.7249112727551998,-1316.8148487542574,9.089287889183604,0.21742991826244892,-543.7957240975147,-318.78107347962936
2025-01-01 19:00:00,6.0782445966379015,0.35460658686014085,0.030971523412061684,6.0782445966379015,0.35460658686014085,0.030971523412061684,0.342568280223456,0.8750626315255572,4.860613684888889,0.030971523412061684,0.0,0.35460658686014085,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07079380861388664,0.05309535646041496,0.0,0.0,0.046349325657894735,0.0,0.01204823262957256,0.0,0.2841707219359887,0.0,0.17198968048448504,0.0,0.40201497386630136,0.3015112303997259,0.11997913799297814,0.0,0.11028503056790598,0.0,4860.613684888889,18.33333333333337,0.35000000000000003,0.0,4.860613684888889,0.0,0.35,4860.613684888889,13887.467671111111,703.3706666666666,0.0,89.36578738707446,51.66666666666668,46.10666666666668,0.0,51.59341523930082,0.03983717172724991,108.95039487869423,703.3706666666666,139.63404279230383,51.30555943141372,51.61153939576181,51.143507371009186,12.43753247303448,18.046330139090166,-0.05544543371542557,1.464535022497009,1.7340336695817098,-0.25000000000000006,9.236100170605994,3855.3347858149946,-1623.31115919818,-824.2436932236632,-1946.2448967064988,0.0,0.0,974.6201050348213,0.0,0.23325,0.0808072071784093,0.0,0.0,0.5893326368012448,15.394410017333334,-33.65410740221702,0.21655829276218747,8.29356338365441,0.0027264127416767652,-85.97018652265805,1.2266550507967837,0.7249112727551998,-1634.488821609923,11.177662411742965,0.18812685592794484,-501.1106400140421,-323.1330532096211
2025-01-01 20:00:00,5.178058472270893,0.3590753716048581,0.0,5.1780584722708936,0.35907537160485814,0.0,0.37699533702403826,0.8662806284320402,3.9347825068148143,0.0,0.0,0.3590753716048581,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06931893760109732,0.051989203200822974,0.0,0.0,0.04771254111842105,0.0,0.013393051541233745,0.0,0.31588974436438355,0.0,0.19499752208558846,0.0,0.4094482245387137,0.3070861684040352,0.10031042684658828,0.0,0.09220551736005253,0.0,3934.782506814815,18.33333333333337,0.2833333333333334,0.0,3.9347825068148143,0.0,0.2833333333333333,3934.782506814815,13887.467671111111,0.0,0.0,84.43473086363261,51.66666666666668,46.10666666666668,0.0,50.74951952321498,0.04027458652311234,108.95039487869423,0.0,131.92926697442593,49.484455741917756,50.74951952321498,48.85192385126915,12.43753247303448,18.04721140865153,-0.04171464928570672,0.6644575362167234,0.4127263378800699,-0.55,9.236100170605994,2973.714469213978,-1146.6206313161017,-531.6163938242748,-1993.8925797540696,0.0,0.0,1088.09825975395,0.0,1.0,0.08145033410470552,0.0,0.0,0.5940230066396087,65.99961422222222,-55.273717600716886,0.21587100731015435,8.284222232169705,0.002717988989440454,-19.738689276704953,1.2266572651200094,0.7249112727551998,-1158.740356117789,12.119724801687193,0.1267154689170146,-193.09570181556097,-338.52069200871387
2025-01-01 21:00:00,6.254646595611784,0.31197597980971475,0.0,6.254646595611784,0.31197597980971475,0.0,0.10950639758969559,0.5901531295776444,5.5549870684444445,0.0,0.0,0.31197597980971475,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06784406658830802,0.050883049941231,0.0,0.0,0.04430450246710526,0.0,0.002651982893795858,0.0,0.06254991222879447,0.0,0.011867791774778398,0.0,0.3481239064913118,0.26109292986848376,0.08457545792947639,0.0,0.07774190679376977,0.0,5554.987068444445,18.33333333333337,0.40000000000000013,0.0,5.5549870684444445,0.0,0.4,5554.987068444445,13887.467671111111,0.0,0.0,81.54833169011872,51.66666666666668,46.10666666666668,0.0,49.588057610312084,0.0,0.0,0.0,127.41926826581049,48.33598808572409,49.588057610312084,47.709953323430085,12.43753247303448,17.98115597038326,-0.06722726837353814,0.8934532302814853,-0.08688371082439005,-0.3,9.236100170605994,4098.540322052554,-1125.8024865163347,-109.11737635278557,-1966.2191928029972,0.0,0.0,578.9731032119242,0.0,1.0,0.08181042009077441,0.0,0.0,0.5966491390237738,65.99961422222222,-69.2006568008177,0.21673228584521106,8.252364974260729,0.0027174258816301325,6.458376314464526,1.2269362214918373,0.7249112727551998,-1136.841150382461,11.038663866126235,0.1288337132779132,194.37769704132245,-303.495073394108
2025-01-01 22:00:00,5.710925168703738,0.3097636732905308,0.0,5.710925168703738,0.3097636732905308,0.0,0.10337192801732717,0.5154817612790036,5.092071479407408,0.0,0.0,0.3097636732905308,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06489432456272941,0.04867074342204704,0.0,0.0,0.03817003289473684,0.0,0.002651982893795858,0.0,0.06254991222879447,0.0,0.011867791774778398,0.0,0.3481239064913118,0.26109292986848376,0.04720490675133567,0.0,0.04339083169884825,0.0,5092.071479407407,18.33333333333337,0.36666666666666675,0.0,5.092071479407408,0.0,0.36666666666666664,5092.071479407407,13887.467671111111,0.0,0.0,78.58834761778054,51.66666666666668,46.10666666666668,0.0,48.484447392513594,0.0,0.0,0.0,122.7942931527821,47.33799948216873,48.484447392513594,46.76477552699632,12.43753247303448,18.08314604521034,-0.04089890822378977,-0.021928459836194094,-0.7203164273499568,-1.95,9.236100170605994,3247.206981872181,-1837.7685549555083,-696.4689548585144,-2333.2590255674004,0.0,0.0,569.8888916139772,0.0,1.0,0.0878237665537213,0.0,0.0,0.6405048970774292,65.99961422222222,-81.4943635818026,0.21544555291485368,8.301990510064488,0.002718697355069283,0.44077768363171493,1.2265055658394886,0.7249112727551998,-1851.2173906347414,13.448835679233213,0.2156108461075428,-399.5147629632882,-296.9541918952263
2025-01-01 23:00:00,7.55202844224115,0.30644521351175485,0.030971523412061684,7.552028442241149,0.30644521351175485,0.030971523412061684,0.09723745844495875,0.5110571482406356,6.943733835555556,0.030971523412061684,0.0,0.30644521351175485,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0604697115243615,0.04535228364327111,0.0,0.0,0.03203556332236842,0.0,0.002651982893795858,0.0,0.06254991222879447,0.0,0.011867791774778398,0.0,0.3481239064913118,0.26109292986848376,0.04720490675133567,0.0,0.04339083169884825,0.0,6943.733835555556,18.33333333333337,0.5000000000000001,0.0,6.943733835555556,0.0,0.5,6943.733835555556,13887.467671111111,703.3706666666666,0.0,87.25968115935588,51.66666666666668,46.10666666666668,0.0,50.71908303223437,0.0,0.0,703.3706666666666,136.34325181149356,50.483238532109304,50.74471989645157,50.33967941782957,12.43753247303448,18.014429917758758,-0.06811371383060999,-1.3680921956929017,-1.9260177947252366,-3.05,9.236100170605994,4912.245982522412,-1602.7643929633557,-639.1168890521077,-2506.9963635088156,0.0,0.0,559.3298090032409,0.0,1.0,0.08964112207769331,0.0,0.0,0.6537589985412142,65.99961422222222,-83.82129852756898,0.21629639575249923,8.268197878045104,0.0027175733209047494,-6.733298739508637,1.2267960665750008,0.7249112727551998,-1618.469609282024,15.705216318668453,0.18435570379329097,-308.0097397476998,-331.10714930440787
