Metric,Value
Total Electric Energy (kWh),3208.6692272850764
Total Gas Energy (therms),10.94069064531079
Average Electric Power (kW),4.4564850378959395
Peak Electric Power (kW),27.925286918880925
Other Electric Energy (kWh),642.9520185506452
HVAC Heating Electric Energy (kWh),2307.1712957605923
Lighting Electric Energy (kWh),258.5459129738386
Water Heating Gas Energy (therms),10.94069064531079
Average Temperature - Indoor (C),18.01162455484371
Unmet Heating Load (C-hours),41.534760352053055
Unmet Cooling Load (C-hours),0.0
Total Hot Water Unmet Demand (kWh),0.0
