Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Heating ER Power (kW),HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Outdoor (C),Net Sensible Heat Gain - Indoor (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3)
2025-01-01 00:00:00,1.1357155226068951,0.7224691880794224,0.0,1.1357155226068951,0.7224691880794224,0.0,0.011591796265458561,0.0,0.15788986015540735,0.9162338661860294,0.05,0.0,0.0,0.11605724310910878,0.5918286116369803,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06079110788616025,0.04559333091462018,0.0,0.0,0.0035099780701754383,0.0,0.008081818195283122,0.0,0.0031468693432622403,0.0,0.09395188292598484,0.07046391219448861,0.0,0.0,1925.6066295987823,18.33333333333337,0.9817802915898344,0.0,0.7975799772971405,0.1186538888888889,0.43333333333333335,1806.9527407098935,4165.6282268968425,0.0,0.0,21.111111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,5502.7031822222225,0.0,0.0,38.08957848607941,51.66666666666668,46.10666666666668,0.0,51.53685162563964,0.0,0.0,0.0,38.08957848607941,50.809089162627735,51.53685162563964,50.44520793112178,12.43753247303448,18.09915775805282,-0.03538599578259737,2.8,1455.9979042182138,-747.1310698891567,0.0,0.0,294.90425306049144,0.0,2.0,0.03746646382676104,0.0,0.0,0.4848550956625803,131.99922844444444,-17.38190855190314,0.23525447557778228,8.617301373733188,0.002964372079536101,31.91112079129854,1.2297785747060568
2025-01-01 01:00:00,1.407695869546054,0.898163024608678,0.0,1.407695869546054,0.898163024608678,0.0,0.011328547910195403,0.0,0.15637008245825332,1.1899972391776052,0.05,0.0,0.0,0.11491740983624327,0.7686622814391014,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05927133018900624,0.044453497641754665,0.0,0.0,0.0032467297149122803,0.0,0.008081818195283122,0.0,0.0031468693432622403,0.0,0.09395188292598484,0.07046391219448861,0.0,0.0,2494.177430638851,18.33333333333337,1.2808316929737074,0.0,1.0348344613998277,0.15516277777777782,0.5666666666666667,2339.0146528610726,4142.611184293879,0.0,0.0,21.111111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,5502.7031822222225,0.0,0.0,38.01359253240488,51.66666666666668,46.10666666666668,0.0,51.32357675235055,0.0,0.0,0.0,38.01359253240488,50.61675075140338,51.32357675235055,50.2633377509298,12.43753247303448,17.971355026737548,-0.06723923732572938,2.5,2070.567684962237,-700.1188825144914,0.0,0.0,293.12122700807424,0.0,2.0,0.03472405363058955,0.0,0.0,0.4493654491307124,131.99922844444444,-16.612090170196684,0.23791944000984946,8.568801879121764,0.0029738454244180004,37.75465147701822,1.2303711635351624
2025-01-01 02:00:00,1.077292408677543,0.6845853184468825,0.0,1.077292408677543,0.6845853184468824,0.0,0.011328547910195403,0.0,0.15485030476109932,0.8611135560062484,0.05,0.0,0.0,0.11377757656337778,0.5562244085501714,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05775155249185224,0.043313664368889164,0.0,0.0,0.0032467297149122803,0.0,0.008081818195283122,0.0,0.0031468693432622403,0.0,0.09395188292598484,0.07046391219448861,0.0,0.0,1761.7278880315114,18.33333333333337,0.9189132300247812,0.0,0.7470232782284706,0.11409027777777779,0.4166666666666667,1647.6376102537336,3968.9728781125436,0.0,0.0,21.111111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,5502.7031822222225,0.0,0.0,37.66164187728058,51.66666666666668,46.10666666666668,0.0,51.1118403817407,0.0,0.0,0.0,37.66164187728058,50.42566281709136,51.1118403817407,50.08257403476669,12.43753247303448,18.08199611314088,-0.03703315426551968,1.6500000000000001,1332.3564501615142,-702.9708036438583,0.0,0.0,291.6014493109202,0.0,2.0,0.03266528009608508,0.0,0.0,0.422722773599995,131.99922844444444,-18.00208353705922,0.2372411706760861,8.634726238512075,0.002986136705794003,47.31013463310322,1.229894594286819
2025-01-01 03:00:00,1.492260466764944,0.9525857153864263,0.0,1.492260466764944,0.9525857153864262,0.0,0.011177638717219947,0.0,0.1539332180061636,1.2771496100415607,0.05,0.0,0.0,0.11304523032722417,0.8249571517258687,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05623177479469822,0.042173831096023656,0.0,0.0,0.003071230811403509,0.0,0.008106407905816439,0.0,0.0032062442365313392,0.0,0.09449519897493404,0.0708713992312005,0.0,0.0,2625.3726515736184,18.33333333333337,1.3665447445000818,0.0,1.1082959989304493,0.16885361111111113,0.6166666666666667,2456.5190404625073,3940.219247767658,0.0,0.0,21.111111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,5502.7031822222225,0.0,0.0,37.54588808623091,51.66666666666668,46.10666666666668,0.0,50.90137630573247,0.0,0.0,0.0,37.54588808623091,50.23557988452867,50.90137630573247,49.90268167392677,12.43753247303448,17.990648499601303,-0.06181049043226779,1.6500000000000001,2174.8841087982264,-724.8878293585174,0.0,0.0,290.4954212395826,0.0,2.0,0.03392247443396772,0.0,0.0,0.438992178788033,131.99922844444444,-16.09613465645697,0.23963824786221893,8.60698010223955,0.0029991023424001326,31.402729784637028,1.230270876002312
2025-01-01 04:00:00,1.2573078993189017,0.8006820568154328,0.0,1.2573078993189017,0.8006820568154328,0.0,0.011243211278642123,0.0,0.15435678957788992,1.0417078984623698,0.05,0.0,0.0,0.1132218936345048,0.6728768298475946,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.054711997097544214,0.04103399782315815,0.0,0.0,0.003071230811403509,0.0,0.008171980467238613,0.0,0.0033942647318834854,0.0,0.09625052774846223,0.07218789581134664,0.0,0.0,2066.7599241211256,18.33333333333337,1.1032165554926068,0.0,0.9002359540179253,0.14147194444444447,0.5166666666666667,1925.2879796766808,3814.3451755494702,0.0,0.0,21.111111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,5502.7031822222225,0.0,0.0,37.158169376260695,51.66666666666668,46.10666666666668,0.0,50.69254169841068,0.0,0.0,0.0,37.158169376260695,50.046837034021536,50.69254169841068,49.72398470182697,12.43753247303448,18.134396675561867,-0.02925591536852288,0.55,1530.5228353403531,-810.6926084380328,0.0,0.0,290.86169235858415,0.0,2.0,0.03507062148963402,0.0,0.0,0.4538503984770811,131.99922844444444,-16.40617270132339,0.23792763064560832,8.678687858853436,0.003006220951640761,44.99921782797528,1.229081599205268
2025-01-01 05:00:00,1.3065327221508432,0.8322302640556191,0.0,1.306532722150843,0.8322302640556191,0.0,0.011504046813704174,0.0,0.15181074936679131,1.0932179259703476,0.05,0.0,0.0,0.11149791001764675,0.706149020704639,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.054711997097544214,0.04103399782315815,0.0,0.0,0.0034222286184210525,0.0,0.008081818195283122,0.0,0.0031468693432622403,0.0,0.09395188292598484,0.07046391219448861,0.0,0.0,2144.9924574738707,18.33333333333337,1.163150982362958,0.0,0.9426187593036809,0.1505991666666667,0.55,1994.3932908072043,3681.5805007782983,0.0,0.0,21.111111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,5502.7031822222225,0.0,0.0,37.1431118310536,51.66666666666668,46.10666666666668,0.0,50.48501988139678,0.0,0.0,0.0,37.1431118310536,49.85914177596877,50.48501988139678,49.54620272325478,12.43753247303448,17.958912018267377,-0.07542216397568607,-0.25000000000000006,1592.3307970264539,-834.1711706874389,0.0,0.0,288.737392820121,0.0,2.0,0.03479834201738484,0.0,0.0,0.4503268182914849,131.99922844444444,-7.227882580098977,0.24187586549772636,8.61331284002119,0.0030240858818356728,49.448569416708004,1.2291920297724261
2025-01-01 06:00:00,1.6848317585447132,1.060095581558079,0.0,1.6848317585447132,1.060095581558079,0.0,0.034175990679682466,0.0,0.17367957026663222,1.4269761975983988,0.05,0.0,0.0,0.12377668154115438,0.9217355666835911,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05775155249185224,0.043313664368889164,0.0,0.0,0.0038609758771929823,0.0,0.030315014802489486,0.0,0.008643994878426311,0.0,0.10728402289635368,0.08046301717226524,0.0,0.0,2855.070582955484,18.33333333333337,1.509229125324078,0.0,1.2353045309317319,0.19167166666666668,0.7,2663.398916288817,3820.2470912564236,0.0,0.0,21.111111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,5502.7031822222225,0.0,0.0,36.796595467957324,51.66666666666668,46.10666666666668,0.0,50.27871856780591,0.0,0.0,0.0,36.796595467957324,49.672410452206094,50.27871856780591,49.369256394406186,12.43753247303448,18.069278872280545,-0.03387999197449224,0.3,2358.8906500068506,-813.9132924181199,0.0,0.0,332.3449077880144,0.0,2.0,0.034857537821347734,0.0,0.0,0.45109287369842066,131.99922844444444,-14.611548318527461,0.2408690346301667,8.67479422429367,0.0030326266587506704,26.088480116228098,1.2287195647570337
2025-01-01 07:00:00,1.284523150310227,0.7910529906315737,0.0,1.284523150310227,0.7910529906315737,0.0,0.0472895448545431,0.0,0.18995920879764847,0.9972743966580355,0.05,0.0,0.0,0.1322940342642445,0.6441756230339959,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06079110788616025,0.04559333091462018,0.0,0.0,0.0035977275219298247,0.0,0.04369181733261327,0.0,0.013567163111989093,0.0,0.11560093779949912,0.08670070334962432,0.0,0.0,1949.527603358206,18.33333333333337,1.053196086249055,0.0,0.8603660633247022,0.13690833333333335,0.5,1812.6192700248728,3643.068288158939,0.0,0.0,21.111111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,5502.7031822222225,0.0,0.0,36.55477492892121,51.66666666666668,46.10666666666668,0.0,50.07400391127646,0.0,0.0,0.0,36.55477492892121,49.48698640321778,50.07400391127646,49.193477649188445,12.43753247303448,18.0909806300125,-0.03565542659326457,-0.55,1401.5416832917983,-881.8849478016713,0.0,0.0,344.65601289511557,3.719494356646301,1.75,0.035853033769944295,0.0,0.0,0.4639756289437592,115.49932488888888,-10.756985159851897,0.24109026744917036,8.69285699742892,0.003039546108972635,31.278020977484275,1.228622999521655
2025-01-01 08:00:00,1.4975293495378943,0.9008023974194941,0.0,1.4975293495378943,0.9008023974194942,0.0,0.08128435815832992,0.0,0.22538222509890582,1.1408627662806585,0.05,0.0,0.0,0.14929451681220396,0.7369245472739567,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.062310885583314254,0.04673316418748568,0.0,0.0,0.002720233004385965,0.0,0.07856412515394395,0.0,0.0263228693493005,0.0,0.13674847016629108,0.10256135262471827,0.0,0.0,2196.205443107023,18.33333333333337,1.2107197060933885,0.0,0.9811363773917697,0.15972638888888893,0.5833333333333334,2036.479054218134,3458.5000099949834,0.0,0.0,21.111111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,5502.7031822222225,0.0,0.0,36.4221202182778,51.66666666666668,46.10666666666668,0.0,49.8638107918126,0.029350110168319923,76.3845879792836,0.0,36.4221202182778,49.2575850979282,49.8638107918126,48.95447225098601,12.43753247303448,17.973184568023303,-0.07581394563024582,-1.4,1714.3475255633095,-948.3199801488826,0.0,0.0,429.09341879003983,200.79476537666233,2.0,0.03701927094584035,0.0,0.0,0.4790679536450953,131.99922844444444,37.36864381512921,0.2442402424740139,8.659374467533159,0.003055034434997834,75.40769652845006,1.229686154860609
2025-01-01 09:00:00,1.5931903041445474,0.983347806173411,0.0,1.5931903041445477,0.983347806173411,0.0,0.05317640279960106,0.0,0.20146329122989803,1.2885506101150488,0.05,0.0,0.0,0.13644300257744402,0.8323214702626337,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.062310885583314254,0.04673316418748568,0.0,0.0,0.0021937362938596492,0.0,0.05098266650574142,0.0,0.01953928779330595,0.0,0.11961311785327783,0.08970983838995836,0.0,0.0,2467.7484487589973,18.33333333333337,1.3774364413685043,0.0,1.1060061656706042,0.18254444444444448,0.6666666666666666,2285.204004314553,3410.457995539601,0.0,0.0,21.111111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,5502.7031822222225,0.0,0.0,35.31712371878584,51.66666666666668,46.10666666666668,0.0,49.55297258223076,0.05903805477279466,152.7691759585672,0.0,35.31712371878584,48.355743297542226,49.55297258223076,47.75712865519797,12.43753247303448,18.039722532265156,-0.03837991480241764,-0.85,2006.526330120825,-910.454343259005,0.0,0.0,325.4663128464363,616.791161849878,1.2,0.03646526089786923,0.0,0.0,0.47189848614346247,79.19953706666666,123.76591177439617,0.24505916158215663,8.719654314660662,0.003076841129302721,69.83687641062569,1.2300057060375873
