Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Other Electric Power (kW),HVAC Heating Electric Power (kW),Lighting Electric Power (kW),HVAC Cooling Electric Power (kW),Other Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Water Heating Gas Power (therms/hour),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C)
2025-01-01 00:00:00,0.4559300767136403,0.2315940465553127,0.004866408050065115,0.3796210254732824,0.0,0.026309051240357872,0.05,0.004866408050065115,0.0,0.0,0.0,50.510014667823015,18.36398246565211,0.0
2025-01-01 01:00:00,0.43623254397585093,0.2235944883985574,0.005880243060495348,0.36847257507443787,0.0,0.0177599689014131,0.05,0.005880243060495348,0.0,0.0,0.0,49.65596753224464,17.929427884982424,0.0
2025-01-01 02:00:00,0.4204319661335546,0.22242097511241837,0.004866408050065115,0.35267199723214154,0.0,0.0177599689014131,0.05,0.004866408050065115,0.0,0.0,0.0,48.81351822807628,17.523404045422655,0.0
2025-01-01 03:00:00,0.4433146093642405,0.22524142425057606,0.010844567384819672,0.3707593430395818,0.0050225,0.01753276632465872,0.05,0.005880243060495348,0.004964324324324324,0.0,0.0,47.97275407261654,17.142567473141522,-0.13819456462667395
2025-01-01 04:00:00,0.5660706214713609,0.22610120092589722,0.12490495909713019,0.42320035514670207,0.0753375,0.01753276632465872,0.05,0.009530049098044184,0.07446486486486487,0.04091004513422114,0.0,51.02934357493213,17.508717646864405,-0.01929144986417235
2025-01-01 05:00:00,0.6303634837099589,0.2200739485401403,0.10294322697760294,0.4719713122317914,0.09040500000000001,0.017987171478167488,0.05,0.013585389139765116,0.08935783783783785,0.0,0.0,50.524261950661625,17.461219618582636,-0.07247072722632589
2025-01-01 06:00:00,0.8165340719933272,0.22242097511241837,0.3094171785783641,0.4466288940732736,0.30135,0.018555177920053453,0.05,0.01155771911890465,0.29785945945945946,0.0,0.0,49.6656749229218,18.670404355213226,-1.8869160010092438
2025-01-01 07:00:00,0.7732485580370617,0.23834747392730538,0.3436359126437457,0.3818229398056525,0.30135,0.040075618231409274,0.05,0.004866408050065115,0.29785945945945946,0.04091004513422114,0.0,49.43591631250476,20.181736441867375,-0.43375624763074705
2025-01-01 08:00:00,0.7562586626639602,0.2600717393239168,0.29518811994012906,0.423939670516113,0.21094500000000002,0.07137399214784727,0.05,0.004866408050065115,0.20850162162162164,0.08182009026844228,0.0,51.48949502154483,20.959744419619064,-0.011330446245151886
2025-01-01 09:00:00,0.681614634581574,0.25063146450285173,0.18256824871531055,0.3946864129483148,0.18081000000000003,0.05611822163325918,0.05,0.0038525730396348832,0.1787156756756757,0.0,0.0,51.21723345797973,20.820282780377067,-0.04766641761586688
2025-01-01 10:00:00,0.7426511400793439,0.3145739545817889,0.18966359519272166,0.4596377439649301,0.15569750000000002,0.07731589611441372,0.05,0.003041505031290697,0.15389405405405404,0.032728036107376915,0.0,51.06916133051936,20.777867706035465,-0.06279235000557151
2025-01-01 11:00:00,3.4021936084730986,0.7058656114133532,0.1479995939742366,3.154212335116535,0.10547250000000001,0.09250877335656377,0.05,0.002838738029204651,0.10425081081081082,0.04091004513422114,0.0,51.48876833605877,20.766846595632387,-0.05831892673433513
2025-01-01 12:00:00,0.696830036590465,0.27649492732100706,0.15121727867675652,0.4566449960820413,0.10045,0.08973504050842376,0.05,0.002838738029204651,0.09928648648648648,0.049092054161065365,0.0,51.34997342823644,20.782617374014723,-0.05538429876597076
2025-01-01 13:00:00,0.6864067629248132,0.27649492732100706,0.10359626959640661,0.4623233395686469,0.0853825,0.0887009233561662,0.05,0.002838738029204651,0.08439351351351351,0.016364018053688457,0.0,51.17024910961357,20.79693441144567,-0.040521665602523585
2025-01-01 14:00:00,0.7191363572216661,0.27649492732100706,0.16786232712950103,0.4893220089326592,0.09040500000000001,0.08940934828900678,0.05,0.004866408050065115,0.08935783783783785,0.07363808124159806,0.0,51.622535261858744,20.808158074285235,-0.041207336190374616
2025-01-01 15:00:00,1.146264540941561,0.32490426542551426,0.13706404476872533,0.915473748191981,0.0853825,0.09540829274957986,0.05,0.011760486120990695,0.08439351351351351,0.04091004513422114,0.0,51.702490309656426,20.755020673518995,-0.07948940870232643
2025-01-01 16:00:00,1.0803282552987994,0.2926392786317648,0.19350888566660204,0.8223834750503719,0.0954275,0.11251728024842758,0.05,0.025548642262841856,0.09432216216216216,0.07363808124159806,0.0,51.35240279614381,20.76046569920733,-0.06937422389146684
2025-01-01 17:00:00,1.1428553204626153,0.308661661561599,0.15178777252403677,0.8533678084219696,0.0954275,0.1440600120406456,0.05,0.02473757425449767,0.09432216216216216,0.032728036107376915,0.0,51.580783868414294,20.769582758819762,-0.059023805997638706
2025-01-01 18:00:00,1.9149776606655429,0.4393439863145238,0.14405603911391013,1.5959182733918458,0.09040500000000001,0.17865438727369723,0.05,0.013788156141851162,0.08935783783783785,0.04091004513422114,0.0,51.50224968125071,20.69662547458039,-0.07515160019860125
2025-01-01 19:00:00,1.4072093851689376,0.3541303047563512,0.14438330972111224,1.1113361576677656,0.10045,0.14542322750117193,0.05,0.012368787127248836,0.09928648648648648,0.032728036107376915,0.0,51.41978684687661,20.751954559143165,-0.05245595508584066
2025-01-01 20:00:00,1.0148626525764541,0.2904956535975429,0.13095594597088764,0.723982884078077,0.10547250000000001,0.13540726849837723,0.05,0.010341117106388369,0.10425081081081082,0.016364018053688457,0.0,50.480672752923695,20.795670557852723,-0.059479349290157656
2025-01-01 21:00:00,0.9630005650837412,0.2955672451930315,0.025082999143388456,0.7745177623311688,0.0,0.1384828027525725,0.05,0.0087189810897,0.0,0.016364018053688457,0.0,51.284011470080245,20.516935802477533,0.0
2025-01-01 22:00:00,0.7128219436323647,0.2665695966259005,0.045776453184286255,0.5734150420329375,0.0,0.08940690159942713,0.05,0.004866408050065115,0.0,0.04091004513422114,0.0,50.836380224515075,19.639754098504383,0.0
2025-01-01 23:00:00,0.49375919552277714,0.23530917229327694,0.004866408050065115,0.4053118368703184,0.0,0.038447358652458664,0.05,0.004866408050065115,0.0,0.0,0.0,51.12036646341271,18.95478242268202,0.0
2025-01-02 00:00:00,0.4239021387617236,0.22476800168469643,0.004866408050065115,0.355801365995179,0.0,0.018100772766544683,0.05,0.004866408050065115,0.0,0.0,0.0,50.26206544265836,18.37136070490414,0.0
2025-01-02 01:00:00,0.43623254397585093,0.2235944883985574,0.005880243060495348,0.36847257507443787,0.0,0.0177599689014131,0.05,0.005880243060495348,0.0,0.0,0.0,49.41262233593999,17.88258450187947,0.0
2025-01-02 02:00:00,0.4204319661335546,0.22242097511241837,0.004866408050065115,0.35267199723214154,0.0,0.0177599689014131,0.05,0.004866408050065115,0.0,0.0,0.0,48.573500856274585,17.435846335987222,-0.002668321698059195
2025-01-02 03:00:00,0.5182584726360591,0.22124746182627933,0.09027375657400885,0.36534320631140044,0.0853825,0.01753276632465872,0.05,0.005880243060495348,0.08439351351351351,0.0,0.0,47.74641563428146,17.287827335856765,-0.12169816184484906
2025-01-02 04:00:00,0.5076730047133398,0.2200739485401403,0.07526171585388694,0.415027738388681,0.0251125,0.01753276632465872,0.05,0.009530049098044184,0.02482162162162162,0.04091004513422114,0.0,50.445873373177115,17.324015235529316,-0.08264012575981633
2025-01-02 05:00:00,0.605250983709959,0.2200739485401403,0.07812160535598132,0.4719713122317914,0.0652925,0.017987171478167488,0.05,0.013585389139765116,0.06453621621621622,0.0,0.0,50.898123831922426,17.485483655988542,-0.03890207934379178
2025-01-02 06:00:00,0.8165340719933272,0.22242097511241837,0.3094171785783641,0.4466288940732736,0.30135,0.018555177920053453,0.05,0.01155771911890465,0.29785945945945946,0.0,0.0,50.074785287465716,18.364888583326387,-2.1906669722292014
2025-01-02 07:00:00,0.7732485580370617,0.23834747392730538,0.30272586750952457,0.3818229398056525,0.30135,0.040075618231409274,0.05,0.004866408050065115,0.29785945945945946,0.0,0.0,49.25333705186877,19.94895693527911,-0.6621541758320321
2025-01-02 08:00:00,0.8991627098754208,0.28737591880638186,0.30713900275167105,0.47867493593416266,0.25614750000000003,0.11434027394125802,0.05,0.004866408050065115,0.25318054054054057,0.049092054161065365,0.0,48.89078359194082,20.935264333358806,-0.006021436815076579
2025-01-02 09:00:00,0.7911002804178787,0.27909752396329407,0.1875325730396349,0.4536396731090388,0.1858325,0.10162810730883987,0.05,0.0038525730396348832,0.18367999999999998,0.0,0.0,51.63025322509018,20.829762839106298,-0.04459736338534537
2025-01-02 10:00:00,0.6513978042110574,0.24945795121671271,0.194627919517046,0.3848106759679143,0.16072,0.05586712824314307,0.05,0.003041505031290697,0.15885837837837838,0.032728036107376915,0.0,50.636220436324365,20.8071558623923,-0.04548521587385483
2025-01-02 11:00:00,0.6244142629102605,0.25069244869331353,0.1400931794884813,0.38761840441277007,0.130585,0.05621085849749035,0.05,0.002838738029204651,0.12907243243243244,0.008182009026844229,0.0,51.80469816368116,20.785257475461343,-0.054817528134130454
2025-01-02 12:00:00,0.7046325086765844,0.27649492732100706,0.11701819748866411,0.4493799681681606,0.1155175,0.08973504050842376,0.05,0.002838738029204651,0.11417945945945945,0.0,0.0,50.843562521186975,20.760919906654212,-0.06975021042619585
2025-01-02 13:00:00,0.7142992350109325,0.27649492732100706,0.15471055792036534,0.4550583116547663,0.12054000000000001,0.0887009233561662,0.05,0.002838738029204651,0.11914378378378379,0.032728036107376915,0.0,51.21465025325053,20.778442292248954,-0.05851417535164257
2025-01-02 14:00:00,0.7442488572216661,0.27649492732100706,0.1517739036169015,0.4893220089326592,0.1155175,0.08940934828900678,0.05,0.004866408050065115,0.11417945945945945,0.032728036107376915,0.0,50.55865372216905,20.76487037619623,-0.05741657460377437
2025-01-02 15:00:00,0.8474344343041302,0.279460611456412,0.12419330595864574,0.5965536415545504,0.10547250000000001,0.09540829274957986,0.05,0.011760486120990695,0.10425081081081082,0.008182009026844229,0.0,52.02527880060179,20.783605301988118,-0.05676266501379589
2025-01-02 16:00:00,1.0903732552987997,0.2926392786317648,0.12979945307365268,0.8223834750503719,0.10547250000000001,0.11251728024842758,0.05,0.025548642262841856,0.10425081081081082,0.0,0.0,50.90789538678207,20.77894428853168,-0.05364645958182906
2025-01-02 17:00:00,1.1478778204626152,0.308661661561599,0.1649341058752053,0.8533678084219696,0.10045,0.1440600120406456,0.05,0.02473757425449767,0.09928648648648648,0.04091004513422114,0.0,51.44941090320804,20.77133126534263,-0.05917750999232544
