Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Dishwasher Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Outdoor (C),Net Sensible Heat Gain - Indoor (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3)
2025-01-01 00:10:00,1.6666691571473984,0.06343734314211283,0.0,0.027777819285789974,0.001057289052368547,0.0,0.039024131298621395,0.0,0.08612042174621257,1.5415246041025643,0.0,0.0,0.06343734314211283,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.04174811023507391,0.031311082676305425,On,0,0,Off,0.017112774122807015,0.0,On,0.02191135717581438,0,On,0.0015372975567287627,0,On,0.04283501395440989,0.03212626046580741,On,On,1541.5246041025641,23.888888888888914,1.0,0.0,1.4357553733333335,0.10576923076923077,1,1435.7553733333334,1435.7553733333334,Off,0.0,0.0,28.316388219001336,51.666666666666686,46.10666666666668,0.0,50.91265241590493,0.0,0.0,0.0,28.316388219001336,48.09351797180673,50.91265241590493,46.68395074975764,12.43753247303448,23.838967244529258,0.0,2.8,505.1013138419419,-1204.0143127110246,-0.0,-9.067917693359664,188.1457162902475,0.0,1.0,0.04391264332036465,0.0,0.00033072383868122484,1.1285680491752352,65.99961422222222,-11.486776146485564,0.16601307686869635,11.205569625056079,0.002977766160438104,-35.39249997544539,1.2060585805059718
2025-01-01 00:11:00,1.6666691571473984,0.06343734314211283,0.0,0.027777819285789974,0.001057289052368547,0.0,0.039024131298621395,0.0,0.08612042174621257,1.5415246041025643,0.0,0.0,0.06343734314211283,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.04174811023507391,0.031311082676305425,On,0,0,Off,0.017112774122807015,0.0,On,0.02191135717581438,0,On,0.0015372975567287627,0,On,0.04283501395440989,0.03212626046580741,On,On,1541.5246041025641,23.888888888888914,1.0,0.0,1.4357553733333335,0.10576923076923077,1,1435.7553733333334,1435.7553733333334,Off,0.0,0.0,28.307649934997116,51.666666666666686,46.10666666666668,0.0,50.90781378499778,0.0,0.0,0.0,28.307649934997116,48.08954400395209,50.90781378499778,46.680409113429256,12.43753247303448,23.84247825636693,0.0,2.8,504.78814521110667,-1204.3117457159908,-0.0,-9.098207409487388,188.1457162902475,0.0,1.0,0.043916162466050374,0.0,0.0003317731942465818,1.1286845833559644,65.99961422222222,-11.472222056226805,0.16595922299041435,11.206761648147934,0.002977427234076931,-35.35386203627631,1.2060445691665969
2025-01-01 00:12:00,1.6666691571473984,0.06343734314211283,0.0,0.027777819285789974,0.001057289052368547,0.0,0.039024131298621395,0.0,0.08612042174621257,1.5415246041025643,0.0,0.0,0.06343734314211283,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.04174811023507391,0.031311082676305425,On,0,0,Off,0.017112774122807015,0.0,On,0.02191135717581438,0,On,0.0015372975567287627,0,On,0.04283501395440989,0.03212626046580741,On,On,1541.5246041025641,23.888888888888914,1.0,0.0,1.4357553733333335,0.10576923076923077,1,1435.7553733333334,1435.7553733333334,Off,0.0,0.0,28.298960345542902,51.666666666666686,46.10666666666668,0.0,50.902976646080184,0.0,0.0,0.0,28.298960345542902,48.0855712624424,50.902976646080184,46.67686857062352,12.43753247303448,23.845948649631158,0.0,2.8,504.47909484338606,-1204.6057665409357,-0.0,-9.128148563926256,188.1457162902475,0.0,1.0,0.043919640795052235,0.0,0.00033281013356155906,1.1287997596610932,65.99961422222222,-11.457310444563502,0.1659058109571408,11.207933062327049,0.0029770886737879474,-35.31516056229114,1.2060307228349256
2025-01-01 00:13:00,1.6666691571473984,0.06343734314211283,0.0,0.027777819285789974,0.001057289052368547,0.0,0.039024131298621395,0.0,0.08612042174621257,1.5415246041025643,0.0,0.0,0.06343734314211283,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.04174811023507391,0.031311082676305425,On,0,0,Off,0.017112774122807015,0.0,On,0.02191135717581438,0,On,0.0015372975567287627,0,On,0.04283501395440989,0.03212626046580741,On,On,1541.5246041025641,23.888888888888914,1.0,0.0,1.4357553733333335,0.10576923076923077,1,1435.7553733333334,1435.7553733333334,Off,0.0,0.0,28.29031890741782,51.666666666666686,46.10666666666668,0.0,50.89814099185524,0.0,0.0,0.0,28.29031890741782,48.08159974044379,50.89814099185524,46.673329114738074,12.43753247303448,23.8493788843575,0.0,2.8,504.17401360668873,-1204.8964131604773,-0.0,-9.157745061122995,188.1457162902475,0.0,1.0,0.04392307877207286,0.0,0.0003338348038062369,1.1289135936986396,65.99961422222222,-11.44214856452264,0.16585283577591955,11.209084109582239,0.0029767504802343677,-35.27639704287853,1.206017039630957
2025-01-01 00:14:00,1.6666691571473984,0.06343734314211283,0.0,0.027777819285789974,0.001057289052368547,0.0,0.039024131298621395,0.0,0.08612042174621257,1.5415246041025643,0.0,0.0,0.06343734314211283,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.04174811023507391,0.031311082676305425,On,0,0,Off,0.017112774122807015,0.0,On,0.02191135717581438,0,On,0.0015372975567287627,0,On,0.04283501395440989,0.03212626046580741,On,On,1541.5246041025641,23.888888888888914,1.0,0.0,1.4357553733333335,0.10576923076923077,1,1435.7553733333334,1435.7553733333334,Off,0.0,0.0,28.28172503502409,51.666666666666686,46.10666666666668,0.0,50.8933068151069,0.0,0.0,0.0,28.28172503502409,48.07762943119863,50.8933068151069,46.6697907392445,12.43753247303448,23.85276945715961,0.0,2.8,503.87260192708163,-1205.1837266756488,-0.0,-9.187001122874387,188.1457162902475,0.0,1.0,0.04392647689837754,0.0,0.00033484736281866377,1.1290261022811343,65.99961422222222,-11.426990667206955,0.16580029209844366,11.21021505099882,0.0029764126540644887,-35.23757305557221,1.2060035175264774
2025-01-01 00:15:00,1.6666691571473984,0.06343734314211283,0.0,0.027777819285789974,0.001057289052368547,0.0,0.039024131298621395,0.0,0.08612042174621257,1.5415246041025643,0.0,0.0,0.06343734314211283,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.04174811023507391,0.031311082676305425,On,0,0,Off,0.017112774122807015,0.0,On,0.02191135717581438,0,On,0.0015372975567287627,0,On,0.04283501395440989,0.03212626046580741,On,On,1541.5246041025641,23.888888888888914,1.0,0.0,1.4357553733333335,0.10576923076923077,1,1435.7553733333334,1435.7553733333334,Off,0.0,0.0,28.27317811655474,51.666666666666686,46.10666666666668,0.0,50.88847410870622,0.0,0.0,0.0,28.27317811655474,48.07366032803145,50.88847410870622,46.666253437694074,12.43753247303448,23.856120887153335,0.0,2.8,503.5747332991939,-1205.467750121968,-0.0,-9.215921166925856,188.1457162902475,0.0,1.0,0.04392983569768394,0.0,0.0003358479748835236,1.129137302958269,65.99961422222222,-11.411915804723815,0.16574817436177441,11.211326159397629,0.0029760751959108057,-35.198690229533696,1.2059901544022251
2025-01-01 00:16:00,1.6666691571473984,0.06343734314211283,0.0,0.027777819285789974,0.001057289052368547,0.0,0.039024131298621395,0.0,0.08612042174621257,1.5415246041025643,0.0,0.0,0.06343734314211283,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.04174811023507391,0.031311082676305425,On,0,0,Off,0.017112774122807015,0.0,On,0.02191135717581438,0,On,0.0015372975567287627,0,On,0.04283501395440989,0.03212626046580741,On,On,1541.5246041025641,23.888888888888914,1.0,0.0,1.4357553733333335,0.10576923076923077,1,1435.7553733333334,1435.7553733333334,Off,0.0,0.0,28.26467751058452,51.666666666666686,46.10666666666668,0.0,50.883642865615336,0.0,0.0,0.0,28.26467751058452,48.06969242435268,50.883642865615336,46.66271720372136,12.43753247303448,23.85943371897165,0.0,2.8,503.2803795052405,-1205.7485287253967,-0.0,-9.244509833017082,188.1457162902475,0.0,1.0,0.043933155719182,0.0,0.00033683681162836,1.129247214116791,65.99961422222222,-11.396902329157237,0.16569647675851454,11.212417720910281,0.0029757381063894935,-35.15975025305123,1.2059769480356595
2025-01-01 00:17:00,1.6666691571473984,0.06343734314211283,0.0,0.027777819285789974,0.001057289052368547,0.0,0.039024131298621395,0.0,0.08612042174621257,1.5415246041025643,0.0,0.0,0.06343734314211283,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.04174811023507391,0.031311082676305425,On,0,0,Off,0.017112774122807015,0.0,On,0.02191135717581438,0,On,0.0015372975567287627,0,On,0.04283501395440989,0.03212626046580741,On,On,1541.5246041025641,23.888888888888914,1.0,0.0,1.4357553733333335,0.10576923076923077,1,1435.7553733333334,1435.7553733333334,Off,0.0,0.0,28.256222546829363,51.666666666666686,46.10666666666668,0.0,50.87881307889179,0.0,0.0,0.0,28.256222546829363,48.065725713662744,50.87881307889179,46.65918203104822,12.43753247303448,23.862708522345827,0.0,2.8,502.9895180369558,-1206.0261098673463,-0.0,-9.272771979300002,188.1457162902475,0.0,1.0,0.043936437537112405,0.0,0.0003378140518941277,1.1293558549664464,65.99961422222222,-11.381920509209595,0.1656451932412117,11.213490034758989,0.0029754013860998113,-35.12075487220072,1.2059638961026646
2025-01-01 00:18:00,1.6666691571473984,0.06343734314211283,0.0,0.027777819285789974,0.001057289052368547,0.0,0.039024131298621395,0.0,0.08612042174621257,1.5415246041025643,0.0,0.0,0.06343734314211283,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.04174811023507391,0.031311082676305425,On,0,0,Off,0.017112774122807015,0.0,On,0.02191135717581438,0,On,0.0015372975567287627,0,On,0.04283501395440989,0.03212626046580741,On,On,1541.5246041025641,23.888888888888914,1.0,0.0,1.4357553733333335,0.10576923076923077,1,1435.7553733333334,1435.7553733333334,Off,0.0,0.0,28.24781253092244,51.666666666666686,46.10666666666668,0.0,50.87398474169286,0.0,0.0,0.0,28.24781253092244,48.061760189556125,50.87398474169286,46.65564791348776,12.43753247303448,23.86594588755136,0.0,2.8,502.702107752732,-1206.3005426990758,-0.0,-9.300712643063047,188.1457162902475,0.0,1.0,0.04393968174620126,0.0,0.00033877988037265416,1.1294632453887734,65.99961422222222,-11.36695729794096,0.16559431756792806,11.214543410874484,0.0029750650356235252,-35.08170587892286,1.2059509961960435
2025-01-01 00:19:00,1.6666691571473984,0.06343734314211283,0.0,0.027777819285789974,0.001057289052368547,0.0,0.039024131298621395,0.0,0.08612042174621257,1.5415246041025643,0.0,0.0,0.06343734314211283,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.04174811023507391,0.031311082676305425,On,0,0,Off,0.017112774122807015,0.0,On,0.02191135717581438,0,On,0.0015372975567287627,0,On,0.04283501395440989,0.03212626046580741,On,On,1541.5246041025641,23.888888888888914,1.0,0.0,1.4357553733333335,0.10576923076923077,1,1435.7553733333334,1435.7553733333334,Off,0.0,0.0,28.239446750844102,51.666666666666686,46.10666666666668,0.0,50.86915784727911,0.0,0.0,0.0,28.239446750844102,48.05779584572478,50.86915784727911,46.652114844947626,12.43753247303448,23.869146420247514,0.0,2.8,502.4180962404537,-1206.5718777044435,-0.0,-9.328336996206223,188.1457162902475,0.0,1.0,0.04394288895648796,0.0,0.0003397344860654868,1.129569405765857,65.99961422222222,-11.35200945170823,0.16554384335376915,11.215578167196878,0.002974729055524445,-35.042605097608714,1.205938245846477
