Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Outdoor (C),Net Sensible Heat Gain - Indoor (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3)
2025-01-01 00:00:00,1.6666691571473984,0.06343734314211283,0.0,1.6666691571473984,0.06343734314211283,0.0,0.039024131298621395,0.0,0.08612042174621257,1.5415246041025645,0.0,0.0,0.06343734314211283,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04174811023507392,0.031311082676305425,0.0,0.0,0.017112774122807015,0.0,0.02191135717581438,0.0,0.0015372975567287627,0.0,0.04283501395440989,0.03212626046580741,1541.5246041025641,23.888888888888914,1.0,0.0,1.4357553733333335,0.10576923076923077,1.0,1435.7553733333334,1435.7553733333334,0.0,0.0,28.159527081035076,51.66666666666668,46.10666666666668,0.0,50.81876755367555,0.0,0.0,0.0,28.159527081035076,48.01640786081145,50.81876755367555,46.615228014379404,12.43753247303448,23.89618316464505,0.0,2.8,500.1560868940258,-1208.8679643215096,0.0,-9.561951459400808,188.1457162902475,0.0,1.0,0.043969967794276754,0.0,0.00034776077405331853,1.1304648738519851,65.99961422222222,-11.084317717875537,0.16507795505750705,11.223153173829553,0.002971279969262097,-34.62458909145337,1.2057724714769442
2025-01-01 01:00:00,1.176192538366499,0.0626545660752052,0.0,1.1761925383664988,0.0626545660752052,0.0,0.03774067323941087,0.0,0.08507671899033571,1.0533751461367522,0.0,0.0,0.0626545660752052,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.040704407479197055,0.03052830560939778,0.0,0.0,0.01582931606359649,0.0,0.02191135717581438,0.0,0.0015372975567287627,0.0,0.04283501395440989,0.03212626046580741,1053.3751461367522,23.888888888888914,0.6833333333333333,0.0,0.9810995051111112,0.07227564102564103,0.6833333333333333,981.0995051111112,1435.7553733333334,0.0,0.0,27.912205492757394,51.66666666666668,46.10666666666668,0.0,50.53221942956828,0.0,0.0,0.0,27.912205492757394,47.78099772617948,50.53221942956828,46.405386874485075,12.43753247303448,23.871834512716365,-0.018042248605634487,2.5,59.694971012636344,-1163.189886961484,0.0,-8.28903376573067,185.81855547516014,0.0,1.0,0.0417360140845771,0.0,0.0002974205245152986,1.072196678123294,65.99961422222222,-8.019809872061277,0.16433260854675158,11.193453919586764,0.0029529193571106527,-25.799915448389125,1.205944240020398
2025-01-01 02:00:00,2.2471316410767774,0.06225764711887442,0.0,2.2471316410767774,0.06225764711887442,0.0,0.03774067323941087,0.5833092014814816,0.08455716225332065,1.5415246041025645,0.0,0.0,0.06225764711887442,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03966070472332021,0.029745528542490147,0.0,0.0,0.01582931606359649,0.0,0.02191135717581438,0.0,0.0015469660948213965,0.0,0.04334949143517905,0.03251211857638428,1541.5246041025641,23.888888888888914,1.0,0.0,1.4357553733333335,0.10576923076923077,1.0,1435.7553733333334,1435.7553733333334,583.3092014814815,0.16666666666666666,28.651761342678558,51.66666666666668,46.10666666666668,0.0,50.38146795000201,0.03949189048173011,105.26627514872644,583.3092014814815,28.651761342678558,48.13667397939524,50.38146795000201,47.01427699409185,12.43753247303448,23.609430440432,-0.031426455461709676,1.6500000000000001,574.1752369206564,-1139.8022002484113,0.0,-5.154367287451768,185.2629853144912,0.0,1.0,0.039642738494663925,0.0,0.0001780997729413111,1.0157573585808188,65.99961422222222,-7.655784960536023,0.16634746309614173,11.069207479264616,0.002942316476178411,-11.911710311871751,1.2070179474449747
2025-01-01 03:00:00,2.2468643189703985,0.06267531750709482,0.0,2.2468643189703985,0.06267531750709482,0.0,0.03688503453327052,0.5833092014814816,0.08514547885308225,1.5415246041025645,0.0,0.0,0.06267531750709482,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03861700196744336,0.028962751475582513,0.0,0.0,0.01497367735745614,0.0,0.02191135717581438,0.0,0.001578388843622456,0.0,0.044950088042016424,0.03371256603151231,1541.5246041025641,23.888888888888914,1.0,0.0,1.4357553733333335,0.10576923076923077,1.0,1435.7553733333334,1435.7553733333334,583.3092014814815,0.16666666666666666,30.165392423460634,51.66666666666668,46.10666666666668,0.0,51.26768591657533,0.19628429128775984,530.5420267495813,583.3092014814815,30.165392423460634,49.837915706241525,51.26798574237514,49.12273077527481,12.43753247303448,23.95654757438273,0.0,1.6500000000000001,505.67617525156857,-1201.845916295007,0.0,-8.112568231605799,184.88362144563382,0.0,1.0,0.04118657704848172,0.0,0.00027897920472289955,1.0577111312622414,65.99961422222222,-10.773565770016383,0.1624738605346236,11.210771495352581,0.002934726649275728,-28.448438924209206,1.205612612261287
2025-01-01 04:00:00,1.2492820215978562,0.06030623487448228,0.0,1.2492820215978562,0.06030623487448228,0.0,0.03688503453327052,0.0,0.08194561072270516,1.1304513763418806,0.0,0.0,0.06030623487448228,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037573299211566505,0.02817997440867487,0.0,0.0,0.01497367735745614,0.0,0.02191135717581438,0.0,0.0015372975567287627,0.0,0.04283501395440989,0.03212626046580741,1130.4513763418804,23.888888888888914,0.7333333333333333,0.0,1.052887273777778,0.07756410256410257,0.7333333333333333,1052.8872737777779,1435.7553733333334,0.0,0.0,32.37598386354846,51.66666666666668,46.10666666666668,0.0,51.49184611584159,0.0,0.0,0.0,32.37598386354846,51.50232933792476,51.507570948966354,51.49184611584159,12.43753247303448,23.675001106314514,-0.06983343879550231,0.55,31.75187363316131,-1269.323876535009,0.0,-6.315371818813128,181.83180850138922,0.0,1.0,0.041804225824011894,0.0,0.00021514025997287613,1.0718378155647907,65.99961422222222,-4.892062856286288,0.16412787615881227,11.06423943548655,0.002915204375901264,-7.430129728911492,1.206205530584387
2025-01-01 05:00:00,1.6620665267708208,0.06030623487448228,0.0,1.6620665267708206,0.06030623487448228,0.0,0.03859631194555122,0.0,0.08194561072270516,1.5415246041025645,0.0,0.0,0.06030623487448228,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037573299211566505,0.02817997440867487,0.0,0.0,0.016684954769736842,0.0,0.02191135717581438,0.0,0.0015372975567287627,0.0,0.04283501395440989,0.03212626046580741,1541.5246041025641,23.888888888888914,1.0,0.0,1.4357553733333335,0.10576923076923077,1.0,1435.7553733333334,1435.7553733333334,0.0,0.0,32.23222237028563,51.66666666666668,46.10666666666668,0.0,51.20265274129427,0.0,0.0,0.0,32.23222237028563,51.22903384561963,51.24222439778232,51.20265274129427,12.43753247303448,23.52479845520274,-0.0025008626166863244,-0.25000000000000006,408.8054320377423,-1303.9382473206701,0.0,-4.757660479540699,183.5430859136699,0.0,1.0,0.04166553171396153,0.0,0.0001532384848343076,1.0667209783673315,65.99961422222222,-7.566350178281011,0.16596174419889953,11.004417014104279,0.0029235897498184798,-0.4173254758324013,1.2062031280960523
2025-01-01 06:00:00,1.6662930290479252,0.061871789008297554,0.0,1.6662930290479252,0.061871789008297554,0.0,0.0407354087109021,0.0,0.08403301623445886,1.5415246041025645,0.0,0.0,0.061871789008297554,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03966070472332021,0.029745528542490147,0.0,0.0,0.01882405153508772,0.0,0.02191135717581438,0.0,0.0015372975567287627,0.0,0.04283501395440989,0.03212626046580741,1541.5246041025641,23.888888888888914,1.0,0.0,1.4357553733333335,0.10576923076923077,1.0,1435.7553733333334,1435.7553733333334,0.0,0.0,31.667445591181703,51.66666666666668,46.10666666666668,0.0,50.91835729527347,0.0,0.0,0.0,31.667445591181703,50.96016455295987,50.98106818180307,50.91835729527347,12.43753247303448,23.740896760083878,0.0,0.3,425.5474072834821,-1287.3132701744232,0.0,-6.478529259408905,187.7695881907745,0.0,1.0,0.04179528835489392,0.0,0.00021038536949821905,1.0714885483062995,65.99961422222222,-9.954985576024312,0.16307830105791318,11.083664117232447,0.0029104176199958253,-26.136089704377962,1.2053346303338375
2025-01-01 07:00:00,1.6670969765004684,0.06343734314211283,0.0,1.6670969765004684,0.06343734314211283,0.0,0.039451950651691575,0.0,0.08612042174621257,1.5415246041025645,0.0,0.0,0.06343734314211283,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04174811023507392,0.031311082676305425,0.0,0.0,0.01754059347587719,0.0,0.02191135717581438,0.0,0.0015372975567287627,0.0,0.04283501395440989,0.03212626046580741,1541.5246041025641,23.888888888888914,1.0,0.0,1.4357553733333335,0.10576923076923077,1.0,1435.7553733333334,1435.7553733333334,0.0,0.0,31.34800136674783,51.66666666666668,46.10666666666668,0.0,50.63817332351368,0.0,0.0,0.0,31.34800136674783,50.69498489770959,50.72339068480754,50.63817332351368,12.43753247303448,23.74983488778434,0.0,-0.55,346.4997771496485,-1368.4232244870502,0.0,-6.634904262768935,188.57353564331763,0.12572844875657727,1.0,0.04271722302121741,0.0,0.00020728035486874304,1.0949262261803412,65.99961422222222,-8.540233846414269,0.1624491628683152,11.077188867834128,0.0029007073216239976,-1.7205448872071822,1.205305411474858
2025-01-01 08:00:00,1.6752242053161917,0.06494896330677677,0.0,1.6752242053161917,0.06494896330677677,0.0,0.044918310996846414,0.0,0.0887812902167811,1.5415246041025645,0.0,0.0,0.06494896330677677,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.042791812990950744,0.032093859743213056,0.0,0.0,0.013262399945175439,0.0,0.031655911051670975,0.0,0.002182672474412064,0.0,0.04380680475141829,0.03285510356356371,1541.5246041025641,23.888888888888914,1.0,0.0,1.4357553733333335,0.10576923076923077,1.0,1435.7553733333334,1435.7553733333334,0.0,0.0,31.20259164531769,51.66666666666668,46.10666666666668,0.0,50.41548132741753,0.0,0.0,0.0,31.20259164531769,50.431649538633344,50.43973364424126,50.41548132741753,12.43753247303448,23.612678956281584,0.0,-1.4,279.09227443254963,-1446.9764495306015,0.0,-5.928439470397147,196.6327391032505,5.1036072346117605,1.0,0.04376270796478787,0.0,0.0001794157074906104,1.1208838742125635,65.99961422222222,-6.160179772266272,0.16440087880976714,11.031981244408197,0.002910068231305282,37.07209357916319,1.2064221372340052
2025-01-01 09:00:00,1.888864193778811,0.07885414632867649,0.0,1.8888641937788109,0.07885414632867649,0.0,0.22769792076572742,0.0,0.11964166891051929,1.5415246041025645,0.0,0.0,0.07885414632867649,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.042791812990950744,0.032093859743213056,0.0,0.0,0.010695483826754386,0.0,0.21700243693897303,0.0,0.01450280713895059,0.0,0.06234704878061794,0.04676028658546343,1541.5246041025641,23.888888888888914,1.0,0.0,1.4357553733333335,0.10576923076923077,1.0,1435.7553733333334,1435.7553733333334,0.0,0.0,30.17594126204065,51.66666666666668,46.10666666666668,0.0,50.07470957030887,0.046086065236668014,120.92989689085694,0.0,30.17594126204065,49.67157110266523,50.07503100888559,49.469680430266706,12.43753247303448,23.73911335681497,0.0,-0.85,530.9817723743249,-1405.7585449403769,0.0,-6.765517987486685,408.9749104838256,16.61472718081963,1.0,0.04330954814940339,0.0,0.00020940703062858742,1.1100896135033758,65.99961422222222,-6.993679284201303,0.16508067201555654,11.12607067702707,0.0029431537347721867,78.57246852133463,1.2064895882487063
