occupants,plug_loads_other,plug_loads_tv,lighting_interior,hot_water_dishwasher,dishwasher,cooking_range,hot_water_fixtures,Vacancy,Power Outage,No Space Heating,No Space Cooling
1.0,0.585,0.0291,0.0617,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.585,0.0291,0.0617,0.0,0.0,0.0,0.0978,0,0,0,0
1.0,0.585,0.0291,0.0617,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.585,0.022,0.0546,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.565,0.0165,0.0499,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.582,0.0177,0.0501,0.0,0.0,0.0,0.44,0,0,0,0
1.0,0.585,0.0179,0.0503,0.0,0.0,0.0,0.0734,0,0,0,0
1.0,0.585,0.0179,0.0503,0.0,0.0,0.0,0.147,0,0,0,0
1.0,0.585,0.0179,0.0503,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.605,0.025,0.0787,0.0,0.0,0.0,0.372,0,0,0,0
1.0,0.608,0.026,0.0831,0.0,0.0,0.0,0.218,0,0,0,0
1.0,0.628,0.0305,0.0977,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.631,0.0311,0.0999,0.0,0.0,0.0,0.0839,0,0,0,0
1.0,0.674,0.0519,0.232,0.0,0.0,0.0,0.197,0,0,0,0
1.0,0.655,0.0466,0.208,0.0,0.0,0.0,0.0734,0,0,0,0
0.856,0.651,0.0453,0.201,0.0,0.0,0.0,0.147,0,0,0,0
0.833,0.651,0.0453,0.201,0.0,0.0,0.0,0.38,0,0,0,0
0.833,0.676,0.0576,0.242,0.0,0.0,0.0,0.115,0,0,0,0
0.833,0.68,0.0595,0.248,0.0,0.0,0.0,0.0,0,0,0,0
0.689,0.714,0.0721,0.306,0.0,0.0,0.0,0.367,0,0,0,0
