Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Water Heating Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Outdoor (C),Net Sensible Heat Gain - Indoor (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3)
2025-01-01 00:00:00,0.23635710180738284,0.09406210404491652,0.03307929591506365,0.23635710180738284,0.09406210404491652,0.03307929591506365,0.05970118725538826,0.12787386326994332,0.038782051282051276,0.010000000000000002,0.0,0.03307929591506365,0.0,0.09114543737824986,0.0,0.0029166666666666685,1.0,0.0,0.0,0.03766027444122292,0.02824520583091718,0.0,0.0,0.020472697368421052,0.0,0.039228489886967206,0.0,0.006346613432276814,0.0,0.0838669753964436,0.06290023154733268,814.8538915783477,23.388888888888914,0.2935243181326671,0.0,0.9694586008600942,0.038782051282051276,0.36666666666666664,776.0718402962962,2116.5595644444443,0.0,24.388888888888914,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,516.97744,0.0,0.0,68.95698855883853,51.66666666666668,46.10666666666668,0.0,51.18648029023815,0.06220406159710356,168.7182661083866,0.0,107.7452946231852,48.631381116431264,51.18648029023815,47.35383152952783,12.43753247303448,22.997760907434635,-0.061157952137634614,2.8,346.6214554697996,-1035.4184205607694,0.0,0.0,577.7020475809138,0.0,6.0,0.03933326754492424,0.0,0.0,0.5492693809202678,395.9976853333333,-10.516063128692432,0.2287596550101267,11.820432759529544,0.0039055189237875323,115.32224978359436,1.2087509642710956
2025-01-01 01:00:00,0.2212143418422147,0.09096361466507837,0.056307938474109906,0.2212143418422147,0.09096361466507837,0.05630793847410991,0.05130852291160555,0.12112376764855787,0.038782051282051276,0.010000000000000002,0.023228642559046265,0.03307929591506365,0.0,0.0880469479984117,0.0,0.0029166666666666685,1.0,0.0,0.0,0.03671876758019234,0.027539075685144247,0.0,0.0,0.01893724506578947,0.0,0.03237127784581608,0.0,0.0037278369840088883,0.0,0.08067716308435663,0.06050787231326746,814.8538915783477,23.388888888888914,0.2935243181326671,0.0,0.9694586008600942,0.038782051282051276,0.36666666666666664,776.0718402962962,2116.5595644444443,0.0,24.388888888888914,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,516.97744,527.528,0.0,73.95770263057655,51.66666666666668,46.10666666666668,0.0,51.14998658384312,0.0,0.0,527.528,115.55891036027586,50.60919816488902,51.17551841417259,50.31327212508252,12.43753247303448,23.095861312998167,-0.060024306653430594,2.5,360.6380286748111,-1003.5761650364146,0.0,0.0,562.7825744775918,0.0,6.0,0.037351821429024816,0.0,0.0,0.5215994783330012,395.9976853333333,-13.422272344713488,0.22954048037345112,11.899584166323455,0.0039417838995064805,122.36986037089967,1.2083833915617694
2025-01-01 02:00:00,0.23413484375526167,0.09017684319680887,0.045108130793268614,0.23413484375526167,0.09017684319680887,0.045108130793268614,0.05121032894442916,0.12003989942621714,0.05288461538461538,0.010000000000000002,0.0,0.045108130793268614,0.0,0.0872601765301422,0.0,0.0029166666666666685,1.0,0.0,0.0,0.03577726071916177,0.02683294553937132,0.0,0.0,0.01893724506578947,0.0,0.03227308387863969,0.0,0.003692997386027497,0.0,0.08056964132102787,0.06042723099077088,1111.1643976068376,23.388888888888914,0.40026043381727333,0.0,1.3219890011728557,0.05288461538461538,0.5,1058.2797822222221,2116.5595644444443,0.0,24.388888888888914,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,516.97744,0.0,0.0,73.3823943308396,51.66666666666668,46.10666666666668,0.0,50.48718478928263,0.0,0.0,0.0,114.65999114193687,50.51974420398038,50.536023911329266,50.48718478928263,12.43753247303448,23.169472641808238,-0.01574123244960794,1.6500000000000001,650.528408470298,-1007.0823937241876,0.0,0.0,561.6080388115076,0.0,6.0,0.035753790495434194,0.0,0.0,0.4992837767304776,395.9976853333333,-15.161634223859602,0.230841209922554,11.972500933393711,0.003982565173027175,132.77789279762538,1.2080529808458926
2025-01-01 03:00:00,0.24898734248023252,0.09000832186767979,0.0973549742963263,0.24898734248023252,0.09000832186767979,0.09735497429632631,0.050317619365576625,0.11991972311465587,0.06874999999999999,0.010000000000000002,0.03871440426507711,0.0586405700312492,0.0,0.08709165520101313,0.0,0.0029166666666666685,1.0,0.0,0.0,0.03483575385813119,0.026126815393598384,0.0,0.0,0.01791361019736842,0.0,0.03240400916820821,0.0,0.003797516179971671,0.0,0.08128645307655304,0.060964839807414746,1444.513716888889,23.388888888888914,0.5203385639624554,0.0,1.7185857015247124,0.06874999999999999,0.65,1375.763716888889,2116.5595644444443,0.0,24.388888888888914,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,516.97744,879.2133333333333,0.0,71.02999326646271,51.66666666666668,46.10666666666668,0.0,49.748031333840665,0.29051367144457807,759.0596839232117,879.2133333333333,110.98436447884798,49.612353098728434,49.799516320210955,49.493028994802025,12.43753247303448,23.151416071213998,-0.042709080051763354,1.6500000000000001,954.5350631164854,-1035.3598448886062,0.0,0.0,560.544976098207,0.0,6.0,0.03680675180601186,0.0,0.0,0.513987854049592,395.9976853333333,-15.163784982004705,0.23341308980145536,12.006335217073763,0.00402280656934949,109.54055110731377,1.208097689761744
2025-01-01 04:00:00,0.2590498169006488,0.09177519227846867,0.11434434036213276,0.2590498169006488,0.09177519227846867,0.11434434036213276,0.055489168303533086,0.12304782808429522,0.0705128205128205,0.010000000000000002,0.05420016597110795,0.06014417439102482,0.0,0.088858525611802,0.0,0.0029166666666666685,1.0,0.0,0.0,0.03389424699710062,0.025420685247825456,0.0,0.0,0.01791361019736842,0.0,0.03757555810616467,0.0,0.004569793935225849,0.0,0.08458378715196875,0.06343784036397655,1481.55253014245,23.388888888888914,0.5336805784230311,0.0,1.7626520015638076,0.0705128205128205,0.6666666666666666,1411.0397096296294,2116.5595644444443,0.0,24.388888888888914,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,516.97744,1230.8986666666667,0.0,73.02500841708607,51.66666666666668,46.10666666666668,0.0,51.640786204193645,0.37489727176911586,1021.9703562638877,1230.8986666666667,114.10157565169698,50.16642864855515,51.640786204193645,49.42924987073591,12.43753247303448,23.008084683011255,-0.06274715743242917,0.55,931.7665670657954,-1108.195830153209,0.0,0.0,568.6138166205237,0.0,6.0,0.03752999587223465,0.0,0.0,0.5240875951924995,395.9976853333333,-10.203949543969436,0.23715854650222426,11.974643271384057,0.004054284629145911,119.67171053920099,1.2080925811512015
2025-01-01 05:00:00,0.29629198631265447,0.09664055206909568,0.08081532633879447,0.2962919863126544,0.09664055206909568,0.08081532633879447,0.10386762488643451,0.13306538706724558,0.04935897435897436,0.010000000000000002,0.03871440426507711,0.04210092207371738,0.0,0.09372388540242901,0.0,0.0029166666666666685,1.0,0.0,0.0,0.03389424699710062,0.025420685247825456,0.0,0.0,0.019960879934210526,0.0,0.08390674495222399,0.0,0.00810020653067352,0.0,0.09107093353947145,0.06830320015460356,1037.0867710997152,23.388888888888914,0.37357640489612176,0.0,1.2338564010946653,0.04935897435897436,0.4666666666666667,987.7277967407407,2116.5595644444443,0.0,24.388888888888914,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,516.97744,879.2133333333333,0.0,72.00234446443588,51.66666666666668,46.10666666666668,0.0,51.56235633720141,0.3136340156128783,860.6701734302053,879.2133333333333,112.50366322568105,49.84344239226086,51.56235633720141,48.98398541979059,12.43753247303448,23.061410021575956,-0.055179098290542385,-0.25000000000000006,501.5160795590666,-1154.0382200530826,0.0,0.0,626.5557319392504,0.0,6.0,0.03759047800570447,0.0,0.0,0.524932197893502,395.9976853333333,-8.08820342681641,0.23876877780288522,12.036333165352213,0.004096873299849432,120.72056304091087,1.207237817284675
2025-01-01 06:00:00,0.3610083388205627,0.10052581291720335,0.10254036453806513,0.3610083388205627,0.10052581291720335,0.10254036453806512,0.1619554004957348,0.14145678447867407,0.04759615384615384,0.010000000000000002,0.06194304682412337,0.04059731771394175,0.0,0.09760914625053668,0.0,0.0029166666666666685,1.0,0.0,0.0,0.03577726071916177,0.02683294553937132,0.0,0.0,0.022519967105263158,0.0,0.13943543339047168,0.0,0.0113112561446251,0.0,0.09436826761488717,0.07077620071116536,1000.0479578461538,23.388888888888914,0.360234390435546,0.0,1.1897901010555703,0.04759615384615384,0.45,952.4518039999999,2116.5595644444443,0.0,24.388888888888914,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,516.97744,1406.7413333333332,0.0,72.98658992432156,51.66666666666668,46.10666666666668,0.0,52.027491103631526,0.4463120875987592,1234.1620406333311,1406.7413333333332,114.04154675675242,50.24212318131693,52.027491103631526,49.34943922015963,12.43753247303448,23.105095094836027,-0.05523051336245815,0.3,510.38677996101774,-1124.7579016830302,0.0,0.0,645.4823681773668,0.0,5.2829999999999995,0.03753656129063451,0.0,0.0,0.5241792779721173,348.67596193599996,-10.385644379472792,0.23968970796724723,12.082061446637335,0.004123739948963446,56.67190942229921,1.2070404104364776
2025-01-01 07:00:00,0.6769927178074902,0.12433228930496161,0.11930487154973426,0.6769927178074902,0.1243322893049616,0.11930487154973426,0.22817378554481135,0.38064585533960194,0.05817307692307692,0.010000000000000002,0.0696859276771388,0.049618943872595474,0.0,0.12141562263829493,0.0,0.0029166666666666685,1.0,0.1099996827873567,0.015674105888164036,0.03766027444122292,0.02824520583091718,0.11179638298694394,0.0,0.02098451480263158,0.0,0.20718927074217977,0.0,0.017861100565126697,0.0,0.10332841455895166,0.07749631091921372,1222.2808373675214,23.388888888888914,0.44028647719900066,0.0,1.454187901290141,0.05817307692307692,0.55,1164.1077604444442,2116.5595644444443,0.0,24.388888888888914,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,516.97744,1582.5839999999998,0.0,72.00369463302283,51.66666666666668,46.10666666666668,0.0,51.499324805921574,0.581947866512638,1577.86541127159,1582.5839999999998,112.50577286409818,50.019147156474546,51.499324805921574,49.27905833175103,12.43753247303448,23.22828453136755,-0.0011647092832005157,-0.55,795.346724446262,-1206.9358794768243,0.0,0.0,792.460137947126,2.429485366725977,4.5329999999999995,0.0385000077973351,0.0,0.0,0.5376333258892096,299.1762512693333,-12.458371391560956,0.23879257415397964,12.14982344681312,0.004139632012187398,74.71238889508547,1.2065264045687047
2025-01-01 08:00:00,0.7506052618195495,0.13295611371731314,0.1358445195072661,0.7506052618195495,0.13295611371731314,0.1358445195072661,0.22371023765054868,0.43933092160489823,0.07756410256410255,0.010000000000000002,0.0696859276771388,0.0661585918301273,0.0,0.13003944705064646,0.0,0.0029166666666666685,1.0,0.16499952418103503,0.02351115883224605,0.03860178130225349,0.02895133597669011,0.11179638298694394,0.0,0.015866340460526315,0.0,0.20784389719002236,0.0,0.020497296812385317,0.0,0.10343593632228042,0.0775769522417103,1629.7077831566953,23.388888888888914,0.5870486362653342,0.0,1.9389172017201883,0.07756410256410255,0.7333333333333333,1552.1436805925923,2116.5595644444443,0.0,24.388888888888914,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,516.97744,1582.5839999999998,0.0,71.53190931180788,51.66666666666668,46.10666666666668,0.0,51.68071061454137,0.44184053591696776,1209.5753428673092,1582.5839999999998,111.7686082996998,49.593355635420835,51.68071061454137,48.54967814586057,12.43753247303448,23.02054230836071,-0.07575127768637197,-1.4,1143.1460225177348,-1272.058146455983,0.0,0.0,756.4965428831517,225.3191362303243,3.7500000000000004,0.039392748605427345,0.0,0.0,0.5501000041386847,247.49855333333335,28.99984293387063,0.24363098764111663,12.097177911094771,0.004168787379960753,79.48740840211867,1.2079187716767439
2025-01-01 09:00:00,0.4704273730629833,0.113880227622379,0.03525747743725123,0.4704273730629833,0.113880227622379,0.035257477437251224,0.26957266002151914,0.1767521489389001,0.014102564102564101,0.010000000000000002,0.023228642559046265,0.012028834878204964,0.0,0.11096356095571233,0.0,0.0029166666666666685,1.0,0.0,0.0,0.03860178130225349,0.02895133597669011,0.0,0.0,0.012795435855263158,0.0,0.256777224166256,0.0,0.02880073433128362,0.0,0.10934963330536299,0.08201222497902222,296.31050602849,23.388888888888914,0.10673611568460623,0.0,0.3525304003127615,0.014102564102564101,0.13333333333333333,282.2079419259259,2116.5595644444443,0.0,24.388888888888914,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,516.97744,527.528,0.0,74.82505696405175,51.66666666666668,46.10666666666668,0.0,51.861398926107576,0.3282388336644818,900.5208068361738,527.528,116.91415150633085,50.784748682148376,51.869993544158206,50.23782894211816,12.43753247303448,22.906026376118692,-0.11144345358679111,-0.85,-44.89078757918371,-1215.6948518829731,0.0,0.0,749.9245153010438,727.4435171427868,4.715999999999999,0.03873710148361507,0.0,0.0,0.5409442204680636,311.254180672,124.56904297425557,0.24692417017858123,12.079690552584633,0.00419381132005339,110.97344808895804,1.2089746446556944
