Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),Water Heating Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Garage Lighting Electric Power (kW),Garage Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Basement Lighting Electric Power (kW),Basement Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Garage (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Net Sensible Heat Gain - Garage (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W),Infiltration Flow Rate - Garage (m^3/s),Infiltration Heat Gain - Garage (W),Radiation Heat Gain - Garage (W)
2025-01-01 10:00:00,2.0397034061451738,0.33309042934132654,0.47854,2.0397034061451738,0.33309042934132654,0.47854,0.9666475145201832,0.5147592249583239,0.5582966666666668,0.0,0.47854,0.0,0.33309042934132654,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06079110788616025,0.04559333091462018,0.0,0.0,0.023536555921052634,0.0,0.016060701521298848,0.0,0.6316059781826504,0.0,0.2954442788951814,0.0,0.07063865250322175,0.0,0.3833294645689419,0.28749709842670634,0.0,0.0,9055.604178967038,22.222222222222285,0.4266666666666667,2722.39244858852,14.024624951111113,0.5582966666666668,0.5333333333333333,11219.69996088889,21036.937426666667,0.0,0.0,77.51669787142441,51.66666666666668,46.10666666666668,0.0,50.963847630235236,0.0,0.0,0.0,121.11984042410064,50.758496218479195,50.963847630235236,50.65582051260118,12.43753247303448,21.877426082542136,-0.06316290200110881,0.8138845857148413,5.206900965080407,0.85,9.236100170605994,6413.342104226501,-1246.6692739297093,-1164.0544349490033,-2298.9245512765356,0.0,0.0,1520.5732911809034,1249.0349644768946,1.0,0.08331970429422181,0.0,0.0,0.32997318882985055,65.99961422222222,-52.789978851497274,0.1677963571339877,10.013273141759376,0.0026706412097615728,228.98254160669862,1.2143035445365078,0.0,0.0,114.50826798423141,0.21747338182655998,-1242.3124022704203,78.25796732141707
2025-01-01 11:00:00,2.1884704117184772,0.33309042934132654,0.6667981542650772,2.1884704117184772,0.33309042934132654,0.6667981542650772,0.9341575676210745,0.5215484690974024,0.7327643750000001,0.03871440426507711,0.62808375,0.0,0.33309042934132654,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06079110788616025,0.04559333091462018,0.0,0.0,0.023536555921052634,0.0,0.015507414196163194,0.0,0.6098473033361668,0.0,0.2852662941676919,0.0,0.0774278966423003,0.0,0.3833294645689419,0.28749709842670634,0.0,0.0,11885.480484894237,22.222222222222285,0.56,3573.140088772432,18.407320248333335,0.7327643750000001,0.7,14725.856198666668,21036.937426666667,879.2133333333333,0.0,73.55915640719651,51.66666666666668,46.10666666666668,0.0,50.20028446755084,0.1822275489337574,478.0802743197227,879.2133333333333,114.93618188624455,49.29684062665288,50.20028446755084,48.84511870620392,12.43753247303448,21.93374845786697,-0.04121871461960035,2.0168578945676447,5.9405751300916725,1.95,9.236100170605994,8973.975722343583,-1759.6584178845264,-1083.7268167861748,-2090.3981980233484,0.0,0.0,1494.8725884208732,1624.1041931669347,1.0,0.08014427829495965,0.0,0.0,0.3173974667753207,65.99961422222222,61.116944030667156,0.16834796305051944,10.055986933297135,0.002690034166397083,200.9957547468403,1.213487506049772,0.0,0.0,96.51950552609,0.21747338182655998,-1132.3561923416005,48.62937555542546
2025-01-01 12:00:00,1.8079323157341443,0.3353700958870575,0.314041875,1.8079323157341443,0.3353700958870575,0.314041875,0.9125757943267371,0.5289743339074072,0.36638218750000007,0.0,0.314041875,0.0,0.3353700958870575,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06383066328046826,0.04787299746035118,0.0,0.0,0.024517245751096494,0.0,0.015123186887041212,0.0,0.594737112470553,0.0,0.2781982492180463,0.0,0.08181420605799712,0.0,0.3833294645689419,0.28749709842670634,0.0,0.0,5942.740242447118,22.222222222222285,0.28,1786.570044386216,9.203660124166667,0.36638218750000007,0.35,7362.928099333334,21036.937426666667,0.0,0.0,78.46921741306734,51.66666666666668,46.10666666666668,0.0,51.719463783661936,0.06968604343557888,190.83963746574872,0.0,122.60815220791773,51.17773101909155,51.719463783661936,50.90686463680637,12.43753247303448,21.94397846894254,-0.04125051580852214,2.97629123687434,6.5865287090709606,3.05,9.236100170605994,4443.913711084431,-330.58082802423655,-977.4648009244609,-1941.4668111060214,0.0,0.0,1480.7166799365407,1819.360945633776,1.0,0.07905887934710312,0.0,0.0,0.3130989331330017,65.99961422222222,150.4716482962174,0.16915919804608393,10.073967094914853,0.002706057499131479,160.31231482625986,1.2128250571315664,0.0,0.0,78.93335234665652,0.21747338182655998,-999.7732909900902,22.30849006562946
2025-01-01 13:00:00,1.8841262712321163,0.3299534838877138,0.48734565426507714,1.8841262712321163,0.3299534838877138,0.48734565426507714,0.8379029906689976,0.5228201555631186,0.5234031250000001,0.03871440426507711,0.44863125000000004,0.0,0.3299534838877138,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06383066328046826,0.04787299746035118,0.0,0.0,0.027459315241228077,0.0,0.013801444943661593,0.0,0.5427580558928421,0.0,0.2538841745912659,0.0,0.08288217704616677,0.0,0.37610731523648355,0.2820804864273626,0.0,0.0,8489.628917781598,22.222222222222285,0.4,2552.2429205517374,13.14808589166667,0.5234031250000001,0.5,10518.468713333334,21036.937426666667,879.2133333333333,0.0,75.54825244499904,51.66666666666668,46.10666666666668,0.0,51.12173779464412,0.14316396367931178,381.1886846038221,879.2133333333333,118.044144445311,49.957706813949464,51.122731348332394,49.37469776991387,12.43753247303448,21.866962323222882,-0.06562883701754263,4.218092453166978,7.4077868958777255,4.45,9.236100170605994,6671.002720514798,128.05363045753177,-831.8139855175315,-1698.6771667442072,0.0,0.0,1393.7952869655624,1769.7668945891353,0.9,0.07533008035600483,0.0,0.0,0.2983316736471377,59.3996528,184.18146606816424,0.17068095453499013,10.049925542204827,0.0027189208135202816,134.67134429703873,1.2125622765099056,0.0,0.0,59.78539918158879,0.21747338182655998,-831.4012019037932,-0.41278361373819883
2025-01-01 14:00:00,1.6985317415954464,0.32807850281101786,0.3378019042650771,1.6985317415954464,0.32807850281101786,0.3378019042650771,0.8281318895044072,0.5214644354243725,0.3489354166666667,0.03871440426507711,0.2990875,0.0,0.32807850281101786,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06383066328046826,0.04787299746035118,0.0,0.0,0.02942069490131579,0.0,0.013601646742918165,0.0,0.534900756642723,0.0,0.25020879121745027,0.0,0.08402643167634856,0.0,0.37360734046755567,0.2802055053506667,0.0,0.0,5659.752611854399,22.222222222222285,0.26666666666666666,1701.4952803678248,8.765390594444446,0.3489354166666667,0.3333333333333333,7012.312475555556,21036.937426666667,879.2133333333333,0.0,77.74542906391775,51.66666666666668,46.10666666666668,0.0,51.996833445617696,0.33953303716776423,932.8575080748618,879.2133333333333,121.47723291237148,50.923073240150266,51.9970530216983,50.38597356133596,12.43753247303448,21.983708027063656,-0.0432303325891611,4.767858252509762,8.028230455127618,4.7,9.236100170605994,4411.921815557915,-1323.1973783217215,-947.8513708576756,-1653.9154140130968,0.0,0.0,1379.5434831849395,1541.6650927582289,0.85,0.07409712596913151,0.0,0.0,0.29344877236748734,56.09967208888889,158.4916569025524,0.17004835337161014,10.109468531985915,0.0027295901943618197,98.92988182834587,1.2114662282554578,0.0,0.0,52.86711068625438,0.21747338182655998,-934.272135901265,-13.579234956410694
2025-01-01 15:00:00,1.8668824946337914,0.3433968367669276,0.23205850585301543,1.8668824946337912,0.3433968367669276,0.23205850585301543,1.0388050023489823,0.5663759297848088,0.26170156250000004,0.007742880853015421,0.22431562500000002,0.0,0.3433968367669276,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.062310885583314254,0.04673316418748568,0.0,0.0,0.034324144051535097,0.0,0.01710579980211064,0.0,0.6727056973371196,0.0,0.31466936115821714,0.0,0.1085134807622386,0.0,0.395551563439256,0.2966636725794419,0.0,0.0,4244.814458890799,22.222222222222285,0.2,1276.1214602758687,6.574042945833335,0.26170156250000004,0.25,5259.234356666667,21036.937426666667,175.84266666666664,0.0,74.18916244462943,51.66666666666668,46.10666666666668,0.0,51.39513695491901,0.19862271816142416,539.7720080249102,175.84266666666664,115.9205663197335,49.45867699954485,51.39513695491901,48.490447021857776,12.43753247303448,21.859356382043117,-0.05340633331840928,4.199428472552635,8.15138923909938,4.15,9.236100170605994,3428.7618336870864,-1423.5859864757547,-1136.4153034219419,-1709.986192303247,0.0,0.0,1643.4919369152653,1132.1837440963616,1.0,0.07465783885092556,0.0,0.0,0.2956693781556477,65.99961422222222,99.40452196242889,0.17181150630091754,10.06257765454757,0.002737200094515231,91.07241812386471,1.2119710303141247,0.0,0.0,61.870233132056725,0.21747338182655998,-1125.468279218529,-10.947024203412868
2025-01-01 16:00:00,2.417382685249165,0.35889954796867557,0.4796027734120617,2.417382685249165,0.3588995479686755,0.4796027734120617,1.2813783287879654,0.612601231461199,0.5234031250000001,0.030971523412061684,0.44863125000000004,0.0,0.35889954796867557,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06687021867477627,0.05015266400608219,0.0,0.0,0.04315035252192983,0.0,0.021086394724614373,0.0,0.8292472747048769,0.0,0.3878943068365443,0.0,0.1340685008362983,0.0,0.4116625119501246,0.3087468839625933,0.0,0.0,8489.628917781598,22.222222222222285,0.4,2552.2429205517374,13.14808589166667,0.5234031250000001,0.5,10518.468713333334,21036.937426666667,703.3706666666666,0.0,79.61183027317246,51.66666666666668,46.10666666666668,0.0,52.11622147088611,0.12108693306001568,334.33730831081687,703.3706666666666,124.39348480183195,51.50841013819377,52.11622147088611,51.2045044718476,12.43753247303448,21.878028136749137,-0.06405391026177618,3.158090280205141,7.955680344121913,3.05,9.236100170605994,6738.715992465935,-2884.1367198568373,-1380.20997352506,-1919.597772564937,0.0,0.0,1931.1627986348783,424.3644058439394,1.0,0.07828618385132814,0.0,0.0,0.3100388070932479,65.99961422222222,-64.55216782928485,0.17207644948051534,10.078859042207517,0.0027444994719013254,20.25957652798247,1.2118891828711817,0.0,0.0,79.79277395538598,0.21747338182655998,-1386.595353723598,6.385380198538076
2025-01-01 17:00:00,2.3131153823619983,0.374708767520313,0.0,2.3131153823619983,0.374708767520313,0.0,1.648731025588738,0.6643843567732601,0.0,0.0,0.0,0.0,0.374708767520313,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07294932946339229,0.0547119970975442,0.0,0.0,0.054918630482456154,0.0,0.02714181711637681,0.0,1.067383882746948,0.0,0.4992866952429572,0.0,0.16477266674617602,0.0,0.4266623605636919,0.3199967704227688,0.0,0.0,0.0,20.5555555555556,0.0,0.0,0.0,0.0,0.0,0.0,21036.937426666667,0.0,0.0,75.16959169107422,51.66666666666668,46.10666666666668,0.0,51.16238928061927,0.03503941150066679,95.41981873287436,0.0,117.45248701730345,49.20899640599535,51.16238928061927,48.2322999686834,12.43753247303448,21.257923447001634,0.0,1.9601437318701607,7.348612856186557,1.95,9.236100170605994,191.67827496182525,-2752.550606530886,-1493.3508734665627,-2015.9455113988051,0.0,0.0,2349.2486313447616,34.448031670745245,1.0,0.08003032293972821,0.0,0.0,0.31694616642243933,65.99961422222222,-141.62484498413124,0.1785219530334467,9.79302406874104,0.002741265336050952,-35.10117978274177,1.2138754133904064,0.0,0.0,96.64372347282793,0.21747338182655998,-1531.0260963180715,37.67522285150901
2025-01-01 18:00:00,2.903318385228941,0.3803217337579479,0.24807565426507713,2.903318385228941,0.3803217337579479,0.2480756542650771,1.9309360958215633,0.7281274977407108,0.2442547916666667,0.03871440426507711,0.20936125000000003,0.0,0.3803217337579479,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0759888848577003,0.056991663643275216,0.0,0.0,0.06276414912280702,0.0,0.03181402119530011,0.0,1.2511238036728096,0.0,0.5852341218306463,0.0,0.22103185273011347,0.0,0.431106760152897,0.3233300701146727,0.0,0.0,3961.826828298079,20.5555555555556,0.18666666666666668,1191.0466962574776,6.135773416111111,0.2442547916666667,0.23333333333333334,4908.618732888889,21036.937426666667,879.2133333333333,0.0,78.65016860234327,51.66666666666668,46.10666666666668,0.0,50.96581668340831,0.10723717754625477,286.75004652629855,879.2133333333333,122.89088844116138,49.435396900874984,50.96581668340831,48.67018700960833,12.43753247303448,20.20579401541365,-0.05270233236069792,1.2060886493878396,6.777780490954396,1.15,9.236100170605994,3767.6775943825064,-3536.6148625073924,-1537.6465868319615,-1917.4609762767525,0.0,0.0,2694.8857345737933,0.0,1.0,0.07693335264442183,0.0,0.0,0.304681154529875,65.99961422222222,-179.20862655299788,0.19017815635809415,9.311246726547125,0.0027397195757144686,-27.277766791574756,1.2176150809899673,0.0,0.0,107.98340146997144,0.21747338182655998,-1600.0929919755583,62.44640514359686
2025-01-01 19:00:00,3.0524825632243293,0.37356294575122106,0.314041875,3.0524825632243293,0.37356294575122106,0.314041875,1.8861239347930756,0.7999764409312539,0.36638218750000007,0.0,0.314041875,0.0,0.37356294575122106,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07294932946339229,0.0547119970975442,0.0,0.0,0.06668690844298247,0.0,0.03098409020759663,0.0,1.2184857914030842,0.0,0.569967144739412,0.0,0.301892513262959,0.0,0.4251345982049026,0.31885094865367686,0.0,0.0,5942.740242447118,20.5555555555556,0.28,1786.570044386216,9.203660124166667,0.36638218750000007,0.35,7362.928099333334,21036.937426666667,0.0,0.0,80.2105844234842,51.66666666666668,46.10666666666668,0.0,51.292138058921154,0.10523889339712537,286.75004652629855,0.0,125.32903816169406,50.008315327159956,51.292138058921154,49.36640396127936,12.43753247303448,20.14640373082835,-0.07728110855980676,-0.16754028399815316,6.092320671465598,-0.25000000000000006,9.236100170605994,5105.4438814146415,-4681.135666781706,-1733.8022579538874,-2125.2516799879136,0.0,0.0,2722.3405680722085,0.0,1.0,0.07917597643771536,0.0,0.0,0.31356267578210634,65.99961422222222,-245.83720062734903,0.190614777980084,9.279664630113007,0.0027358556090017953,-46.48605114181946,1.2178646588742694,0.0,0.0,129.14536070544295,0.21747338182655998,-1813.0107691288044,79.20851117491704
2025-01-01 20:00:00,2.9857935399767466,0.363569035171736,0.49349437500000004,2.985793539976746,0.363569035171736,0.49349437500000004,1.5640883439870505,0.845961758489696,0.5757434375000001,0.0,0.49349437500000004,0.0,0.363569035171736,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07142955176623829,0.0535721638246787,0.0,0.0,0.06864828810307019,0.0,0.025466586048604967,0.0,1.0015034505728724,0.0,0.46847001926250287,0.0,0.3612030449273812,0.0,0.4133291617960765,0.30999687134705733,0.0,0.0,9338.591809559757,20.5555555555556,0.44000000000000006,2807.4672126069113,14.462894480833334,0.5757434375000001,0.55,11570.315584666667,21036.937426666667,0.0,0.0,76.45999124291824,51.66666666666668,46.10666666666668,0.0,50.38952514144886,0.0,0.0,0.0,119.46873631705972,48.764583515221695,50.38952514144886,47.952112702108124,12.43753247303448,20.325978106945595,-0.03466079964417421,-0.5607647461611994,5.426080742177722,-0.55,9.236100170605994,7406.0611255690765,-2690.128928462111,-1617.506842009563,-2203.5030270448638,0.0,0.0,2447.1166753732437,0.0,1.0,0.0801921146933669,0.0,0.0,0.31758691450630205,65.99961422222222,-308.4259704071095,0.18827501385190373,9.357801323224631,0.002732429657321515,-22.133380167160222,1.2171219828429807,0.0,0.0,129.55247118616404,0.21747338182655998,-1709.7516036211798,92.24476161161698
2025-01-01 21:00:00,2.5069345984446185,0.34617936590083925,0.41872250000000005,2.506934598444619,0.3461793659008392,0.4187225,1.2261629391209659,0.7922620759903195,0.4885095833333334,0.0,0.41872250000000005,0.0,0.34617936590083925,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06990977406908426,0.05243233055181319,0.0,0.0,0.0637448389528509,0.0,0.019795390965964513,0.0,0.778477033396415,0.0,0.3641456758057355,0.0,0.33068958812253385,0.0,0.3916627137987015,0.293747035349026,0.0,0.0,7923.653656596158,20.5555555555556,0.37333333333333335,2382.093392514955,12.271546832222223,0.4885095833333334,0.4666666666666667,9817.237465777778,21036.937426666667,0.0,0.0,74.9499371634451,51.66666666666668,46.10666666666668,0.0,49.58739633108046,0.0,0.0,0.0,117.10927681788296,48.0570759457927,49.58739633108046,47.291915753148814,12.43753247303448,20.177978104871936,-0.07083445358856863,-0.2164267882424725,5.292483484841569,-0.3,9.236100170605994,5913.818554309309,-3638.260340747218,-1501.9170990800783,-2160.8846257919345,0.0,0.0,2057.008239367599,0.0,1.0,0.08026601117041093,0.0,0.0,0.31787956864352035,65.99961422222222,-321.22798454328216,0.18997424356579498,9.28975104734946,0.0027319657556722594,4.612083942153487,1.217736449621326,0.0,0.0,126.49725880779724,0.21747338182655998,-1597.9939631119928,96.07686403191457
2025-01-01 22:00:00,2.3756763563678285,0.3248373917420332,0.6430381250000001,2.3756763563678285,0.3248373917420332,0.643038125,1.0016395831814877,0.6238256273530074,0.7502111458333335,0.0,0.6430381250000001,0.0,0.3248373917420332,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06687021867477627,0.05015266400608219,0.0,0.0,0.054918630482456154,0.0,0.016122177890758364,0.0,0.6340236087211486,0.0,0.2965751660871246,0.0,0.19070910503029634,0.0,0.36624630364793476,0.274684727735951,0.0,0.0,12168.468115486958,20.5555555555556,0.5733333333333334,3658.2148527908234,18.845589778055558,0.7502111458333335,0.7166666666666667,15076.471822444444,21036.937426666667,0.0,0.0,72.82252734166158,51.66666666666668,46.10666666666668,0.0,48.8061432065766,0.0,0.0,0.0,113.78519897134623,47.36656937489493,48.8061432065766,46.6467824590541,12.43753247303448,20.277181581252737,-0.03821379508904119,-1.7876739032268745,4.8770596956215675,-1.95,9.236100170605994,8540.047717623956,-6484.623482682614,-1864.0878652976476,-2518.9804936332494,0.0,0.0,1665.827583501362,0.0,1.0,0.0855364410189579,0.0,0.0,0.3387521888521554,65.99961422222222,-341.57386463372194,0.18884425392066767,9.335654909276878,0.0027324916731289142,-1.4120352581047824,1.217324209453534,0.0,0.0,153.39632194622624,0.21747338182655998,-1964.2479316130152,100.16006631536736
2025-01-01 23:00:00,1.6591730058363965,0.30016810638754965,0.7116612792650773,1.6591730058363965,0.30016810638754965,0.7116612792650772,0.4174705650393745,0.45659775329702185,0.7851046875000002,0.03871440426507711,0.6729468749999999,0.0,0.30016810638754965,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.062310885583314254,0.04673316418748568,0.0,0.0,0.046092422012061415,0.0,0.006324381508147824,0.0,0.2487137416480006,0.0,0.1163400198711647,0.0,0.056373611446955595,0.0,0.33791325626675206,0.25343494220006396,0.0,0.0,12734.443376672396,20.5555555555556,0.6,3828.364380827606,19.7221288375,0.7851046875000002,0.75,15777.70307,21036.937426666667,879.2133333333333,0.0,79.09583586040934,51.66666666666668,46.10666666666668,0.0,50.31973032152544,0.03496599750457197,95.41981873287436,879.2133333333333,123.58724353188958,49.76059519939474,50.32405686389687,49.47670109595798,12.43753247303448,20.34087292848188,-0.04170457442921644,-2.9367458454331508,4.092589173833805,-3.05,9.236100170605994,8069.190297482248,-4430.28011319776,-1951.8150197905277,-2716.497000502136,0.0,0.0,956.0137731532794,0.0,1.6,0.08747719816462017,0.0,0.0,0.34643821977993094,105.59938275555555,-357.8811765068132,0.18811253023349334,9.364619803653477,0.002732500602957043,21.145159530997773,1.2170603752005598,0.0,0.0,164.70805828427774,0.21747338182655998,-2061.7853280660047,109.97030827547685
