Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W)
2025-01-01 00:00:00,0.20928734422004958,0.146585201887386,0.0,0.20928734422004958,0.146585201887386,0.0,0.008441526217795283,0.0,0.2008458180022543,0.0,0.0,0.0,0.0,0.146585201887386,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06703684490422328,0.05027763367816744,0.0,0.0,0.0028521290204678363,0.0,0.005589397197327447,0.0,0.005398882152406239,0.0,0.12841009094562478,0.09630756820921856,0.0,0.0,0.0,14.444444444444457,0.0,0.0,0.0,0.0,0.0,0.0,2293.8675866666667,0.0,0.0,36.1703580361209,51.66666666666668,46.10666666666668,0.0,51.244023840842175,0.0,0.0,0.0,36.1703580361209,50.27865834374927,51.244023840842175,49.79597559520282,12.43753247303448,0.0,21.111111111111143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3560.070863964333,19.21890347976269,0.0,4.739664907356826,2.8,9.236100170605994,-50.348543266882004,-484.2995712244587,-489.78606273630515,0.0,-11.480535276948476,464.2970947427447,0.0,4.0,0.022880663248547376,0.0,0.0005330360569364324,0.5972410023445255,263.9984568888889,-13.37903999637311,0.310803049683016,10.514185209446085,0.0042076798343789155,69.7667085167222,1.2241535029284276,0.19005545435149077,-480.60377916623224,-3.695792058226482
2025-01-01 01:00:00,0.2073975134209089,0.1453282610454318,0.0,0.2073975134209089,0.1453282610454318,0.0,0.008227616541260196,0.0,0.1991698968796487,0.0,0.0,0.0,0.0,0.1453282610454318,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06536092378161769,0.04902069283621325,0.0,0.0,0.0026382193439327484,0.0,0.005589397197327447,0.0,0.005398882152406239,0.0,0.12841009094562478,0.09630756820921856,0.0,0.0,0.0,14.444444444444457,0.0,0.0,0.0,0.0,0.0,0.0,2293.8675866666667,0.0,0.0,37.037635171685245,51.66666666666668,46.10666666666668,0.0,50.90423010323908,0.0,0.0,0.0,37.037635171685245,49.969844363752465,50.90423010323908,49.50265149400916,12.43753247303448,0.0,21.111111111111143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3548.201570402421,18.163753554386574,0.0,5.20553277777294,2.5,9.236100170605994,7.181897435087591,-498.13085977780247,-438.5919553612863,0.0,-2.889394306661653,462.40726394360405,0.0,4.0,0.021468225924058126,0.0,0.00014185335450023732,0.5512339267997688,263.9984568888889,-13.744016840568543,0.3351516834769359,10.09284998063222,0.004249059833549542,78.47925505488998,1.2286141102581205,0.14727187864855837,-496.21487545654105,-1.915984321261445
2025-01-01 02:00:00,0.20572159229830334,0.14407132020347763,0.0,0.20572159229830334,0.14407132020347763,0.0,0.008227616541260196,0.0,0.19749397575704314,0.0,0.0,0.0,0.0,0.14407132020347763,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06368500265901211,0.04776375199425907,0.0,0.0,0.0026382193439327484,0.0,0.005589397197327447,0.0,0.005398882152406239,0.0,0.12841009094562478,0.09630756820921856,0.0,0.0,0.0,14.444444444444457,0.0,0.0,0.0,0.0,0.0,0.0,2293.8675866666667,0.0,0.0,37.441043156373176,51.66666666666668,46.10666666666668,0.0,50.55973284527388,0.0,0.0,0.0,37.441043156373176,49.65619760260975,50.55973284527388,49.2044299812777,12.43753247303448,0.0,21.111111111111143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3534.4774905913782,17.502468201772356,0.0,5.536749276962717,1.6500000000000001,9.236100170605994,14.179808613659816,-499.3816739713667,-429.6315584017458,0.0,-0.005398338057392986,460.73134282099846,0.0,4.0,0.020703943924143948,0.0,2.6495646833993884e-07,0.5281268159838015,263.9984568888889,-16.914577467535477,0.3532033811178052,9.848198087135376,0.004295682730562455,84.84492823021796,1.2313747106721533,0.09876074554576561,-498.1857106994979,-1.1959632718687585
2025-01-01 03:00:00,0.5396016441616404,0.14435667137910876,0.0,0.5396016441616404,0.14435667137910876,0.0,0.008127525788999437,0.33331954370370376,0.19815457466893716,0.0,0.0,0.0,0.0,0.14435667137910876,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06200908153640652,0.04650681115230488,0.0,0.0,0.002495612892909357,0.0,0.00563191289609008,0.0,0.005679012830125432,0.0,0.13046648030240524,0.09784986022680389,0.0,0.0,0.0,14.444444444444457,0.0,0.0,0.0,0.0,0.0,0.0,2293.8675866666667,333.31954370370374,0.13333333333333333,37.24819997872816,51.66666666666668,46.10666666666668,0.0,50.120784573042556,0.12272187435677728,320.7187481861737,333.31954370370374,37.24819997872816,48.89369154759497,50.120784573042556,48.28014503487118,12.43753247303448,0.0,21.111111111111143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3529.9259025967535,16.91602468745266,0.0,5.417853603299993,1.6500000000000001,9.236100170605994,29.240489617181836,-581.9983270895536,-412.0298066661309,0.0,0.0,461.1479037256571,0.0,4.0,0.02061699606815407,0.0,0.0,0.5259021753215021,263.9984568888889,-19.87760744234438,0.37049643364535695,9.635409795723358,0.004342273565533499,75.18347284277603,1.2338295380244617,0.1234482127965635,-583.7960602187533,1.7977331291995122
2025-01-01 04:00:00,0.6781516654110168,0.1495713750304472,0.0,0.6781516654110167,0.1495713750304472,0.0,0.008966502244582057,0.45831437259259267,0.203370790573842,0.0,0.007499999999999999,0.0,0.0,0.14738387503044723,0.0,0.002187500000000001,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06033316041380094,0.04524987031035069,0.0,0.0,0.002495612892909357,0.0,0.006470889351672699,0.0,0.0068589571999123295,0.0,0.13617867296012875,0.10213400472009654,0.0,0.0,0.0,14.444444444444457,0.0,0.0,0.0,0.0,0.0,0.0,2293.8675866666667,458.31437259259263,0.18333333333333332,39.39218542707958,51.66666666666668,46.10666666666668,0.0,51.334847332536604,0.15372405722787172,415.9920142661048,458.31437259259263,39.39218542707958,50.23996881854477,51.334847332536604,49.69252956154885,12.43753247303448,0.0,21.111111111111143,0.0,0.0,0.007499999999999999,0.0,0.0,0.0,0.0,0.0,3511.869897605174,16.41764518085986,0.0,5.22777755308408,0.55,9.236100170605994,5.083620566012443,-572.6728021083493,-439.4415926975836,0.0,0.0,466.80324260010394,0.0,4.0,0.021013822698515493,0.0,0.0,0.5360245029119375,263.9984568888889,-22.278029336507927,0.38574449144414513,9.449931236341817,0.004382259350341155,80.02603330350193,1.2353432411295069,0.10942845124043167,-575.436430886243,2.7636287778937874
2025-01-01 05:00:00,1.078745306871615,0.15711146933864226,0.0,1.078745306871615,0.15711146933864226,0.0,0.018800741088716152,0.8332988592592595,0.2191457065236395,0.0,0.007499999999999999,0.0,0.0,0.15492396933864228,0.0,0.002187500000000001,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06033316041380094,0.04524987031035069,0.0,0.0,0.0027808257949561406,0.0,0.01601991529376001,0.0,0.012580414072116426,0.0,0.14623213203772215,0.10967409902829157,0.0,0.0,0.0,14.444444444444457,0.0,0.0,0.0,0.0,0.0,0.0,2293.8675866666667,833.2988592592593,0.3333333333333333,38.66522431567832,51.66666666666668,46.10666666666668,0.0,50.92999015691233,0.21205852163902633,566.5913325860942,833.2988592592593,38.66522431567832,49.01740500144928,50.931050940556425,48.060051640073674,12.43753247303448,0.0,21.111111111111143,0.0,0.0,0.007499999999999999,0.0,0.0,0.0,0.0,0.0,3498.8679054400427,15.859286041908497,0.0,5.154588241408279,-0.25000000000000006,9.236100170605994,23.664668659905555,-631.9840257403847,-444.25242032256546,0.0,0.0,491.70865525860404,0.0,4.0,0.020917686082468114,0.0,0.0,0.5335722322057573,263.9984568888889,-23.791566276133015,0.40397260023261755,9.246057240986305,0.004431378221029241,80.85695944852768,1.237072320235937,0.09451680395721478,-635.1607376088097,3.176711868424909
2025-01-01 06:00:00,0.5811092238010974,0.171064016819642,0.0,0.5811092238010974,0.171064016819642,0.0,0.03669640014581938,0.08332988592592594,0.453582937729352,0.0,0.007499999999999999,0.0,0.0,0.16887651681964197,0.0,0.002187500000000001,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06368500265901211,0.04776375199425907,0.20611414892836516,0.0,0.0031373419225146203,0.0,0.03355905822330476,0.0,0.0223000997081308,0.0,0.16148368643384395,0.12111276482538291,0.0,0.0,0.0,14.444444444444457,0.0,0.0,0.0,0.0,0.0,0.0,2293.8675866666667,83.32988592592594,0.03333333333333333,39.969934662754916,51.66666666666668,46.10666666666668,0.0,51.339693799526714,0.12845572912016703,349.0947344163761,83.32988592592594,39.969934662754916,49.99280850600834,51.339693799526714,49.319365859249146,12.43753247303448,0.0,21.111111111111143,0.0,0.0,0.007499999999999999,0.0,0.0,0.0,0.0,0.0,3505.4381028705725,15.66039491903815,0.0,4.7799383307003165,0.3,9.236100170605994,241.62972143364337,-675.2399038640585,-413.24756932815416,0.0,0.0,685.261975013749,0.0,4.0,0.020471943073938886,0.0,0.0,0.5222021365310551,263.9984568888889,-30.384684251951438,0.41317049084451557,9.204710978464902,0.004475483808954794,83.97022262543871,1.2378912426873387,0.11610468401238976,-681.0693852709211,5.8294814068626035
2025-01-01 07:00:00,1.797551991148023,0.17379469203663572,0.0,1.797551991148023,0.17379469203663575,0.0,0.03390320474435124,1.499937946666667,0.24871083973700492,0.0,0.014999999999999998,0.0,0.0,0.16941969203663573,0.0,0.004375000000000002,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06703684490422328,0.05027763367816744,0.0,0.0,0.002923432245979533,0.0,0.030979772498371708,0.0,0.022817917021490518,0.0,0.15885607781129116,0.11914205835846832,0.0,0.0,0.0,14.444444444444457,0.0,0.0,0.0,0.0,0.0,0.0,2293.8675866666667,1499.9379466666667,0.6,39.38627164035704,51.66666666666668,46.10666666666668,0.0,50.56517121894399,0.4392633592059169,1159.4176633949946,1499.9379466666667,39.38627164035704,49.01606203498972,50.56517121894399,48.24150744301258,12.43753247303448,0.0,21.111111111111143,0.0,0.0,0.014999999999999998,0.0,0.0,0.0,0.0,0.0,3490.966498843626,15.23231312237013,0.0,4.492085904893258,-0.55,9.236100170605994,21.15293185472008,-778.488697071643,-433.14206235386024,0.0,0.0,483.7488783732324,1.0797712741004344,3.216,0.020816632936396597,0.0,0.0,0.5309945497360896,212.25475933866664,-29.453884164652116,0.42804220345351757,9.047476885991903,0.004510756367772519,34.239583098320736,1.2397030417077817,0.11759305398144826,-785.9630690360015,7.474371964358562
2025-01-01 08:00:00,0.29149293975550067,0.17175284161875462,0.0,0.29149293975550067,0.1717528416187546,0.0,0.029647197592348223,0.0,0.24684574216315242,0.0,0.014999999999999998,0.0,0.0,0.16737784161875463,0.0,0.004375000000000002,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06871276602682887,0.051534574520121626,0.0,0.0,0.0022103999908625735,0.0,0.02743679760148565,0.0,0.02367528667147956,0.0,0.15445768946484403,0.11584326709863298,0.0,0.0,0.0,14.444444444444457,0.0,0.0,0.0,0.0,0.0,0.0,2293.8675866666667,0.0,0.0,41.07471273942374,51.66666666666668,46.10666666666668,0.0,51.296375379806385,0.10355277878032029,280.54522293097864,0.0,41.07471273942374,49.86173775982809,51.296375379806385,49.14441894983894,12.43753247303448,0.0,21.111111111111143,0.0,0.0,0.014999999999999998,0.0,0.0,0.0,0.0,0.0,3472.649947405548,14.58137870174642,0.0,3.8730437270422704,-1.4,9.236100170605994,-52.44927049775518,-867.7791126434781,-445.35779858937474,0.0,0.0,398.8021233791838,100.14183832458859,2.017,0.021081011806355097,0.0,0.0,0.5377383751877022,133.12122188622223,-5.893595287564181,0.44657349294931853,8.749778739011195,0.004510777311947934,-9.457887970795007,1.2430913311041394,0.12608094071484552,-878.9261507227782,11.147038079300058
2025-01-01 09:00:00,3.553842427405393,0.18511937243782764,0.0,3.553842427405393,0.18511937243782764,0.0,0.044439998396300556,0.7083040303703705,0.2816538888951317,2.50444450974359,0.014999999999999998,0.0,0.0,0.18074437243782765,0.0,0.004375000000000002,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06871276602682887,0.051534574520121626,0.0,0.0,0.0017825806377923979,0.0,0.04265741775850816,0.0,0.040661392311361455,0.0,0.1722797305569414,0.129209797917706,0.0,0.0,2504.4445097435896,20.611111111111143,0.9999999999999999,0.0,2.293867586666667,0.21057692307692308,1.0,2293.8675866666667,2293.8675866666667,708.3040303703705,0.2833333333333333,39.67220844293533,51.66666666666668,46.10666666666668,0.0,51.419632526506,0.10546258673303162,281.3915131962305,708.3040303703705,39.67220844293533,50.74205576722365,51.42520212471302,50.397697789375464,12.43753247303448,0.0,21.611111111111143,0.0,0.0,0.014999999999999998,0.0,0.0,0.0,0.0,0.0,3500.449300885057,16.6929610536975,-3.3230921424523503,3.678187401746126,-0.85,9.236100170605994,2513.043841776851,-733.0136430135806,-517.0881918409613,0.0,0.0,512.033148819113,323.30822984123864,3.0,0.022330718654524406,0.0,0.0,0.5696161302104912,197.99884266666666,13.654375055109957,0.39270670522665174,9.736213958075933,0.004527607653669131,57.045908451080734,1.2346590673849787,0.1240785053702997,-743.5604005611076,10.546757547527076
