Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Dishwasher Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),Ceiling Fan Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),HVAC Cooling Mode,HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W)
2025-01-01 00:00:00,0.20928734422004958,0.146585201887386,0.0,0.003488122403667493,0.0024430866981231,0.0,0.008441526217795283,0.0,0.2008458180022543,0.0,0.0,0.0,0.0,0.146585201887386,0.0,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.06703684490422328,0.05027763367816744,On,0.0,0,Off,0.0028521290204678363,0.0,On,0.005589397197327447,0,On,0.005398882152406239,0,On,0.12841009094562478,0.09630756820921856,On,0,0,Off,Off,0.0,14.444444444444457,0.0,0.0,0.0,0.0,0,0.0,2293.8675866666667,Off,0.0,0.0,35.263729337137086,51.666666666666686,46.10666666666668,0.0,51.40794931475532,0.0,0.0,0.0,35.263729337137086,50.42739978842086,51.40794931475532,49.937125025253636,12.43753247303448,Off,0.0,21.111111111111143,0,0.0,0.0,0.0,0.0,0,0.0,0,3568.0703747914768,20.147336843337648,0.0,4.024689911536494,2.8,9.236100170605994,-85.81296810456803,-299.6189267430694,-533.0566044660677,-0.0,-0.0,464.2970947427447,0.0,4.0,0.02357886332688974,0.0,0.0,0.6014540369619397,263.9984568888889,-17.053458381244997,0.29108014703165835,10.875523895587122,0.004188555743087681,70.21077362048376,1.216794248084994,0.18879656407056689,-301.32688254920737,1.7079558061380062
2025-01-01 00:01:00,0.20928734422004958,0.146585201887386,0.0,0.003488122403667493,0.0024430866981231,0.0,0.008441526217795283,0.0,0.2008458180022543,0.0,0.0,0.0,0.0,0.146585201887386,0.0,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.06703684490422328,0.05027763367816744,On,0.0,0,Off,0.0028521290204678363,0.0,On,0.005589397197327447,0,On,0.005398882152406239,0,On,0.12841009094562478,0.09630756820921856,On,0,0,Off,Off,0.0,14.444444444444457,0.0,0.0,0.0,0.0,0,0.0,2293.8675866666667,Off,0.0,0.0,35.31202365876565,51.666666666666686,46.10666666666668,0.0,51.40248891208807,0.0,0.0,0.0,35.31202365876565,50.42245081944442,51.40248891208807,49.93243177312261,12.43753247303448,Off,0.0,21.111111111111143,0,0.0,0.0,0.0,0.0,0,0.0,0,3568.0619857659863,20.100864007902835,0.0,4.077629352916706,2.8,9.236100170605994,-103.33902075946588,-313.7051902662591,-530.846871187657,-0.0,-19.17031034389754,464.2970947427447,0.0,4.0,0.023544193459231602,0.0,0.0008502442416217579,0.6222578599818439,263.9984568888889,-17.618933970656066,0.2928174900062056,10.880529695390429,0.004189222164774534,65.40649399190309,1.220541566947936,0.18889011219618929,-314.5080438566238,0.8028535903647178
2025-01-01 00:02:00,0.20928734422004958,0.146585201887386,0.0,0.003488122403667493,0.0024430866981231,0.0,0.008441526217795283,0.0,0.2008458180022543,0.0,0.0,0.0,0.0,0.146585201887386,0.0,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.06703684490422328,0.05027763367816744,On,0.0,0,Off,0.0028521290204678363,0.0,On,0.005589397197327447,0,On,0.005398882152406239,0,On,0.12841009094562478,0.09630756820921856,On,0,0,Off,Off,0.0,14.444444444444457,0.0,0.0,0.0,0.0,0,0.0,2293.8675866666667,Off,0.0,0.0,35.359971555896976,51.666666666666686,46.10666666666668,0.0,51.39702144563675,0.0,0.0,0.0,35.359971555896976,50.41749507276455,51.39702144563675,49.92773188632846,12.43753247303448,Off,0.0,21.111111111111143,0,0.0,0.0,0.0,0.0,0,0.0,0,3567.6385004329522,20.054682136673204,0.0,4.127528969306223,2.8,9.236100170605994,-101.35728496487428,-326.89151221359583,-528.6546176595003,-0.0,-18.780824385601868,464.2970947427447,0.0,4.0,0.02350971773586629,0.0,0.0008351991364553999,0.6209946734651257,263.9984568888889,-18.218937662516772,0.2936989421550567,10.861272323845544,0.004189841079487554,65.64727197274232,1.220733356848401,0.18897824631774754,-326.94407659387946,0.05256438028361998
2025-01-01 00:03:00,0.20928734422004958,0.146585201887386,0.0,0.003488122403667493,0.0024430866981231,0.0,0.008441526217795283,0.0,0.2008458180022543,0.0,0.0,0.0,0.0,0.146585201887386,0.0,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.06703684490422328,0.05027763367816744,On,0.0,0,Off,0.0028521290204678363,0.0,On,0.005589397197327447,0,On,0.005398882152406239,0,On,0.12841009094562478,0.09630756820921856,On,0,0,Off,Off,0.0,14.444444444444457,0.0,0.0,0.0,0.0,0,0.0,2293.8675866666667,Off,0.0,0.0,35.40646940250369,51.666666666666686,46.10666666666668,0.0,51.39154696695491,0.0,0.0,0.0,35.40646940250369,50.41253259699902,51.39154696695491,49.92302541202108,12.43753247303448,Off,0.0,21.111111111111143,0,0.0,0.0,0.0,0.0,0,0.0,0,3567.2281991096893,20.00973984013287,0.0,4.174638354034373,2.8,9.236100170605994,-99.50469228604686,-339.27701489619335,-526.5246979313436,-0.0,-18.402115881519983,464.2970947427447,0.0,4.0,0.023476145395758066,0.0,0.0008204947454914717,0.6197632216180996,263.9984568888889,-18.874973215928023,0.29456087703712996,10.842623775060463,0.004190462174987543,65.88081911632261,1.2209200431062583,0.18906141454941566,-338.6951766686072,-0.5818382275862266
2025-01-01 00:04:00,0.20928734422004958,0.146585201887386,0.0,0.003488122403667493,0.0024430866981231,0.0,0.008441526217795283,0.0,0.2008458180022543,0.0,0.0,0.0,0.0,0.146585201887386,0.0,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.06703684490422328,0.05027763367816744,On,0.0,0,Off,0.0028521290204678363,0.0,On,0.005589397197327447,0,On,0.005398882152406239,0,On,0.12841009094562478,0.09630756820921856,On,0,0,Off,Off,0.0,14.444444444444457,0.0,0.0,0.0,0.0,0,0.0,2293.8675866666667,Off,0.0,0.0,35.4515768875361,51.666666666666686,46.10666666666668,0.0,51.38606569162911,0.0,0.0,0.0,35.4515768875361,50.407563595650274,51.38606569162911,49.91831254766086,12.43753247303448,Off,0.0,21.111111111111143,0,0.0,0.0,0.0,0.0,0,0.0,0,3566.8308780753473,19.965986019820008,0.0,4.219168686227645,2.8,9.236100170605994,-97.11981238952097,-350.95918458178323,-524.4544138413385,-0.0,-18.033728600240856,464.2970947427447,0.0,4.0,0.023443439982560564,0.0,0.0008061189360672107,0.6185622650232722,263.9984568888889,-18.928764690686343,0.2954040145161761,10.824000558878122,0.0041910853847935275,66.107417715991,1.221101833927082,0.1891399960270461,-349.81227703735675,-1.1469075444264654
2025-01-01 00:05:00,0.20928734422004958,0.146585201887386,0.0,0.003488122403667493,0.0024430866981231,0.0,0.008441526217795283,0.0,0.2008458180022543,0.0,0.0,0.0,0.0,0.146585201887386,0.0,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.06703684490422328,0.05027763367816744,On,0.0,0,Off,0.0028521290204678363,0.0,On,0.005589397197327447,0,On,0.005398882152406239,0,On,0.12841009094562478,0.09630756820921856,On,0,0,Off,Off,0.0,14.444444444444457,0.0,0.0,0.0,0.0,0,0.0,2293.8675866666667,Off,0.0,0.0,35.49531488348165,51.666666666666686,46.10666666666668,0.0,51.38057782637157,0.0,0.0,0.0,35.49531488348165,50.40258826384391,51.38057782637157,49.91359348258008,12.43753247303448,Off,0.0,21.111111111111143,0,0.0,0.0,0.0,0.0,0,0.0,0,3566.434046522551,19.923402931336067,0.0,4.261300756860311,2.8,9.236100170605994,-94.34427795205596,-361.98701644084673,-522.4426640328462,-0.0,-17.675488866287836,464.2970947427447,0.0,4.0,0.023411589858597388,0.0,0.0007920702583771353,0.6173914698427182,263.9984568888889,-18.52321979566668,0.29622847813899666,10.806512339265392,0.004191710645044926,66.3271429251491,1.2212787988970497,0.18921431531101265,-360.33898566883397,-1.6480307720127492
2025-01-01 00:06:00,0.20928734422004958,0.146585201887386,0.0,0.003488122403667493,0.0024430866981231,0.0,0.008441526217795283,0.0,0.2008458180022543,0.0,0.0,0.0,0.0,0.146585201887386,0.0,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.06703684490422328,0.05027763367816744,On,0.0,0,Off,0.0028521290204678363,0.0,On,0.005589397197327447,0,On,0.005398882152406239,0,On,0.12841009094562478,0.09630756820921856,On,0,0,Off,Off,0.0,14.444444444444457,0.0,0.0,0.0,0.0,0,0.0,2293.8675866666667,Off,0.0,0.0,35.537712382703994,51.666666666666686,46.10666666666668,0.0,51.375083574789585,0.0,0.0,0.0,35.537712382703994,50.39760679377625,51.375083574789585,49.90886840326958,12.43753247303448,Off,0.0,21.111111111111143,0,0.0,0.0,0.0,0.0,0,0.0,0,3566.0614640807335,19.881965848438675,0.0,4.301195261282192,2.8,9.236100170605994,-91.51410588808437,-372.4086569717224,-520.4880299108745,-0.0,-17.32716544178712,464.2970947427447,0.0,4.0,0.0233805780884507,0.0,0.0007783447867813184,0.6162503039486912,263.9984568888889,-17.99600527816751,0.2970345279598175,10.789031707719495,0.004192337892609309,66.54011525359937,1.2214510369045097,0.1892846607211246,-370.3141078941588,-2.094549077563638
2025-01-01 00:07:00,0.20928734422004958,0.146585201887386,0.0,0.003488122403667493,0.0024430866981231,0.0,0.008441526217795283,0.0,0.2008458180022543,0.0,0.0,0.0,0.0,0.146585201887386,0.0,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.06703684490422328,0.05027763367816744,On,0.0,0,Off,0.0028521290204678363,0.0,On,0.005589397197327447,0,On,0.005398882152406239,0,On,0.12841009094562478,0.09630756820921856,On,0,0,Off,Off,0.0,14.444444444444457,0.0,0.0,0.0,0.0,0,0.0,2293.8675866666667,Off,0.0,0.0,35.57881669566051,51.666666666666686,46.10666666666668,0.0,51.36958313617873,0.0,0.0,0.0,35.57881669566051,50.39261937357476,51.36958313617873,49.90413749227279,12.43753247303448,Off,0.0,21.111111111111143,0,0.0,0.0,0.0,0.0,0,0.0,0,3565.6889928333553,19.84163429645234,0.0,4.338996397967995,2.8,9.236100170605994,-88.76554718981703,-382.26555674364226,-518.5883651179136,-0.0,-16.98839611125526,464.2970947427447,0.0,4.0,0.02335037585861014,0.0,0.0007649331553024048,0.615137793451708,263.9984568888889,-17.48588070339289,0.2978227242584121,10.77209708485049,0.0041929670654937915,66.74655637208184,1.2216187127261329,0.1893512908129392,-379.7725103559818,-2.493046387660442
2025-01-01 00:08:00,0.20928734422004958,0.146585201887386,0.0,0.003488122403667493,0.0024430866981231,0.0,0.008441526217795283,0.0,0.2008458180022543,0.0,0.0,0.0,0.0,0.146585201887386,0.0,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.06703684490422328,0.05027763367816744,On,0.0,0,Off,0.0028521290204678363,0.0,On,0.005589397197327447,0,On,0.005398882152406239,0,On,0.12841009094562478,0.09630756820921856,On,0,0,Off,Off,0.0,14.444444444444457,0.0,0.0,0.0,0.0,0,0.0,2293.8675866666667,Off,0.0,0.0,35.61868089215143,51.666666666666686,46.10666666666668,0.0,51.36407670280027,0.0,0.0,0.0,35.61868089215143,50.38762618472733,51.36407670280027,49.89940092569087,12.43753247303448,Off,0.0,21.111111111111143,0,0.0,0.0,0.0,0.0,0,0.0,0,3565.328162690606,19.802362843828117,0.0,4.374835036400843,2.8,9.236100170605994,-86.11713591327072,-391.5947403224604,-516.7413075804242,-0.0,-16.6587786727728,464.2970947427447,0.0,4.0,0.023320950534572574,0.0,0.0007518240707583885,0.6140528178361953,263.9984568888889,-17.01414440281847,0.29859373167007597,10.75568601787128,0.00419359810376467,66.94672161127525,1.2217820120993836,0.18941444006673402,-388.74588479552926,-2.848855526931139
2025-01-01 00:09:00,0.20928734422004958,0.146585201887386,0.0,0.003488122403667493,0.0024430866981231,0.0,0.008441526217795283,0.0,0.2008458180022543,0.0,0.0,0.0,0.0,0.146585201887386,0.0,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.06703684490422328,0.05027763367816744,On,0.0,0,Off,0.0028521290204678363,0.0,On,0.005589397197327447,0,On,0.005398882152406239,0,On,0.12841009094562478,0.09630756820921856,On,0,0,Off,Off,0.0,14.444444444444457,0.0,0.0,0.0,0.0,0,0.0,2293.8675866666667,Off,0.0,0.0,35.65735668584875,51.666666666666686,46.10666666666668,0.0,51.358564459025175,0.0,0.0,0.0,35.65735668584875,50.3826274012739,51.358564459025175,49.89465887239827,12.43753247303448,Off,0.0,21.111111111111143,0,0.0,0.0,0.0,0.0,0,0.0,0,3564.978494950965,19.764107217376072,0.0,4.408830932779073,2.8,9.236100170605994,-83.56182047503108,-400.42961374887943,-514.9445674348135,-0.0,-16.337922292698085,464.2970947427447,0.0,4.0,0.023292270240493542,0.0,0.0007390063421882412,0.6129942785460581,263.9984568888889,-16.576425490264256,0.29934820648311,10.739776616185079,0.004194230949851246,67.14086136991469,1.2219411162264129,0.18947432287680246,-397.2632794423362,-3.1663343065432166
