Metric,Value
Total Electric Energy (kWh),1054.2989422939822
Total Gas Energy (therms),0.0
Average Electric Power (kW),1.4643040865194197
Peak Electric Power (kW),8.86616787530892
Other Electric Energy (kWh),373.40761148706855
HVAC Heating Electric Energy (kWh),233.70641350090597
Lighting Electric Energy (kWh),27.455789526059576
Water Heating Electric Energy (kWh),418.39935723407416
HVAC Cooling Electric Energy (kWh),1.3297705458739741
Average Temperature - Indoor (C),19.458766146225727
Unmet Heating Load (C-hours),59.7990694293905
Unmet Cooling Load (C-hours),0.0
Total Hot Water Unmet Demand (kWh),0.0
