Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),Water Heating Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),Grid Voltage (-),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Garage Lighting Electric Power (kW),Garage Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Garage (C),Temperature - Attic (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Garage (W),Net Sensible Heat Gain - Attic (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Garage (m^3/s),Infiltration Heat Gain - Garage (W),Radiation Heat Gain - Garage (W),Infiltration Flow Rate - Attic (m^3/s),Infiltration Heat Gain - Attic (W),Radiation Heat Gain - Attic (W)
2025-01-01 00:00:00,0.829489517411681,0.19852841118340814,0.4385464583333334,0.829489517411681,0.19852841118340814,0.4385464583333334,0.03209887933719619,0.2857531033522625,0.5116375347222223,0.0,0.4385464583333334,0.0,0.19852841118340814,0.0,1.0,0.043945379194814636,0.03295903439611097,0.0,0.0,0.0060315515350877185,0.0,0.0010065580061160188,0.0,0.025060769795992453,0.0,0.021048555107718254,0.0,0.22075916904972961,0.16556937678729716,0.0,0.0,6977.346785278149,20.000000000000057,0.3866666666666667,3816.3145748514817,12.85252978175926,0.5116375347222223,0.48333333333333334,10282.023825407408,21273.152742222224,0.0,0.0,74.23697023965275,51.66666666666668,46.10666666666668,0.0,47.51334888975089,0.0,0.0,0.0,115.99526599945742,47.39266049901413,47.51334888975089,47.33231630364575,12.43753247303448,19.73094265657117,-0.05198682811574802,2.9173990799873453,10.841481403479527,2.8,9.236100170605994,4562.327668674284,-18.356101131874496,1854.3720103622486,-2684.697167840123,0.0,0.0,453.1254598359776,0.0,2.28375,0.12165454208155677,0.0,0.0,1.138566150732903,150.72661897999998,-183.44740859972117,0.20311377496871552,9.222993565644753,0.0028333402411065923,-63.16730308009618,1.2230237436048992,0.3624556363775999,-57.954454934865645,39.59835380299114,0.16096244829832068,-1691.8734181486068,-270.0691463406263
2025-01-01 01:00:00,0.5337666655751634,0.19010950978280367,0.25816936845142585,0.5337666655751634,0.19010950978280367,0.2581693684514259,0.024076763588724726,0.26269247143088303,0.2469974305555556,0.04645728511809253,0.21171208333333336,0.0,0.19010950978280367,0.0,1.0,0.042846744714944256,0.03213505853620819,0.0,0.0,0.005579185169956139,0.0,0.0007142613846926193,0.0,0.017783317034075968,0.0,0.009213125053811388,0.0,0.21063260166212736,0.15797445124659548,0.0,0.0,3368.374310134279,18.33333333333337,0.18666666666666668,1842.358760273129,6.204669549814815,0.2469974305555556,0.23333333333333334,4963.735639851852,21273.152742222224,1055.056,0.0,78.56128217403156,51.66666666666668,46.10666666666668,0.0,47.52646011520417,0.07853375813462131,202.32810351170772,1055.056,122.75200339692431,47.4419464930791,47.52646011520418,47.39968968201656,12.43753247303448,18.208458382639204,-0.04546730643341312,3.6877770659372735,8.963618952972428,2.5,9.236100170605994,1432.1164462753957,-523.9636528304368,545.9971792491419,-2218.7507235999483,0.0,0.0,418.3955973445922,0.0,2.2177500000000006,0.10830935884517606,0.0,0.0,1.013668439161353,146.37064444133335,-135.9027376035274,0.22240021247963515,8.501186475490451,0.0028200300832086863,-37.09500643595413,1.229486171858556,0.3624556363775999,-561.7572549789714,37.79360214853473,0.13140674797550195,-1096.445962294513,-199.9156187294742
2025-01-01 02:00:00,0.7233549965126751,0.18693801148304762,0.37805729166666674,0.7233549965126751,0.18693801148304764,0.37805729166666674,0.024076763588724726,0.2582113926461724,0.44106684027777787,0.0,0.37805729166666674,0.0,0.18693801148304762,0.0,1.0,0.0417481102350739,0.03131108267630542,0.0,0.0,0.005579185169956139,0.0,0.0007142613846926193,0.0,0.017783317034075968,0.0,0.00896071066877546,0.0,0.20750257174232303,0.1556269288067422,0.0,0.0,6014.954125239784,18.33333333333337,0.3333333333333333,3289.926357630588,11.079767053240742,0.44106684027777787,0.4166666666666667,8863.813642592595,21273.152742222224,0.0,0.0,88.5078203100434,51.66666666666668,46.10666666666668,0.0,51.37204111321234,0.0,0.0,0.0,138.29346923444282,51.00038497246417,51.37204111321234,50.81455690209008,12.43753247303448,18.028959469540325,-0.06235254884257534,3.2413033640241644,10.221939648806027,1.6500000000000001,9.236100170605994,4167.955720639085,-717.2214831980872,1786.619279785401,-2151.676662831169,0.0,0.0,465.7618188796012,0.0,3.0,0.10032830952139717,0.0,0.0,0.9389737138193884,197.99884266666666,-161.0835606491311,0.22493713582393857,8.418337696114055,0.0028209210658885746,35.442515677929265,1.2302416258818445,0.3624556363775999,-755.0123545023685,37.790871304281275,0.11335077208165602,-1277.7157561056588,-225.59132173952813
2025-01-01 03:00:00,0.7037176835596245,0.1856997669572884,0.36293500000000006,0.7037176835596244,0.1856997669572884,0.36293500000000006,0.02377518601197034,0.2565183308809874,0.42342416666666677,0.0,0.36293500000000006,0.0,0.1856997669572884,0.0,1.0,0.04064947575520353,0.030487106816402636,0.0,0.0,0.005277607593201754,0.0,0.0007142613846926193,0.0,0.017783317034075968,0.0,0.008918641604602805,0.0,0.2069502135211811,0.15521266014088578,0.0,0.0,5774.355960230193,18.33333333333337,0.32000000000000006,3158.3293033253644,10.636576371111111,0.42342416666666677,0.4,8509.26109688889,21273.152742222224,0.0,0.0,86.19051543566162,51.66666666666668,46.10666666666668,0.0,50.48937674472109,0.0,0.0,0.0,134.67268036822128,50.183622370118215,50.48937674472109,50.03074518281678,12.43753247303448,18.07352666870082,-0.051049911269314956,2.942948985688043,10.592547792427043,1.6500000000000001,9.236100170605994,3807.2015377547136,-575.9967765597934,1429.5793686129466,-2254.3568324574912,0.0,0.0,463.80584461314174,0.0,3.0,0.10497018563846024,0.0,0.0,0.9824170816735899,197.99884266666666,-176.60343463112926,0.22480659360284647,8.446743236254022,0.0028272676729634567,-10.61883568430339,1.2300485389286062,0.3624556363775999,-613.6100643207706,37.61328776097727,0.1276111214585144,-1488.4320851654784,-240.3178495469391
2025-01-01 04:00:00,0.7290718290915913,0.1971657615177938,0.36293500000000006,0.7290718290915913,0.19716576151779383,0.36293500000000006,0.030041099999666802,0.27560656242525783,0.42342416666666677,0.0,0.36293500000000006,0.0,0.1971657615177938,0.0,1.0,0.03955084127533316,0.02966313095649986,0.0,0.0,0.005277607593201754,0.0,0.0009562119957345411,0.0,0.023807280410730505,0.0,0.012718880401532616,0.0,0.22333684074839202,0.16750263056129397,0.0,0.0,5774.355960230193,18.33333333333337,0.32000000000000006,3158.3293033253644,10.636576371111111,0.42342416666666677,0.4,8509.26109688889,21273.152742222224,0.0,0.0,82.58440365669794,51.66666666666668,46.10666666666668,0.0,49.53855227013653,0.10827331733332154,279.01698145566144,0.0,129.03813071359053,48.78023797208709,49.53855227013653,48.40108082306238,12.43753247303448,18.016036686043524,-0.06257768116824826,2.751840797916596,10.477525659404952,0.55,9.236100170605994,3616.4455654934345,-1012.738186774955,1303.7367134185013,-2470.7724046219887,0.0,0.0,488.0129262392038,0.0,3.0,0.10769203468943815,0.0,0.0,1.0078908958347608,197.99884266666666,-175.15091635397306,0.22507494071885806,8.409492586363337,0.002821716686670635,38.568744337099574,1.2297181951631155,0.3624556363775999,-1050.334361433251,37.59617465829604,0.12621032054554665,-1620.2925275375858,-234.30006236927724
2025-01-01 05:00:00,1.2088858424671256,0.22091716502689734,0.4621385709317438,1.2088858424671254,0.22091716502689734,0.4621385709317438,0.09067696401733326,0.6242140173386809,0.4939948611111112,0.03871440426507711,0.4234241666666667,0.0,0.22091716502689734,0.0,1.0,0.03955084127533316,0.02966313095649986,0.2994522092268517,0.0,0.005880762746710526,0.0,0.0032743016823637322,0.0,0.081521899588259,0.0,0.030205588075966103,0.0,0.25500537876053003,0.19125403407039748,0.0,0.0,6736.748620268558,18.33333333333337,0.37333333333333335,3684.717520546258,12.40933909962963,0.4939948611111112,0.4666666666666667,9927.471279703705,21273.152742222224,879.2133333333333,0.0,84.5472973073967,51.66666666666668,46.10666666666668,0.0,50.864350069489774,0.23456974565335434,627.4346779868441,879.2133333333333,132.10515204280733,49.498633358012476,50.864350069489774,48.81577500227383,12.43753247303448,18.04921243839785,-0.05587234433524658,1.556146830456516,10.126418597014963,-0.25000000000000006,9.236100170605994,4783.531005050855,-822.4497906863886,1798.981040909287,-2587.8710021235406,0.0,0.0,811.1928289259254,0.0,3.0,0.10739458822648747,0.0,0.0,1.0051070912305409,197.99884266666666,-176.53944202008734,0.22611100545495239,8.444886273484295,0.0028421233293376637,76.40399703734283,1.2289459539929226,0.3624556363775999,-862.3507710556315,39.900980369242944,0.11950005233574926,-1625.849100146652,-259.88737949031935
2025-01-01 06:00:00,1.2166881411064798,0.24314046048424026,0.4178621060498363,1.2166881411064798,0.24314046048424023,0.41786210604983637,0.15559086555778776,0.6729584561042476,0.3881388194444445,0.08517168938316963,0.3326904166666667,0.0,0.24314046048424026,0.0,1.0,0.0417481102350739,0.03131108267630542,0.2994522092268517,0.0,0.00663470668859649,0.0,0.005751760034948679,0.0,0.14320439883424257,0.0,0.049318966231742235,0.0,0.28243917041057987,0.21182937780793484,0.0,0.0,5293.15963021101,18.33333333333337,0.29333333333333333,2895.135194714917,9.750195006851852,0.3881388194444445,0.36666666666666664,7800.156005481482,21273.152742222224,1934.2693333333332,0.0,84.51997176917725,51.66666666666668,46.10666666666668,0.0,51.09492303471528,0.4749059212667991,1289.0258207600734,1934.2693333333332,132.06245588933942,49.47310713920708,51.09600326676454,48.66111895940373,12.43753247303448,18.06142510196033,-0.05469402344700155,2.1036143878843196,9.65618099448338,0.3,9.236100170605994,3527.145717863333,-820.4025322174347,1123.6744204721674,-2505.897515948644,0.0,0.0,922.9308038164431,0.0,3.0,0.10735155777538005,0.0,0.0,1.0047043687818484,197.99884266666666,-183.0472002154757,0.22630140187081912,8.455966513217083,0.0028467397741496012,5.46275287678248,1.2288910004632045,0.3624556363775999,-859.0394025274541,38.63687031001941,0.12391356067903334,-1528.0062104433232,-243.4545637994267
2025-01-01 07:00:00,0.9558739206025261,0.2284938446803585,0.4543956900787284,0.9558739206025261,0.2284938446803585,0.45439569007872843,0.11668004507655517,0.3451990144148597,0.4939948611111112,0.030971523412061684,0.4234241666666667,0.0,0.2284938446803585,0.0,1.0,0.043945379194814636,0.03295903439611097,0.0,0.0,0.006182340323464912,0.0,0.0042667338294518535,0.0,0.1062309709236384,0.0,0.04054055484104828,0.0,0.26071308037899676,0.19553481028424752,0.0,0.0,6736.748620268558,18.33333333333337,0.37333333333333335,3684.717520546258,12.40933909962963,0.4939948611111112,0.4666666666666667,9927.471279703705,21273.152742222224,703.3706666666666,0.0,85.68537794243417,51.66666666666668,46.10666666666668,0.0,51.58637882358047,0.2093800199870304,574.8946382039652,703.3706666666666,133.88340303505342,49.88836831142688,51.58637882358047,49.03936305535009,12.43753247303448,18.020286366964307,-0.0576218144509997,1.5969916611929345,9.720611058143655,-0.55,9.236100170605994,4422.512301714823,-985.9202661523296,1695.4850219431696,-2699.0692457903597,0.0,0.0,563.5174430995518,4.671458897697584,1.8165,0.11018272850894158,0.0,0.0,1.0312013257307948,119.88829923466666,-178.68451586292807,0.22683329801079177,8.435957695856708,0.0028460917119314927,-19.958711893479027,1.2290650184584562,0.3624556363775999,-1025.6387577359367,39.71849158360698,0.12773950455547306,-1739.0838621554274,-250.1486364476611
2025-01-01 08:00:00,0.7815617666013599,0.18975516295096967,0.4234241666666667,0.7815617666013599,0.18975516295096967,0.4234241666666667,0.02495425190286625,0.26261265358738245,0.4939948611111112,0.0,0.4234241666666667,0.0,0.18975516295096967,0.0,1.0,0.045044013674684996,0.03378301025601374,0.0,0.0,0.0046744524396929825,0.0,0.0007830796722644234,0.0,0.019496719790908845,0.0,0.009605769652756165,0.0,0.2079628702599413,0.15597215269495593,0.0,0.0,6736.748620268558,18.33333333333337,0.37333333333333335,3684.717520546258,12.40933909962963,0.4939948611111112,0.4666666666666667,9927.471279703705,21273.152742222224,0.0,0.0,87.54897591864476,51.66666666666668,46.10666666666668,0.0,50.94108413041311,0.0,0.0,0.0,136.79527487288243,50.684140431175216,50.94108413041311,50.55566858155626,12.43753247303448,18.066114744151776,-0.05571481494181339,0.9067294686980747,9.84580140109903,-1.4,9.236100170605994,3946.851013842302,-1063.9199629190482,1407.3859286736317,-2944.3019909858526,0.0,0.0,275.20729172565285,273.26146104246214,0.0333,0.11438924889488164,0.0,0.0,1.0705701946760122,2.1977871535999998,-120.8029071660561,0.22582847346230928,8.454369455101903,0.0028402794305278094,-7.210613167914606,1.22945312912169,0.3624556363775999,-1105.2128124579283,41.29284953888022,0.13535138793851909,-2017.775009142458,-259.5565827301686
2025-01-01 09:00:00,0.8124603752620008,0.18899567039689952,0.45366875000000007,0.8124603752620008,0.18899567039689952,0.45366875000000007,0.02226729812819841,0.2609128688004689,0.5292802083333334,0.0,0.45366875000000007,0.0,0.18899567039689952,0.0,1.0,0.045044013674684996,0.03378301025601374,0.0,0.0,0.0037697197094298243,0.0,0.0007142613846926193,0.0,0.017783317034075968,0.0,0.008918641604602805,0.0,0.2069502135211811,0.15521266014088578,0.0,0.0,7217.9449502877405,18.33333333333337,0.4,3947.911629156705,13.29572046388889,0.5292802083333334,0.5,10636.576371111112,21273.152742222224,0.0,0.0,85.52348604007086,51.66666666666668,46.10666666666668,0.0,50.0695532715341,0.0,0.0,0.0,133.63044693761074,49.87471112271293,50.0695532715341,49.777290048302355,12.43753247303448,18.009394955481127,-0.0587951761718165,0.8926715491263313,9.875299343044992,-0.85,9.236100170605994,4693.501831145889,-792.8046942937613,1835.0425526079314,-2797.443402765033,0.0,0.0,268.69365198218463,815.5946447359852,0.0,0.11227563327770809,0.0,0.0,1.0507888436783575,0.0,4.306631640997072,0.22753092083102958,8.44319903583855,0.0028502021657440904,104.56092223456218,1.2303022941502886,0.3624556363775999,-834.0292581868033,41.224563893041996,0.13322407748227966,-1892.634508601816,-220.23456794695778
