Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),Water Heating Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),Grid Voltage (-),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Garage Lighting Electric Power (kW),Garage Lighting Reactive Power (kVAR),Garage Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),Ceiling Fan Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Garage (C),Temperature - Attic (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Garage (W),Net Sensible Heat Gain - Attic (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Garage (m^3/s),Infiltration Heat Gain - Garage (W),Radiation Heat Gain - Garage (W),Infiltration Flow Rate - Attic (m^3/s),Infiltration Heat Gain - Attic (W),Radiation Heat Gain - Attic (W)
2025-01-01 00:00:00,1.4250456560483122,0.21358017270952606,0.9073375000000001,0.023750760934138537,0.0035596695451587676,0.01512229166666667,0.04306422881566499,0.3234210105659803,1.058560416666667,0.0,0.9073375000000001,0.0,0.21358017270952606,0,1,0.043945379194814636,0.03295903439611097,On,0.0,0,Off,0.0060315515350877185,0.0,On,0.0014299715754393818,0.0,On,0.03560270570513789,0,On,0.03864744695327882,0,On,0.24082818441788686,0.18062113831341509,On,0,0,Off,On,14435.889900575481,20.000000000000057,0.8,7895.82325831341,26.59144092777778,1.058560416666667,1,21273.152742222224,21273.152742222224,Off,0.0,0,75.20608452487397,51.666666666666686,46.10666666666668,0.0,47.88138495235953,0.0,0.0,0.0,117.50950707011559,47.735344114254886,47.88138495235953,47.66232369520256,12.43753247303448,19.713335992156537,0.0,-0.01373621388597894,10.174779795638193,2.8,9.236100170605994,12151.267623969248,1375.328949715725,6061.940675990074,-2680.307327217475,-0.0,-0.0,547.6261091390598,0.0,3.0,0.12160114526851752,0.0,0,1.1380664093928488,197.99884266666666,-151.94105852781752,0.20309862598087644,9.197995056756003,0.002838832075365806,-28.095543003454097,1.2195885357206915,0.3624556363775999,1329.0945884361242,46.23436127960071,0.15873454735883766,-1525.5911722685523,-308.29141005478385
2025-01-01 00:01:00,1.4250456560483122,0.21358017270952606,0.9073375000000001,0.023750760934138537,0.0035596695451587676,0.01512229166666667,0.04306422881566499,0.3234210105659803,1.058560416666667,0.0,0.9073375000000001,0.0,0.21358017270952606,0,1,0.043945379194814636,0.03295903439611097,On,0.0,0,Off,0.0060315515350877185,0.0,On,0.0014299715754393818,0.0,On,0.03560270570513789,0,On,0.03864744695327882,0,On,0.24082818441788686,0.18062113831341509,On,0,0,Off,On,14435.889900575481,20.000000000000057,0.8,7895.82325831341,26.59144092777778,1.058560416666667,1,21273.152742222224,21273.152742222224,Off,0.0,0,74.80943347353306,51.666666666666686,46.10666666666668,0.0,47.86879285623035,0.0,0.0,0.0,116.8897398023954,47.723626487398946,47.86879285623035,47.65104330298325,12.43753247303448,19.84940814010922,0.0,0.27183533490414247,10.581087486430444,2.8,9.236100170605994,12105.133509895231,1239.645896011358,5957.288153106945,-2711.2523599927367,-0.0,-0.0,547.6261091390598,0.0,3.0,0.12202336123112398,0.0,0,1.1420179330688045,197.99884266666666,-167.13013982657256,0.20197243067584347,9.283864323105849,0.002838734455778148,-28.706407122730113,1.222583138956808,0.3624556363775999,1194.2021993645546,45.44369664680326,0.16012078374595212,-1623.699501807308,-314.83560339915766
2025-01-01 00:02:00,1.4250456560483122,0.21358017270952606,0.9073375000000001,0.023750760934138537,0.0035596695451587676,0.01512229166666667,0.04306422881566499,0.3234210105659803,1.058560416666667,0.0,0.9073375000000001,0.0,0.21358017270952606,0,1,0.043945379194814636,0.03295903439611097,On,0.0,0,Off,0.0060315515350877185,0.0,On,0.0014299715754393818,0.0,On,0.03560270570513789,0,On,0.03864744695327882,0,On,0.24082818441788686,0.18062113831341509,On,0,0,Off,On,14435.889900575481,20.000000000000057,0.8,7895.82325831341,26.59144092777778,1.058560416666667,1,21273.152742222224,21273.152742222224,Off,0.0,0,74.42369260854504,51.666666666666686,46.10666666666668,0.0,47.85626722394791,0.0,0.0,0.0,116.28701970085162,47.71197066151352,47.85626722394791,47.63982238029632,12.43753247303448,19.981476355120744,0.0,0.5351608404889592,10.967387822724131,2.8,9.236100170605994,12060.137786023754,1114.6034141916564,5857.042998799006,-2741.420419447062,-0.0,-0.0,547.6261091390598,0.0,3.0,0.12243272410979597,0.0,0,1.1458491645957791,197.99884266666666,-181.95780424372472,0.2003188015159261,9.344599140003076,0.002838634958016697,-29.29653745955504,1.2220323865461171,0.3624556363775999,1069.8179366384363,44.785477553220026,0.16142772036527245,-1718.2206888195851,-320.55957069481934
2025-01-01 00:03:00,1.4250456560483122,0.21358017270952606,0.9073375000000001,0.023750760934138537,0.0035596695451587676,0.01512229166666667,0.04306422881566499,0.3234210105659803,1.058560416666667,0.0,0.9073375000000001,0.0,0.21358017270952606,0,1,0.043945379194814636,0.03295903439611097,On,0.0,0,Off,0.0060315515350877185,0.0,On,0.0014299715754393818,0.0,On,0.03560270570513789,0,On,0.03864744695327882,0,On,0.24082818441788686,0.18062113831341509,On,0,0,Off,On,14435.889900575481,20.000000000000057,0.8,7895.82325831341,26.59144092777778,1.058560416666667,1,21273.152742222224,21273.152742222224,Off,0.0,0,74.04839863383017,51.666666666666686,46.10666666666668,0.0,47.84380623681774,0.0,0.0,0.0,115.70062286535965,47.70037493671629,47.84380623681774,47.62865928666556,12.43753247303448,20.109711589587224,0.0,0.7780190266409146,11.334979392279225,2.8,9.236100170605994,12016.198152448822,999.2844518997362,5760.955596383171,-2770.838610096752,-0.0,-0.0,547.6261091390598,0.0,3.0,0.12282980062691014,0.0,0,1.1495654079345112,197.99884266666666,-196.47924716896705,0.19872736174503816,9.403135958162855,0.0028385333690716056,-29.866725929634313,1.2214980968165359,0.3624556363775999,955.1016034658282,44.18284843390787,0.16266161120911257,-1809.277567419685,-325.5900945105545
2025-01-01 00:04:00,0.36648523938164534,0.21358017270952606,0.0,0.006108087323027422,0.0035596695451587676,0.0,0.04306422881566499,0.3234210105659803,0.0,0.0,0.0,0.0,0.21358017270952606,0,1,0.043945379194814636,0.03295903439611097,On,0.0,0,Off,0.0060315515350877185,0.0,On,0.0014299715754393818,0.0,On,0.03560270570513789,0,On,0.03864744695327882,0,On,0.24082818441788686,0.18062113831341509,On,0,0,Off,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,21273.152742222224,Off,0.0,0,73.68312342232453,51.666666666666686,46.10666666666668,0.0,47.831408153336824,0.0,0.0,0.0,115.12988034738207,47.688837685309664,47.831408153336824,47.61755245129609,12.43753247303448,20.234271761769165,0.0,1.002037508578701,11.685051628238517,2.8,9.236100170605994,-2459.439584315085,892.9196781167079,-2227.012368708556,-2799.5320714519394,-0.0,-0.0,547.6261091390598,0.0,3.0,0.12321511418070233,0.0,0,1.1531715615746465,197.99884266666666,-207.53362200220556,0.19719477900704624,9.459565483343956,0.00283842975763531,-30.417806953361392,1.2209795699794235,0.3624556363775999,849.2843805919102,43.635297524797785,0.16382805592852936,-1896.993685818846,-330.01868288970996
2025-01-01 00:05:00,0.36648523938164534,0.21358017270952606,0.0,0.006108087323027422,0.0035596695451587676,0.0,0.04306422881566499,0.3234210105659803,0.0,0.0,0.0,0.0,0.21358017270952606,0,1,0.043945379194814636,0.03295903439611097,On,0.0,0,Off,0.0060315515350877185,0.0,On,0.0014299715754393818,0.0,On,0.03560270570513789,0,On,0.03864744695327882,0,On,0.24082818441788686,0.18062113831341509,On,0,0,Off,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,21273.152742222224,Off,0.0,0,74.03132282957652,51.666666666666686,46.10666666666668,0.0,47.819071303335924,0.0,0.0,0.0,115.67394192121331,47.677357346301235,47.819071303335924,47.60650036778389,12.43753247303448,20.092998761558412,0.0,1.2087132502574056,11.249064208532198,2.8,9.236100170605994,-2418.951921102375,794.7968120856353,-2108.2058877096165,-2766.997542939253,-0.0,-0.0,547.6261091390598,0.0,3.0,0.1227780725319721,0.0,0,1.1490812841448803,197.99884266666666,-199.58048730218206,0.1989184488875925,9.395120868950928,0.0028383241896157894,-29.705649303313507,1.221567867962485,0.3624556363775999,751.659163106857,43.13764897877831,0.16237406024272744,-1787.898718204302,-320.3071695053141
2025-01-01 00:06:00,0.36648523938164534,0.21358017270952606,0.0,0.006108087323027422,0.0035596695451587676,0.0,0.04306422881566499,0.3234210105659803,0.0,0.0,0.0,0.0,0.21358017270952606,0,1,0.043945379194814636,0.03295903439611097,On,0.0,0,Off,0.0060315515350877185,0.0,On,0.0014299715754393818,0.0,On,0.03560270570513789,0,On,0.03864744695327882,0,On,0.24082818441788686,0.18062113831341509,On,0,0,Off,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,21273.152742222224,Off,0.0,0,74.36786990761975,51.666666666666686,46.10666666666668,0.0,47.80667689920183,0.0,0.0,0.0,116.19979673065585,47.66582275542273,47.80667689920183,47.595395683533184,12.43753247303448,19.956013864050902,0.0,1.3994226502771194,10.837401938319795,2.8,9.236100170605994,-2380.0856521481783,704.2612525876559,-1997.5149695392174,-2735.5938488940596,-0.0,-0.0,547.6261091390598,0.0,3.0,0.1223538327076306,0.0,0,1.1451108191254626,197.99884266666666,-192.11791239317859,0.200605965272562,9.332149412340755,0.002838221142860571,-29.01441064517185,1.2221388512040534,0.3624556363775999,661.575796272679,42.68545631497699,0.16098913474360937,-1686.2808398299196,-311.2341297092979
2025-01-01 00:07:00,0.36648523938164534,0.21358017270952606,0.0,0.006108087323027422,0.0035596695451587676,0.0,0.04306422881566499,0.3234210105659803,0.0,0.0,0.0,0.0,0.21358017270952606,0,1,0.043945379194814636,0.03295903439611097,On,0.0,0,Off,0.0060315515350877185,0.0,On,0.0014299715754393818,0.0,On,0.03560270570513789,0,On,0.03864744695327882,0,On,0.24082818441788686,0.18062113831341509,On,0,0,Off,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,21273.152742222224,Off,0.0,0,74.69342140648104,51.666666666666686,46.10666666666668,0.0,47.794226882524804,0.0,0.0,0.0,116.70847094762661,47.65423572818746,47.794226882524804,47.58424015101878,12.43753247303448,19.823074138357633,0.0,1.5754313517241225,10.448553559406045,2.8,9.236100170605994,-2342.336114417697,620.7110614221538,-1894.1126767424817,-2705.252667974968,-0.0,-0.0,547.6261091390598,0.0,3.0,0.12194168490994364,0.0,0,1.1412535235118644,197.99884266666666,-184.70955558178872,0.2022590308157615,9.271240901742631,0.0028381205409855727,-28.34294959139386,1.2226934842480963,0.3624556363775999,578.4364417530868,42.27461966906693,0.15966992847204173,-1591.5492961390714,-302.5633806034102
2025-01-01 00:08:00,0.36648523938164534,0.21358017270952606,0.0,0.006108087323027422,0.0035596695451587676,0.0,0.04306422881566499,0.3234210105659803,0.0,0.0,0.0,0.0,0.21358017270952606,0,1,0.043945379194814636,0.03295903439611097,On,0.0,0,Off,0.0060315515350877185,0.0,On,0.0014299715754393818,0.0,On,0.03560270570513789,0,On,0.03864744695327882,0,On,0.24082818441788686,0.18062113831341509,On,0,0,Off,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,21273.152742222224,Off,0.0,0,75.00853117095788,51.666666666666686,46.10666666666668,0.0,47.78172308549217,0.0,0.0,0.0,117.20082995462168,47.6425979777825,47.78172308549217,47.57303542392767,12.43753247303448,19.693974900675645,0.0,1.7379032108068735,10.081127334298381,2.8,9.236100170605994,-2305.988468598876,543.5927243949336,-1797.3688869334633,-2675.915665278502,-0.0,-0.0,547.6261091390598,0.0,3.0,0.12154103363796355,0.0,0,1.137503824004395,197.99884266666666,-177.69891245943433,0.2038789922230753,9.212290114580625,0.0028380223118508277,-27.690303605871904,1.223232576876655,0.3624556363775999,501.6913411944916,41.90138320044207,0.15841330459362737,-1503.1694191770548,-294.19946775640835
2025-01-01 00:09:00,0.36648523938164534,0.21358017270952606,0.0,0.006108087323027422,0.0035596695451587676,0.0,0.04306422881566499,0.3234210105659803,0.0,0.0,0.0,0.0,0.21358017270952606,0,1,0.043945379194814636,0.03295903439611097,On,0.0,0,Off,0.0060315515350877185,0.0,On,0.0014299715754393818,0.0,On,0.03560270570513789,0,On,0.03864744695327882,0,On,0.24082818441788686,0.18062113831341509,On,0,0,Off,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,21273.152742222224,Off,0.0,0,75.31370918608128,51.666666666666686,46.10666666666668,0.0,47.769167248024374,0.0,0.0,0.0,117.67767060325201,47.63091113110213,47.769167248024374,47.56178307264101,12.43753247303448,19.568527725913935,0.0,1.8879085470316017,9.73382960926635,2.8,9.236100170605994,-2270.974701589998,472.39722923445606,-1706.8060081750502,-2647.5292810285355,-0.0,-0.0,547.6261091390598,0.0,3.0,0.12115133016623737,0.0,0,1.1338565850757156,197.99884266666666,-171.07152970052238,0.20546709592108378,9.154505227936408,0.002837926386907573,-27.055584917423815,1.2237568751008339,0.3624556363775999,430.83491917848414,41.5623100559719,0.1572162880362189,-1420.654120219861,-286.15188795518935
