Metric,Value
Total Electric Energy (kWh),974.2297360350154
Total Gas Energy (therms),0.0
Average Electric Power (kW),1.3530968556041882
Peak Electric Power (kW),4.772742793502021
Other Electric Energy (kWh),315.79756653383873
HVAC Heating Electric Energy (kWh),256.0022731919262
Lighting Electric Energy (kWh),25.652379526287504
Water Heating Electric Energy (kWh),342.0275167829631
HVAC Cooling Electric Energy (kWh),34.75
Average Temperature - Indoor (C),20.78810908343712
Unmet Heating Load (C-hours),38.94590144332612
Unmet Cooling Load (C-hours),0.0
Total Hot Water Unmet Demand (kWh),0.0
