Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),Ceiling Fan Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Heating ER Power (kW),HVAC Cooling Mode,HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3)
2025-01-01 03:01:00,0.34159375887606813,0.21873377444318792,0.0,0.005693229314601135,0.003645562907386465,0.0,0.009143896337976583,0.0,0.28244986253809157,0.0,0.05,0.0,0.0,0.20415044110985459,0.0,0.01458333333333334,1,0.03850267531688185,0.028877006487661377,On,0.0,0,Off,0.002495612892909357,0.0,On,0.006648283445067227,0,On,0.010249274391618664,0,On,0.23369791282959104,0.17527343462219322,On,0,0,Off,Off,0.0,21.111111111111143,0.0,0.0,0.0,0.0,0,0.0,2073.105428749775,0.0,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,2989.9114755555556,Off,0.0,0.0,35.39303943136563,51.666666666666686,46.10666666666668,0.0,50.73642897567953,0.0,0.0,0.0,35.39303943136563,50.78843840423153,50.81444311850753,50.73642897567953,12.43753247303448,20.366737440359973,-0.24437367075116967,1.1,9.236100170605994,17.025235701800966,-458.56564427431283,-0.0,-0.0,473.2337476446635,0.0,3.0,0.018154479432236973,0.0,0,0.46308784236469613,197.99884266666666,2.357132331450387,0.2397917182888609,10.234744453344641,0.003483537148972458,100.77103011490885,1.2199539767685754
2025-01-01 03:02:00,0.34159375887606813,0.21873377444318792,0.0,0.005693229314601135,0.003645562907386465,0.0,0.009143896337976583,0.0,0.28244986253809157,0.0,0.05,0.0,0.0,0.20415044110985459,0.0,0.01458333333333334,1,0.03850267531688185,0.028877006487661377,On,0.0,0,Off,0.002495612892909357,0.0,On,0.006648283445067227,0,On,0.010249274391618664,0,On,0.23369791282959104,0.17527343462219322,On,0,0,Off,Off,0.0,21.111111111111143,0.0,0.0,0.0,0.0,0,0.0,2073.105428749775,0.0,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,2989.9114755555556,Off,0.0,0.0,35.44247618844691,51.666666666666686,46.10666666666668,0.0,50.73118007354073,0.0,0.0,0.0,35.44247618844691,50.783471287666714,50.809616894729714,50.73118007354073,12.43753247303448,20.31927132163246,-0.29183978947868283,1.1,9.236100170605994,19.375978489027034,-456.72959474913614,-0.0,-0.0,473.2337476446635,0.0,3.0,0.018126447635937182,0.0,0,0.46237280208416753,197.99884266666666,2.8718255934997217,0.24056142971301445,10.214829111103132,0.0034844911630040024,100.80500946215705,1.2201505925953595
2025-01-01 03:03:00,1.4982701613223557,0.9658729215941333,0.0,0.024971169355372594,0.016097882026568887,0.0,0.009143896337976583,0.0,0.28244986253809157,1.1566764024462874,0.05,0.0,0.0,0.20415044110985459,0.7471391471509453,0.01458333333333334,1,0.03850267531688185,0.028877006487661377,On,0.0,0,Off,0.002495612892909357,0.0,On,0.006648283445067227,0,On,0.010249274391618664,0,On,0.23369791282959104,0.17527343462219322,On,0,0,Off,HP On,2233.146817310707,21.111111111111143,2.068035883669982,0.0,1.0078972357796208,0.14877916666666666,1,2084.36765064404,2084.36765064404,0.0,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,2989.9114755555556,Off,0.0,0.0,35.490535973923144,51.666666666666686,46.10666666666668,0.0,50.725923886502166,0.0,0.0,0.0,35.490535973923144,50.77849723306722,50.804783906349755,50.725923886502166,12.43753247303448,20.272981755753467,-0.3381293553576761,1.1,9.236100170605994,2254.7930069265126,-454.94186862059195,-0.0,-0.0,473.2337476446635,0.0,3.0,0.018099088896503197,0.0,0,0.461674930263519,197.99884266666666,3.354310591734354,0.2413163136487164,10.19486912296205,0.003485445344940728,100.83700230636015,1.2203423786252963
2025-01-01 03:04:00,1.4996066095784595,0.9667361818873017,0.0,0.024993443492974325,0.016112269698121694,0.0,0.009143896337976583,0.0,0.28244986253809157,1.1580128507023912,0.05,0.0,0.0,0.20415044110985459,0.7480024074441137,0.01458333333333334,1,0.03850267531688185,0.028877006487661377,On,0.0,0,Off,0.002495612892909357,0.0,On,0.006648283445067227,0,On,0.010249274391618664,0,On,0.23369791282959104,0.17527343462219322,On,0,0,Off,HP On,2232.444153163477,21.111111111111143,2.064601112167252,0.0,1.0092336840357246,0.14877916666666666,1,2083.6649864968103,2083.6649864968103,0.0,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,2989.9114755555556,Off,0.0,0.0,35.4089496717531,51.666666666666686,46.10666666666668,0.0,50.720660619302805,0.0,0.0,0.0,35.4089496717531,50.773516433679475,50.79994434086782,50.720660619302805,12.43753247303448,20.338115688834822,-0.27299542227632045,1.1,9.236100170605994,2249.7313354018015,-457.45816927285284,-0.0,-0.0,473.2337476446635,0.0,3.0,0.01813757914908755,0.0,0,0.46265674679468927,197.99884266666666,1.5116038665134894,0.24041236996327772,10.225218066163887,0.0034863996797050703,100.65881744454187,1.2200708461870915
2025-01-01 03:05:00,1.5008943869124565,0.9675680038705357,0.0,0.02501490644854094,0.01612613339784226,0.0,0.009143896337976583,0.0,0.28244986253809157,1.1593006280363882,0.05,0.0,0.0,0.20415044110985459,0.7488342294273477,0.01458333333333334,1,0.03850267531688185,0.028877006487661377,On,0.0,0,Off,0.002495612892909357,0.0,On,0.006648283445067227,0,On,0.010249274391618664,0,On,0.23369791282959104,0.17527343462219322,On,0,0,Off,HP On,2231.7674436701022,21.111111111111143,2.0613003846351052,0.0,1.0105214613697215,0.14877916666666666,1,2082.9882770034355,2082.9882770034355,0.0,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,2989.9114755555556,Off,0.0,0.0,35.33024830844457,51.666666666666686,46.10666666666668,0.0,50.71540954152048,0.0,0.0,0.0,35.33024830844457,50.768547084245725,50.795115855608344,50.71540954152048,12.43753247303448,20.400781501175413,-0.21032960993573013,1.1,9.236100170605994,2245.1268960680854,-459.88430878034404,-0.0,-0.0,473.2337476446635,0.0,3.0,0.01817457075621204,0.0,0,0.4636003355983684,197.99884266666666,0.010013533663659757,0.23954868551129485,10.253604161910438,0.003487352540120576,100.48527490084855,1.2198096911785004
2025-01-01 03:06:00,1.5021372038863068,0.9683707843300863,0.0,0.02503562006477178,0.016139513072168106,0.0,0.009143896337976583,0.0,0.28244986253809157,1.1605434450102385,0.05,0.0,0.0,0.20415044110985459,0.7496370098868983,0.01458333333333334,1,0.03850267531688185,0.028877006487661377,On,0.0,0,Off,0.002495612892909357,0.0,On,0.006648283445067227,0,On,0.010249274391618664,0,On,0.23369791282959104,0.17527343462219322,On,0,0,Off,HP On,2231.114695990612,21.111111111111143,2.058123195190364,0.0,1.0117642783435719,0.14877916666666666,1,2082.335529323945,2082.335529323945,0.0,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,2989.9114755555556,Off,0.0,0.0,35.254208634479056,51.666666666666686,46.10666666666668,0.0,50.71017022419693,0.0,0.0,0.0,35.254208634479056,50.76358877988895,50.790298057734965,50.71017022419693,12.43753247303448,20.461170669200847,-0.14994044191029587,1.1,9.236100170605994,2240.7180286283233,-462.2271163171567,-0.0,-0.0,473.2337476446635,0.0,3.0,0.018210181370593357,0.0,0,0.4645086977819649,197.99884266666666,-1.4032986897955908,0.23872197819435167,10.281418229597422,0.0034883039613917213,100.31601032421798,1.2195581050165456
2025-01-01 03:07:00,1.5033380026815648,0.9691464237274938,0.0,0.02505563337802608,0.01615244039545823,0.0,0.009143896337976583,0.0,0.28244986253809157,1.1617442438054966,0.05,0.0,0.0,0.20415044110985459,0.7504126492843058,0.01458333333333334,1,0.03850267531688185,0.028877006487661377,On,0.0,0,Off,0.002495612892909357,0.0,On,0.006648283445067227,0,On,0.010249274391618664,0,On,0.23369791282959104,0.17527343462219322,On,0,0,Off,HP On,2230.4843267253104,21.111111111111143,2.0550611339322016,0.0,1.01296507713883,0.14877916666666666,1,2081.7051600586437,2081.7051600586437,0.0,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,2989.9114755555556,Off,0.0,0.0,35.1806525784999,51.666666666666686,46.10666666666668,0.0,50.70494227156122,0.0,0.0,0.0,35.1806525784999,50.758641147063365,50.78549058481445,50.70494227156122,12.43753247303448,20.519435870323957,-0.09167524078718614,1.1,9.236100170605994,2236.4910437561934,-464.4919937992387,-0.0,-0.0,473.2337476446635,0.0,3.0,0.018244505139626374,0.0,0,0.4653842348747608,197.99884266666666,-2.7350368145418287,0.23792960020879542,10.308746586552068,0.0034892539759617267,100.15073333279409,1.2193154420061576
2025-01-01 03:08:00,1.5044993465841998,0.9698965777819283,0.0,0.025074989109736663,0.016164942963032138,0.0,0.009143896337976583,0.0,0.28244986253809157,1.1629055877081316,0.05,0.0,0.0,0.20415044110985459,0.7511628033387403,0.01458333333333334,1,0.03850267531688185,0.028877006487661377,On,0.0,0,Off,0.002495612892909357,0.0,On,0.006648283445067227,0,On,0.010249274391618664,0,On,0.23369791282959104,0.17527343462219322,On,0,0,Off,HP On,2229.8749561400355,21.111111111111143,2.052106863891951,0.0,1.0141264210414649,0.14877916666666666,1,2081.0957894733688,2081.0957894733688,0.0,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,2989.9114755555556,Off,0.0,0.0,35.10942486790508,51.666666666666686,46.10666666666668,0.0,50.69972531431441,0.0,0.0,0.0,35.10942486790508,50.753703837214,50.7806930986638,50.69972531431441,12.43753247303448,20.575710211391876,-0.03540089971926719,1.1,9.236100170605994,2232.45136023618,-466.68364567072825,-0.0,-0.0,473.2337476446635,0.0,3.0,0.018277624173768884,0.0,0,0.4662290413656054,197.99884266666666,-3.973697877790954,0.23716924140620402,10.334363657978525,0.003490202614078842,99.9891910737145,1.2190811391029877
2025-01-01 03:09:00,1.5056235254972514,0.9706227256246318,0.0,0.02509372542495419,0.016177045427077198,0.0,0.009143896337976583,0.0,0.28244986253809157,1.1640297666211832,0.05,0.0,0.0,0.20415044110985459,0.7518889511814438,0.01458333333333334,1,0.03850267531688185,0.028877006487661377,On,0.0,0,Off,0.002495612892909357,0.0,On,0.006648283445067227,0,On,0.010249274391618664,0,On,0.23369791282959104,0.17527343462219322,On,0,0,Off,HP On,2229.285352005031,21.111111111111143,2.0492538348970903,0.0,1.0152505999545165,0.14877916666666666,1,2080.5061853383645,2080.5061853383645,0.0,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,2989.9114755555556,Off,0.0,0.0,35.040386846933536,51.666666666666686,46.10666666666668,0.0,50.69451900624059,0.0,0.0,0.0,35.040386846933536,50.74877652357708,50.77590528224532,50.69451900624059,12.43753247303448,20.630112539170543,0.0,1.1,9.236100170605994,2228.590088799983,-468.8062751701833,-0.0,-0.0,473.2337476446635,0.0,3.0,0.018309611757019652,0.0,0,0.46704498659638716,197.99884266666666,-5.122735679528489,0.23643884307653015,10.359632126786618,0.0034911499040816136,99.8311580916033,1.218854693638957
2025-01-01 03:10:00,1.5067126012428627,0.9713261990611417,0.0,0.025111876687381043,0.016188769984352362,0.0,0.009143896337976583,0.0,0.28244986253809157,1.1651188423667944,0.05,0.0,0.0,0.20415044110985459,0.7525924246179537,0.01458333333333334,1,0.03850267531688185,0.028877006487661377,On,0.0,0,Off,0.002495612892909357,0.0,On,0.006648283445067227,0,On,0.010249274391618664,0,On,0.23369791282959104,0.17527343462219322,On,0,0,Off,HP On,2228.7144052234275,21.111111111111143,2.0464961550614977,0.0,1.0163396757001277,0.14877916666666666,1,2079.935238556761,2079.935238556761,0.0,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,2989.9114755555556,Off,0.0,0.0,34.97341374697524,51.666666666666686,46.10666666666668,0.0,50.689323021736826,0.0,0.0,0.0,34.97341374697524,50.743858898847996,50.771126837403585,50.689323021736826,12.43753247303448,20.68274978390971,0.0,1.1,9.236100170605994,2224.8985229156806,-470.86366769228374,-0.0,-0.0,473.2337476446635,0.0,3.0,0.01834053379013648,0.0,0,0.4678337515759092,197.99884266666666,-6.185962260126651,0.23573655728423684,10.383959773578702,0.0034920958726064543,99.67643181931388,1.218635653421699
2025-01-01 03:11:00,1.5077684500590953,0.9720082100215209,0.0,0.02512947416765159,0.016200136833692015,0.0,0.009143896337976583,0.0,0.28244986253809157,1.166174691183027,0.05,0.0,0.0,0.20415044110985459,0.753274435578333,0.01458333333333334,1,0.03850267531688185,0.028877006487661377,On,0.0,0,Off,0.002495612892909357,0.0,On,0.006648283445067227,0,On,0.010249274391618664,0,On,0.23369791282959104,0.17527343462219322,On,0,0,Off,HP On,2228.161107052274,21.111111111111143,2.043828472092094,0.0,1.0173955245163604,0.14877916666666666,1,2079.3819403856073,2079.3819403856073,0.0,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,2989.9114755555556,Off,0.0,0.0,34.90839215064035,51.666666666666686,46.10666666666668,0.0,50.684137053748834,0.0,0.0,0.0,34.90839215064035,50.7389506732324,50.76635748297419,50.684137053748834,12.43753247303448,20.73371913706398,0.0,1.1,9.236100170605994,2221.3678502070507,-472.85926928771295,-0.0,-0.0,473.2337476446635,0.0,3.0,0.01837045012336274,0.0,0,0.4685968629753257,197.99884266666666,-7.167735202173795,0.23506070990936256,10.407398208594206,0.003493040544760914,99.52482839889133,1.2184236075571735
2025-01-01 03:12:00,1.50879279285778,0.9726698701049987,0.0,0.025146546547629666,0.01621116450174998,0.0,0.009143896337976583,0.0,0.28244986253809157,1.1671990339817118,0.05,0.0,0.0,0.20415044110985459,0.7539360956618107,0.01458333333333334,1,0.03850267531688185,0.028877006487661377,On,0.0,0,Off,0.002495612892909357,0.0,On,0.006648283445067227,0,On,0.010249274391618664,0,On,0.23369791282959104,0.17527343462219322,On,0,0,Off,HP On,2227.6245328370273,21.111111111111143,2.0412458877604323,0.0,1.0184198673150453,0.14877916666666666,1,2078.8453661703606,2078.8453661703606,0.0,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,2989.9114755555556,Off,0.0,0.0,34.84521817253976,51.666666666666686,46.10666666666668,0.0,50.678960812083595,0.0,0.0,0.0,34.84521817253976,50.73405157285312,50.76159695323788,50.678960812083595,12.43753247303448,20.7831096132808,0.0,1.1,9.236100170605994,2217.989114326752,-474.7962423932867,-0.0,-0.0,473.2337476446635,0.0,3.0,0.01839941551700445,0.0,0,0.4693357176307208,197.99884266666666,-8.072923761652234,0.2344097736768206,10.42999471501616,0.0034939839442650724,99.37617967728293,1.218218179854636
2025-01-01 03:13:00,1.509787217356484,0.9733122048758096,0.0,0.02516312028927473,0.016221870081263492,0.0,0.009143896337976583,0.0,0.28244986253809157,1.1681934584804157,0.05,0.0,0.0,0.20415044110985459,0.7545784304326216,0.01458333333333334,1,0.03850267531688185,0.028877006487661377,On,0.0,0,Off,0.002495612892909357,0.0,On,0.006648283445067227,0,On,0.010249274391618664,0,On,0.23369791282959104,0.17527343462219322,On,0,0,Off,HP On,2227.1038300764017,21.111111111111143,2.0387438945082526,0.0,1.0194142918137488,0.14877916666666666,1,2078.324663409735,2078.324663409735,0.0,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,2989.9114755555556,Off,0.0,0.0,34.783796117687444,51.666666666666686,46.10666666666668,0.0,50.67379402199238,0.0,0.0,0.0,34.783796117687444,50.72916133841238,50.75684499662239,50.67379402199238,12.43753247303448,20.831003202233777,0.0,1.1,9.236100170605994,2214.7535929886076,-476.6775064622059,-0.0,-0.0,473.2337476446635,0.0,3.0,0.018427480353533185,0.0,0,0.4700516007075626,197.99884266666666,-8.906478270251668,0.23378234789759458,10.452450745724988,0.0034949260935700573,99.23033098587086,1.218019023953225
2025-01-01 03:14:00,1.5107531950854747,0.9739361648486063,0.0,0.025179219918091245,0.01623226941414344,0.0,0.009143896337976583,0.0,0.28244986253809157,1.1691594362094064,0.05,0.0,0.0,0.20415044110985459,0.7552023904054184,0.01458333333333334,1,0.03850267531688185,0.028877006487661377,On,0.0,0,Off,0.002495612892909357,0.0,On,0.006648283445067227,0,On,0.010249274391618664,0,On,0.23369791282959104,0.17527343462219322,On,0,0,Off,HP On,2226.5982092271834,21.111111111111143,2.0363183261977853,0.0,1.0203802695427397,0.14877916666666666,1,2077.8190425605167,2077.8190425605167,0.0,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,2989.9114755555556,Off,0.0,0.0,34.724037443460546,51.666666666666686,46.10666666666668,0.0,50.668636422953206,0.0,0.0,0.0,34.724037443460546,50.72427972404247,50.7521013745871,50.668636422953206,12.43753247303448,20.87747575966192,0.0,1.1,9.236100170605994,2211.6529186718067,-478.50576910002695,-0.0,-0.0,473.2337476446635,0.0,3.0,0.01845469119081582,0.0,0,0.47074569981258985,197.99884266666666,-9.673269100013314,0.23317714256595357,10.474151360266447,0.0034958670139597038,99.08713941991567,1.2178258195455496
2025-01-01 03:15:00,1.5116920947092076,0.974542634093291,0.0,0.02519486824515346,0.016242377234888184,0.0,0.009143896337976583,0.0,0.28244986253809157,1.1700983358331394,0.05,0.0,0.0,0.20415044110985459,0.755808859650103,0.01458333333333334,1,0.03850267531688185,0.028877006487661377,On,0.0,0,Off,0.002495612892909357,0.0,On,0.006648283445067227,0,On,0.010249274391618664,0,On,0.23369791282959104,0.17527343462219322,On,0,0,Off,HP On,2226.1069364826153,21.111111111111143,2.033965319099331,0.0,1.0213191691664727,0.14877916666666666,1,2077.3277698159486,2077.3277698159486,0.0,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,2989.9114755555556,Off,0.0,0.0,34.66585994063333,51.666666666666686,46.10666666666668,0.0,50.663487767607606,0.0,0.0,0.0,34.66585994063333,50.71940649630182,50.747365860648934,50.663487767607606,12.43753247303448,20.92259771010845,0.0,1.1,9.236100170605994,2208.6791505411943,-480.2835503833775,-0.0,-0.0,473.2337476446635,0.0,3.0,0.01848109120031573,0.0,0,0.47141911617153054,197.99884266666666,-10.377983202707043,0.2325929656338996,10.494473377277746,0.00349680672563917,98.94647247961281,1.217638269394148
2025-01-01 03:16:00,1.5126051927536484,0.9751324371641809,0.0,0.02521008654589414,0.01625220728606968,0.0,0.009143896337976583,0.0,0.28244986253809157,1.17101143387758,0.05,0.0,0.0,0.20415044110985459,0.7563986627209929,0.01458333333333334,1,0.03850267531688185,0.028877006487661377,On,0.0,0,Off,0.002495612892909357,0.0,On,0.006648283445067227,0,On,0.010249274391618664,0,On,0.23369791282959104,0.17527343462219322,On,0,0,Off,HP On,2225.6293279439947,21.111111111111143,2.0316812801691957,0.0,1.0222322672109134,0.14877916666666666,1,2076.850161277328,2076.850161277328,0.0,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,2989.9114755555556,Off,0.0,0.0,34.60918707043438,51.666666666666686,46.10666666666668,0.0,50.658347820819095,0.0,0.0,0.0,34.60918707043438,50.71454143328629,50.7426382395199,50.658347820819095,12.43753247303448,20.96643461615526,0.0,1.1,9.236100170605994,2205.8248084241377,-482.0132023933778,-0.0,-0.0,473.2337476446635,0.0,3.0,0.018506720523342707,0.0,0,0.4720728737163905,197.99884266666666,-11.02506477114261,0.23202871257790653,10.514771269969973,0.003497745247813278,98.80820696823318,1.2174560969111428
2025-01-01 03:17:00,1.5134936824665184,0.9757063448231614,0.0,0.025224894707775305,0.016261772413719358,0.0,0.009143896337976583,0.0,0.28244986253809157,1.1718999235904501,0.05,0.0,0.0,0.20415044110985459,0.7569725703799735,0.01458333333333334,1,0.03850267531688185,0.028877006487661377,On,0.0,0,Off,0.002495612892909357,0.0,On,0.006648283445067227,0,On,0.010249274391618664,0,On,0.23369791282959104,0.17527343462219322,On,0,0,Off,HP On,2225.164744798235,21.111111111111143,2.0294628606447547,0.0,1.0231207569237837,0.14877916666666666,1,2076.3855781315683,2076.3855781315683,0.0,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,2989.9114755555556,Off,0.0,0.0,34.55394741356257,51.666666666666686,46.10666666666668,0.0,50.65321635883024,0.0,0.0,0.0,34.55394741356257,50.7096843238333,50.737918306334834,50.65321635883024,12.43753247303448,21.009047650778125,0.0,1.1,9.236100170605994,2203.0828792708458,-483.69692531611537,-0.0,-0.0,473.2337476446635,0.0,3.0,0.018531616567510054,0.0,0,0.47270792664753664,197.99884266666666,-11.618687855937374,0.2314833576613874,10.535081169394935,0.003498682598756537,98.67222807736107,1.2172790441474344
2025-01-01 03:18:00,1.5143586812997147,0.9762650788728525,0.0,0.025239311354995245,0.016271084647880876,0.0,0.009143896337976583,0.0,0.28244986253809157,1.1727649224236465,0.05,0.0,0.0,0.20415044110985459,0.7575313044296645,0.01458333333333334,1,0.03850267531688185,0.028877006487661377,On,0.0,0,Off,0.002495612892909357,0.0,On,0.006648283445067227,0,On,0.010249274391618664,0,On,0.23369791282959104,0.17527343462219322,On,0,0,Off,HP On,2224.712589240413,21.111111111111143,2.0273069336195166,0.0,1.0239857557569796,0.14877916666666666,1,2075.933422573746,2075.933422573746,0.0,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,2989.9114755555556,Off,0.0,0.0,34.50007420395673,51.666666666666686,46.10666666666668,0.0,50.64809316850158,0.0,0.0,0.0,34.50007420395673,50.704834966803354,50.73320586595425,50.64809316850158,12.43753247303448,21.050493997577266,0.0,1.1,9.236100170605994,2200.446808121473,-485.3367810186373,-0.0,-0.0,473.2337476446635,0.0,3.0,0.018555814258423006,0.0,0,0.4733251658538115,197.99884266666666,-12.162747744965756,0.2309559464848347,10.554108681508609,0.003499618795876273,98.53842861181991,1.217106870087475
2025-01-01 03:19:00,1.515201237350508,0.9768093163172105,0.0,0.025253353955841797,0.016280155271953506,0.0,0.009143896337976583,0.0,0.28244986253809157,1.1736074784744397,0.05,0.0,0.0,0.20415044110985459,0.7580755418740225,0.01458333333333334,1,0.03850267531688185,0.028877006487661377,On,0.0,0,Off,0.002495612892909357,0.0,On,0.006648283445067227,0,On,0.010249274391618664,0,On,0.23369791282959104,0.17527343462219322,On,0,0,Off,HP On,2224.272300961286,21.111111111111143,2.0252105746703055,0.0,1.0248283118077732,0.14877916666666666,1,2075.4931342946193,2075.4931342946193,0.0,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,2989.9114755555556,Off,0.0,0.0,34.447504926493636,51.666666666666686,46.10666666666668,0.0,50.64297804661987,0.0,0.0,0.0,34.447504926493636,50.699993170427035,50.72850073233062,50.64297804661987,12.43753247303448,21.09082719600719,0.0,1.1,9.236100170605994,2197.9104798811695,-486.9347047243156,-0.0,-0.0,473.2337476446635,0.0,3.0,0.018579346257029967,0.0,0,0.47392542445676955,197.99884266666666,-12.660864000464503,0.23044558953743724,10.572543906826759,0.0035005538557699263,98.4067083214077,1.2169393491776024
2025-01-01 03:20:00,1.5160223349947757,0.9773396930002382,0.0,0.025267038916579596,0.016288994883337304,0.0,0.009143896337976583,0.0,0.28244986253809157,1.1744285761187074,0.05,0.0,0.0,0.20415044110985459,0.7586059185570502,0.01458333333333334,1,0.03850267531688185,0.028877006487661377,On,0.0,0,Off,0.002495612892909357,0.0,On,0.006648283445067227,0,On,0.010249274391618664,0,On,0.23369791282959104,0.17527343462219322,On,0,0,Off,HP On,2223.84335407473,21.111111111111143,2.0231710448862623,0.0,1.0256494094520405,0.14877916666666666,1,2075.0641874080634,2075.0641874080634,0.0,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,2989.9114755555556,Off,0.0,0.0,34.39618096440412,51.666666666666686,46.10666666666668,0.0,50.637870799266146,0.0,0.0,0.0,34.39618096440412,50.695158751708384,50.72380272792951,50.637870799266146,12.43753247303448,21.130097443555513,0.0,1.1,9.236100170605994,2195.468196138215,-488.49251521867484,-0.0,-0.0,473.2337476446635,0.0,3.0,0.018602243149951528,0.0,0,0.47450948266562537,197.99884266666666,-13.116390362503807,0.22995145654692084,10.591079779205067,0.0035014877942773272,98.2769733164263,1.2167762700375775
