Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Heating ER Power (kW),HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3)
2025-01-01 00:00:00,1.0088802913473378,0.6498528778587587,0.0,1.0088802913473378,0.6498528778587587,0.0,0.009500412465535063,0.0,0.2855717010772982,0.6638081778045045,0.05,0.0,0.0,0.20649182001425956,0.42877772451116575,0.01458333333333334,1.0,0.041624513856088494,0.03121838539206636,0.0,0.0,0.0028521290204678363,0.0,0.006648283445067227,0.0,0.010249274391618664,0.0,0.23369791282959104,0.17527343462219322,0.0,0.0,1311.0540949414842,21.111111111111143,1.1617268630526822,0.0,0.5819796361378378,0.08182854166666666,0.55,1229.2255532748175,2232.9961920449414,0.0,0.0,23.888888888888914,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,2989.9114755555556,0.0,0.0,35.64768354544822,51.66666666666668,46.10666666666668,0.0,51.53029080889208,0.0,0.0,0.0,35.64768354544822,51.538985949214194,51.54333351937525,51.53029080889208,12.43753247303448,20.89969875085059,-0.029855201490748526,2.8,9.236100170605994,1291.620040454906,-482.76469451859333,0.0,0.0,476.71210231142857,0.0,3.0,0.020464344280893314,0.0,0.0,0.5220083051028842,197.99884266666666,-13.381462279413475,0.22284698573663553,10.318039075614008,0.003344343017067489,94.26387436791961,1.2177869367511271
2025-01-01 01:00:00,1.0430839255994713,0.6719761248755683,0.0,1.0430839255994713,0.6719761248755683,0.0,0.009286502788999975,0.0,0.28453108823089596,0.6992663345795752,0.05,0.0,0.0,0.20571136037945792,0.4516814311627771,0.01458333333333334,1.0,0.04058390100968627,0.030437925757264693,0.0,0.0,0.0026382193439327484,0.0,0.006648283445067227,0.0,0.010249274391618664,0.0,0.23369791282959104,0.17527343462219322,0.0,0.0,1377.673234334246,21.111111111111143,1.2294673657898147,0.0,0.6124784873573531,0.08678784722222223,0.5833333333333334,1290.8853871120239,2220.2965939768537,0.0,0.0,23.888888888888914,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,2989.9114755555556,0.0,0.0,35.471117967269954,51.66666666666668,46.10666666666668,0.0,51.2133054993178,0.0,0.0,0.0,35.471117967269954,51.23946141809533,51.25253937748411,51.2133054993178,12.43753247303448,20.751415870528238,-0.06343214732192332,2.5,9.236100170605994,1386.835017413711,-456.3440968688334,0.0,0.0,475.4575797884912,0.0,3.0,0.01918065948246779,0.0,0.0,0.4892638341970618,197.99884266666666,-9.951699840192857,0.2284745238035961,10.31107280183529,0.003397745255996538,95.94121661566233,1.2184214330637875
2025-01-01 02:00:00,0.8742635842916973,0.5628206668689403,0.0,0.8742635842916973,0.5628206668689403,0.0,0.009286502788999975,0.0,0.2834904753844938,0.5314866061182035,0.05,0.0,0.0,0.20493090074465625,0.34330643279095063,0.01458333333333334,1.0,0.03954328816328407,0.029657466122463037,0.0,0.0,0.0026382193439327484,0.0,0.006648283445067227,0.0,0.010249274391618664,0.0,0.23369791282959104,0.17527343462219322,0.0,0.0,1022.274449628407,21.111111111111143,0.9253370866133303,0.0,0.4645359811182035,0.066950625,0.45,955.323824628407,2126.368969973933,0.0,0.0,23.888888888888914,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,2989.9114755555556,0.0,0.0,34.982435519873164,51.66666666666668,46.10666666666668,0.0,50.89976538725991,0.0,0.0,0.0,34.982435519873164,50.94297139927182,50.964574405277766,50.89976538725991,12.43753247303448,20.874442736122138,-0.03619366017863991,1.6500000000000001,9.236100170605994,1028.6090998258949,-459.4187454684095,0.0,0.0,474.41696694208906,0.0,3.0,0.018250829256472107,0.0,0.0,0.4655455516250365,197.99884266666666,-8.663571276191696,0.23046776016097276,10.42637175866094,0.00345366658956206,99.43046445142527,1.2178706368994294
2025-01-01 03:00:00,1.1314545403261287,0.728940718054883,0.0,1.1314545403261287,0.728940718054883,0.0,0.009150639018955353,0.0,0.2827939673995362,0.789509933907637,0.05,0.0,0.0,0.20438434693897672,0.509973037782573,0.01458333333333334,1.0,0.03850267531688185,0.028877006487661377,0.0,0.0,0.002495612892909357,0.0,0.006655026126045997,0.0,0.010281504814233816,0.0,0.23400978726842056,0.17550734045131536,0.0,0.0,1525.9917196789022,21.111111111111143,1.3776244100314652,0.0,0.6903238227965258,0.09918611111111111,0.6666666666666666,1426.805608567791,2117.939047594173,0.0,0.0,23.888888888888914,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,2989.9114755555556,0.0,0.0,34.47446164829572,51.66666666666668,46.10666666666668,0.0,50.55696410235294,0.08288050190061091,219.02890404739608,0.0,34.47446164829572,50.43412875619452,50.62361025239026,50.306064933078,12.43753247303448,20.79212148032591,-0.057912918095018286,1.6500000000000001,9.236100170605994,1520.9440796881283,-471.6255098376912,0.0,0.0,473.56276397636884,0.0,3.0,0.018835468119015524,0.0,0.0,0.48045862861126104,197.99884266666666,-6.984894129451444,0.2353071156110617,10.449905952586844,0.0035087708685875296,87.42995892870023,1.2181712843186783
2025-01-01 04:00:00,1.6089967321526706,0.5529338113950939,0.0,1.6089967321526704,0.5529338113950938,0.0,0.009332691405382145,0.7499689733333335,0.2973935400072347,0.5023015274067201,0.05,0.0,0.0,0.2138957437855494,0.3244547342762111,0.01458333333333334,1.0,0.03746206247047963,0.028096546852859717,0.0,0.0,0.002495612892909357,0.0,0.006837078512472787,0.0,0.012199214959835423,0.0,0.24773226257691966,0.18579919693268968,0.0,0.0,945.0228104487655,21.111111111111143,0.8699919643445612,0.0,0.4378305551844978,0.06447097222222221,0.43333333333333335,880.5518382265433,2042.7534080798935,0.0,0.0,23.888888888888914,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,2989.9114755555556,749.9689733333333,0.3,34.25881941749565,51.66666666666668,46.10666666666668,0.0,50.91738831320044,0.13500931071860303,354.1656052238083,749.9689733333333,34.25881941749565,50.25239266478051,50.92038867629614,49.91689447747485,12.43753247303448,20.853569746957564,-0.04461918150456879,0.55,9.236100170605994,893.3067667860457,-516.4663887917256,0.0,0.0,469.81141841223246,0.0,2.73375,0.01935130638580284,0.0,0.0,0.4936167271878308,180.42644538000002,-5.061073283226592,0.23736034665656935,10.522688466134126,0.003554612794526458,78.44975648467314,1.2173118253921469
2025-01-01 05:00:00,1.1879354953385048,0.7550035958110767,0.0,1.1879354953385048,0.7550035958110767,0.0,0.009658360393301547,0.0,0.2973306485692031,0.8309464863760002,0.05,0.0,0.0,0.20368185591388246,0.536738406563861,0.01458333333333334,1.0,0.03746206247047963,0.028096546852859717,0.015296068545409207,0.0,0.0027808257949561406,0.0,0.0068775345983454065,0.0,0.010458772138617158,0.0,0.23411374541469704,0.17558530906102274,0.0,0.0,1530.7950633612975,21.111111111111143,1.443620692097777,0.0,0.721841764153778,0.10910472222222221,0.7333333333333333,1421.6903411390754,1972.3935246381147,0.0,0.0,23.888888888888914,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,2989.9114755555556,0.0,0.0,35.79890802260594,51.66666666666668,46.10666666666668,0.0,51.53743280920703,0.0,0.0,0.0,35.79890802260594,51.554702694806835,51.56333763760675,51.53743280920703,12.43753247303448,20.785185455561923,-0.05312592118513677,-0.25000000000000006,9.236100170605994,1409.8453152160182,-534.5936968125501,0.0,0.0,417.13143441002904,0.0,2.0010000000000003,0.019302431372909348,0.0,0.0,0.49237001425668486,132.0652280586667,-3.4874857427585058,0.24066299001326039,10.52795297326311,0.0035910463983235474,44.32709293996725,1.2169569289843334
2025-01-01 06:00:00,1.768007014838607,0.7592304940908582,0.0,1.768007014838607,0.7592304940908582,0.0,0.02013226932950442,0.5416442585185186,0.3421595980292311,0.8140708889613528,0.05,0.0,0.0,0.21880931327257008,0.5258378474849548,0.01458333333333334,1.0,0.03954328816328407,0.029657466122463037,0.030592137090818414,0.0,0.0031373419225146203,0.0,0.016994927406989806,0.0,0.019821709908319114,0.0,0.25220246286680953,0.18915184715010708,0.0,0.0,1525.2839036807266,21.111111111111143,1.4012667242589574,0.0,0.7099254722946863,0.10414541666666666,0.7,1421.1384870140598,2038.7246999795389,0.0,0.0,23.888888888888914,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,2989.9114755555556,541.6442585185185,0.21666666666666667,34.07691800389983,51.66666666666668,46.10666666666668,0.0,50.992035160400526,0.21930652654441468,586.625526972224,541.6442585185185,34.07691800389983,50.17542241553796,51.00358668234365,49.75556452116356,12.43753247303448,20.90733122965178,-0.0334049901615853,0.3,9.236100170605994,1409.6562546709256,-523.3502945133612,0.0,0.0,414.89603871916535,0.0,1.23225,0.019325765413023076,0.0,0.0,0.4929652232975307,81.32802462533333,-7.173393215605035,0.23968959595501896,10.595040997679693,0.0036035372007095696,-5.567556168296786,1.2164422946441438
2025-01-01 07:00:00,2.416834835414884,0.6507980056030094,0.0,2.416834835414884,0.6507980056030094,0.0,0.027500504413596208,1.374943117777778,0.33690093724647957,0.6274902759770306,0.05,0.0,0.0,0.23089599485266993,0.40531867741700606,0.01458333333333334,1.0,0.041624513856088494,0.03121838539206636,0.0,0.0,0.002923432245979533,0.0,0.024577072167616676,0.0,0.029039610776252882,0.0,0.2662368126141382,0.19967760946060356,0.0,0.0,1154.7578770842608,21.111111111111143,1.081232616049276,0.0,0.5456617343103639,0.08182854166666666,0.55,1072.9293354175943,1950.6011651484507,0.0,0.0,23.888888888888914,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,2989.9114755555556,1374.9431177777778,0.55,34.002445786320195,51.66666666666668,46.10666666666668,0.0,51.18048724573018,0.4955764623051969,1336.9028388553327,1374.9431177777778,34.002445786320195,50.04006091304664,51.18048724573018,49.46984774670488,12.43753247303448,20.850962606333006,-0.03857546961374307,-0.55,9.236100170605994,1004.5658324893072,-558.0164599901557,0.0,0.0,411.69847938508605,2.1749607275838354,0.9990000000000001,0.019766234620425958,0.0,0.0,0.5042007938709335,65.933614608,-3.8740639898841676,0.23993623846912124,10.560788863736905,0.0035947283927849835,-12.048039448758889,1.216681933789392
2025-01-01 08:00:00,3.4113259433947314,0.7522227244896604,0.0,3.4113259433947314,0.7522227244896603,0.0,0.02766402068571935,2.2082419770370376,0.34465304554211745,0.7807669001298573,0.05,0.0,0.0,0.2333137952913266,0.5043255958650004,0.01458333333333334,1.0,0.0426651267024907,0.03199884502686802,0.0,0.0,0.0022103999908625735,0.0,0.02545362069485678,0.0,0.03356798515368188,0.0,0.26841993368594486,0.2013149502644586,0.0,0.0,1411.0044728500145,21.111111111111143,1.3519249515212108,0.0,0.6766214834631907,0.10414541666666666,0.7,1306.8590561833478,1851.6022571377057,0.0,0.0,23.888888888888914,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,2989.9114755555556,2208.2419770370375,0.8833333333333333,31.08952108823083,51.66666666666668,46.10666666666668,0.0,49.778954938142576,0.9165951380140048,2398.573130360541,2208.2419770370375,31.08952108823083,47.467558691862266,49.778954938142576,46.31186056872211,12.43753247303448,20.800808933471647,-0.06263934952936072,-1.4,9.236100170605994,1258.3655442096622,-597.7739591818084,0.0,0.0,418.372291843154,123.74734636541089,0.9825,0.020364686846310907,0.0,0.0,0.5194662247018115,64.84462097333333,26.762738698302275,0.24062800799839595,10.539918758392437,0.0035921536850329187,4.232017427615166,1.2174631568100045
2025-01-01 09:00:00,1.4494825269985345,0.719949801171762,0.0,1.4494825269985345,0.719949801171762,0.0,0.008430864082859625,0.33331954370370376,0.2866123139237004,0.7711198052882707,0.05,0.0,0.0,0.20727227964906125,0.4980941881893674,0.01458333333333334,1.0,0.0426651267024907,0.03199884502686802,0.0,0.0,0.0017825806377923979,0.0,0.006648283445067227,0.0,0.010249274391618664,0.0,0.23369791282959104,0.17527343462219322,0.0,0.0,1386.5273735985731,21.111111111111143,1.3458520250099477,0.0,0.6669743886216041,0.10414541666666666,0.7,1282.3819569319064,1846.3715282217668,0.0,0.0,23.888888888888914,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,2989.9114755555556,333.31954370370374,0.13333333333333333,35.535983814849835,51.66666666666668,46.10666666666668,0.0,51.34890672616908,0.0,0.0,333.31954370370374,35.535983814849835,51.35541079113552,51.358662823618744,51.34890672616908,12.43753247303448,20.834892837715756,-0.04109378607200611,-0.85,9.236100170605994,1173.2966105906153,-575.0660677514811,0.0,0.0,278.6843241084887,349.0416859373085,0.0,0.02007792810657655,0.0,0.0,0.5121515293640317,0.0,83.15098063503451,0.23982311849890608,10.552505685260456,0.0035859764035719318,-24.706957292809633,1.217937293280626
