Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,Basement Lighting Electric Power (kW),Basement Lighting Reactive Power (kVAR),Basement Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Mode,HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W)
2025-01-01 03:56:00,0.31915883521250804,0.20249425656417494,0.0,0.005319313920208468,0.0033749042760695823,0.0,0.02215285652938842,0.0,0.2770059786831196,0.0,0.020000000000000004,0.0,0.0,0.0,0.1966609232308416,0,0.005833333333333337,1,0,0,Off,0,0,Off,0.04064947575520353,0.030487106816402636,On,0,0,Off,0.002487049981725146,0.0,On,0.009832903273831637,0,On,0.009832903273831637,0.0,On,0.014791414375330705,0,On,0.2215650885525854,0.16617381641443899,On,Off,0.0,15.0555555555556,0.0,0.0,0.0,0.0,0,0.0,8638.564071111112,Off,0.0,16.0555555555556,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,1821.7300266666666,Off,0.0,0.0,39.20078173312369,51.666666666666686,46.10666666666668,0.0,49.672217513053134,0.0,0.0,0.0,39.20078173312369,47.91421228849393,49.672217513053134,47.03520967621433,12.43753247303448,14.287215792459566,-0.2683397630960336,2.1977698351867723,2.2,9.236100170605994,-583.7248845895658,-1020.6476603663427,-1101.7401914946972,-0.0,-0.0,547.647735902716,0.0,4.0,0.06976869306596101,0.0,0,1.805759225485685,263.9984568888889,-29.632428997584597,0.31490149445690635,6.964117725304517,0.003112458763772106,-0.07679000745370335,1.2460355831650614,0,0,44.36222432951599
2025-01-01 03:57:00,0.7490171685458414,0.20249425656417494,0.387842105263158,0.012483619475764023,0.0033749042760695823,0.0064640350877193,0.02215285652938842,0.0,0.2770059786831196,0.4298583333333334,0.020000000000000004,0.387842105263158,0.0,0.0,0.1966609232308416,0,0.005833333333333337,1,0,0,Off,0,0,Off,0.04064947575520353,0.030487106816402636,On,0,0,Off,0.002487049981725146,0.0,On,0.009832903273831637,0,On,0.009832903273831637,0.0,On,0.014791414375330705,0,On,0.2215650885525854,0.16617381641443899,On,On,7437.540920839015,15.0555555555556,0.7599999999999999,1630.8814836054305,11.366531672514622,0.4298583333333334,1,8638.564071111112,8638.564071111112,Off,0.0,16.0555555555556,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,1821.7300266666666,Off,0.0,0.0,39.285816827780216,51.666666666666686,46.10666666666668,0.0,49.66839733643904,0.0,0.0,0.0,39.285816827780216,47.91091138771634,49.66839733643904,47.032168413354995,12.43753247303448,14.210810839629028,-0.34474471592657174,2.2,2.2,9.236100170605994,5377.270054944885,2008.890726320091,-1091.7986732789716,-0.0,-0.0,547.647735902716,0.0,4.0,0.06957895558693444,0.0,0,1.8008484239769236,263.9984568888889,-28.611744350071767,0.316463981592124,6.926562349846883,0.0031124580415738227,0.49350421289800916,1.246366885981333,0,0,44.43627276122928
2025-01-01 03:58:00,0.7490171685458414,0.20249425656417494,0.387842105263158,0.012483619475764023,0.0033749042760695823,0.0064640350877193,0.02215285652938842,0.0,0.2770059786831196,0.4298583333333334,0.020000000000000004,0.387842105263158,0.0,0.0,0.1966609232308416,0,0.005833333333333337,1,0,0,Off,0,0,Off,0.04064947575520353,0.030487106816402636,On,0,0,Off,0.002487049981725146,0.0,On,0.009832903273831637,0,On,0.009832903273831637,0.0,On,0.014791414375330705,0,On,0.2215650885525854,0.16617381641443899,On,On,7437.540920839015,15.0555555555556,0.7599999999999999,1630.8814836054305,11.366531672514622,0.4298583333333334,1,8638.564071111112,8638.564071111112,Off,0.0,16.0555555555556,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,1821.7300266666666,Off,0.0,0.0,39.02030212697629,51.666666666666686,46.10666666666668,0.0,49.66456955303554,0.0,0.0,0.0,39.02030212697629,47.90760332656089,49.66456955303554,47.02912021332356,12.43753247303448,14.435684905984008,-0.11987064957159177,2.354892193813518,2.2,9.236100170605994,5343.815549714329,-1007.5266849370219,-1121.1596071362928,-0.0,-0.0,547.647735902716,0.0,4.0,0.07013694235622771,0.0,0,1.8152902848183998,263.9984568888889,-32.705315723306,0.31189021641910225,7.037204898654977,0.0031124626816717827,-1.1842023616601205,1.2453923013390114,0,0,42.70989569883354
2025-01-01 03:59:00,0.7490171685458414,0.20249425656417494,0.387842105263158,0.012483619475764023,0.0033749042760695823,0.0064640350877193,0.02215285652938842,0.0,0.2770059786831196,0.4298583333333334,0.020000000000000004,0.387842105263158,0.0,0.0,0.1966609232308416,0,0.005833333333333337,1,0,0,Off,0,0,Off,0.04064947575520353,0.030487106816402636,On,0,0,Off,0.002487049981725146,0.0,On,0.009832903273831637,0,On,0.009832903273831637,0.0,On,0.014791414375330705,0,On,0.2215650885525854,0.16617381641443899,On,On,7437.540920839015,15.0555555555556,0.7599999999999999,1630.8814836054305,11.366531672514622,0.4298583333333334,1,8638.564071111112,8638.564071111112,Off,0.0,16.0555555555556,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,1821.7300266666666,Off,0.0,0.0,38.763101917253415,51.666666666666686,46.10666666666668,0.0,49.660765857211175,0.0,0.0,0.0,38.763101917253415,47.904317623063704,49.660765857211175,47.02609350598998,12.43753247303448,14.65343535793546,0.0,2.354979183528775,2.2,9.236100170605994,5311.647823129297,-1012.2065767613867,-1149.8818657033225,-0.0,-0.0,547.647735902716,0.0,4.0,0.07067596136451326,0.0,0,1.8292412204623218,263.9984568888889,-36.150783741308686,0.30753034082370656,7.1437661522411435,0.003112451538676852,-2.8013745594255193,1.2444500529263756,0,0,42.858254315783356
2025-01-01 04:00:00,0.7640937789765255,0.2113588601065275,0.387842105263158,0.012734896316275425,0.003522647668442125,0.0064640350877193,0.022658104523695974,0.0,0.2915773411194961,0.4298583333333334,0.020000000000000004,0.387842105263158,0.0,0.0,0.20552552677319416,0,0.005833333333333337,1,0,0,Off,0,0,Off,0.03955084127533316,0.02966313095649986,On,0,0,Off,0.002487049981725146,0.0,On,0.010085527270985413,0,On,0.010085527270985413,0.0,On,0.01754330542190386,0,On,0.23448319442225912,0.1758623958166943,On,On,7437.540920839015,15.0555555555556,0.7599999999999999,1630.8814836054305,11.366531672514622,0.4298583333333334,1,8638.564071111112,8638.564071111112,Off,0.0,16.0555555555556,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,1821.7300266666666,Off,0.0,0.0,38.386477050215035,51.666666666666686,46.10666666666668,0.0,49.65698549695541,1.0343304461713694,2683.897397862514,0.0,38.386477050215035,47.90105357710331,49.65698549695541,47.02308761717727,12.43753247303448,14.864389377530571,0.0,2.354971707946455,2.2,9.236100170605994,5294.432094087915,-1014.4923106083015,-1177.9799673748028,-0.0,-0.0,561.8200789225228,0.0,4.0,0.07119693873777674,0.0,0,1.8427252009799218,263.9984568888889,-39.44075413101743,0.3033701213237127,7.24723197075407,0.0031124251586097085,-4.089559507854497,1.2435385844244757,0,0,42.998165749054365
2025-01-01 04:01:00,0.7640937789765255,0.2113588601065275,0.387842105263158,0.012734896316275425,0.003522647668442125,0.0064640350877193,0.022658104523695974,0.0,0.2915773411194961,0.4298583333333334,0.020000000000000004,0.387842105263158,0.0,0.0,0.20552552677319416,0,0.005833333333333337,1,0,0,Off,0,0,Off,0.03955084127533316,0.02966313095649986,On,0,0,Off,0.002487049981725146,0.0,On,0.010085527270985413,0,On,0.010085527270985413,0.0,On,0.01754330542190386,0,On,0.23448319442225912,0.1758623958166943,On,On,7437.540920839015,15.0555555555556,0.7599999999999999,1630.8814836054305,11.366531672514622,0.4298583333333334,1,8638.564071111112,8638.564071111112,Off,0.0,16.0555555555556,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,1821.7300266666666,Off,0.0,0.0,37.889281174754615,51.666666666666686,46.10666666666668,0.0,49.61932456839674,1.0353781053304385,2683.897397862514,0.0,37.889281174754615,47.67182373621171,49.61932456839674,46.69807332011919,12.43753247303448,15.069545144449956,0.0,2.3549646580058563,2.2,9.236100170605994,5263.734818982761,-1016.343784447653,-1205.5618024268479,-0.0,-0.0,561.8200789225228,0.0,4.0,0.07170244284507502,0.0,0,1.855808701116749,263.9984568888889,-42.556194184126255,0.29938346724362574,7.3471626170283315,0.003112386619697357,-5.59966667830765,1.2426534578128083,0,0,43.09741216031986
2025-01-01 04:02:00,0.33423544564319213,0.2113588601065275,0.0,0.0055705907607198684,0.003522647668442125,0.0,0.022658104523695974,0.0,0.2915773411194961,0.0,0.020000000000000004,0.0,0.0,0.0,0.20552552677319416,0,0.005833333333333337,1,0,0,Off,0,0,Off,0.03955084127533316,0.02966313095649986,On,0,0,Off,0.002487049981725146,0.0,On,0.010085527270985413,0,On,0.010085527270985413,0.0,On,0.01754330542190386,0,On,0.23448319442225912,0.1758623958166943,On,Off,0.0,15.0555555555556,0.0,0.0,0.0,0.0,0,0.0,8638.564071111112,Off,0.0,16.0555555555556,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,1821.7300266666666,Off,0.0,0.0,37.399416414414645,51.666666666666686,46.10666666666668,0.0,49.58167852689129,1.0364274735692611,2683.897397862514,0.0,37.399416414414645,47.442635761685494,49.58167852689129,46.37311437908261,12.43753247303448,15.268440927025487,0.0,2.3549596571185973,2.2,9.236100170605994,-716.2194735883356,-4136.308288759386,-1232.542126821092,-0.0,-0.0,561.8200789225228,0.0,4.0,0.07219143311000521,0.0,0,1.8684647885861758,263.9984568888889,-45.49742568976644,0.2955730176818597,7.443313769960904,0.003112333812352664,-7.056751062307947,1.2417965530764388,0,0,43.17809110589784
2025-01-01 04:03:00,5.834300987865415,0.2113588601065275,0.0,0.09723834979775692,0.003522647668442125,0.0,0.022658104523695974,5.500065542222223,0.2915773411194961,0.0,0.020000000000000004,0.0,0.0,0.0,0.20552552677319416,0,0.005833333333333337,1,0,0,Off,0,0,Off,0.03955084127533316,0.02966313095649986,On,0,0,Off,0.002487049981725146,0.0,On,0.010085527270985413,0,On,0.010085527270985413,0.0,On,0.01754330542190386,0,On,0.23448319442225912,0.1758623958166943,On,Off,0.0,15.0555555555556,0.0,0.0,0.0,0.0,0,0.0,8638.564071111112,Off,0.0,16.0555555555556,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,1821.7300266666666,Lower On,5500.065542222223,1.0,37.524092753568766,51.666666666666686,46.10666666666668,0.0,49.544046713844395,1.0374785732405725,2683.897397862514,5500.065542222223,37.524092753568766,47.21348903620834,49.544046713844395,46.04821019739031,12.43753247303448,15.162232361405271,0.0,2.1978243166383313,2.2,9.236100170605994,-699.4912885524086,-1033.5797914320656,-1218.1055186252518,-0.0,-0.0,561.8200789225228,0.0,4.0,0.07193045027180585,0.0,0,1.861710008654633,263.9984568888889,-43.2058488496797,0.2975919322899177,7.391660351478468,0.0031122672181330357,-6.257373007174729,1.2422540564255047,0,0,45.10853073108062
2025-01-01 04:04:00,5.834300987865415,0.2113588601065275,0.0,0.09723834979775692,0.003522647668442125,0.0,0.022658104523695974,5.500065542222223,0.2915773411194961,0.0,0.020000000000000004,0.0,0.0,0.0,0.20552552677319416,0,0.005833333333333337,1,0,0,Off,0,0,Off,0.03955084127533316,0.02966313095649986,On,0,0,Off,0.002487049981725146,0.0,On,0.010085527270985413,0,On,0.010085527270985413,0.0,On,0.01754330542190386,0,On,0.23448319442225912,0.1758623958166943,On,Off,0.0,15.0555555555556,0.0,0.0,0.0,0.0,0,0.0,8638.564071111112,Off,0.0,16.0555555555556,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,1821.7300266666666,Lower On,5500.065542222223,1.0,37.90412377484108,51.666666666666686,46.10666666666668,0.0,49.50640991525643,1.0385319467116534,2683.897397862514,5500.065542222223,37.90412377484108,47.44746468427131,49.50640991525643,46.41799206877875,12.43753247303448,15.059571133419178,0.0,2.2,2.2,9.236100170605994,-683.8592915951748,-1120.1575895486985,-1204.2150388173093,-0.0,-0.0,561.8200789225228,0.0,4.0,0.0716778932305956,0.0,0,1.8551733059146864,263.9984568888889,-41.46433170038838,0.2995586526526547,7.341888959637036,0.0031122081893529972,-5.485145293125677,1.2426965957687206,0,0,45.033120542080205
2025-01-01 04:05:00,5.834300987865415,0.2113588601065275,0.0,0.09723834979775692,0.003522647668442125,0.0,0.022658104523695974,5.500065542222223,0.2915773411194961,0.0,0.020000000000000004,0.0,0.0,0.0,0.20552552677319416,0,0.005833333333333337,1,0,0,Off,0,0,Off,0.03955084127533316,0.02966313095649986,On,0,0,Off,0.002487049981725146,0.0,On,0.010085527270985413,0,On,0.010085527270985413,0.0,On,0.01754330542190386,0,On,0.23448319442225912,0.1758623958166943,On,Off,0.0,15.0555555555556,0.0,0.0,0.0,0.0,0,0.0,8638.564071111112,Off,0.0,16.0555555555556,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,1821.7300266666666,Lower On,5500.065542222223,1.0,38.280213575491416,51.666666666666686,46.10666666666668,0.0,49.468781385366825,1.0395872292512907,2683.897397862514,5500.065542222223,38.280213575491416,47.681408331832294,49.468781385366825,46.78772180506503,12.43753247303448,14.960266740817632,0.0,2.1977308443106685,2.2,9.236100170605994,-668.80350602451,-1030.449561602108,-1190.8386811179282,-0.0,-0.0,561.8200789225228,0.0,4.0,0.07143332252265155,0.0,0,1.8488433061290228,263.9984568888889,-39.78490382910465,0.30147547500207184,7.293377326652057,0.0031121564637914692,-4.738665099554177,1.2431249609300696,0,0,45.0450899159109
2025-01-01 04:06:00,5.834300987865415,0.2113588601065275,0.0,0.09723834979775692,0.003522647668442125,0.0,0.022658104523695974,5.500065542222223,0.2915773411194961,0.0,0.020000000000000004,0.0,0.0,0.0,0.20552552677319416,0,0.005833333333333337,1,0,0,Off,0,0,Off,0.03955084127533316,0.02966313095649986,On,0,0,Off,0.002487049981725146,0.0,On,0.010085527270985413,0,On,0.010085527270985413,0.0,On,0.01754330542190386,0,On,0.23448319442225912,0.1758623958166943,On,Off,0.0,15.0555555555556,0.0,0.0,0.0,0.0,0,0.0,8638.564071111112,Off,0.0,16.0555555555556,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,1821.7300266666666,Lower On,5500.065542222223,1.0,38.65254301098685,51.666666666666686,46.10666666666668,0.0,49.431161474193516,1.0406444161312292,2683.8973978625136,5500.065542222223,38.65254301098685,47.91532031076167,49.431161474193516,47.15739972904576,12.43753247303448,14.864164076825604,0.0,2.2,2.2,9.236100170605994,-654.3335642347006,-1119.4428314275615,-1177.9498157832531,-0.0,-0.0,561.8200789225228,0.0,4.0,0.07119638297044739,0.0,0,1.8427108165628132,263.9984568888889,-38.203827373970356,0.30334413562311546,7.246570365308667,0.0031121117930237455,-4.01678816810901,1.2435397921505131,0,0,45.07618931368496
2025-01-01 04:07:00,5.834300987865415,0.2113588601065275,0.0,0.09723834979775692,0.003522647668442125,0.0,0.022658104523695974,5.500065542222223,0.2915773411194961,0.0,0.020000000000000004,0.0,0.0,0.0,0.20552552677319416,0,0.005833333333333337,1,0,0,Off,0,0,Off,0.03955084127533316,0.02966313095649986,On,0,0,Off,0.002487049981725146,0.0,On,0.010085527270985413,0,On,0.010085527270985413,0.0,On,0.01754330542190386,0,On,0.23448319442225912,0.1758623958166943,On,Off,0.0,15.0555555555556,0.0,0.0,0.0,0.0,0,0.0,8638.564071111112,Off,0.0,16.0555555555556,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,1821.7300266666666,Lower On,5500.065542222223,1.0,39.02128455401089,51.666666666666686,46.10666666666668,0.0,49.393550515399895,1.041703503022275,2683.897397862514,5500.065542222223,39.02128455401089,48.1492009377009,49.393550515399895,47.5270261488514,12.43753247303448,14.771115223888758,0.0,2.1977286741357633,2.2,9.236100170605994,-640.4150292830018,-1030.0116400147058,-1165.5232982266132,-0.0,-0.0,561.8200789225228,0.0,4.0,0.07096673464627921,0.0,0,1.8367670391784217,263.9984568888889,-36.71180997891152,0.3051663376139322,7.200874273938857,0.003112073939925752,-3.3184206117180475,1.2439417012832528,0,0,45.12728339628963
2025-01-01 04:08:00,5.834300987865415,0.2113588601065275,0.0,0.09723834979775692,0.003522647668442125,0.0,0.022658104523695974,5.500065542222223,0.2915773411194961,0.0,0.020000000000000004,0.0,0.0,0.0,0.20552552677319416,0,0.005833333333333337,1,0,0,Off,0,0,Off,0.03955084127533316,0.02966313095649986,On,0,0,Off,0.002487049981725146,0.0,On,0.010085527270985413,0,On,0.010085527270985413,0.0,On,0.01754330542190386,0,On,0.23448319442225912,0.1758623958166943,On,Off,0.0,15.0555555555556,0.0,0.0,0.0,0.0,0,0.0,8638.564071111112,Off,0.0,16.0555555555556,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,1821.7300266666666,Lower On,5500.065542222223,1.0,39.386600324160554,51.666666666666686,46.10666666666668,0.0,49.35594882705287,1.0427644859770973,2683.8973978625136,5500.065542222223,39.386600324160554,48.38305051476834,49.35594882705287,47.896601358626086,12.43753247303448,14.680981148297702,0.0,2.2,2.2,9.236100170605994,-627.0190620054625,-1119.3428635662835,-1153.5356484650624,-0.0,-0.0,561.8200789225228,0.0,4.0,0.0707440572795098,0.0,0,1.8310036847040791,263.9984568888889,-35.30349246292287,0.30694370882913735,7.156736012910912,0.003112042678153711,-2.6425318494078818,1.2443312642342241,0,0,45.143972328143356
2025-01-01 04:09:00,5.834300987865415,0.2113588601065275,0.0,0.09723834979775692,0.003522647668442125,0.0,0.022658104523695974,5.500065542222223,0.2915773411194961,0.0,0.020000000000000004,0.0,0.0,0.0,0.20552552677319416,0,0.005833333333333337,1,0,0,Off,0,0,Off,0.03955084127533316,0.02966313095649986,On,0,0,Off,0.002487049981725146,0.0,On,0.010085527270985413,0,On,0.010085527270985413,0.0,On,0.01754330542190386,0,On,0.23448319442225912,0.1758623958166943,On,Off,0.0,15.0555555555556,0.0,0.0,0.0,0.0,0,0.0,8638.564071111112,Off,0.0,16.0555555555556,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,1821.7300266666666,Lower On,5500.065542222223,1.0,39.7486430610993,51.666666666666686,46.10666666666668,0.0,49.31835671255913,1.0438273614077622,2683.897397862514,5500.065542222223,39.7486430610993,48.616869330431136,49.31835671255913,48.26612563936715,12.43753247303448,14.59363086428615,0.0,2.197725258644874,2.2,9.236100170605994,-614.1184714015491,-1029.9165998177298,-1141.964893498627,-0.0,-0.0,561.8200789225228,0.0,4.0,0.07052804841310051,0.0,0,1.8254129249210844,263.9984568888889,-33.97365682544499,0.30867780937188294,7.114085776246544,0.003112017791505767,-1.9881487547504344,1.2447090243373657,0,0,45.17180174520693
2025-01-01 04:10:00,5.834300987865415,0.2113588601065275,0.0,0.09723834979775692,0.003522647668442125,0.0,0.022658104523695974,5.500065542222223,0.2915773411194961,0.0,0.020000000000000004,0.0,0.0,0.0,0.20552552677319416,0,0.005833333333333337,1,0,0,Off,0,0,Off,0.03955084127533316,0.02966313095649986,On,0,0,Off,0.002487049981725146,0.0,On,0.010085527270985413,0,On,0.010085527270985413,0.0,On,0.01754330542190386,0,On,0.23448319442225912,0.1758623958166943,On,Off,0.0,15.0555555555556,0.0,0.0,0.0,0.0,0,0.0,8638.564071111112,Off,0.0,16.0555555555556,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,1821.7300266666666,Lower On,5500.065542222223,1.0,40.10755679911381,51.666666666666686,46.10666666666668,0.0,49.28077446151333,1.044892126065475,2683.8973978625136,5500.065542222223,40.10755679911381,48.85065766029494,49.28077446151333,48.63559925968576,12.43753247303448,14.508940855027369,-0.04661470052823091,2.2,2.2,9.236100170605994,-601.6879371832888,-1119.426905104004,-1130.7904491234324,-0.0,-0.0,561.8200789225228,0.0,4.0,0.07031842216983246,0.0,0,1.8199873607310357,263.9984568888889,-32.717566982379324,0.31037013498997457,7.072350439104454,0.0031119990733428013,-1.3543516660948365,1.2450754946466835,0,0,45.174031406572745
2025-01-01 04:11:00,5.834300987865415,0.2113588601065275,0.0,0.09723834979775692,0.003522647668442125,0.0,0.022658104523695974,5.500065542222223,0.2915773411194961,0.0,0.020000000000000004,0.0,0.0,0.0,0.20552552677319416,0,0.005833333333333337,1,0,0,Off,0,0,Off,0.03955084127533316,0.02966313095649986,On,0,0,Off,0.002487049981725146,0.0,On,0.010085527270985413,0,On,0.010085527270985413,0.0,On,0.01754330542190386,0,On,0.23448319442225912,0.1758623958166943,On,Off,0.0,15.0555555555556,0.0,0.0,0.0,0.0,0,0.0,8638.564071111112,Off,0.0,16.0555555555556,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,1821.7300266666666,Lower On,5500.065542222223,1.0,40.463477502763,51.666666666666686,46.10666666666668,0.0,49.24320235048537,1.045958777021795,2683.897397862514,5500.065542222223,40.463477502763,49.084415767837044,49.24320235048537,49.00502247651289,12.43753247303448,14.42679452749493,-0.12876102806066925,2.1977237440101343,2.2,9.236100170605994,-589.7037871340385,-1029.987414196426,-1119.993010572317,-0.0,-0.0,561.8200789225228,0.0,4.0,0.07011490808158373,0.0,0,1.814719991855084,263.9984568888889,-31.530855484244434,0.3120221205955718,7.031980143130145,0.0031119863260504078,-0.7402706105530195,1.2454311601042052,0,0,45.19501036485636
2025-01-01 04:12:00,5.834300987865415,0.2113588601065275,0.0,0.09723834979775692,0.003522647668442125,0.0,0.022658104523695974,5.500065542222223,0.2915773411194961,0.0,0.020000000000000004,0.0,0.0,0.0,0.20552552677319416,0,0.005833333333333337,1,0,0,Off,0,0,Off,0.03955084127533316,0.02966313095649986,On,0,0,Off,0.002487049981725146,0.0,On,0.010085527270985413,0,On,0.010085527270985413,0.0,On,0.01754330542190386,0,On,0.23448319442225912,0.1758623958166943,On,Off,0.0,15.0555555555556,0.0,0.0,0.0,0.0,0,0.0,8638.564071111112,Off,0.0,16.0555555555556,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,1821.7300266666666,Lower On,5500.065542222223,1.0,40.82135899687728,51.666666666666686,46.10666666666668,0.0,49.31814390508581,1.0438333844712293,2683.897397862514,5500.065542222223,40.82135899687728,49.31814390508581,49.31814390508582,49.31814390508581,12.43753247303448,14.347081719480887,-0.20847383607471315,2.2,2.2,9.236100170605994,-578.1438520300189,-1119.5694310918432,-1109.5544539206385,-0.0,-0.0,561.8200789225228,0.0,4.0,0.06991725002919992,0.0,0,1.8096041893955745,263.9984568888889,-30.409477031903254,0.31363514346230814,6.9929159275351385,0.0031119793605396506,-0.14508188234913977,1.2457764795021873,0,0,45.1932866097069
2025-01-01 04:13:00,5.834300987865415,0.2113588601065275,0.0,0.09723834979775692,0.003522647668442125,0.0,0.022658104523695974,5.500065542222223,0.2915773411194961,0.0,0.020000000000000004,0.0,0.0,0.0,0.20552552677319416,0,0.005833333333333337,1,0,0,Off,0,0,Off,0.03955084127533316,0.02966313095649986,On,0,0,Off,0.002487049981725146,0.0,On,0.010085527270985413,0,On,0.010085527270985413,0.0,On,0.01754330542190386,0,On,0.23448319442225912,0.1758623958166943,On,Off,0.0,15.0555555555556,0.0,0.0,0.0,0.0,0,0.0,8638.564071111112,Off,0.0,16.0555555555556,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,1821.7300266666666,Lower On,5500.065542222223,1.0,41.18330570221178,51.666666666666686,46.10666666666668,0.0,49.551841906932935,1.0372606695283118,2683.8973978625136,5500.065542222223,41.18330570221178,49.551841906932935,49.55184190693294,49.551841906932935,12.43753247303448,14.26969825047446,-0.28585730508113905,2.1977227737674947,2.2,9.236100170605994,-566.9873436510333,-1030.0996561798813,-1099.4577467031218,-0.0,-0.0,561.8200789225228,0.0,4.0,0.06972520527459125,0.0,0,1.8046336707847004,263.9984568888889,-29.349675870434346,0.31521052618451717,6.95535201751208,0.0031119779957829307,0.4319950819064706,1.2461118872731234,0,0,45.21090880566439
