Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Water Heating Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Dishwasher Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Garage Lighting Electric Power (kW),Garage Lighting Reactive Power (kVAR),Garage Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Spa Pump Electric Power (kW),Spa Pump Reactive Power (kVAR),Spa Pump Mode,Spa Heater Electric Power (kW),Spa Heater Reactive Power (kVAR),Spa Heater Mode,Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),Ceiling Fan Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Mode,HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Garage (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Net Sensible Heat Gain - Garage (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W),Infiltration Flow Rate - Garage (m^3/s),Infiltration Heat Gain - Garage (W),Radiation Heat Gain - Garage (W)
2025-01-01 00:00:00,1.5834352821729607,0.13124684991488902,1.0702,0.026390588036216012,0.0021874474985814837,0.017836666666666667,0.017780040480337198,0.2970885750259565,1.2485666666666668,0.020000000000000004,0.0,1.0702,0.0,0.1254135165815557,0,0.005833333333333337,1,0,0,Off,0,0,Off,0,0,Off,0.0625873752607483,0.04694053144556121,On,0,0,Off,0.004021034356725146,0.0,On,0.0004660232385587075,0.0,On,0.013292982885053345,0,On,0.0060526203616570184,0,On,0.10463064684799266,0.07847298513599447,On,0.06451532997484435,0,On,0.05930260258071417,0,On,0,0,Off,On,19232.825759725933,17.83333333333337,0.8000000000000002,7107.317155829624,31.36447031111111,1.2485666666666668,1,25091.57624888889,25091.57624888889,Off,0.0,18.83333333333337,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,3171.9086355555555,Off,0.0,0,84.99360551299893,51.666666666666686,46.10666666666668,0.0,49.7216625734315,0.0,0.0,0.0,132.80250861406083,48.8731663238494,49.7216625734315,48.44891819905835,12.43753247303448,17.227727198298393,-0.10560613503497862,8.976361448145589,-1.9678141379361163,2.8,9.236100170605994,16357.861691319556,2833.4996283752844,4510.203952930135,-3127.58842468693,-0.0,-0.0,381.7253803380423,0.0,3.0,0.16633897584310017,0.0,0,1.5567682406429748,197.99884266666666,-129.10102405748933,0.23165716578500695,7.957196214805523,0.002770543483005381,-63.58435577819026,1.2300787983213055,0.5378946473737201,-4329.598037280633,55.78050982629322,0.7249112727551998,4504.243104330268,5.960848599867259
2025-01-01 00:01:00,1.5834352821729607,0.13124684991488902,1.0702,0.026390588036216012,0.0021874474985814837,0.017836666666666667,0.017780040480337198,0.2970885750259565,1.2485666666666668,0.020000000000000004,0.0,1.0702,0.0,0.1254135165815557,0,0.005833333333333337,1,0,0,Off,0,0,Off,0,0,Off,0.0625873752607483,0.04694053144556121,On,0,0,Off,0.004021034356725146,0.0,On,0.0004660232385587075,0.0,On,0.013292982885053345,0,On,0.0060526203616570184,0,On,0.10463064684799266,0.07847298513599447,On,0.06451532997484435,0,On,0.05930260258071417,0,On,0,0,Off,On,19232.825759725933,17.83333333333337,0.8000000000000002,7107.317155829624,31.36447031111111,1.2485666666666668,1,25091.57624888889,25091.57624888889,Off,0.0,18.83333333333337,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,3171.9086355555555,Off,0.0,0,84.34469281901269,51.666666666666686,46.10666666666668,0.0,49.70709884011361,0.0,0.0,0.0,131.78858252970733,48.859923733694174,49.70709884011361,48.43633618048446,12.43753247303448,17.456269292796907,0.0,9.142509133670387,-1.4003843401972744,2.8,9.236100170605994,16270.937172496495,2707.3693413169995,3973.580693211379,-3198.344027107726,-0.0,-0.0,381.7253803380423,0.0,3.0,0.16744958997074555,0.0,0,1.5671624900530385,197.99884266666666,-145.26994045975525,0.22898235293962355,8.08841393638623,0.0027703244395839537,-64.93310035136952,1.2327019814840936,0.5386597945456821,-4452.391185911256,52.44337139863136,0.7249112727551998,3968.181571788425,5.399121422953527
2025-01-01 00:02:00,1.5834352821729607,0.13124684991488902,1.0702,0.026390588036216012,0.0021874474985814837,0.017836666666666667,0.017780040480337198,0.2970885750259565,1.2485666666666668,0.020000000000000004,0.0,1.0702,0.0,0.1254135165815557,0,0.005833333333333337,1,0,0,Off,0,0,Off,0,0,Off,0.0625873752607483,0.04694053144556121,On,0,0,Off,0.004021034356725146,0.0,On,0.0004660232385587075,0.0,On,0.013292982885053345,0,On,0.0060526203616570184,0,On,0.10463064684799266,0.07847298513599447,On,0.06451532997484435,0,On,0.05930260258071417,0,On,0,0,Off,On,19232.825759725933,17.83333333333337,0.8000000000000002,7107.317155829624,31.36447031111111,1.2485666666666668,1,25091.57624888889,25091.57624888889,Off,0.0,18.83333333333337,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,3171.9086355555555,Off,0.0,0,83.71627635130413,51.666666666666686,46.10666666666668,0.0,49.692643786920684,0.0,0.0,0.0,130.8066817989127,48.84678224861386,49.692643786920684,48.42385147946047,12.43753247303448,17.67727443354415,0.0,9.297906086703096,-0.9053429572060664,2.8,9.236100170605994,16186.02340798772,2589.059426883605,3505.556239659378,-3267.3555769953496,-0.0,-0.0,381.7253803380423,0.0,3.0,0.16852152241296178,0.0,0,1.5771947171585556,197.99884266666666,-161.17215508090703,0.22579194706723396,8.193360141798383,0.0027701012258474077,-66.22708115408042,1.231765393885562,0.5393744498494597,-4567.530460065714,49.27273111969405,0.7249112727551998,3500.5067272607207,5.049512398657841
2025-01-01 00:03:00,1.5834352821729607,0.13124684991488902,1.0702,0.026390588036216012,0.0021874474985814837,0.017836666666666667,0.017780040480337198,0.2970885750259565,1.2485666666666668,0.020000000000000004,0.0,1.0702,0.0,0.1254135165815557,0,0.005833333333333337,1,0,0,Off,0,0,Off,0,0,Off,0.0625873752607483,0.04694053144556121,On,0,0,Off,0.004021034356725146,0.0,On,0.0004660232385587075,0.0,On,0.013292982885053345,0,On,0.0060526203616570184,0,On,0.10463064684799266,0.07847298513599447,On,0.06451532997484435,0,On,0.05930260258071417,0,On,0,0,Off,On,19232.825759725933,17.83333333333337,0.8000000000000002,7107.317155829624,31.36447031111111,1.2485666666666668,1,25091.57624888889,25091.57624888889,Off,0.0,18.83333333333337,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,3171.9086355555555,Off,0.0,0,83.10722095077847,51.666666666666686,46.10666666666668,0.0,49.678293997771945,0.0,0.0,0.0,129.85503273559135,48.83373867515502,49.678293997771945,48.411461013846555,12.43753247303448,17.891162458634405,0.0,9.44341622682267,-0.4733053895640162,2.8,9.236100170605994,16103.216570539065,2478.029997207045,3097.112751501191,-3334.69462099857,-0.0,-0.0,381.7253803380423,0.0,3.0,0.16955699952099737,0.0,0,1.586885758404494,197.99884266666666,-176.63994852634073,0.2227507537127512,8.294022366541771,0.0027698733908227456,-67.4690275266297,1.2308603308017976,0.5400427792889153,-4675.5992309172325,46.31207229465288,0.7249112727551998,3092.352764340993,4.759987160198027
2025-01-01 00:04:00,0.33486861550629377,0.13124684991488902,0.0,0.0055811435917715625,0.0021874474985814837,0.0,0.017780040480337198,0.2970885750259565,0.0,0.020000000000000004,0.0,0.0,0.0,0.1254135165815557,0,0.005833333333333337,1,0,0,Off,0,0,Off,0,0,Off,0.0625873752607483,0.04694053144556121,On,0,0,Off,0.004021034356725146,0.0,On,0.0004660232385587075,0.0,On,0.013292982885053345,0,On,0.0060526203616570184,0,On,0.10463064684799266,0.07847298513599447,On,0.06451532997484435,0,On,0.05930260258071417,0,On,0,0,Off,Off,0.0,17.83333333333337,0.0,0.0,0.0,0.0,0,0.0,25091.57624888889,Off,0.0,18.83333333333337,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,3171.9086355555555,Off,0.0,0,82.51655233577179,51.666666666666686,46.10666666666668,0.0,49.664046245686286,0.0,0.0,0.0,128.93211302464343,48.820789996729765,49.664046245686286,48.399161872251504,12.43753247303448,18.098293429307734,0.0,9.579792105998326,-0.09612355380544585,2.8,9.236100170605994,-3208.9875012520856,-4733.552259791633,2740.5666828738663,-3400.420165011636,-0.0,-0.0,381.7253803380423,0.0,3.0,0.17055794094082372,0.0,0,1.5962535797778779,197.99884266666666,-190.29271657849176,0.21984845467599495,8.39193387996728,0.0027696411125716753,-68.6615968695956,1.2299851357028295,0.5406684050111005,-4777.10756584789,43.555306056256896,0.7249112727551998,2736.0220363295202,4.54464654434625
2025-01-01 00:05:00,0.33486861550629377,0.13124684991488902,0.0,0.0055811435917715625,0.0021874474985814837,0.0,0.017780040480337198,0.2970885750259565,0.0,0.020000000000000004,0.0,0.0,0.0,0.1254135165815557,0,0.005833333333333337,1,0,0,Off,0,0,Off,0,0,Off,0.0625873752607483,0.04694053144556121,On,0,0,Off,0.004021034356725146,0.0,On,0.0004660232385587075,0.0,On,0.013292982885053345,0,On,0.0060526203616570184,0,On,0.10463064684799266,0.07847298513599447,On,0.06451532997484435,0,On,0.05930260258071417,0,On,0,0,Off,Off,0.0,17.83333333333337,0.0,0.0,0.0,0.0,0,0.0,25091.57624888889,Off,0.0,18.83333333333337,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,3171.9086355555555,Off,0.0,0,82.88031112166284,51.666666666666686,46.10666666666668,0.0,49.649897465992005,0.0,0.0,0.0,129.50048612759818,48.807933348550065,49.649897465992005,48.3869512898291,12.43753247303448,17.94983068130811,0.0,9.45121478820487,0.2333135478906968,2.8,9.236100170605994,-3153.3216404095774,-4634.761675506884,2429.1939500523044,-3353.2596150418153,-0.0,-0.0,381.7253803380423,0.0,3.0,0.1698406907876208,0.0,0,1.589540827980272,197.99884266666666,-181.78740570580473,0.22189221090484842,8.321538382388585,0.002769404560416795,-67.58959147493388,1.2306126115516431,0.5400785748044336,-4681.398090185895,46.636414679011075,0.7249112727551998,2424.796650713349,4.397299338955317
2025-01-01 00:06:00,0.33486861550629377,0.13124684991488902,0.0,0.0055811435917715625,0.0021874474985814837,0.0,0.017780040480337198,0.2970885750259565,0.0,0.020000000000000004,0.0,0.0,0.0,0.1254135165815557,0,0.005833333333333337,1,0,0,Off,0,0,Off,0,0,Off,0.0625873752607483,0.04694053144556121,On,0,0,Off,0.004021034356725146,0.0,On,0.0004660232385587075,0.0,On,0.013292982885053345,0,On,0.0060526203616570184,0,On,0.10463064684799266,0.07847298513599447,On,0.06451532997484435,0,On,0.05930260258071417,0,On,0,0,Off,Off,0.0,17.83333333333337,0.0,0.0,0.0,0.0,0,0.0,25091.57624888889,Off,0.0,18.83333333333337,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,3171.9086355555555,Off,0.0,0,83.23013313321827,51.666666666666686,46.10666666666668,0.0,49.635688753868045,0.0,0.0,0.0,130.04708302065356,48.79502002424176,49.635688753868045,48.37468565942862,12.43753247303448,17.806504956326975,0.0,9.33138929506446,0.5211971197105291,2.8,9.236100170605994,-3100.5278296953747,-4543.309340427197,2157.135564237621,-3307.977071483472,-0.0,-0.0,381.7253803380423,0.0,3.0,0.1691473829421169,0.0,0,1.583052152494575,197.99884266666666,-174.27613854994527,0.22388520954040592,8.253171408554186,0.002769171820254935,-66.55219948628888,1.2312189865862007,0.5395283118728533,-4592.376240100693,49.0668996734967,0.7249112727551998,2152.827661213108,4.307903024513178
2025-01-01 00:07:00,0.33486861550629377,0.13124684991488902,0.0,0.0055811435917715625,0.0021874474985814837,0.0,0.017780040480337198,0.2970885750259565,0.0,0.020000000000000004,0.0,0.0,0.0,0.1254135165815557,0,0.005833333333333337,1,0,0,Off,0,0,Off,0,0,Off,0.0625873752607483,0.04694053144556121,On,0,0,Off,0.004021034356725146,0.0,On,0.0004660232385587075,0.0,On,0.013292982885053345,0,On,0.0060526203616570184,0,On,0.10463064684799266,0.07847298513599447,On,0.06451532997484435,0,On,0.05930260258071417,0,On,0,0,Off,Off,0.0,17.83333333333337,0.0,0.0,0.0,0.0,0,0.0,25091.57624888889,Off,0.0,18.83333333333337,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,3171.9086355555555,Off,0.0,0,83.5670835101977,51.666666666666686,46.10666666666668,0.0,49.621422431216715,0.0,0.0,0.0,130.5735679846839,48.782052195250444,49.621422431216715,48.362367077267315,12.43753247303448,17.667921485872693,0.0,9.219489596811872,0.7729105284526419,2.8,9.236100170605994,-3049.3796590375446,-4457.989117144777,1919.2956809893342,-3264.423288918284,-0.0,-0.0,381.7253803380423,0.0,3.0,0.16847619929826357,0.0,0,1.5767705376469796,197.99884266666666,-166.681750457303,0.2258311197066308,8.1872816867134,0.0027689427651470086,-65.54688500419243,1.2318058696729448,0.5390139385559004,-4509.39363220837,51.40451506359302,0.7249112727551998,1915.029300624137,4.266380365197497
2025-01-01 00:08:00,0.33486861550629377,0.13124684991488902,0.0,0.0055811435917715625,0.0021874474985814837,0.0,0.017780040480337198,0.2970885750259565,0.0,0.020000000000000004,0.0,0.0,0.0,0.1254135165815557,0,0.005833333333333337,1,0,0,Off,0,0,Off,0,0,Off,0.0625873752607483,0.04694053144556121,On,0,0,Off,0.004021034356725146,0.0,On,0.0004660232385587075,0.0,On,0.013292982885053345,0,On,0.0060526203616570184,0,On,0.10463064684799266,0.07847298513599447,On,0.06451532997484435,0,On,0.05930260258071417,0,On,0,0,Off,Off,0.0,17.83333333333337,0.0,0.0,0.0,0.0,0,0.0,25091.57624888889,Off,0.0,18.83333333333337,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,3171.9086355555555,Off,0.0,0,83.89196443400901,51.666666666666686,46.10666666666668,0.0,49.60710064253323,0.0,0.0,0.0,131.08119442813907,48.7690318670656,49.60710064253323,48.34999747933178,12.43753247303448,17.533783331677107,0.0,9.114842563504961,0.9931334101486653,2.8,9.236100170605994,-3000.118369972628,-4378.328990583492,1711.2446811493012,-3222.482856263004,-0.0,-0.0,381.7253803380423,0.0,3.0,0.16782578397865106,0.0,0,1.5706832937664141,197.99884266666666,-159.36089404766614,0.22773245076650173,8.123712273097725,0.002768717277549028,-64.5717323198705,1.232374463187033,0.5385324592562094,-4431.92155074156,53.59256015806851,0.7249112727551998,1706.98062934677,4.264051802531102
2025-01-01 00:09:00,0.33486861550629377,0.13124684991488902,0.0,0.0055811435917715625,0.0021874474985814837,0.0,0.017780040480337198,0.2970885750259565,0.0,0.020000000000000004,0.0,0.0,0.0,0.1254135165815557,0,0.005833333333333337,1,0,0,Off,0,0,Off,0,0,Off,0.0625873752607483,0.04694053144556121,On,0,0,Off,0.004021034356725146,0.0,On,0.0004660232385587075,0.0,On,0.013292982885053345,0,On,0.0060526203616570184,0,On,0.10463064684799266,0.07847298513599447,On,0.06451532997484435,0,On,0.05930260258071417,0,On,0,0,Off,Off,0.0,17.83333333333337,0.0,0.0,0.0,0.0,0,0.0,25091.57624888889,Off,0.0,18.83333333333337,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,3171.9086355555555,Off,0.0,0,84.20545786056044,51.666666666666686,46.10666666666668,0.0,49.592725398690945,0.0,0.0,0.0,131.57102790712568,48.75596092019129,49.592725398690945,48.33757868094147,12.43753247303448,17.403838234522322,0.0,9.016869301346475,1.1859340646387255,2.8,9.236100170605994,-2952.6910138068115,-4303.870977688218,1529.1318580270452,-3182.0567564893045,-0.0,-0.0,381.7253803380423,0.0,3.0,0.16719498861257967,0.0,0,1.5647796732393107,197.99884266666666,-152.35963765554916,0.22959124931060507,8.061692448510037,0.0027684952470580287,-63.62510827430725,1.232925786209071,0.5380812953755727,-4359.506049032304,55.6350713440863,0.7249112727551998,1524.83824850448,4.293609522565548
