Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Other Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),Spa Pump Electric Power (kW),Spa Pump Reactive Power (kVAR),Spa Heater Gas Power (therms/hour),Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Outdoor (C),Net Sensible Heat Gain - Indoor (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3)
2025-01-01 00:00:00,0.38134422525670164,0.1411074379983987,0.12301560310763478,0.38134422525670164,0.1411074379983987,0.12301560310763476,0.013658197435915844,0.0,0.2359552585900166,0.08173076923076923,0.05,0.0037776121205266807,0.11923799098710809,0.0,0.0,0.12652410466506536,0.0,0.01458333333333334,1.0,0.0,0.0,0.03964239414865571,0.029731795611491772,0.0,0.0,0.003103307748538012,0.0,0.010554889687377833,0.0,0.014212630514597365,0.0,0.12905641207143148,0.09679230905357358,0.05304382185533203,0.0,0.0037776121205266807,0.0,0.0,2950.896947008547,19.444444444444457,0.82104704372774,0.0,3.4945210505248423,0.08173076923076923,1.0,2869.1661777777776,2869.1661777777776,0.0,21.111111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,2827.55008,0.0,0.0,34.10021913516413,51.66666666666668,46.10666666666668,0.0,50.177054556013736,0.0,0.0,0.0,34.10021913516413,48.41601545092073,50.177054556013736,47.535495898374236,12.43753247303448,19.15903621068615,-0.003026462806336324,2.8,1409.868596904328,-1900.6808347095182,0.0,0.0,385.5345279922669,0.0,3.0,0.08915058215026786,0.0,0.0,1.658952451403431,197.99884266666666,-25.8820433869675,0.22608954499987674,9.20104642475757,0.0030451884570193524,-39.06282775778195,1.225258701138976
2025-01-01 01:00:00,0.3654256557297219,0.13845248525094692,0.10392960713489315,0.36542565572972185,0.13845248525094692,0.10392960713489313,0.010524659092272435,0.0,0.23679202227847507,0.06810897435897437,0.05,0.004564614645636406,0.09936499248925675,0.0,0.0,0.12386915191761357,0.0,0.01458333333333334,1.0,0.0,0.0,0.03865133429493931,0.028988500721204475,0.0,0.0,0.0028705596673976605,0.0,0.0076540994248747735,0.0,0.007538534979797397,0.0,0.1265075349285455,0.0948806511964091,0.06409461807519287,0.0,0.004564614645636406,0.0,0.0,2459.0807891737886,19.444444444444457,0.6842058697731166,0.0,2.912100875437368,0.06810897435897437,0.8333333333333334,2390.971814814815,2869.1661777777776,0.0,21.111111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,2827.55008,0.0,0.0,33.476835318922134,51.66666666666668,46.10666666666668,0.0,49.85270048605126,0.0,0.0,0.0,33.476835318922134,48.13179447889225,49.85270048605126,47.271341475312745,12.43753247303448,19.40942561433406,-0.0012099146436222934,2.5,1007.5789168272124,-1798.9996142442556,0.0,0.0,372.3653785172231,0.0,3.0,0.08170745518330694,0.0,0.0,1.5204475372444413,197.99884266666666,-24.86763661954414,0.22162044542306475,9.3008623203834,0.003031683572880078,-15.75725592559422,1.2242796089040362
2025-01-01 02:00:00,1.8160618410625415,0.13603161305743364,0.11705370355827936,1.8160618410625413,0.1360316130574336,0.11705370355827936,0.00964823549400433,1.4582730037037037,0.22049637109560252,0.07764423076923076,0.05,0.0037776121205266807,0.11327609143775269,0.0,0.0,0.12144827972410029,0.0,0.01458333333333334,1.0,0.0,0.0,0.03766027444122292,0.02824520583091718,0.0,0.0,0.0028705596673976605,0.0,0.00677767582660667,0.0,0.00552150960813673,0.0,0.12427076519091083,0.09320307389318311,0.05304382185533203,0.0,0.0037776121205266807,0.0,0.0,2803.3520996581196,19.444444444444457,0.7799946915413529,0.0,3.3197949979985997,0.07764423076923076,0.95,2725.7078688888887,2869.1661777777776,0.0,21.111111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,2827.55008,1458.2730037037038,0.4166666666666667,35.82754833849877,51.66666666666668,46.10666666666668,0.0,50.87710048365673,0.3666808419693484,974.8359855522672,1458.2730037037038,35.82754833849877,49.929485273161525,50.877875251719345,49.45490289985132,12.43753247303448,19.19646865326848,-0.042407415927542755,1.6500000000000001,1454.6208310332165,-1695.5622251105817,0.0,0.0,366.40067383757776,0.0,3.0,0.07378485345371194,0.0,0.0,1.3730203500764304,197.99884266666666,-19.569717351898742,0.2247029648759707,9.204552466840006,0.00303300837877643,16.23987275525042,1.2251712802957324
2025-01-01 03:00:00,0.34753076370894925,0.12978742514959138,0.09995500743532287,0.34753076370894925,0.12978742514959138,0.09995500743532287,0.00949307010657743,0.0,0.22265307821775646,0.06538461538461539,0.05,0.004564614645636406,0.09539039278968647,0.0,0.0,0.11520409181625803,0.0,0.01458333333333334,1.0,0.0,0.0,0.03666921458750652,0.027501910940629884,0.0,0.0,0.0027153942799707604,0.0,0.00677767582660667,0.0,0.004953004387552836,0.0,0.11693624116750424,0.08770218087562814,0.06409461807519287,0.0,0.004564614645636406,0.0,0.0,2360.7175576068375,19.444444444444457,0.656837634982192,0.0,2.7956168404198736,0.06538461538461539,0.8,2295.3329422222223,2869.1661777777776,0.0,21.111111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,2827.55008,0.0,0.0,37.710166982294304,51.66666666666668,46.10666666666668,0.0,51.590612867618994,0.0,0.0,0.0,37.710166982294304,51.60194383940215,51.60760932529375,51.590612867618994,12.43753247303448,19.18988316600137,-0.03914058964911404,1.6500000000000001,917.4924267951232,-1784.99933326201,0.0,0.0,357.8648360340824,0.0,3.0,0.07787724524271374,0.0,0.0,1.4491733400706457,197.99884266666666,-16.090633583786566,0.22514585125723963,9.206633214373737,0.0030375915567059236,-21.610285199297483,1.2251957695196474
2025-01-01 04:00:00,0.4026687240928857,0.12904413025930409,0.1266358147231395,0.4026687240928857,0.12904413025930406,0.1266358147231395,0.00949307010657743,0.0,0.26144488475553906,0.08173076923076923,0.05,0.007397823736031417,0.11923799098710809,0.0,0.0,0.11446079692597073,0.0,0.01458333333333334,1.0,0.0,0.0,0.03567815473379013,0.02675861605034259,0.0,0.0,0.0027153942799707604,0.0,0.00677767582660667,0.0,0.004953004387552836,0.0,0.11693624116750424,0.08770218087562814,0.10387748446669187,0.0,0.007397823736031417,0.0,0.0,2950.896947008547,19.444444444444457,0.82104704372774,0.0,3.4945210505248423,0.08173076923076923,1.0,2869.1661777777776,2869.1661777777776,0.0,21.111111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,2827.55008,0.0,0.0,37.040255315254605,51.66666666666668,46.10666666666668,0.0,51.25686881915719,0.0,0.0,0.0,37.040255315254605,51.28655607728156,51.30139970634375,51.25686881915719,12.43753247303448,19.449739443285008,0.0,0.55,1300.911216071613,-1986.8280112831778,0.0,0.0,356.873776180366,0.0,3.0,0.08018146217814245,0.0,0.0,1.4920512017895022,197.99884266666666,-20.03149583412218,0.22031997075791948,9.305664097955825,0.00302295411270957,13.882756258282683,1.2235427687687415
2025-01-01 05:00:00,0.44718223974718285,0.12904413025930409,0.12978382482357842,0.44718223974718285,0.12904413025930406,0.12978382482357842,0.009803400881431232,0.0,0.3056480696349825,0.08173076923076923,0.05,0.01054583383647032,0.11923799098710809,0.0,0.0,0.11446079692597073,0.0,0.01458333333333334,1.0,0.0,0.0,0.03567815473379013,0.02675861605034259,0.0,0.0,0.003025725054824562,0.0,0.00677767582660667,0.0,0.004953004387552836,0.0,0.11693624116750424,0.08770218087562814,0.14808066934613526,0.0,0.01054583383647032,0.0,0.0,2950.896947008547,19.444444444444457,0.82104704372774,0.0,3.4945210505248423,0.08173076923076923,1.0,2869.1661777777776,2869.1661777777776,0.0,21.111111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,2827.55008,0.0,0.0,36.624293869454995,51.66666666666668,46.10666666666668,0.0,50.92893744952057,0.0,0.0,0.0,36.624293869454995,50.976428078961625,51.00017339368217,50.92893744952057,12.43753247303448,19.496602693880025,0.0,-0.25000000000000006,1233.586921587015,-2058.480018418405,0.0,0.0,357.1841069552198,0.0,3.0,0.07923049856904694,0.0,0.0,1.474355261141069,197.99884266666666,-16.014113958346762,0.22122114846152693,9.348840439870909,0.0030458528293663425,24.83218693553285,1.2227158886140814
2025-01-01 06:00:00,1.1546749760980295,0.1408692778388295,0.10436222157593734,1.1546749760980295,0.14086927783882947,0.10436222157593733,0.025695419651125605,0.6999710417777778,0.3136238992845109,0.06538461538461539,0.05,0.008971828786250868,0.09539039278968647,0.0,0.0,0.12628594450549613,0.0,0.01458333333333334,1.0,0.0,0.0,0.03766027444122292,0.02824520583091718,0.007036806923508212,0.0,0.003413638523391813,0.0,0.022281781127733793,0.0,0.012226756113927597,0.0,0.13072098489943865,0.09804073867457896,0.12597907690641355,0.0,0.008971828786250868,0.0,0.0,2360.7175576068375,19.444444444444457,0.656837634982192,0.0,2.7956168404198736,0.06538461538461539,0.8,2295.3329422222223,2869.1661777777776,0.0,21.111111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,2827.55008,699.9710417777777,0.2,35.43080878503283,51.66666666666668,46.10666666666668,0.0,50.37733471280787,0.3968249373804978,1035.5833723516507,699.9710417777777,35.43080878503283,49.69841680630764,50.424375737113316,49.311916828752096,12.43753247303448,19.242663939141316,-0.05467086969699218,0.3,781.8825407597885,-1967.193914279886,0.0,0.0,399.6423664760258,0.0,3.0,0.0790340296505354,0.0,0.0,1.4706992828386507,197.99884266666666,-11.283469043188825,0.224249592541149,9.223497603743237,0.0030381722510353882,-22.235109501777114,1.223785559519728
2025-01-01 07:00:00,2.2028608450234453,0.15698590224056092,0.12301560310763478,2.2028608450234453,0.1569859022405609,0.12301560310763476,0.04707080946140318,1.7499276044444445,0.2741316618868286,0.08173076923076923,0.05,0.0037776121205266807,0.11923799098710809,0.0,0.0,0.14240256890722758,0.0,0.01458333333333334,1.0,0.0,0.0,0.03964239414865571,0.029731795611491772,0.007036806923508212,0.0,0.0031808904422514625,0.0,0.043889919019151714,0.0,0.024180941231684832,0.0,0.15022769772764777,0.11267077329573577,0.05304382185533203,0.0,0.0037776121205266807,0.0,0.0,2950.896947008547,19.444444444444457,0.82104704372774,0.0,3.4945210505248423,0.08173076923076923,1.0,2869.1661777777776,2869.1661777777776,0.0,21.111111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,2827.55008,1749.9276044444446,0.5,35.419155972840144,51.66666666666668,46.10666666666668,0.0,50.87089820384414,0.4632270758410249,1239.7898720466533,1749.9276044444446,35.419155972840144,49.643332022807876,50.8709216410801,49.02952549505379,12.43753247303448,19.27133116076494,0.0,-0.55,1266.5814065709399,-2120.5004188622647,0.0,0.0,453.09530404172784,1.642725079401611,3.0,0.08110904084324783,0.0,0.0,1.5093119853226076,197.99884266666666,-16.91042561706947,0.2236674101489536,9.235310254812966,0.0030365834109887667,21.1395001396912,1.2236647331659143
2025-01-01 08:00:00,3.291638598545754,0.1691211174225223,0.12301560310763478,3.2916385985457546,0.1691211174225223,0.12301560310763476,0.06296421566779928,2.799884167111111,0.29705944653607474,0.08173076923076923,0.05,0.0037776121205266807,0.11923799098710809,0.0,0.0,0.15453778408918897,0.0,0.01458333333333334,1.0,0.0,0.0,0.040633454002372095,0.030475090501779063,0.0,0.0,0.0024050635051169594,0.0,0.060559152162682324,0.0,0.037965245895157346,0.0,0.16541692478321324,0.1240626935874099,0.05304382185533203,0.0,0.0037776121205266807,0.0,0.0,2950.896947008547,19.444444444444457,0.82104704372774,0.0,3.4945210505248423,0.08173076923076923,1.0,2869.1661777777776,2869.1661777777776,0.0,21.111111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,2827.55008,2799.884167111111,0.8,34.27732623713482,51.66666666666668,46.10666666666668,0.0,50.39526537787379,1.1803853167931204,3129.8305543463816,2799.884167111111,34.27732623713482,48.739798389104855,50.396471980971846,47.910858291622326,12.43753247303448,19.304035867347025,0.0,-1.4,1146.1902583398066,-2304.074018595628,0.0,0.0,493.3994982803837,125.1647615202872,3.0,0.0841817624281441,0.0,0.0,1.566490512739869,197.99884266666666,5.967831646503441,0.22486354400977743,9.277997826800338,0.003057749097648764,88.27056054022333,1.224086880617523
2025-01-01 09:00:00,1.3637224789890834,0.1727103525829128,0.10434290193445883,1.3637224789890832,0.17271035258291279,0.10434290193445885,0.06871960857557845,0.8749638022222223,0.3005679143451288,0.06947115384615385,0.05,0.002990609595416956,0.10135229233904189,0.0,0.0,0.15812701924957945,0.0,0.01458333333333334,1.0,0.0,0.0,0.040633454002372095,0.030475090501779063,0.0,0.0,0.0019395673428362575,0.0,0.0667800412327422,0.0,0.047738863043551696,0.0,0.17020257166373387,0.12765192874780038,0.041993025635471186,0.0,0.002990609595416956,0.0,0.0,2508.2624049572646,19.444444444444457,0.697889987168579,0.0,2.9703428929461153,0.06947115384615385,0.85,2438.7912511111113,2869.1661777777776,0.0,21.111111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,2827.55008,874.9638022222223,0.25,35.62902221445235,51.66666666666668,46.10666666666668,0.0,51.13807184038342,0.3235149286458332,868.0682347536855,874.9638022222223,35.62902221445235,49.98500472775923,51.13807184038342,49.40847117144715,12.43753247303448,19.396269134684477,0.0,-0.85,848.9617622683559,-2222.018771161323,0.0,0.0,513.3791599354413,358.4013066293624,3.0,0.08311039331920454,0.0,0.0,1.5465540146625218,197.99884266666666,49.338968536972935,0.22744637122319797,9.382433529489235,0.003109302080432481,162.39573723234582,1.2242772809791787
