Metric,Value
Total Electric Energy (kWh),25.31717146403809
Total Gas Energy (therms),2.186748452662612
Average Electric Power (kW),1.0548821443349203
Peak Electric Power (kW),4.39193428016294
Lighting Electric Energy (kWh),1.0267219549955082
Water Heating Electric Energy (kWh),13.591104394518519
Other Electric Energy (kWh),8.108559858113807
HVAC Heating Electric Energy (kWh),1.3907852564102565
HVAC Cooling Electric Energy (kWh),1.2
Other Gas Energy (therms),0.1577153060319889
HVAC Heating Gas Energy (therms),2.029033146630623
Average Temperature - Indoor (C),19.201538293490238
Unmet Heating Load (C-hours),0.8219373305456464
Unmet Cooling Load (C-hours),0.0
Total HVAC Heating Delivered (kWh),50.21442971492878
Average HVAC Heating COP (-),0.8210470437277401
Average HVAC Heating Duct Efficiency (-),1.0
Total HVAC Cooling Delivered (kWh),0.0
Average HVAC Cooling COP (-),0.0
Total Hot Water Unmet Demand (kWh),0.0
