Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Other Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Dishwasher Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Spa Pump Electric Power (kW),Spa Pump Reactive Power (kVAR),Spa Pump Mode,Spa Heater Gas Power (therms/hour),Spa Heater Mode,Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),Ceiling Fan Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Mode,HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Outdoor (C),Net Sensible Heat Gain - Indoor (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3)
2025-01-01 01:20:00,0.379872813636477,0.13845248525094692,0.12380260563274449,0.00633121356060795,0.0023075414208491153,0.0020633767605457414,0.01078930464939653,0.0,0.23735273975631124,0.08173076923076923,0.05,0.004564614645636406,0.11923799098710809,0.0,0.0,0.12386915191761357,0,0.01458333333333334,1,0,0,Off,0.03865133429493931,0.028988500721204475,On,0.0,0,Off,0.0028705596673976605,0.0,On,0.007918744981998868,0,On,0.008099252457633568,0,On,0.1265075349285455,0.0948806511964091,On,0.06409461807519287,0,On,0.004564614645636406,On,0,0,Off,On,2950.8969470085467,19.444444444444457,0.82104704372774,0.0,3.494521050524842,0.08173076923076923,1,2869.1661777777776,2869.1661777777776,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,2827.55008,Off,0.0,0.0,33.54268170715405,51.666666666666686,46.10666666666668,0.0,49.903379372865,0.0,0.0,0.0,33.54268170715405,48.17621151471429,49.903379372865,47.312627585638936,12.43753247303448,19.397432906509533,0.0,2.8,1358.8601391383286,-1938.8335083078582,-0.0,-0.0,373.1907415521834,0.0,3.0,0.08963589170834087,0.0,0,1.6679833008004399,197.99884266666666,-26.394041114543136,0.2217962532510322,9.295777469763104,0.0030319824581210362,-36.4210110487289,1.224329253319256
2025-01-01 01:21:00,0.379872813636477,0.13845248525094692,0.12380260563274449,0.00633121356060795,0.0023075414208491153,0.0020633767605457414,0.01078930464939653,0.0,0.23735273975631124,0.08173076923076923,0.05,0.004564614645636406,0.11923799098710809,0.0,0.0,0.12386915191761357,0,0.01458333333333334,1,0,0,Off,0.03865133429493931,0.028988500721204475,On,0.0,0,Off,0.0028705596673976605,0.0,On,0.007918744981998868,0,On,0.008099252457633568,0,On,0.1265075349285455,0.0948806511964091,On,0.06409461807519287,0,On,0.004564614645636406,On,0,0,Off,On,2950.8969470085467,19.444444444444457,0.82104704372774,0.0,3.494521050524842,0.08173076923076923,1,2869.1661777777776,2869.1661777777776,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,2827.55008,Off,0.0,0.0,33.53347723385814,51.666666666666686,46.10666666666668,0.0,49.898007944125155,0.0,0.0,0.0,33.53347723385814,48.171504080353955,49.898007944125155,47.308252148468355,12.43753247303448,19.400617066235274,0.0,2.8,1358.3958315339207,-1939.3456027918082,-0.0,-0.0,373.1907415521834,0.0,3.0,0.08964236921562213,0.0,0,1.668103837047361,197.99884266666666,-26.346254235001144,0.221734064532208,9.297033325823692,0.0030317318203852556,-36.363515466040894,1.2243161126184752
2025-01-01 01:22:00,0.379872813636477,0.13845248525094692,0.12380260563274449,0.00633121356060795,0.0023075414208491153,0.0020633767605457414,0.01078930464939653,0.0,0.23735273975631124,0.08173076923076923,0.05,0.004564614645636406,0.11923799098710809,0.0,0.0,0.12386915191761357,0,0.01458333333333334,1,0,0,Off,0.03865133429493931,0.028988500721204475,On,0.0,0,Off,0.0028705596673976605,0.0,On,0.007918744981998868,0,On,0.008099252457633568,0,On,0.1265075349285455,0.0948806511964091,On,0.06409461807519287,0,On,0.004564614645636406,On,0,0,Off,On,2950.8969470085467,19.444444444444457,0.82104704372774,0.0,3.494521050524842,0.08173076923076923,1,2869.1661777777776,2869.1661777777776,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,2827.55008,Off,0.0,0.0,33.52428952011092,51.666666666666686,46.10666666666668,0.0,49.89263803182692,0.0,0.0,0.0,33.52428952011092,48.16679793776433,49.89263803182692,47.30387789073304,12.43753247303448,19.403788119657246,0.0,2.8,1357.9338744557501,-1939.8556408237807,-0.0,-0.0,373.1907415521834,0.0,3.0,0.0896488199661339,0.0,0,1.668223875392785,197.99884266666666,-26.298173281199233,0.22167210221253503,9.298282820846051,0.0030314815756297925,-36.30606406038879,1.2243030267620614
2025-01-01 01:23:00,0.379872813636477,0.13845248525094692,0.12380260563274449,0.00633121356060795,0.0023075414208491153,0.0020633767605457414,0.01078930464939653,0.0,0.23735273975631124,0.08173076923076923,0.05,0.004564614645636406,0.11923799098710809,0.0,0.0,0.12386915191761357,0,0.01458333333333334,1,0,0,Off,0.03865133429493931,0.028988500721204475,On,0.0,0,Off,0.0028705596673976605,0.0,On,0.007918744981998868,0,On,0.008099252457633568,0,On,0.1265075349285455,0.0948806511964091,On,0.06409461807519287,0,On,0.004564614645636406,On,0,0,Off,On,2950.8969470085467,19.444444444444457,0.82104704372774,0.0,3.494521050524842,0.08173076923076923,1,2869.1661777777776,2869.1661777777776,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,2827.55008,Off,0.0,0.0,33.51511794303442,51.666666666666686,46.10666666666668,0.0,49.88726963342909,0.0,0.0,0.0,33.51511794303442,48.162093084593366,49.88726963342909,47.2995048101755,12.43753247303448,19.406946599706313,0.0,2.8,1357.474165103207,-1940.3637074967196,-0.0,-0.0,373.1907415521834,0.0,3.0,0.0896552450451163,0.0,0,1.6683434360313272,197.99884266666666,-26.249815960803584,0.2216103587353501,9.299526240688525,0.0030312317235702568,-36.24865916999647,1.2242899935164762
2025-01-01 01:24:00,0.379872813636477,0.13845248525094692,0.12380260563274449,0.00633121356060795,0.0023075414208491153,0.0020633767605457414,0.01078930464939653,0.0,0.23735273975631124,0.08173076923076923,0.05,0.004564614645636406,0.11923799098710809,0.0,0.0,0.12386915191761357,0,0.01458333333333334,1,0,0,Off,0.03865133429493931,0.028988500721204475,On,0.0,0,Off,0.0028705596673976605,0.0,On,0.007918744981998868,0,On,0.008099252457633568,0,On,0.1265075349285455,0.0948806511964091,On,0.06409461807519287,0,On,0.004564614645636406,On,0,0,Off,On,2950.8969470085467,19.444444444444457,0.82104704372774,0.0,3.494521050524842,0.08173076923076923,1,2869.1661777777776,2869.1661777777776,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,2827.55008,Off,0.0,0.0,33.50596190869388,51.666666666666686,46.10666666666668,0.0,49.8819027464831,0.0,0.0,0.0,33.50596190869388,48.157389518576394,49.8819027464831,47.295132904623046,12.43753247303448,19.41009301462074,0.0,2.8,1357.0166053383691,-1940.869883967832,-0.0,-0.0,373.1907415521834,0.0,3.0,0.08966164548751293,0.0,0,1.668462538221665,197.99884266666666,-26.201199254528987,0.22154882689283736,9.300763857917698,0.0030309822639056497,-36.191303016683435,1.2242770107517316
2025-01-01 01:25:00,0.379872813636477,0.13845248525094692,0.12380260563274449,0.00633121356060795,0.0023075414208491153,0.0020633767605457414,0.01078930464939653,0.0,0.23735273975631124,0.08173076923076923,0.05,0.004564614645636406,0.11923799098710809,0.0,0.0,0.12386915191761357,0,0.01458333333333334,1,0,0,Off,0.03865133429493931,0.028988500721204475,On,0.0,0,Off,0.0028705596673976605,0.0,On,0.007918744981998868,0,On,0.008099252457633568,0,On,0.1265075349285455,0.0948806511964091,On,0.06409461807519287,0,On,0.004564614645636406,On,0,0,Off,On,2950.8969470085467,19.444444444444457,0.82104704372774,0.0,3.494521050524842,0.08173076923076923,1,2869.1661777777776,2869.1661777777776,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,2827.55008,Off,0.0,0.0,33.49682085081512,51.666666666666686,46.10666666666668,0.0,49.87653736862868,0.0,0.0,0.0,33.49682085081512,48.152687237532135,49.87653736862868,47.29076217198387,12.43753247303448,19.413227848933293,0.0,2.8,1356.5611015022414,-1941.3742476150978,-0.0,-0.0,373.1907415521834,0.0,3.0,0.08966802227998287,0.0,0,1.6685812003239746,197.99884266666666,-26.15233944339102,0.22148749981190716,9.301329382228232,0.0030307331963191886,-36.13399771063007,1.2242640764372428
2025-01-01 01:26:00,0.379872813636477,0.13845248525094692,0.12380260563274449,0.00633121356060795,0.0023075414208491153,0.0020633767605457414,0.01078930464939653,0.0,0.23735273975631124,0.08173076923076923,0.05,0.004564614645636406,0.11923799098710809,0.0,0.0,0.12386915191761357,0,0.01458333333333334,1,0,0,Off,0.03865133429493931,0.028988500721204475,On,0.0,0,Off,0.0028705596673976605,0.0,On,0.007918744981998868,0,On,0.008099252457633568,0,On,0.1265075349285455,0.0948806511964091,On,0.06409461807519287,0,On,0.004564614645636406,On,0,0,Off,On,2950.8969470085467,19.444444444444457,0.82104704372774,0.0,3.494521050524842,0.08173076923076923,1,2869.1661777777776,2869.1661777777776,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,2827.55008,Off,0.0,0.0,33.48769422962007,51.666666666666686,46.10666666666668,0.0,49.87117349758978,0.0,0.0,0.0,33.48769422962007,48.14798623935877,49.87117349758978,47.286392610243276,12.43753247303448,19.41635156442355,0.0,2.8,1356.1075642371893,-1941.8768721883189,-0.0,-0.0,373.1907415521834,0.0,3.0,0.08967437636284196,0.0,0,1.6686994398360593,197.99884266666666,-26.10325213522212,0.2214263709405411,9.302556036352394,0.003030484520479097,-36.076745254970774,1.2242511886378329
2025-01-01 01:27:00,0.379872813636477,0.13845248525094692,0.12380260563274449,0.00633121356060795,0.0023075414208491153,0.0020633767605457414,0.01078930464939653,0.0,0.23735273975631124,0.08173076923076923,0.05,0.004564614645636406,0.11923799098710809,0.0,0.0,0.12386915191761357,0,0.01458333333333334,1,0,0,Off,0.03865133429493931,0.028988500721204475,On,0.0,0,Off,0.0028705596673976605,0.0,On,0.007918744981998868,0,On,0.008099252457633568,0,On,0.1265075349285455,0.0948806511964091,On,0.06409461807519287,0,On,0.004564614645636406,On,0,0,Off,On,2950.8969470085467,19.444444444444457,0.82104704372774,0.0,3.494521050524842,0.08173076923076923,1,2869.1661777777776,2869.1661777777776,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,2827.55008,Off,0.0,0.0,33.47858153093232,51.666666666666686,46.10666666666668,0.0,49.86581113117061,0.0,0.0,0.0,33.47858153093232,48.14328652203023,49.86581113117061,47.28202421746005,12.43753247303448,19.419464601036456,0.0,2.8,1355.6559083154875,-1942.3778279548462,-0.0,-0.0,373.1907415521834,0.0,3.0,0.08968070863193489,0.0,0,1.6688172734281828,197.99884266666666,-26.05395229039656,0.22136543403468992,9.30377763140448,0.003030236236039363,-36.019547550219926,1.2242383455098753
2025-01-01 01:28:00,0.379872813636477,0.13845248525094692,0.12380260563274449,0.00633121356060795,0.0023075414208491153,0.0020633767605457414,0.01078930464939653,0.0,0.23735273975631124,0.08173076923076923,0.05,0.004564614645636406,0.11923799098710809,0.0,0.0,0.12386915191761357,0,0.01458333333333334,1,0,0,Off,0.03865133429493931,0.028988500721204475,On,0.0,0,Off,0.0028705596673976605,0.0,On,0.007918744981998868,0,On,0.008099252457633568,0,On,0.1265075349285455,0.0948806511964091,On,0.06409461807519287,0,On,0.004564614645636406,On,0,0,Off,On,2950.8969470085467,19.444444444444457,0.82104704372774,0.0,3.494521050524842,0.08173076923076923,1,2869.1661777777776,2869.1661777777776,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,2827.55008,Off,0.0,0.0,33.46948226506327,51.666666666666686,46.10666666666668,0.0,49.860450267251835,0.0,0.0,0.0,33.46948226506327,48.13858808359261,49.860450267251835,47.277656991762996,12.43753247303448,19.42256737776793,0.0,2.8,1355.2060524738022,-1942.877181840135,-0.0,-0.0,373.1907415521834,0.0,3.0,0.08968701994044034,0.0,0,1.6689347169766615,197.99884266666666,-26.00445424679299,0.22130468314559895,9.304994391901708,0.0030299883426404667,-35.96240639853514,1.2242255452975788
2025-01-01 01:29:00,0.379872813636477,0.13845248525094692,0.12380260563274449,0.00633121356060795,0.0023075414208491153,0.0020633767605457414,0.01078930464939653,0.0,0.23735273975631124,0.08173076923076923,0.05,0.004564614645636406,0.11923799098710809,0.0,0.0,0.12386915191761357,0,0.01458333333333334,1,0,0,Off,0.03865133429493931,0.028988500721204475,On,0.0,0,Off,0.0028705596673976605,0.0,On,0.007918744981998868,0,On,0.008099252457633568,0,On,0.1265075349285455,0.0948806511964091,On,0.06409461807519287,0,On,0.004564614645636406,On,0,0,Off,On,2950.8969470085467,19.444444444444457,0.82104704372774,0.0,3.494521050524842,0.08173076923076923,1,2869.1661777777776,2869.1661777777776,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,2827.55008,Off,0.0,0.0,33.46039596554637,51.666666666666686,46.10666666666668,0.0,49.855090903786966,0.0,0.0,0.0,33.46039596554637,48.13389092216071,49.855090903786966,47.27329093134759,12.43753247303448,19.425660293518508,0.0,2.8,1354.7579192534515,-1943.3749975632552,-0.0,-0.0,373.1907415521834,0.0,3.0,0.08969331110061066,0.0,0,1.6690517855962375,197.99884266666666,-25.95477174402351,0.2212441126076276,9.306206531545733,0.0030297408399100763,-35.90532350782263,1.2242127863293997
2025-01-01 01:30:00,0.379872813636477,0.13845248525094692,0.12380260563274449,0.00633121356060795,0.0023075414208491153,0.0020633767605457414,0.01078930464939653,0.0,0.23735273975631124,0.08173076923076923,0.05,0.004564614645636406,0.11923799098710809,0.0,0.0,0.12386915191761357,0,0.01458333333333334,1,0,0,Off,0.03865133429493931,0.028988500721204475,On,0.0,0,Off,0.0028705596673976605,0.0,On,0.007918744981998868,0,On,0.008099252457633568,0,On,0.1265075349285455,0.0948806511964091,On,0.06409461807519287,0,On,0.004564614645636406,On,0,0,Off,On,2950.8969470085467,19.444444444444457,0.82104704372774,0.0,3.494521050524842,0.08173076923076923,1,2869.1661777777776,2869.1661777777776,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,2827.55008,Off,0.0,0.0,33.45132218861398,51.666666666666686,46.10666666666668,0.0,49.84973303879886,0.0,0.0,0.0,33.45132218861398,48.12919503591483,49.84973303879886,47.26892603447282,12.43753247303448,19.428743727915926,0.0,2.2,1638.050946707084,-1660.3125070058795,-0.0,-0.0,373.1907415521834,0.0,3.0,0.07378964546538888,0.0,0,1.373109521894795,197.99884266666666,-25.72423484776667,0.22118371702651382,9.307414253665776,0.0030294937274637154,5.394389919322776,1.224200067014597
2025-01-01 01:31:00,0.379872813636477,0.13845248525094692,0.12380260563274449,0.00633121356060795,0.0023075414208491153,0.0020633767605457414,0.01078930464939653,0.0,0.23735273975631124,0.08173076923076923,0.05,0.004564614645636406,0.11923799098710809,0.0,0.0,0.12386915191761357,0,0.01458333333333334,1,0,0,Off,0.03865133429493931,0.028988500721204475,On,0.0,0,Off,0.0028705596673976605,0.0,On,0.007918744981998868,0,On,0.008099252457633568,0,On,0.1265075349285455,0.0948806511964091,On,0.06409461807519287,0,On,0.004564614645636406,On,0,0,Off,On,2950.8969470085467,19.444444444444457,0.82104704372774,0.0,3.494521050524842,0.08173076923076923,1,2869.1661777777776,2869.1661777777776,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,2827.55008,Off,0.0,0.0,33.43041178982516,51.666666666666686,46.10666666666668,0.0,49.84437667037636,0.0,0.0,0.0,33.43041178982516,48.12450042309752,49.84437667037636,47.264562299458106,12.43753247303448,19.442001967865455,0.0,2.2,1636.2935210579276,-1662.3361780368193,-0.0,-0.0,373.1907415521834,0.0,3.0,0.0738227742192421,0.0,0,1.3737259960230752,197.99884266666666,-25.457989465983285,0.22100404087930478,9.313266560918143,0.003029530853845246,5.317888117839288,1.2241445673502718
2025-01-01 01:32:00,0.379872813636477,0.13845248525094692,0.12380260563274449,0.00633121356060795,0.0023075414208491153,0.0020633767605457414,0.01078930464939653,0.0,0.23735273975631124,0.08173076923076923,0.05,0.004564614645636406,0.11923799098710809,0.0,0.0,0.12386915191761357,0,0.01458333333333334,1,0,0,Off,0.03865133429493931,0.028988500721204475,On,0.0,0,Off,0.0028705596673976605,0.0,On,0.007918744981998868,0,On,0.008099252457633568,0,On,0.1265075349285455,0.0948806511964091,On,0.06409461807519287,0,On,0.004564614645636406,On,0,0,Off,On,2950.8969470085467,19.444444444444457,0.82104704372774,0.0,3.494521050524842,0.08173076923076923,1,2869.1661777777776,2869.1661777777776,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,2827.55008,Off,0.0,0.0,33.409880717524764,51.666666666666686,46.10666666666668,0.0,49.839023557765444,0.0,0.0,0.0,33.409880717524764,48.1198087448795,49.839023557765444,47.26020133843653,12.43753247303448,19.45493712242716,0.0,2.2,1634.2095126315971,-1664.3114837540832,-0.0,-0.0,373.1907415521834,0.0,3.0,0.07385508870977965,0.0,0,1.3743273179886766,197.99884266666666,-25.566692175049987,0.22082892939635204,9.319610808761983,0.0030295674553696664,5.24316787272184,1.2240904247044777
2025-01-01 01:33:00,0.379872813636477,0.13845248525094692,0.12380260563274449,0.00633121356060795,0.0023075414208491153,0.0020633767605457414,0.01078930464939653,0.0,0.23735273975631124,0.08173076923076923,0.05,0.004564614645636406,0.11923799098710809,0.0,0.0,0.12386915191761357,0,0.01458333333333334,1,0,0,Off,0.03865133429493931,0.028988500721204475,On,0.0,0,Off,0.0028705596673976605,0.0,On,0.007918744981998868,0,On,0.008099252457633568,0,On,0.1265075349285455,0.0948806511964091,On,0.06409461807519287,0,On,0.004564614645636406,On,0,0,Off,On,2950.8969470085467,19.444444444444457,0.82104704372774,0.0,3.494521050524842,0.08173076923076923,1,2869.1661777777776,2869.1661777777776,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,2827.55008,Off,0.0,0.0,33.38972542162228,51.666666666666686,46.10666666666668,0.0,49.83367364451443,0.0,0.0,0.0,33.38972542162228,48.115119948025466,49.83367364451443,47.25584309978099,12.43753247303448,19.46755218950375,0.0,2.2,1632.066091161352,-1666.2388118406898,-0.0,-0.0,373.1907415521834,0.0,3.0,0.07388659694412035,0.0,0,1.3749136367915173,197.99884266666666,-25.78278555868844,0.22065833035937993,9.32511314354512,0.0030296035442118805,5.170210382422396,1.2240376261685109
2025-01-01 01:34:00,0.379872813636477,0.13845248525094692,0.12380260563274449,0.00633121356060795,0.0023075414208491153,0.0020633767605457414,0.01078930464939653,0.0,0.23735273975631124,0.08173076923076923,0.05,0.004564614645636406,0.11923799098710809,0.0,0.0,0.12386915191761357,0,0.01458333333333334,1,0,0,Off,0.03865133429493931,0.028988500721204475,On,0.0,0,Off,0.0028705596673976605,0.0,On,0.007918744981998868,0,On,0.008099252457633568,0,On,0.1265075349285455,0.0948806511964091,On,0.06409461807519287,0,On,0.004564614645636406,On,0,0,Off,On,2950.8969470085467,19.444444444444457,0.82104704372774,0.0,3.494521050524842,0.08173076923076923,1,2869.1661777777776,2869.1661777777776,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,2827.55008,Off,0.0,0.0,33.36993164344736,51.666666666666686,46.10666666666668,0.0,49.82832687470002,0.0,0.0,0.0,33.36993164344736,48.11043397979836,49.82832687470002,47.251487532347525,12.43753247303448,19.47985937158709,0.0,2.2,1629.9935254453007,-1668.1199598268897,-0.0,-0.0,373.1907415521834,0.0,3.0,0.07391732989268487,0.0,0,1.3754855287425316,197.99884266666666,-25.974203288539613,0.2204920657721707,9.33111648220862,0.003029639132421072,5.098949872619129,1.2239861203468885
2025-01-01 01:35:00,0.379872813636477,0.13845248525094692,0.12380260563274449,0.00633121356060795,0.0023075414208491153,0.0020633767605457414,0.01078930464939653,0.0,0.23735273975631124,0.08173076923076923,0.05,0.004564614645636406,0.11923799098710809,0.0,0.0,0.12386915191761357,0,0.01458333333333334,1,0,0,Off,0.03865133429493931,0.028988500721204475,On,0.0,0,Off,0.0028705596673976605,0.0,On,0.007918744981998868,0,On,0.008099252457633568,0,On,0.1265075349285455,0.0948806511964091,On,0.06409461807519287,0,On,0.004564614645636406,On,0,0,Off,On,2950.8969470085467,19.444444444444457,0.82104704372774,0.0,3.494521050524842,0.08173076923076923,1,2869.1661777777776,2869.1661777777776,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,2827.55008,Off,0.0,0.0,33.350480605375964,51.666666666666686,46.10666666666668,0.0,49.82298319451892,0.0,0.0,0.0,33.350480605375964,48.10575078946218,49.82298319451892,47.24713458693381,12.43753247303448,19.491874757142217,0.0,2.2,1628.00574542527,-1669.9573246359912,-0.0,-0.0,373.1907415521834,0.0,3.0,0.07394732818955968,0.0,0,1.3760437499783111,197.99884266666666,-26.124618499469005,0.22032990522383292,9.33629247131261,0.003029674231598343,5.029300874043797,1.2239358396175097
2025-01-01 01:36:00,0.379872813636477,0.13845248525094692,0.12380260563274449,0.00633121356060795,0.0023075414208491153,0.0020633767605457414,0.01078930464939653,0.0,0.23735273975631124,0.08173076923076923,0.05,0.004564614645636406,0.11923799098710809,0.0,0.0,0.12386915191761357,0,0.01458333333333334,1,0,0,Off,0.03865133429493931,0.028988500721204475,On,0.0,0,Off,0.0028705596673976605,0.0,On,0.007918744981998868,0,On,0.008099252457633568,0,On,0.1265075349285455,0.0948806511964091,On,0.06409461807519287,0,On,0.004564614645636406,On,0,0,Off,On,2950.8969470085467,19.444444444444457,0.82104704372774,0.0,3.494521050524842,0.08173076923076923,1,2869.1661777777776,2869.1661777777776,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,2827.55008,Off,0.0,0.0,33.331354016890586,51.666666666666686,46.10666666666668,0.0,49.81764255295948,0.0,0.0,0.0,33.331354016890586,48.10107032891624,49.81764255295948,47.24278421689462,12.43753247303448,19.503614018585097,0.0,2.2,1626.0841569528852,-1671.7532453677172,-0.0,-0.0,373.1907415521834,0.0,3.0,0.07397663138720856,0.0,0,1.3765890365081468,197.99884266666666,-26.250286240127675,0.22017162495513978,9.341987369692037,0.0030297088527613592,4.961180238644942,1.2238867181284017
2025-01-01 01:37:00,0.379872813636477,0.13845248525094692,0.12380260563274449,0.00633121356060795,0.0023075414208491153,0.0020633767605457414,0.01078930464939653,0.0,0.23735273975631124,0.08173076923076923,0.05,0.004564614645636406,0.11923799098710809,0.0,0.0,0.12386915191761357,0,0.01458333333333334,1,0,0,Off,0.03865133429493931,0.028988500721204475,On,0.0,0,Off,0.0028705596673976605,0.0,On,0.007918744981998868,0,On,0.008099252457633568,0,On,0.1265075349285455,0.0948806511964091,On,0.06409461807519287,0,On,0.004564614645636406,On,0,0,Off,On,2950.8969470085467,19.444444444444457,0.82104704372774,0.0,3.494521050524842,0.08173076923076923,1,2869.1661777777776,2869.1661777777776,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,2827.55008,Off,0.0,0.0,33.31253536490697,51.666666666666686,46.10666666666668,0.0,49.81230490172923,0.0,0.0,0.0,33.31253536490697,48.09639255262675,49.81230490172923,47.23843637807551,12.43753247303448,19.515091303218902,0.0,2.2,1624.2157143517134,-1673.5098331283286,-0.0,-0.0,373.1907415521834,0.0,3.0,0.07400527519178789,0.0,0,1.3771220527675845,197.99884266666666,-26.362141080688176,0.22001702296320685,9.346870323282925,0.0030297430063600146,4.894512795449002,1.2238386964334849
2025-01-01 01:38:00,0.379872813636477,0.13845248525094692,0.12380260563274449,0.00633121356060795,0.0023075414208491153,0.0020633767605457414,0.01078930464939653,0.0,0.23735273975631124,0.08173076923076923,0.05,0.004564614645636406,0.11923799098710809,0.0,0.0,0.12386915191761357,0,0.01458333333333334,1,0,0,Off,0.03865133429493931,0.028988500721204475,On,0.0,0,Off,0.0028705596673976605,0.0,On,0.007918744981998868,0,On,0.008099252457633568,0,On,0.1265075349285455,0.0948806511964091,On,0.06409461807519287,0,On,0.004564614645636406,On,0,0,Off,On,2950.8969470085467,19.444444444444457,0.82104704372774,0.0,3.494521050524842,0.08173076923076923,1,2869.1661777777776,2869.1661777777776,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,2827.55008,Off,0.0,0.0,33.29400957735796,51.666666666666686,46.10666666666668,0.0,49.80697019499069,0.0,0.0,0.0,33.29400957735796,48.0917174173774,49.80697019499069,47.23409102857077,12.43753247303448,19.52631952208137,0.0,2.2,1622.3957146133835,-1675.2290145479726,-0.0,-0.0,373.1907415521834,0.0,3.0,0.07403329218912874,0.0,0,1.3776434051278104,197.99884266666666,-26.46295939937404,0.2198659149342124,9.352287518844523,0.0030297767023309157,4.829229855090488,1.2237917202810946
