Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Dishwasher Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),Ceiling Fan Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),HVAC Cooling Mode,HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Outdoor (C),Net Sensible Heat Gain - Indoor (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3)
2025-01-01 00:00:00,2.0271374377765925,0.09562680920046618,0.0,0.033785623962943205,0.001593780153341103,0.0,0.012927642392284062,0.0,0.13078297008516315,1.8834268252991453,0.0,0.0,0.0,0.09562680920046618,0.0,0.0,1,0,0,Off,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.004654961622807018,0.0,On,0.008272680769477044,0,On,0.0032805578178748754,0,On,0.08786001811863257,0.06589501358897441,On,0,0,Off,On,1883.4268252991453,13.888888888888914,1.0,0.0,1.6728499022222223,0.21057692307692308,1,1672.8499022222222,1672.8499022222222,Off,0.0,0.0,44.379589583096156,51.666666666666686,46.10666666666668,0.0,51.181998550590464,0.0,0.0,0.0,44.379589583096156,51.230095146827395,51.25414344494587,51.181998550590464,12.43753247303448,Off,0.0,23.888888888888914,0,0.0,0.0,0.0,0.0,0,0.0,0,2206.4603807467006,13.08460861915278,-0.3042802697361342,2.8,1585.7917485710977,-499.7735829483158,-0.0,-0.0,203.56002543136518,0.0,1.0,0.037287895710101694,0.0,0,0.6938692323027397,65.99961422222222,-1.4215192110968706,0.30134920650824143,5.906571871561447,0.0027608024382712423,5.030837130609208,1.2478909774699236
2025-01-01 00:01:00,2.0271374377765925,0.09562680920046618,0.0,0.033785623962943205,0.001593780153341103,0.0,0.012927642392284062,0.0,0.13078297008516315,1.8834268252991453,0.0,0.0,0.0,0.09562680920046618,0.0,0.0,1,0,0,Off,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.004654961622807018,0.0,On,0.008272680769477044,0,On,0.0032805578178748754,0,On,0.08786001811863257,0.06589501358897441,On,0,0,Off,On,1883.4268252991453,13.888888888888914,1.0,0.0,1.6728499022222223,0.21057692307692308,1,1672.8499022222222,1672.8499022222222,Off,0.0,0.0,44.29348668924765,51.666666666666686,46.10666666666668,0.0,51.17541308899824,0.0,0.0,0.0,44.29348668924765,51.22386684323722,51.24809372035671,51.17541308899824,12.43753247303448,Off,0.0,23.888888888888914,0,0.0,0.0,0.0,0.0,0,0.0,0,2206.701724157132,13.15237483315961,-0.2365140557293035,2.8,1578.9390134592597,-504.2026105120148,-0.0,-0.0,203.56002543136518,0.0,1.0,0.03737209547538123,0.0,0,0.6954360578202965,65.99961422222222,-3.845226759235983,0.3008974365642456,5.962095442424259,0.002760836405201552,4.918315646990295,1.2512399711575954
2025-01-01 00:02:00,2.0271374377765925,0.09562680920046618,0.0,0.033785623962943205,0.001593780153341103,0.0,0.012927642392284062,0.0,0.13078297008516315,1.8834268252991453,0.0,0.0,0.0,0.09562680920046618,0.0,0.0,1,0,0,Off,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.004654961622807018,0.0,On,0.008272680769477044,0,On,0.0032805578178748754,0,On,0.08786001811863257,0.06589501358897441,On,0,0,Off,On,1883.4268252991453,13.888888888888914,1.0,0.0,1.6728499022222223,0.21057692307692308,1,1672.8499022222222,1672.8499022222222,Off,0.0,0.0,44.210003017233554,51.666666666666686,46.10666666666668,0.0,51.16884050482036,0.0,0.0,0.0,44.210003017233554,51.217650623466824,51.24205568279006,51.16884050482036,12.43753247303448,Off,0.0,23.888888888888914,0,0.0,0.0,0.0,0.0,0,0.0,0,2207.1712308957985,13.217901944513924,-0.17098694437498985,2.8,1572.438678071096,-508.4991251896642,-0.0,-0.0,203.56002543136518,0.0,1.0,0.0374534900250392,0.0,0,0.6969506826766813,65.99961422222222,-6.049047469750407,0.299615686998236,5.995353214882128,0.002760869523535045,4.809491963614499,1.2509536356416382
2025-01-01 00:03:00,2.0271374377765925,0.09562680920046618,0.0,0.033785623962943205,0.001593780153341103,0.0,0.012927642392284062,0.0,0.13078297008516315,1.8834268252991453,0.0,0.0,0.0,0.09562680920046618,0.0,0.0,1,0,0,Off,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.004654961622807018,0.0,On,0.008272680769477044,0,On,0.0032805578178748754,0,On,0.08786001811863257,0.06589501358897441,On,0,0,Off,On,1883.4268252991453,13.888888888888914,1.0,0.0,1.6728499022222223,0.21057692307692308,1,1672.8499022222222,1672.8499022222222,Off,0.0,0.0,44.129012794966975,51.666666666666686,46.10666666666668,0.0,51.16228040858041,0.0,0.0,0.0,44.129012794966975,51.211446119930386,51.23602897560537,51.16228040858041,12.43753247303448,Off,0.0,23.888888888888914,0,0.0,0.0,0.0,0.0,0,0.0,0,2207.6229598368254,13.281297685585228,-0.1075912033036861,2.8,1566.1331554024941,-512.6688173297498,-0.0,-0.0,203.56002543136518,0.0,1.0,0.03753221494937174,0.0,0,0.6984156299945561,65.99961422222222,-8.184877998266543,0.29838149089978305,6.027365982946478,0.0027609019164981977,4.704178180175938,1.250676738051774
2025-01-01 00:04:00,2.0271374377765925,0.09562680920046618,0.0,0.033785623962943205,0.001593780153341103,0.0,0.012927642392284062,0.0,0.13078297008516315,1.8834268252991453,0.0,0.0,0.0,0.09562680920046618,0.0,0.0,1,0,0,Off,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.004654961622807018,0.0,On,0.008272680769477044,0,On,0.0032805578178748754,0,On,0.08786001811863257,0.06589501358897441,On,0,0,Off,On,1883.4268252991453,13.888888888888914,1.0,0.0,1.6728499022222223,0.21057692307692308,1,1672.8499022222222,1672.8499022222222,Off,0.0,0.0,44.05040328734132,51.666666666666686,46.10666666666668,0.0,51.15573242950058,0.0,0.0,0.0,44.05040328734132,51.20525298269311,51.23001325928937,51.15573242950058,12.43753247303448,Off,0.0,23.888888888888914,0,0.0,0.0,0.0,0.0,0,0.0,0,2208.0577687105997,13.342658601191195,-0.04623028769771942,2.8,1560.3085274926555,-516.7167716450477,-0.0,-0.0,203.56002543136518,0.0,1.0,0.0376083918377386,0.0,0,0.6998331623611252,65.99961422222222,-9.9615515928073,0.2971923727298072,6.0587051435200525,0.002760933607165064,4.602216196579769,1.250408844551368
2025-01-01 00:05:00,2.0271374377765925,0.09562680920046618,0.0,0.033785623962943205,0.001593780153341103,0.0,0.012927642392284062,0.0,0.13078297008516315,1.8834268252991453,0.0,0.0,0.0,0.09562680920046618,0.0,0.0,1,0,0,Off,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.004654961622807018,0.0,On,0.008272680769477044,0,On,0.0032805578178748754,0,On,0.08786001811863257,0.06589501358897441,On,0,0,Off,On,1883.4268252991453,13.888888888888914,1.0,0.0,1.6728499022222223,0.21057692307692308,1,1672.8499022222222,1672.8499022222222,Off,0.0,0.0,43.9740555610506,51.666666666666686,46.10666666666668,0.0,51.14919621356373,0.0,0.0,0.0,43.9740555610506,51.199070877641645,51.224008209680605,51.14919621356373,12.43753247303448,Off,0.0,23.888888888888914,0,0.0,0.0,0.0,0.0,0,0.0,0,2208.4834544436526,13.402086579245873,0.0,2.8,1555.0018092398277,-520.6485444777255,-0.0,-0.0,203.56002543136518,0.0,1.0,0.03768214880423187,0.0,0,0.701205663778624,65.99961422222222,-11.336497012957235,0.2960458111216075,6.088918790065555,0.0027609646175863873,4.503439518837696,1.2501494991228517
2025-01-01 00:06:00,2.0271374377765925,0.09562680920046618,0.0,0.033785623962943205,0.001593780153341103,0.0,0.012927642392284062,0.0,0.13078297008516315,1.8834268252991453,0.0,0.0,0.0,0.09562680920046618,0.0,0.0,1,0,0,Off,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.004654961622807018,0.0,On,0.008272680769477044,0,On,0.0032805578178748754,0,On,0.08786001811863257,0.06589501358897441,On,0,0,Off,On,1883.4268252991453,13.888888888888914,1.0,0.0,1.6728499022222223,0.21057692307692308,1,1672.8499022222222,1672.8499022222222,Off,0.0,0.0,43.899854963716244,51.666666666666686,46.10666666666668,0.0,51.142671424434376,0.0,0.0,0.0,43.899854963716244,51.19289948735393,51.21801351881371,51.142671424434376,12.43753247303448,Off,0.0,23.888888888888914,0,0.0,0.0,0.0,0.0,0,0.0,0,2208.893844047423,13.459679844997579,0.0,2.8,1549.9548041650207,-524.469563954401,-0.0,-0.0,203.56002543136518,0.0,1.0,0.037753609300638896,0.0,0,0.7025354314911121,65.99961422222222,-12.562482611088837,0.29493941059076306,6.118063978947189,0.0027609949687307624,4.4076876892627945,1.249898262827725
2025-01-01 00:07:00,2.0271374377765925,0.09562680920046618,0.0,0.033785623962943205,0.001593780153341103,0.0,0.012927642392284062,0.0,0.13078297008516315,1.8834268252991453,0.0,0.0,0.0,0.09562680920046618,0.0,0.0,1,0,0,Off,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.004654961622807018,0.0,On,0.008272680769477044,0,On,0.0032805578178748754,0,On,0.08786001811863257,0.06589501358897441,On,0,0,Off,On,1883.4268252991453,13.888888888888914,1.0,0.0,1.6728499022222223,0.21057692307692308,1,1672.8499022222222,1672.8499022222222,Off,0.0,0.0,43.827703133949164,51.666666666666686,46.10666666666668,0.0,51.136157742822256,0.0,0.0,0.0,43.827703133949164,51.18673851049841,51.21202889433649,51.136157742822256,12.43753247303448,Off,0.0,23.888888888888914,0,0.0,0.0,0.0,0.0,0,0.0,0,2209.2897129368766,13.515522637793108,0.0,2.8,1545.1044277880867,-528.1844327508605,-0.0,-0.0,203.56002543136518,0.0,1.0,0.03782287931515136,0.0,0,0.703824437772535,65.99961422222222,-13.697990191563365,0.2938710942711473,6.1461897413297235,0.0027610246805221676,4.314822792411314,1.24965475871667
2025-01-01 00:08:00,2.0271374377765925,0.09562680920046618,0.0,0.033785623962943205,0.001593780153341103,0.0,0.012927642392284062,0.0,0.13078297008516315,1.8834268252991453,0.0,0.0,0.0,0.09562680920046618,0.0,0.0,1,0,0,Off,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.004654961622807018,0.0,On,0.008272680769477044,0,On,0.0032805578178748754,0,On,0.08786001811863257,0.06589501358897441,On,0,0,Off,On,1883.4268252991453,13.888888888888914,1.0,0.0,1.6728499022222223,0.21057692307692308,1,1672.8499022222222,1672.8499022222222,Off,0.0,0.0,43.757509097745626,51.666666666666686,46.10666666666668,0.0,51.12965486406072,0.0,0.0,0.0,43.757509097745626,51.18058765954771,51.20605405729122,51.12965486406072,12.43753247303448,Off,0.0,23.888888888888914,0,0.0,0.0,0.0,0.0,0,0.0,0,2209.67172746244,13.569692861364043,0.0,2.8,1540.4481592492477,-531.7974212550428,-0.0,-0.0,203.56002543136518,0.0,1.0,0.03789005687866308,0.0,0,0.7050745068240105,65.99961422222222,-14.74127022622,0.2928389495694095,6.173863283291194,0.002761053771987965,4.2247171946348425,1.249418638321758
2025-01-01 00:09:00,2.0271374377765925,0.09562680920046618,0.0,0.033785623962943205,0.001593780153341103,0.0,0.012927642392284062,0.0,0.13078297008516315,1.8834268252991453,0.0,0.0,0.0,0.09562680920046618,0.0,0.0,1,0,0,Off,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.004654961622807018,0.0,On,0.008272680769477044,0,On,0.0032805578178748754,0,On,0.08786001811863257,0.06589501358897441,On,0,0,Off,On,1883.4268252991453,13.888888888888914,1.0,0.0,1.6728499022222223,0.21057692307692308,1,1672.8499022222222,1672.8499022222222,Off,0.0,0.0,43.68918636635317,51.666666666666686,46.10666666666668,0.0,51.12316249700855,0.0,0.0,0.0,43.68918636635317,51.174446659741925,51.200088741108615,51.12316249700855,12.43753247303448,Off,0.0,23.888888888888914,0,0.0,0.0,0.0,0.0,0,0.0,0,2210.0405041148288,13.622264577121097,0.0,2.8,1535.938094531411,-535.3126244777326,-0.0,-0.0,203.56002543136518,0.0,1.0,0.03795523516367792,0.0,0,0.7062873724396427,65.99961422222222,-15.736131721367045,0.2918411758821009,6.200085632945719,0.002761082261325408,4.1372495485627505,1.2491895706994904
