Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Outdoor (C),Net Sensible Heat Gain - Indoor (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3)
2025-01-01 00:00:00,0.771519554243829,0.09562680920046618,0.0,0.7715195542438289,0.09562680920046618,0.0,0.012927642392284062,0.0,0.13078297008516315,0.6278089417663818,0.0,0.0,0.0,0.09562680920046618,0.0,0.0,1.0,0.0,0.0,0.03964239414865571,0.029731795611491772,0.0,0.0,0.004654961622807018,0.0,0.008272680769477044,0.0,0.0032805578178748754,0.0,0.08786001811863257,0.06589501358897441,0.0,0.0,627.8089417663817,13.888888888888914,0.3333333333333333,0.0,0.5576166340740741,0.07019230769230769,0.3333333333333333,557.6166340740741,1672.849902222222,0.0,0.0,43.47606752527399,51.66666666666668,46.10666666666668,0.0,50.99816299416895,0.0,0.0,0.0,43.47606752527399,51.049861735055664,51.07571110549903,50.99816299416895,12.43753247303448,0.0,23.888888888888914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2210.7656904144865,13.680842133415455,-0.014426712680697219,2.8,277.9307907413513,-539.3304647527681,0.0,0.0,203.56002543136518,0.0,1.0,0.03802766074880366,0.0,0.0,0.7076350989389061,65.99961422222222,-14.107711703627551,0.2908098984141743,6.22972974322516,0.002761597299715659,3.9816403310305053,1.2488741921611706
2025-01-01 01:00:00,0.45627490138521115,0.09488351431017888,0.0,0.45627490138521115,0.09488351431017888,0.0,0.012578520270573535,0.0,0.12979191023144676,0.3139044708831909,0.0,0.0,0.0,0.09488351431017888,0.0,0.0,1.0,0.0,0.0,0.03865133429493931,0.028988500721204475,0.0,0.0,0.00430583950109649,0.0,0.008272680769477044,0.0,0.0032805578178748754,0.0,0.08786001811863257,0.06589501358897441,0.0,0.0,313.90447088319087,13.888888888888914,0.16666666666666666,0.0,0.27880831703703707,0.035096153846153846,0.16666666666666666,278.80831703703706,1672.849902222222,0.0,0.0,43.5556034219545,51.66666666666668,46.10666666666668,0.0,50.67070469470773,0.0,0.0,0.0,43.5556034219545,50.68347345993086,50.68985784254244,50.67070469470773,12.43753247303448,0.0,23.888888888888914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2206.099173641315,13.24724289170985,-0.1511103196669035,2.5,33.387143229193036,-473.29208406055346,0.0,0.0,202.21984345593822,0.0,1.0,0.03384576226347701,0.0,0.0,0.6298165297672623,65.99961422222222,-9.445087049382648,0.2993800883275621,6.014061952062101,0.0027639080656433664,10.632338584049945,1.2508234015555963
2025-01-01 02:00:00,0.48667428861981393,0.0941402194198916,0.0,0.48667428861981393,0.09414021941989159,0.0,0.012578520270573535,0.0,0.12880085037773037,0.34529491797151,0.0,0.0,0.0,0.0941402194198916,0.0,0.0,1.0,0.0,0.0,0.03766027444122292,0.02824520583091718,0.0,0.0,0.00430583950109649,0.0,0.008272680769477044,0.0,0.0032805578178748754,0.0,0.08786001811863257,0.06589501358897441,0.0,0.0,345.29491797150996,13.888888888888914,0.18333333333333332,0.0,0.30668914874074077,0.03860576923076923,0.18333333333333332,306.68914874074073,1672.849902222222,0.0,0.0,42.67843719515272,51.66666666666668,46.10666666666668,0.0,50.28703203144653,0.0,0.0,0.0,42.67843719515272,50.320906420506645,50.337843615036704,50.28703203144653,12.43753247303448,0.0,22.77777777777783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2203.5328992245127,13.637973091185598,-0.018351696519330545,1.6500000000000001,39.01998111198027,-491.235336378686,0.0,0.0,201.22878360222185,0.0,1.0,0.03130817954553936,0.0,0.0,0.582596097000307,65.99961422222222,-16.268384083065577,0.29254931537718293,6.219227231626663,0.002770198114498976,19.856409847457254,1.2491152469445523
2025-01-01 03:00:00,0.8621358457447862,0.0933969245296043,0.0,0.8621358457447862,0.0933969245296043,0.0,0.012345772189433184,0.0,0.12780979052401398,0.721980283031339,0.0,0.0,0.0,0.0933969245296043,0.0,0.0,1.0,0.0,0.0,0.03666921458750652,0.027501910940629884,0.0,0.0,0.00407309141995614,0.0,0.008272680769477044,0.0,0.0032805578178748754,0.0,0.08786001811863257,0.06589501358897441,0.0,0.0,721.980283031339,13.888888888888914,0.38333333333333336,0.0,0.6412591291851852,0.08072115384615385,0.38333333333333336,641.2591291851852,1672.849902222222,0.0,0.0,42.350446358159736,51.66666666666668,46.10666666666668,0.0,49.90698134741968,0.0,0.0,0.0,42.350446358159736,49.96149540109047,49.98875242792587,49.90698134741968,12.43753247303448,0.0,22.77777777777783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2203.0412685753295,13.55985919180958,-0.08190166469234207,1.6500000000000001,391.06856150079915,-514.5187505765139,0.0,0.0,200.0049756673651,0.0,1.0,0.03304777477432724,0.0,0.0,0.6149672346826501,65.99961422222222,-16.397946621391103,0.29485818244520784,6.188946436923467,0.0027776541473788032,4.794055024128605,1.2494507005491777
2025-01-01 04:00:00,0.8686447858910697,0.09484112963931701,0.0,0.8686447858910697,0.094841129639317,0.0,0.012345772189433184,0.0,0.12681873067029759,0.721980283031339,0.007499999999999999,0.0,0.0,0.092653629639317,0.0,0.002187500000000001,1.0,0.0,0.0,0.03567815473379013,0.02675861605034259,0.0,0.0,0.00407309141995614,0.0,0.008272680769477044,0.0,0.0032805578178748754,0.0,0.08786001811863257,0.06589501358897441,0.0,0.0,721.980283031339,13.888888888888914,0.38333333333333336,0.0,0.6412591291851852,0.08072115384615385,0.38333333333333336,641.2591291851852,1672.849902222222,0.0,0.0,42.10579892179927,51.66666666666668,46.10666666666668,0.0,49.59151182084975,0.0,0.0,0.0,42.10579892179927,49.60639479690649,49.61383628493487,49.59151182084975,12.43753247303448,0.0,22.77777777777783,0.0,0.0,0.007499999999999999,0.0,0.0,0.0,0.0,0.0,2193.008348870904,13.416202505758749,-0.07997655403018493,0.55,332.25036901390035,-575.9393245913209,0.0,0.0,199.0139158136487,0.0,1.0,0.03407875264642358,0.0,0.0,0.6341521152185287,65.99961422222222,-12.804505239766554,0.2974128200484346,6.112819039339758,0.002777319751184607,19.98735734315498,1.2494899331388922
2025-01-01 05:00:00,0.5238153640818405,0.09484112963931701,0.0,0.5238153640818405,0.094841129639317,0.0,0.012811268351713886,0.0,0.12681873067029759,0.376685365059829,0.007499999999999999,0.0,0.0,0.092653629639317,0.0,0.002187500000000001,1.0,0.0,0.0,0.03567815473379013,0.02675861605034259,0.0,0.0,0.004538587582236842,0.0,0.008272680769477044,0.0,0.0032805578178748754,0.0,0.08786001811863257,0.06589501358897441,0.0,0.0,376.68536505982905,13.888888888888914,0.2,0.0,0.33456998044444447,0.04211538461538462,0.2,334.56998044444447,1672.849902222222,0.0,0.0,41.60519246358152,51.66666666666668,46.10666666666668,0.0,49.22626800689667,0.0,0.0,0.0,41.60519246358152,49.25498047913564,49.269336715255136,49.22626800689667,12.43753247303448,0.0,22.77777777777783,0.0,0.0,0.007499999999999999,0.0,0.0,0.0,0.0,0.0,2188.3516373515527,13.49464882840475,-0.07747091956671381,-0.25000000000000006,-52.37952214107668,-615.7559756168091,0.0,0.0,199.47941197592942,0.0,1.0,0.03399532225155014,0.0,0.0,0.6325996064770426,65.99961422222222,-12.78832356002602,0.29739492146639007,6.167609534945735,0.002792471514291426,24.9685762401408,1.2485102090918667
2025-01-01 06:00:00,2.1164489359313707,0.11543961837897136,0.0,2.1164489359313707,0.11543961837897135,0.0,0.06011784363085041,0.0,0.1654042670013748,1.8834268252991453,0.007499999999999999,0.0,0.0,0.11325211837897135,0.0,0.002187500000000001,1.0,0.0,0.0,0.03766027444122292,0.02824520583091718,0.0,0.0,0.00512045778508772,0.0,0.0549973858457627,0.0,0.01440144249607964,0.0,0.11334255006407226,0.08500691254805418,0.0,0.0,1883.4268252991453,15.5555555555556,1.0,0.0,1.6728499022222223,0.21057692307692308,1.0,1672.849902222222,1672.849902222222,0.0,0.0,39.874241649661606,51.66666666666668,46.10666666666668,0.0,48.826590681067835,0.028474489345579924,72.12970391635531,0.0,39.874241649661606,48.686402604445234,48.86105041024366,48.58184883695812,12.43753247303448,0.0,22.77777777777783,0.0,0.0,0.007499999999999999,0.0,0.0,0.0,0.0,0.0,2199.1781540326792,14.41386971902885,-0.6156621257001201,0.3,1485.075947167207,-655.3095267403176,0.0,0.0,283.5877463499624,0.0,1.0,0.03530367442942298,0.0,0.0,0.6569459876271141,65.99961422222222,-26.629097741582825,0.28044432658802826,6.6302724513812255,0.0027946932949102347,0.992793380454579,1.2445190826961623
2025-01-01 07:00:00,2.798517040116836,0.12711608303044897,0.0,2.798517040116836,0.12711608303044897,0.0,0.07847873988229791,0.6999710417777778,0.18442132733425315,1.820645931122507,0.014999999999999998,0.0,0.0,0.12274108303044896,0.0,0.004375000000000002,1.0,0.0,0.0,0.03964239414865571,0.029731795611491772,0.0,0.0,0.004771335663377193,0.0,0.07370740421892072,0.0,0.02076654996032114,0.0,0.12401238322527632,0.0930092874189572,0.0,0.0,1820.6459311225071,15.5555555555556,0.9666666666666667,0.0,1.617088238814815,0.20355769230769233,0.9666666666666667,1617.088238814815,1672.849902222222,699.9710417777777,0.2,40.88782442949516,51.66666666666668,46.10666666666668,0.0,50.80381744587627,0.08632841369055823,216.56167084934432,699.9710417777777,40.88782442949516,50.56249101876527,50.80965891664447,50.43598633444158,12.43753247303448,0.0,22.77777777777783,0.0,0.0,0.014999999999999998,0.0,0.0,0.0,0.0,0.0,2199.198063820742,15.459562579643473,0.0,-0.55,1313.2599133825377,-802.447255367697,0.0,0.0,320.21881461300393,0.5234870338383296,1.0,0.037968772508902925,0.0,0.0,0.7065392811934034,65.99961422222222,-25.157576985276474,0.2623450118986745,7.150327410264281,0.0027976269443700024,19.063666363011034,1.2400053822977328
2025-01-01 08:00:00,1.4532602749078225,0.1305561489395021,0.0,1.4532602749078225,0.1305561489395021,0.0,0.0829363951313118,0.0,0.19387733750870434,1.1614465422678064,0.014999999999999998,0.0,0.0,0.1261811489395021,0.0,0.004375000000000002,1.0,0.0,0.0,0.040633454002372095,0.030475090501779063,0.0,0.0,0.0036075952576754386,0.0,0.07932879987363635,0.0,0.025635805589368125,0.0,0.1276080779169641,0.09570605843772305,0.0,0.0,1161.4465422678063,15.5555555555556,0.6166666666666667,0.0,1.031590773037037,0.12985576923076922,0.6166666666666667,1031.590773037037,1672.849902222222,0.0,0.0,40.34228799099448,51.66666666666668,46.10666666666668,0.0,51.39030808892598,0.15954113409169368,433.29590079896695,0.0,40.34228799099448,49.89383983142315,51.39652301924603,49.13939077235169,12.43753247303448,0.0,22.77777777777783,0.0,0.0,0.014999999999999998,0.0,0.0,0.0,0.0,0.0,2190.4272728479514,15.234373025700338,-0.04631616309177335,-1.4,629.9456027181865,-863.5592173354538,0.0,0.0,333.8807814080509,52.16537782391333,1.0,0.03925383605449933,0.0,0.0,0.7304522974380195,65.99961422222222,-1.822503622216698,0.26764179719305237,7.060397548226029,0.0028117117631696717,53.064672052701454,1.241546161706408
2025-01-01 09:00:00,1.7653432716700528,0.13076133803875603,0.0,1.7653432716700528,0.13076133803875603,0.0,0.08475519371836042,0.5249782813333334,0.19889638396878645,0.9417134126495726,0.014999999999999998,0.0,0.0,0.12638633803875604,0.0,0.004375000000000002,1.0,0.0,0.0,0.040633454002372095,0.030475090501779063,0.0,0.0,0.002909351014254386,0.0,0.08184584270410604,0.0,0.03038126658377832,0.0,0.127881663382636,0.09591124753697698,0.0,0.0,941.7134126495727,15.5555555555556,0.5,0.0,0.8364249511111111,0.10528846153846154,0.5,836.424951111111,1672.849902222222,524.9782813333334,0.15,38.326939072351756,51.66666666666668,46.10666666666668,0.0,50.7798699546602,0.0,0.0,524.9782813333334,38.326939072351756,48.082578063725755,50.7798699546602,46.73393211825853,12.43753247303448,0.0,22.77777777777783,0.0,0.0,0.014999999999999998,0.0,0.0,0.0,0.0,0.0,2195.871821537281,15.256154480703241,-0.051548462180284256,-0.85,483.2162532634239,-820.3814935781585,0.0,0.0,340.6994754725846,172.4763765610831,1.0,0.038521987950515105,0.0,0.0,0.7168337525348224,65.99961422222222,21.184858719425062,0.2701680281875162,7.109945033832419,0.0028406974250826606,89.3495453998185,1.2420543451495913
