Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Water Heating Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Dishwasher Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Garage Lighting Electric Power (kW),Garage Lighting Reactive Power (kVAR),Garage Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Spa Pump Electric Power (kW),Spa Pump Reactive Power (kVAR),Spa Pump Mode,Spa Heater Electric Power (kW),Spa Heater Reactive Power (kVAR),Spa Heater Mode,Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),Ceiling Fan Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Mode,HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Garage (C),Temperature - Attic (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Garage (W),Net Sensible Heat Gain - Attic (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Garage (m^3/s),Infiltration Heat Gain - Garage (W),Radiation Heat Gain - Garage (W),Infiltration Flow Rate - Attic (m^3/s),Infiltration Heat Gain - Attic (W),Radiation Heat Gain - Attic (W)
2025-01-01 00:00:00,0.48598555163059326,0.13323807986870712,0.0,0.00809975919384322,0.002220634664478452,0.0,0.09535268314933157,0.007382,0.3332508684812617,0.0,0.05,0.0,0.0,0.0,0,0.11865474653537378,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03331151295840272,0.024983634718802033,On,0,0,Off,0.02105986842105263,0.0,On,0.0045237292802612315,0.0,On,0.06976908544801771,0,On,0.01783688576847584,0,On,0.12489481575542903,0.09367111181657174,On,0.0819130433127101,0,On,0.075294610686244,0,On,0,0,Off,Off,0.0,19.500000000000057,0.0,0.0,0.0,0.0,0,0.0,13440.827297777778,Off,0.0,20.500000000000057,0,0.0,0.05,0.0,0.0,0,0,0,8378.609995555556,Off,0.0,0.0,3.2428686343640344e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.0,0.0,0.0,3.2428686343640344e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,19.23812062504942,0.0,-1.5423518632519133,0.7440159583654614,2.8,9.236100170605994,-764.3595037971318,2054.0088615084424,259.35831051680526,-1103.7587496824913,-0.0,-0.0,460.65210319542587,0.0,3.0,0.05152337985869407,0.0,0,0.6667662415582228,197.99884266666666,-121.25285731006619,0.24192261226713987,9.48458288477546,0.003285362265625049,4.004855203494054,1.2212418289855225,0.3624556363775999,2051.150471764697,2.858389743745054,0.20307590416540958,544.1213749878823,-284.76306447107703
2025-01-01 00:01:00,0.48598555163059326,0.13323807986870712,0.0,0.00809975919384322,0.002220634664478452,0.0,0.09535268314933157,0.007382,0.3332508684812617,0.0,0.05,0.0,0.0,0.0,0,0.11865474653537378,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03331151295840272,0.024983634718802033,On,0,0,Off,0.02105986842105263,0.0,On,0.0045237292802612315,0.0,On,0.06976908544801771,0,On,0.01783688576847584,0,On,0.12489481575542903,0.09367111181657174,On,0.0819130433127101,0,On,0.075294610686244,0,On,0,0,Off,Off,0.0,19.500000000000057,0.0,0.0,0.0,0.0,0,0.0,13440.827297777778,Off,0.0,20.500000000000057,0,0.0,0.05,0.0,0.0,0,0,0,8378.609995555556,Off,0.0,0.0,3.2529245785895e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.0,0.0,0.0,3.2529245785895e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,19.13771613126941,0.0,-1.2545383723240728,0.7147759939003344,2.8,9.236100170605994,-753.311830515554,1917.5910007237053,269.7307515291704,-1094.0872350784448,-0.0,-0.0,460.65210319542587,0.0,3.0,0.05138578000585802,0.0,0,0.6649855560332034,197.99884266666666,-119.8766986325351,0.24415401809860915,9.462365544603543,0.003285381480490106,4.408465003691014,1.2252299576569952,0.3624556363775999,1915.199080378652,2.391920345053216,0.2033077700597612,552.4899022648888,-282.7591507357184
2025-01-01 00:02:00,0.48598555163059326,0.13323807986870712,0.0,0.00809975919384322,0.002220634664478452,0.0,0.09535268314933157,0.007382,0.3332508684812617,0.0,0.05,0.0,0.0,0.0,0,0.11865474653537378,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03331151295840272,0.024983634718802033,On,0,0,Off,0.02105986842105263,0.0,On,0.0045237292802612315,0.0,On,0.06976908544801771,0,On,0.01783688576847584,0,On,0.12489481575542903,0.09367111181657174,On,0.0819130433127101,0,On,0.075294610686244,0,On,0,0,Off,Off,0.0,19.500000000000057,0.0,0.0,0.0,0.0,0,0.0,13440.827297777778,Off,0.0,20.500000000000057,0,0.0,0.05,0.0,0.0,0,0,0,8378.609995555556,Off,0.0,0.0,3.262683302788597e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.0,0.0,0.0,3.262683302788597e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,19.040022775904532,0.0,-0.9855072783175312,0.6867843050623722,2.8,9.236100170605994,-742.7595367510744,1790.1193443160982,280.0500295318021,-1084.7091008202062,-0.0,-0.0,460.65210319542587,0.0,3.0,0.051251785285396305,0.0,0,0.663251524678973,197.99884266666666,-118.70253912629408,0.24564808795946658,9.418091005667481,0.0032854025629839223,4.801130016274009,1.2256395961320652,0.3624556363775999,1788.119729656106,1.9996146599920674,0.20352948995522602,560.5170449392001,-280.467015407398
2025-01-01 00:03:00,0.48598555163059326,0.13323807986870712,0.0,0.00809975919384322,0.002220634664478452,0.0,0.09535268314933157,0.007382,0.3332508684812617,0.0,0.05,0.0,0.0,0.0,0,0.11865474653537378,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03331151295840272,0.024983634718802033,On,0,0,Off,0.02105986842105263,0.0,On,0.0045237292802612315,0.0,On,0.06976908544801771,0,On,0.01783688576847584,0,On,0.12489481575542903,0.09367111181657174,On,0.0819130433127101,0,On,0.075294610686244,0,On,0,0,Off,Off,0.0,19.500000000000057,0.0,0.0,0.0,0.0,0,0.0,13440.827297777778,Off,0.0,20.500000000000057,0,0.0,0.05,0.0,0.0,0,0,0,8378.609995555556,Off,0.0,0.0,3.2721943436323876e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.0,0.0,0.0,3.2721943436323876e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,18.944920457310676,-0.055079542689380645,-0.7340178583507788,0.6601878342789624,2.8,9.236100170605994,-732.6842875544496,1670.959338300664,291.1118163508363,-1075.6102719708986,-0.0,-0.0,460.65210319542587,0.0,3.0,0.05112123998674089,0.0,0,0.6615621324384737,197.99884266666666,-117.72611877897693,0.24711259077232445,9.375124337112979,0.003285425515636078,5.18331180767941,1.2260386315320377,0.3624556363775999,1669.326352552315,1.6329857483490748,0.20373993489556758,568.1584462660063,-277.04662991517
2025-01-01 00:04:00,0.48598555163059326,0.13323807986870712,0.0,0.00809975919384322,0.002220634664478452,0.0,0.09535268314933157,0.007382,0.3332508684812617,0.0,0.05,0.0,0.0,0.0,0,0.11865474653537378,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03331151295840272,0.024983634718802033,On,0,0,Off,0.02105986842105263,0.0,On,0.0045237292802612315,0.0,On,0.06976908544801771,0,On,0.01783688576847584,0,On,0.12489481575542903,0.09367111181657174,On,0.0819130433127101,0,On,0.075294610686244,0,On,0,0,Off,Off,0.0,19.500000000000057,0.0,0.0,0.0,0.0,0,0.0,13440.827297777778,Off,0.0,20.500000000000057,0,0.0,0.05,0.0,0.0,0,0,0,8378.609995555556,Off,0.0,0.0,3.281457701120871e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.0,0.0,0.0,3.281457701120871e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,18.85229880671582,-0.14770119328423803,-0.49891616067790956,0.6351416313820348,2.8,9.236100170605994,-722.0649852964989,1559.567644220517,302.14348614222473,-1066.7778150666018,-0.0,-0.0,460.65210319542587,0.0,3.0,0.05099400100324541,0.0,0,0.6599155273625326,197.99884266666666,-115.93927342532288,0.24854851293300317,9.332789522596627,0.003285450287310965,5.555443307840357,1.2264275064678418,0.3624556363775999,1558.2738691791105,1.2937750414064286,0.2039379147784268,575.3672195281456,-273.22373338592087
2025-01-01 00:05:00,0.48598555163059326,0.13323807986870712,0.0,0.00809975919384322,0.002220634664478452,0.0,0.09535268314933157,0.007382,0.3332508684812617,0.0,0.05,0.0,0.0,0.0,0,0.11865474653537378,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03331151295840272,0.024983634718802033,On,0,0,Off,0.02105986842105263,0.0,On,0.0045237292802612315,0.0,On,0.06976908544801771,0,On,0.01783688576847584,0,On,0.12489481575542903,0.09367111181657174,On,0.0819130433127101,0,On,0.075294610686244,0,On,0,0,Off,Off,0.0,19.500000000000057,0.0,0.0,0.0,0.0,0,0.0,13440.827297777778,Off,0.0,20.500000000000057,0,0.0,0.05,0.0,0.0,0,0,0,8378.609995555556,Off,0.0,0.0,3.290473375254047e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.0,0.0,0.0,3.290473375254047e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,18.762080528871287,-0.23791947112876954,-0.2791238478754426,0.6117348508991309,2.8,9.236100170605994,-710.7613355671508,1455.4328351738109,312.54471612675496,-1058.2021293181256,-0.0,-0.0,460.65210319542587,0.0,3.0,0.05086997001816824,0.0,0,0.6583104371300308,197.99884266666666,-113.21130944445105,0.24995637826577152,9.291056351495008,0.003285476829028859,5.917824526480808,1.2268065262355696,0.3624556363775999,1454.4529167799612,0.9799183938496032,0.20412276212494335,582.1153239701846,-269.5706078434296
2025-01-01 00:06:00,0.9876011766305933,0.13323807986870712,0.49580540540540535,0.01646001961050989,0.002220634664478452,0.008263423423423422,0.09535268314933157,0.007382,0.3332508684812617,0.501615625,0.05,0.0,0.49580540540540535,0.0,0,0.11865474653537378,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03331151295840272,0.024983634718802033,On,0,0,Off,0.02105986842105263,0.0,On,0.0045237292802612315,0.0,On,0.06976908544801771,0,On,0.01783688576847584,0,On,0.12489481575542903,0.09367111181657174,On,0.0819130433127101,0,On,0.075294610686244,0,On,0,0,Off,On,10010.52180391545,19.500000000000057,0.9250000000000002,3931.921118862328,14.530624105705703,0.501615625,1,13440.827297777778,13440.827297777778,Off,0.0,20.500000000000057,0,0.0,0.05,0.0,0.0,0,0,0,8378.609995555556,Off,0.0,0.0,3.2992413660319166e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.0,0.0,0.0,3.2992413660319166e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,18.674197271209035,-0.3258027287910217,-0.07363368702427897,0.5900043711029632,2.8,9.236100170605994,9311.024728445802,1358.0774428963537,4254.886959140366,-1049.8746067592747,-0.0,-0.0,460.65210319542587,0.0,3.0,0.0507490604897844,0.0,0,0.6567457418008391,197.99884266666666,-110.2745719057989,0.2513366099455405,9.25112815946014,0.003285505093326442,6.270720261569857,1.22717595980102,0.3624556363775999,1357.3877194752865,0.6897234210670176,0.20429422172476497,588.389819478817,-265.4239792007783
2025-01-01 00:07:00,0.9876011766305933,0.13323807986870712,0.49580540540540535,0.01646001961050989,0.002220634664478452,0.008263423423423422,0.09535268314933157,0.007382,0.3332508684812617,0.501615625,0.05,0.0,0.49580540540540535,0.0,0,0.11865474653537378,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03331151295840272,0.024983634718802033,On,0,0,Off,0.02105986842105263,0.0,On,0.0045237292802612315,0.0,On,0.06976908544801771,0,On,0.01783688576847584,0,On,0.12489481575542903,0.09367111181657174,On,0.0819130433127101,0,On,0.075294610686244,0,On,0,0,Off,On,10010.52180391545,19.500000000000057,0.9250000000000002,3931.921118862328,14.530624105705703,0.501615625,1,13440.827297777778,13440.827297777778,Off,0.0,20.500000000000057,0,0.0,0.05,0.0,0.0,0,0,0,8378.609995555556,Off,0.0,0.0,3.2826961178974066e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.0,0.0,0.0,3.2826961178974066e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,18.839846876627135,-0.16015312337292187,0.1184965671627024,0.7661897596324672,2.8,9.236100170605994,9288.082163370791,1267.0564048489753,4198.178189173569,-1065.5925784968315,-0.0,-0.0,460.65210319542587,0.0,3.0,0.050976887735270954,0.0,0,0.6596940638366653,197.99884266666666,-117.49916524325367,0.24874840206303683,9.326935317934975,0.003285535034083642,5.592301553788098,1.226479744922684,0.3624556363775999,1266.6331989006292,0.4232059483461672,0.2028998945921392,537.786508750848,-271.5294384396066
2025-01-01 00:08:00,0.9876011766305933,0.13323807986870712,0.49580540540540535,0.01646001961050989,0.002220634664478452,0.008263423423423422,0.09535268314933157,0.007382,0.3332508684812617,0.501615625,0.05,0.0,0.49580540540540535,0.0,0,0.11865474653537378,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03331151295840272,0.024983634718802033,On,0,0,Off,0.02105986842105263,0.0,On,0.0045237292802612315,0.0,On,0.06976908544801771,0,On,0.01783688576847584,0,On,0.12489481575542903,0.09367111181657174,On,0.0819130433127101,0,On,0.075294610686244,0,On,0,0,Off,On,10010.52180391545,19.500000000000057,0.9250000000000002,3931.921118862328,14.530624105705703,0.501615625,1,13440.827297777778,13440.827297777778,Off,0.0,20.500000000000057,0,0.0,0.05,0.0,0.0,0,0,0,8378.609995555556,Off,0.0,0.0,3.2666462364735103e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.0,0.0,0.0,3.2666462364735103e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,19.00037131098281,0.0,0.2981535405787475,0.9370844222421055,2.8,9.236100170605994,9266.462144664896,1181.9513936941025,4145.230821567723,-1080.9118134079317,-0.0,-0.0,460.65210319542587,0.0,3.0,0.051197368919993956,0.0,0,0.6625473201889319,197.99884266666666,-123.79994903804757,0.2462686568933279,9.400438404196038,0.0032855617507577335,4.9360840975755815,1.2258058257599107,0.3624556363775999,1181.7705490318613,0.1808446622411628,0.20153822197534416,489.2921509327541,-275.98244822735865
2025-01-01 00:09:00,0.9876011766305933,0.13323807986870712,0.49580540540540535,0.01646001961050989,0.002220634664478452,0.008263423423423422,0.09535268314933157,0.007382,0.3332508684812617,0.501615625,0.05,0.0,0.49580540540540535,0.0,0,0.11865474653537378,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03331151295840272,0.024983634718802033,On,0,0,Off,0.02105986842105263,0.0,On,0.0045237292802612315,0.0,On,0.06976908544801771,0,On,0.01783688576847584,0,On,0.12489481575542903,0.09367111181657174,On,0.0819130433127101,0,On,0.075294610686244,0,On,0,0,Off,On,10010.52180391545,19.500000000000057,0.9250000000000002,3931.921118862328,14.530624105705703,0.501615625,1,13440.827297777778,13440.827297777778,Off,0.0,20.500000000000057,0,0.0,0.05,0.0,0.0,0,0,0,8378.609995555556,Off,0.0,0.0,3.251091721760228e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.0,0.0,0.0,3.251091721760228e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,19.15610130336688,0.0,0.4661673987260932,1.1030719431018836,2.8,9.236100170605994,9245.340312267994,1102.368511148325,4094.734530131824,-1095.8556864676457,-0.0,-0.0,460.65210319542587,0.0,3.0,0.051410984663102746,0.0,0,0.6653117305704119,197.99884266666666,-129.97790837523576,0.24388933486893322,9.471207238094319,0.003285585345381706,4.300638805009236,1.2251527438586003,0.3624556363775999,1102.40763343804,-0.0391222897149377,0.20020678308945325,442.75132516302034,-279.9379138935241
