Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Water Heating Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Dishwasher Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),Ceiling Fan Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Mode,HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Outdoor (C),Net Sensible Heat Gain - Indoor (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3)
2025-01-01 00:00:00,0.5106333266679209,0.27497794015457555,0.0,0.00851055544446535,0.0045829656692429254,0.0,0.06403736095974408,0.3965959657081768,0.0,0.05,0.0,0.0,0.0,0.2603946068212422,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.041624513856088494,0.03121838539206636,On,0.0,0,Off,0.017112774122807015,0.0,On,0.04692458683693706,0,On,0.04940315661318709,0,On,0.3055682952389012,0.22917622142917585,On,0,0,Off,Off,0.0,21.166666666666714,0.0,0.0,0.0,0.0,0,0.0,452.7948666666667,Off,0.0,22.166666666666714,0.0,0.0,0.05,0.0,0.0,0.0,0,0.0,2342.83579531848,Off,0.0,0,74.69203109808514,51.666666666666686,46.10666666666668,0.0,51.62748049949305,0.3822324481589665,1044.332644646058,0.0,116.70629859075802,50.6043091563855,51.62748049949305,50.09272348483172,12.43753247303448,22.730221039107064,0.0,2.8,-191.78297763966515,-912.8984087142184,-0.0,-1.9474890824595463,703.2420028900867,0.0,4.0,0.03514735782181619,0.0,7.497997036898556e-05,0.8984579520501128,263.9984568888889,19.82091726692608,0.2376150792425037,11.784840461673243,0.004004219366044843,26.721707059197627,1.2063059790349986
2025-01-01 00:01:00,0.5106333266679209,0.27497794015457555,0.0,0.00851055544446535,0.0045829656692429254,0.0,0.06403736095974408,0.3965959657081768,0.0,0.05,0.0,0.0,0.0,0.2603946068212422,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.041624513856088494,0.03121838539206636,On,0.0,0,Off,0.017112774122807015,0.0,On,0.04692458683693706,0,On,0.04940315661318709,0,On,0.3055682952389012,0.22917622142917585,On,0,0,Off,Off,0.0,21.166666666666714,0.0,0.0,0.0,0.0,0,0.0,452.7948666666667,Off,0.0,22.166666666666714,0.0,0.0,0.05,0.0,0.0,0.0,0,0.0,2342.83579531848,Off,0.0,0,74.30485798908688,51.666666666666686,46.10666666666668,0.0,51.589517382614986,0.38260307394301196,1044.3326446460576,0.0,116.10134060794826,50.44994296717221,51.589517382614986,49.88015575945083,12.43753247303448,22.723672569975907,0.05700590330919297,2.8,-199.77367213937526,-912.4744691312003,-0.0,-8.940900742144093,703.2420028900867,0.0,4.0,0.03514258258273415,0.0,0.0003443453524721574,0.9052071666943537,263.9984568888889,18.399694843882642,0.23841899803604458,11.80838199985898,0.004004475206506188,25.30605056725659,1.2098563455606823
2025-01-01 00:02:00,0.5106333266679209,0.27497794015457555,0.0,0.00851055544446535,0.0045829656692429254,0.0,0.06403736095974408,0.3965959657081768,0.0,0.05,0.0,0.0,0.0,0.2603946068212422,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.041624513856088494,0.03121838539206636,On,0.0,0,Off,0.017112774122807015,0.0,On,0.04692458683693706,0,On,0.04940315661318709,0,On,0.3055682952389012,0.22917622142917585,On,0,0,Off,Off,0.0,21.166666666666714,0.0,0.0,0.0,0.0,0,0.0,452.7948666666667,Off,0.0,22.166666666666714,0.0,0.0,0.05,0.0,0.0,0.0,0,0.0,2342.83579531848,Off,0.0,0,73.91891683682407,51.666666666666686,46.10666666666668,0.0,51.551566363326316,0.3829743007175206,1044.3326446460576,0.0,115.4983075575376,50.295657210281185,51.551566363326316,49.66770263375863,12.43753247303448,22.716743322000585,0.0500766553338714,2.8,-200.69183579662132,-912.025962128636,-0.0,-8.881722061257125,703.2420028900867,0.0,4.0,0.03513752948031475,0.0,0.00034218518301276906,0.9050231692119027,263.9984568888889,16.97384550318511,0.23853353244247086,11.805359626936145,0.004004716782111355,25.316615748409248,1.2098845047728803
2025-01-01 00:03:00,0.5106333266679209,0.27497794015457555,0.0,0.00851055544446535,0.0045829656692429254,0.0,0.06403736095974408,0.3965959657081768,0.0,0.05,0.0,0.0,0.0,0.2603946068212422,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.041624513856088494,0.03121838539206636,On,0.0,0,Off,0.017112774122807015,0.0,On,0.04692458683693706,0,On,0.04940315661318709,0,On,0.3055682952389012,0.22917622142917585,On,0,0,Off,Off,0.0,21.166666666666714,0.0,0.0,0.0,0.0,0,0.0,452.7948666666667,Off,0.0,22.166666666666714,0.0,0.0,0.05,0.0,0.0,0.0,0,0.0,2342.83579531848,Off,0.0,0,73.53323363564385,51.666666666666686,46.10666666666668,0.0,51.51362721319035,0.38334613212978835,1044.3326446460578,0.0,114.89567755569351,50.14145162978261,51.51362721319035,49.45536383807875,12.43753247303448,22.709796047584998,0.043129380918284,2.8,-201.6159277704325,-911.5763747626169,-0.0,-8.822396892935261,703.2420028900867,0.0,4.0,0.03513246303217716,0.0,0.00034001817212184475,0.9048386567918771,263.9984568888889,15.540840995032802,0.23864839295078355,11.802989723192983,0.00400495845294858,25.327287123832008,1.2099127389536828
2025-01-01 00:04:00,0.5106333266679209,0.27497794015457555,0.0,0.00851055544446535,0.0045829656692429254,0.0,0.06403736095974408,0.3965959657081768,0.0,0.05,0.0,0.0,0.0,0.2603946068212422,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.041624513856088494,0.03121838539206636,On,0.0,0,Off,0.017112774122807015,0.0,On,0.04692458683693706,0,On,0.04940315661318709,0,On,0.3055682952389012,0.22917622142917585,On,0,0,Off,Off,0.0,21.166666666666714,0.0,0.0,0.0,0.0,0,0.0,452.7948666666667,Off,0.0,22.166666666666714,0.0,0.0,0.05,0.0,0.0,0.0,0,0.0,2342.83579531848,Off,0.0,0,73.14780192053252,51.666666666666686,46.10666666666668,0.0,51.47569991833324,0.3837185697398783,1044.3326446460578,0.0,114.29344050083205,49.987326172089084,51.47569991833324,49.243139298967,12.43753247303448,22.702833103830766,0.03616643716405221,2.8,-201.88170109415165,-911.1258602072169,-0.0,-8.762945420377918,703.2420028900867,0.0,4.0,0.03512738495587371,0.0,0.000337845044875489,0.9046536917412977,263.9984568888889,14.765101643356505,0.23876354593495633,11.79995066488847,0.00400520022001215,25.338051824376976,1.209941038473035
2025-01-01 00:05:00,0.5106333266679209,0.27497794015457555,0.0,0.00851055544446535,0.0045829656692429254,0.0,0.06403736095974408,0.3965959657081768,0.0,0.05,0.0,0.0,0.0,0.2603946068212422,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.041624513856088494,0.03121838539206636,On,0.0,0,Off,0.017112774122807015,0.0,On,0.04692458683693706,0,On,0.04940315661318709,0,On,0.3055682952389012,0.22917622142917585,On,0,0,Off,Off,0.0,21.166666666666714,0.0,0.0,0.0,0.0,0,0.0,452.7948666666667,Off,0.0,22.166666666666714,0.0,0.0,0.05,0.0,0.0,0.0,0,0.0,2342.83579531848,Off,0.0,0,72.762528517787,51.666666666666686,46.10666666666668,0.0,51.437784466280476,0.3840916150995659,1044.3326446460578,0.0,113.69145080904218,49.83328078495622,51.437784466280476,49.03102894429411,12.43753247303448,22.695889165132577,0.02922249846586311,2.8,-201.5735230737393,-910.6766619001924,-0.0,-8.703663698149844,703.2420028900867,0.0,4.0,0.035122320539634884,0.0,0.0003356766227408887,0.9044691951530576,263.9984568888889,14.564799634516238,0.23887848930262004,11.797581995156092,0.0040054420841753495,25.34872039735481,1.2099692615258584
2025-01-01 00:06:00,0.5106333266679209,0.27497794015457555,0.0,0.00851055544446535,0.0045829656692429254,0.0,0.06403736095974408,0.3965959657081768,0.0,0.05,0.0,0.0,0.0,0.2603946068212422,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.041624513856088494,0.03121838539206636,On,0.0,0,Off,0.017112774122807015,0.0,On,0.04692458683693706,0,On,0.04940315661318709,0,On,0.3055682952389012,0.22917622142917585,On,0,0,Off,Off,0.0,21.166666666666714,0.0,0.0,0.0,0.0,0,0.0,452.7948666666667,Off,0.0,22.166666666666714,0.0,0.0,0.05,0.0,0.0,0.0,0,0.0,2342.83579531848,Off,0.0,0,72.37733584858361,51.666666666666686,46.10666666666668,0.0,51.39988086505933,0.3844652695637331,1044.3326446460576,0.0,113.08958726341189,49.679315435495845,51.39988086505933,48.81903272071411,12.43753247303448,22.6889931130645,0.02232644639778769,2.8,-201.16839813722783,-910.2306469281509,-0.0,-8.644798186645987,703.2420028900867,0.0,4.0,0.035117290850560916,0.0,0.0003335219411578568,0.9042859348883545,263.9984568888889,14.465044087482408,0.23899280378474266,11.794576213131919,0.004005684044531362,25.359134992938635,1.209997289974798
2025-01-01 00:07:00,0.5106333266679209,0.27497794015457555,0.0,0.00851055544446535,0.0045829656692429254,0.0,0.06403736095974408,0.3965959657081768,0.0,0.05,0.0,0.0,0.0,0.2603946068212422,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.041624513856088494,0.03121838539206636,On,0.0,0,Off,0.017112774122807015,0.0,On,0.04692458683693706,0,On,0.04940315661318709,0,On,0.3055682952389012,0.22917622142917585,On,0,0,Off,Off,0.0,21.166666666666714,0.0,0.0,0.0,0.0,0,0.0,452.7948666666667,Off,0.0,22.166666666666714,0.0,0.0,0.05,0.0,0.0,0.0,0,0.0,2342.83579531848,Off,0.0,0,71.99221262018226,51.666666666666686,46.10666666666668,0.0,51.361989139762485,0.38483953432239676,1044.3326446460576,0.0,112.48783221903477,49.525430106936156,51.361989139762485,48.60715059052299,12.43753247303448,22.68214914092511,0.015482474258394774,2.8,-200.71329086090412,-909.7880846526526,-0.0,-8.58638452086904,703.2420028900867,0.0,4.0,0.03511229895139679,0.0,0.0003313823353968242,0.9041040231325848,263.9984568888889,14.419175422530849,0.23910642733376936,11.79225677222696,0.004005926098690405,25.36927270000325,1.2100251066427656
2025-01-01 00:08:00,0.5106333266679209,0.27497794015457555,0.0,0.00851055544446535,0.0045829656692429254,0.0,0.06403736095974408,0.3965959657081768,0.0,0.05,0.0,0.0,0.0,0.2603946068212422,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.041624513856088494,0.03121838539206636,On,0.0,0,Off,0.017112774122807015,0.0,On,0.04692458683693706,0,On,0.04940315661318709,0,On,0.3055682952389012,0.22917622142917585,On,0,0,Off,Off,0.0,21.166666666666714,0.0,0.0,0.0,0.0,0,0.0,452.7948666666667,Off,0.0,22.166666666666714,0.0,0.0,0.05,0.0,0.0,0.0,0,0.0,2342.83579531848,Off,0.0,0,71.60715431503297,51.666666666666686,46.10666666666668,0.0,51.32410931794419,0.38521441054374456,1044.332644646058,0.0,111.88617861723901,49.371624784851335,51.32410931794419,48.395382518304906,12.43753247303448,22.67535891920864,0.008692252541926848,2.8,-200.25505880755276,-909.3490811531575,-0.0,-8.528436790922123,703.2420028900867,0.0,4.0,0.03510734606512415,0.0,0.00032925835415564846,0.903923505078079,263.9984568888889,14.380456246440135,0.23921933438890886,11.789303597652905,0.00400616824404766,25.379124399465923,1.21005270466923
2025-01-01 00:09:00,0.5106333266679209,0.27497794015457555,0.0,0.00851055544446535,0.0045829656692429254,0.0,0.06403736095974408,0.3965959657081768,0.0,0.05,0.0,0.0,0.0,0.2603946068212422,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.041624513856088494,0.03121838539206636,On,0.0,0,Off,0.017112774122807015,0.0,On,0.04692458683693706,0,On,0.04940315661318709,0,On,0.3055682952389012,0.22917622142917585,On,0,0,Off,Off,0.0,21.166666666666714,0.0,0.0,0.0,0.0,0,0.0,452.7948666666667,Off,0.0,22.166666666666714,0.0,0.0,0.05,0.0,0.0,0.0,0,0.0,2342.83579531848,Off,0.0,0,71.22216300996807,51.666666666666686,46.10666666666668,0.0,51.28624142812753,0.385589899388718,1044.3326446460578,0.0,111.2846297030751,49.217899455754065,51.28624142812753,48.183728469567335,12.43753247303448,22.668621661676855,0.0019549950101414026,2.8,-199.81023197331496,-908.9135836539048,-0.0,-8.470948119271752,703.2420028900867,0.0,4.0,0.03510243162279622,0.0,0.0003271497780257797,0.9037443606153228,263.9984568888889,14.33229690977505,0.2393315350215261,11.787036732054924,0.004006410477912872,25.388694411803698,1.2100800872422466
