Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W)
2025-01-01 00:00:00,0.9436960401774643,0.10548058273646574,0.0,0.9436960401774643,0.10548058273646574,0.0,0.008811673584479623,0.0,0.14470603681520697,0.7901783297777778,0.0,0.0,0.10548058273646574,0.0,1.0,0.0,0.0,0.0,0.0,0.03964239414865571,0.029731795611491772,0.0,0.0,0.0028521290204678363,0.0,0.005959544564011788,0.0,0.004065259833252616,0.0,0.10099838283329866,0.07574878712497396,790.1783297777778,20.000000000000057,0.43333333333333335,0.0,0.7901783297777778,0.0,0.43333333333333335,790.1783297777778,1823.4884533333336,0.0,0.0,35.58926179627318,51.66666666666668,46.10666666666668,0.0,50.9399389194499,0.0,0.0,0.0,35.58926179627318,50.197173871119915,50.9399389194499,49.82579134695492,12.43753247303448,19.63029423381861,-0.0708197971823053,4.946361404893657,2.8,9.236100170605994,545.335537797142,-532.1539374155075,-508.7612260773268,0.0,0.0,278.44705204580015,0.0,2.0,0.023191305025765118,0.0,0.0,0.5915681276397678,131.99922844444444,-14.52861794910904,0.23821413116791693,9.706991081934216,0.0033048423689976264,34.587936412650684,1.2230962259427598,0.19041808174176736,-532.7986553637221,0.644717948214589
2025-01-01 01:00:00,1.2160143386472129,0.10473728784617843,0.0,1.2160143386472129,0.10473728784617843,0.0,0.008597763907944537,0.0,0.14371497696149058,1.0637015977777777,0.0,0.0,0.10473728784617843,0.0,1.0,0.0,0.0,0.0,0.0,0.03865133429493931,0.028988500721204475,0.0,0.0,0.0026382193439327484,0.0,0.005959544564011788,0.0,0.004065259833252616,0.0,0.10099838283329866,0.07574878712497396,1063.7015977777778,20.000000000000057,0.5833333333333334,0.0,1.0637015977777777,0.0,0.5833333333333334,1063.7015977777778,1823.4884533333336,0.0,0.0,35.19075972722113,51.66666666666668,46.10666666666668,0.0,50.614941888226525,0.0,0.0,0.0,35.19075972722113,49.899535397663676,50.614941888226525,49.54183215238225,12.43753247303448,19.674358538510823,-0.04965714614238917,5.402844250076148,2.5,9.236100170605994,817.7103598811772,-533.7721804020289,-507.5042577406926,0.0,0.0,277.24208251554865,0.0,2.0,0.022653756605096623,0.0,0.0,0.5778562424147972,131.99922844444444,-15.729062671456726,0.23896732893207223,9.749045886447295,0.0033243483252844656,35.85815953538646,1.2229570251850823,0.1477660999250155,-535.6281224707095,1.8559420686806964
2025-01-01 02:00:00,1.2150232787934965,0.10399399295589114,0.0,1.2150232787934965,0.10399399295589114,0.0,0.008597763907944537,0.0,0.14272391710777418,1.0637015977777777,0.0,0.0,0.10399399295589114,0.0,1.0,0.0,0.0,0.0,0.0,0.03766027444122292,0.02824520583091718,0.0,0.0,0.0026382193439327484,0.0,0.005959544564011788,0.0,0.004065259833252616,0.0,0.10099838283329866,0.07574878712497396,1063.7015977777778,20.000000000000057,0.5833333333333334,0.0,1.0637015977777777,0.0,0.5833333333333334,1063.7015977777778,1823.4884533333336,0.0,0.0,34.75803870253927,51.66666666666668,46.10666666666668,0.0,50.29349232440017,0.0,0.0,0.0,34.75803870253927,49.604903607403315,50.29349232440017,49.26060924890489,12.43753247303448,19.75085654330127,-0.04295831902290554,5.766088898797889,1.6500000000000001,9.236100170605994,789.5060508603596,-530.3044754666012,-533.6737319131947,0.0,0.0,276.2510226618323,0.0,2.0,0.022520533990742518,0.0,0.0,0.5744579751570826,131.99922844444444,-16.772837666055793,0.2393590645706648,9.807210880886684,0.003345710359765923,39.33488804896414,1.2226220127024652,0.099536250000278,-532.0063230345511,1.7018475679499674
2025-01-01 03:00:00,0.9099748702665345,0.10325069806560384,0.0,0.9099748702665345,0.10325069806560383,0.0,0.008455157456921143,0.0,0.1417328572540578,0.7597868555555556,0.0,0.0,0.10325069806560384,0.0,1.0,0.0,0.0,0.0,0.0,0.03666921458750652,0.027501910940629884,0.0,0.0,0.002495612892909357,0.0,0.005959544564011788,0.0,0.004065259833252616,0.0,0.10099838283329866,0.07574878712497396,759.7868555555556,20.000000000000057,0.4166666666666667,0.0,0.7597868555555556,0.0,0.4166666666666667,759.7868555555556,1823.4884533333336,0.0,0.0,34.403852529253754,51.66666666666668,46.10666666666668,0.0,49.975602074165664,0.0,0.0,0.0,34.403852529253754,49.31329639702949,49.975602074165664,48.98214355846141,12.43753247303448,19.76289455497129,-0.03627124876929836,5.656786965344974,1.6500000000000001,9.236100170605994,475.7457109097517,-621.9172925508077,-542.598347114532,0.0,0.0,275.1173563570925,0.0,2.0,0.022888349800482686,0.0,0.0,0.5838402893322684,131.99922844444444,-16.560153888364376,0.24069154725106576,9.836331264132639,0.003367038948091269,28.66698741493225,1.2225559809293356,0.124136996574583,-625.9841980796567,4.066905528849054
2025-01-01 04:00:00,0.9393752846350403,0.10250740317531655,0.0,0.9393752846350402,0.10250740317531655,0.0,0.008455157456921143,0.0,0.1407417974003414,0.7901783297777778,0.0,0.0,0.10250740317531655,0.0,1.0,0.0,0.0,0.0,0.0,0.03567815473379013,0.02675861605034259,0.0,0.0,0.002495612892909357,0.0,0.005959544564011788,0.0,0.004065259833252616,0.0,0.10099838283329866,0.07574878712497396,790.1783297777778,20.000000000000057,0.43333333333333335,0.0,0.7901783297777778,0.0,0.43333333333333335,790.1783297777778,1823.4884533333336,0.0,0.0,34.21213314907955,51.66666666666668,46.10666666666668,0.0,49.660952763548266,0.0,0.0,0.0,34.21213314907955,49.024419829666726,49.660952763548266,48.70615336272597,12.43753247303448,19.63803877266414,-0.0671032000907181,5.463274415702951,0.55,9.236100170605994,457.297928767163,-610.9830332238781,-592.8957897396317,0.0,0.0,274.12629650337607,0.0,2.0,0.023556300510791373,0.0,0.0,0.6008785004469069,131.99922844444444,-14.110907774359264,0.24346474287240297,9.791884317686813,0.0033811317015466492,37.04842584088364,1.2224933199463774,0.11029513058517337,-615.1265374584644,4.143504234586407
2025-01-01 05:00:00,1.3043581882037538,0.10250740317531655,0.0,1.3043581882037538,0.10250740317531655,0.0,0.008740370358967929,0.0,0.1407417974003414,1.1548760204444444,0.0,0.0,0.10250740317531655,0.0,1.0,0.0,0.0,0.0,0.0,0.03567815473379013,0.02675861605034259,0.0,0.0,0.0027808257949561406,0.0,0.005959544564011788,0.0,0.004065259833252616,0.0,0.10099838283329866,0.07574878712497396,1154.8760204444445,20.000000000000057,0.6333333333333333,0.0,1.1548760204444444,0.0,0.6333333333333333,1154.8760204444445,1823.4884533333336,0.0,0.0,33.83912140648181,51.66666666666668,46.10666666666668,0.0,49.34951685136631,0.0,0.0,0.0,33.83912140648181,48.73825432093995,49.34951685136631,48.43262305572678,12.43753247303448,19.671728889815192,-0.049632318956555996,5.422977561388469,-0.25000000000000006,9.236100170605994,785.9507583551047,-673.2878707100788,-628.5194693682474,0.0,0.0,274.41150940542286,0.0,2.0,0.023938671669352443,0.0,0.0,0.6106320951705381,131.99922844444444,-14.817302126515187,0.2447218726986887,9.832300705484878,0.003407647143051807,37.69940378311926,1.221719323971467,0.09555632226970508,-676.7262065524085,3.4383358423296504
2025-01-01 06:00:00,1.4887848061762157,0.10517335574475863,0.0,1.4887848061762154,0.10517335574475861,0.0,0.0109312899096274,0.20832471481481488,0.1450442552295512,1.1244845462222224,0.0,0.0,0.10517335574475863,0.0,1.0,0.0,0.0,0.0,0.0,0.03766027444122292,0.02824520583091718,0.0,0.0,0.0031373419225146203,0.0,0.007793947987112779,0.0,0.004813114236539654,0.0,0.10257086655178861,0.07692814991384143,1124.4845462222222,20.000000000000057,0.6166666666666667,0.0,1.1244845462222224,0.0,0.6166666666666667,1124.4845462222222,1823.4884533333336,208.32471481481483,0.08333333333333333,33.21581890365312,51.66666666666668,46.10666666666668,0.0,49.00535059227961,0.09692152160429228,245.57593600203236,208.32471481481483,33.21581890365312,48.27244879143778,49.00535059227961,47.905997891016874,12.43753247303448,19.742628622147752,-0.04148743932331946,5.051503413423471,0.3,9.236100170605994,782.717822712185,-722.052915945498,-606.0673211628759,0.0,0.0,280.7948129249978,0.0,2.0,0.023721567932583922,0.0,0.0,0.6050941726206399,131.99922844444444,-16.494215272159252,0.2446408106153214,9.879616767817028,0.003421596749433441,21.546781606149025,1.2214133548662138,0.11688622315534422,-727.3573527867447,5.304436841246787
2025-01-01 07:00:00,1.8286130203416806,0.11026542605129949,0.0,1.8286130203416806,0.11026542605129949,0.0,0.016238722990926765,0.6249741444444445,0.15409002935075378,1.0333101235555555,0.0,0.0,0.11026542605129949,0.0,1.0,0.0,0.0,0.0,0.0,0.03964239414865571,0.029731795611491772,0.0,0.0,0.002923432245979533,0.0,0.013315290744947231,0.0,0.007069461282354392,0.0,0.10737817391974366,0.08053363043980771,1033.3101235555555,20.000000000000057,0.5666666666666667,0.0,1.0333101235555555,0.0,0.5666666666666667,1033.3101235555555,1823.4884533333336,624.9741444444445,0.25,35.40871930430492,51.66666666666668,46.10666666666668,0.0,51.13406974192002,0.19364327502655676,521.1957365149516,624.9741444444445,35.40871930430492,50.159933006474354,51.135008077608376,49.67192630306317,12.43753247303448,19.761967691868502,-0.04149157157513723,4.7781187611699725,-0.55,9.236100170605994,618.7283882243337,-830.0225790861647,-653.1232047775563,0.0,0.0,255.21174007840958,0.10461732862954004,1.4,0.024378865904996383,0.0,0.0,0.6218606517131042,92.39945991111111,-16.670270632075194,0.24500636854747218,9.898419151543285,0.0034307781503086173,1.897924118258049,1.2213261377713835,0.11840640209515448,-835.9762822626429,5.953703176478164
2025-01-01 08:00:00,1.1263942163349088,0.10622387762675302,0.0,1.126394216334909,0.10622387762675302,0.0,0.00816994455487436,0.0,0.14569709666892336,0.9725271751111111,0.0,0.0,0.10622387762675302,0.0,1.0,0.0,0.0,0.0,0.0,0.040633454002372095,0.030475090501779063,0.0,0.0,0.0022103999908625735,0.0,0.005959544564011788,0.0,0.004065259833252616,0.0,0.10099838283329866,0.07574878712497396,972.5271751111111,20.000000000000057,0.5333333333333333,0.0,0.9725271751111111,0.0,0.5333333333333333,972.5271751111111,1823.4884533333336,0.0,0.0,33.47839129361727,51.66666666666668,46.10666666666668,0.0,51.021334869168534,0.0,0.0,0.0,33.47839129361727,48.4365465105748,51.021334869168534,47.144152331277944,12.43753247303448,19.738354991901744,-0.03437940319237362,4.161283882261882,-1.4,9.236100170605994,469.22706829844503,-923.9230574649725,-701.2143612406192,0.0,0.0,212.79676864768905,4.246658258650831,1.0,0.025085706349038048,0.0,0.0,0.6398908693984495,65.99961422222222,-14.882514219736102,0.24529543904304868,9.889147897908048,0.0034283712387640124,2.932960656315014,1.2219993969266747,0.12684154447972068,-932.5529477789585,8.629890313985845
2025-01-01 09:00:00,1.1259663969818388,0.10622387762675302,0.0,1.1259663969818388,0.10622387762675302,0.0,0.007742125201804185,0.0,0.14569709666892336,0.9725271751111111,0.0,0.0,0.10622387762675302,0.0,1.0,0.0,0.0,0.0,0.0,0.040633454002372095,0.030475090501779063,0.0,0.0,0.0017825806377923979,0.0,0.005959544564011788,0.0,0.004065259833252616,0.0,0.10099838283329866,0.07574878712497396,972.5271751111111,20.000000000000057,0.5333333333333333,0.0,0.9725271751111111,0.0,0.5333333333333333,972.5271751111111,1823.4884533333336,0.0,0.0,33.22476045786754,51.66666666666668,46.10666666666668,0.0,50.68973510729702,0.0,0.0,0.0,33.22476045786754,48.155844751928704,50.68973510729702,46.88889957424455,12.43753247303448,19.67414457494346,-0.05868711600114208,3.9578230175160396,-0.85,9.236100170605994,505.58130844936545,-787.5272165437756,-667.3875205810326,0.0,0.0,212.3689492946189,13.824940900458127,1.0,0.024624700553925804,0.0,0.0,0.6281314477211163,65.99961422222222,-11.927295375331864,0.2470314589783165,9.87396132778763,0.0034370684575908065,28.876228033889156,1.2228750256244036,0.12482844318450068,-794.083710676477,6.5564941327014425
