Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Dishwasher Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W)
2025-01-01 00:00:00,0.1535177103996866,0.10548058273646574,0.0,0.002558628506661443,0.001758009712274429,0.0,0.008811673584479623,0.0,0.14470603681520697,0.0,0.0,0.0,0.10548058273646574,0.0,1,0,0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0.0,0,Off,0.0028521290204678363,0.0,On,0.005959544564011788,0,On,0.004065259833252616,0,On,0.10099838283329865,0.07574878712497396,On,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,1823.4884533333334,Off,0.0,0.0,35.879170531687656,51.666666666666686,46.10666666666668,0.0,51.101257918690834,0.0,0.0,0.0,35.879170531687656,50.34484320873168,51.101257918690834,49.966635853752116,12.43753247303448,19.52919140439168,0.0,4.25969603505277,2.8,9.236100170605994,-234.79155259968832,-354.3009890140799,-503.966411651849,-0.0,-0.0,278.44705204580015,0.0,2.0,0.02311580331479126,0.0,0,0.5896422159351534,131.99922844444444,-9.27219299363938,0.23828193840423242,9.627260414684212,0.0032951297211467876,35.52995264453488,1.2200201166561804,0.18921148518080688,-359.93789702721745,5.636908013137554
2025-01-01 00:01:00,0.1535177103996866,0.10548058273646574,0.0,0.002558628506661443,0.001758009712274429,0.0,0.008811673584479623,0.0,0.14470603681520697,0.0,0.0,0.0,0.10548058273646574,0.0,1,0,0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0.0,0,Off,0.0028521290204678363,0.0,On,0.005959544564011788,0,On,0.004065259833252616,0,On,0.10099838283329865,0.07574878712497396,On,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,1823.4884533333334,Off,0.0,0.0,35.91808816263309,51.666666666666686,46.10666666666668,0.0,51.09575612382082,0.0,0.0,0.0,35.91808816263309,50.3398078677397,51.09575612382082,49.961833739699145,12.43753247303448,19.49069275063044,-0.009307249369616244,4.310466205207336,2.8,9.236100170605994,-233.01636272217183,-367.8715338293243,-502.17633019773746,-0.0,-0.0,278.44705204580015,0.0,2.0,0.023086825701987054,0.0,0,0.5889030495910857,131.99922844444444,-9.287084570234498,0.23957506985096566,9.634235324699608,0.003295466070152509,35.59182511265235,1.2237446752245797,0.18930100430096627,-372.6332316133515,4.761697784027212
2025-01-01 00:02:00,0.1535177103996866,0.10548058273646574,0.0,0.002558628506661443,0.001758009712274429,0.0,0.008811673584479623,0.0,0.14470603681520697,0.0,0.0,0.0,0.10548058273646574,0.0,1,0,0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0.0,0,Off,0.0028521290204678363,0.0,On,0.005959544564011788,0,On,0.004065259833252616,0,On,0.10099838283329865,0.07574878712497396,On,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,1823.4884533333334,Off,0.0,0.0,35.95578770886424,51.666666666666686,46.10666666666668,0.0,51.09024864878859,0.0,0.0,0.0,35.95578770886424,50.334767064984256,51.09024864878859,49.9570262730821,12.43753247303448,19.453235567227992,-0.04676443277206488,4.358343008592622,2.8,9.236100170605994,-231.3022491761575,-380.5065468412119,-500.4371248209475,-0.0,-0.0,278.44705204580015,0.0,2.0,0.02305861631780507,0.0,0,0.5881834793657851,131.99922844444444,-9.312176401010156,0.24015821803649495,9.617547902905523,0.003295801979396067,35.65149538586305,1.2239010833748385,0.18938538300532534,-384.6158392609162,4.109292419704255
2025-01-01 00:03:00,0.1535177103996866,0.10548058273646574,0.0,0.002558628506661443,0.001758009712274429,0.0,0.008811673584479623,0.0,0.14470603681520697,0.0,0.0,0.0,0.10548058273646574,0.0,1,0,0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0.0,0,Off,0.0028521290204678363,0.0,On,0.005959544564011788,0,On,0.004065259833252616,0,On,0.10099838283329865,0.07574878712497396,On,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,1823.4884533333334,Off,0.0,0.0,35.99231160062641,51.666666666666686,46.10666666666668,0.0,51.08473567468879,0.0,0.0,0.0,35.99231160062641,50.329720971413344,51.08473567468879,49.952213619775634,12.43753247303448,19.416783556804745,-0.08321644319531174,4.40358419751496,2.8,9.236100170605994,-229.67594481797727,-392.4083235582566,-498.7469136267681,-0.0,-0.0,278.44705204580015,0.0,2.0,0.023031149068219833,0.0,0,0.5874828396479899,131.99922844444444,-9.376083237009299,0.24072792642314844,9.601383739649897,0.0032961384087975194,35.70896863108111,1.224053325691681,0.18946508213612454,-395.94840901888995,3.5400854606333754
2025-01-01 00:04:00,0.1535177103996866,0.10548058273646574,0.0,0.002558628506661443,0.001758009712274429,0.0,0.008811673584479623,0.0,0.14470603681520697,0.0,0.0,0.0,0.10548058273646574,0.0,1,0,0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0.0,0,Off,0.0028521290204678363,0.0,On,0.005959544564011788,0,On,0.004065259833252616,0,On,0.10099838283329865,0.07574878712497396,On,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,1823.4884533333334,Off,0.0,0.0,36.02770458696261,51.666666666666686,46.10666666666668,0.0,51.079217376307334,0.0,0.0,0.0,36.02770458696261,50.32466975202022,51.079217376307334,49.94739593987667,12.43753247303448,19.38129842299115,-0.11870157700890616,4.446388406187761,2.8,9.236100170605994,-227.8943600571655,-403.638292351513,-497.1037364327215,-0.0,-0.0,278.44705204580015,0.0,2.0,0.023004396263205402,0.0,0,0.5868004241153618,131.99922844444444,-9.237675670244164,0.24128465369142188,9.585722900101594,0.0032964753386407536,35.764326875937094,1.2242015593277833,0.18954045730797975,-406.6791200505405,3.0408276990275738
2025-01-01 00:05:00,0.1535177103996866,0.10548058273646574,0.0,0.002558628506661443,0.001758009712274429,0.0,0.008811673584479623,0.0,0.14470603681520697,0.0,0.0,0.0,0.10548058273646574,0.0,1,0,0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0.0,0,Off,0.0028521290204678363,0.0,On,0.005959544564011788,0,On,0.004065259833252616,0,On,0.10099838283329865,0.07574878712497396,On,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,1823.4884533333334,Off,0.0,0.0,36.06199732726369,51.666666666666686,46.10666666666668,0.0,51.07369392177683,0.0,0.0,0.0,36.06199732726369,50.31961356551798,51.07369392177683,49.94257338738856,12.43753247303448,19.34675397329695,-0.15324602670310838,4.486923362652187,2.8,9.236100170605994,-225.91631144493556,-414.2516760474327,-495.506206553987,-0.0,-0.0,278.44705204580015,0.0,2.0,0.022978339256905473,0.0,0,0.5861357571459255,131.99922844444444,-8.857156936748698,0.24182868462672108,9.57055183951426,0.0032968127499526803,35.81762513469577,1.2243458910058456,0.18961180886507645,-416.8486373865187,2.596961339086014
2025-01-01 00:06:00,0.1535177103996866,0.10548058273646574,0.0,0.002558628506661443,0.001758009712274429,0.0,0.008811673584479623,0.0,0.14470603681520697,0.0,0.0,0.0,0.10548058273646574,0.0,1,0,0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0.0,0,Off,0.0028521290204678363,0.0,On,0.005959544564011788,0,On,0.004065259833252616,0,On,0.10099838283329865,0.07574878712497396,On,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,1823.4884533333334,Off,0.0,0.0,36.095217936686446,51.666666666666686,46.10666666666668,0.0,51.06816547467083,0.0,0.0,0.0,36.095217936686446,50.31455256631694,51.06816547467083,49.937746112140005,12.43753247303448,19.31312619739786,-0.18687380260219655,4.5253350555936365,2.8,9.236100170605994,-223.92243877682017,-424.29278015555775,-493.9530487257001,-0.0,-0.0,278.44705204580015,0.0,2.0,0.022952960984184402,0.0,0,0.5854884034390231,131.99922844444444,-8.416442096920234,0.24236027730643694,9.555858156699262,0.003297150624261339,35.86891372034791,1.2244864184907278,0.18967939818459556,-426.49236551409774,2.199585358540028
2025-01-01 00:07:00,0.1535177103996866,0.10548058273646574,0.0,0.002558628506661443,0.001758009712274429,0.0,0.008811673584479623,0.0,0.14470603681520697,0.0,0.0,0.0,0.10548058273646574,0.0,1,0,0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0.0,0,Off,0.0028521290204678363,0.0,On,0.005959544564011788,0,On,0.004065259833252616,0,On,0.10099838283329865,0.07574878712497396,On,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,1823.4884533333334,Off,0.0,0.0,36.12740423856215,51.666666666666686,46.10666666666668,0.0,51.062632194382026,0.0,0.0,0.0,36.12740423856215,50.30948690488169,51.062632194382026,49.932914260131525,12.43753247303448,19.28038273712502,-0.2196172628750368,4.561753891919952,2.8,9.236100170605994,-221.986197260891,-433.79948868916256,-492.4426126444904,-0.0,-0.0,278.44705204580015,0.0,2.0,0.02292823801430415,0.0,0,0.5848577653190248,131.99922844444444,-7.990636662200741,0.2428798218181447,9.540993185422142,0.0032974889435532723,35.91826203598027,1.2246232746695007,0.1897434586331784,-435.6419608012181,1.8424721120555185
2025-01-01 00:08:00,0.1535177103996866,0.10548058273646574,0.0,0.002558628506661443,0.001758009712274429,0.0,0.008811673584479623,0.0,0.14470603681520697,0.0,0.0,0.0,0.10548058273646574,0.0,1,0,0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0.0,0,Off,0.0028521290204678363,0.0,On,0.005959544564011788,0,On,0.004065259833252616,0,On,0.10099838283329865,0.07574878712497396,On,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,1823.4884533333334,Off,0.0,0.0,36.15859690222492,51.666666666666686,46.10666666666668,0.0,51.05709423467938,0.0,0.0,0.0,36.15859690222492,50.30441672636862,51.05709423467938,49.928077972213245,12.43753247303448,19.248488782744023,-0.2515112172560343,4.5962983493449725,2.8,9.236100170605994,-220.11840281808566,-442.8051928986628,-490.97314641630095,-0.0,-0.0,278.44705204580015,0.0,2.0,0.022904144993328625,0.0,0,0.5842431960530071,131.99922844444444,-7.59230844758485,0.24338775216363653,9.527203455825093,0.0032978276904431576,35.96574528961062,1.2247566028859067,0.18980420208351975,-444.3262238666073,1.521030967944455
2025-01-01 00:09:00,0.1535177103996866,0.10548058273646574,0.0,0.002558628506661443,0.001758009712274429,0.0,0.008811673584479623,0.0,0.14470603681520697,0.0,0.0,0.0,0.10548058273646574,0.0,1,0,0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0.0,0,Off,0.0028521290204678363,0.0,On,0.005959544564011788,0,On,0.004065259833252616,0,On,0.10099838283329865,0.07574878712497396,On,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,1823.4884533333334,Off,0.0,0.0,36.18883562824699,51.666666666666686,46.10666666666668,0.0,51.051551743285195,0.0,0.0,0.0,36.18883562824699,50.29934217022654,51.051551743285195,49.92323738369721,12.43753247303448,19.21741035144981,-0.28258964855024615,4.629077322389022,2.8,9.236100170605994,-218.31538361514572,-451.3399540374444,-489.5429475376215,-0.0,-0.0,278.44705204580015,0.0,2.0,0.022880657120963904,0.0,0,0.5836440630304539,131.99922844444444,-7.219488123324366,0.24388449662145298,9.513208538777707,0.003298166848224864,36.01143707934401,1.2248865432079865,0.1898618231122741,-452.5716693236725,1.231715286228165
