Metric,Value
Total Electric Energy (kWh),29.732019730310547
Total Gas Energy (therms),0.0
Average Electric Power (kW),1.2388341554296063
Peak Electric Power (kW),4.733204645547805
Lighting Electric Energy (kWh),0.733450331297028
Water Heating Electric Energy (kWh),6.083081672592594
Other Electric Energy (kWh),4.86295203842093
HVAC Heating Electric Energy (kWh),18.052535687999995
Average Temperature - Indoor (C),19.177617094994428
Unmet Heating Load (C-hours),1.2333187435706519
Unmet Cooling Load (C-hours),0.0
Total HVAC Heating Delivered (kWh),18.052535687999995
Average HVAC Heating COP (-),1.0
Average HVAC Heating Duct Efficiency (-),1.0
Total Hot Water Unmet Demand (kWh),0.0
