Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),Ceiling Fan Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Heating ER Power (kW),HVAC Cooling Mode,HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Outdoor (C),Net Sensible Heat Gain - Indoor (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3)
2025-01-01 00:00:00,0.6317439486014278,0.28834279616708797,0.0,0.010529065810023797,0.004805713269451466,0.0,0.0349890663314499,0.0,0.5467548822699778,0.0,0.05,0.0,0.0,0.27375946283375463,0,0.01458333333333334,1,0.041624513856088494,0.03121838539206636,On,0,0,Off,0.0028521290204678363,0.0,On,0.032136937310982064,0,On,0.18174226515830488,0,On,0.3233881032555845,0.2425410774416883,On,0,0,Off,Off,0.0,19.50000000000003,0,0.0,0.0,0.0,0,0,2144.1082488888887,0.0,Off,0.0,20.50000000000003,0.0,0.0,0.05,0.0,0.0,0.0,0,0.0,2198.5825134587913,Off,0.0,0.0,21.52764853966937,51.666666666666686,46.10666666666668,0.0,51.6418650536488,1.0385530556539153,2838.568420257188,0.0,21.52764853966937,51.65129475594015,51.65600960708583,51.6418650536488,12.43753247303448,20.887772461693316,0.0,2.8,287.2283376591096,-482.25220472131144,-0.0,-4.607196113053618,757.1056240402035,0.0,3.0,0.020458391433932237,0.0,0.0001954492287872722,0.526842014101446,197.99884266666666,16.98211445327118,0.25715617847594513,10.858236032743687,0.0038714038854355047,60.94538389154321,1.213961728910009
2025-01-01 00:01:00,0.6317439486014278,0.28834279616708797,0.0,0.010529065810023797,0.004805713269451466,0.0,0.0349890663314499,0.0,0.5467548822699778,0.0,0.05,0.0,0.0,0.27375946283375463,0,0.01458333333333334,1,0.041624513856088494,0.03121838539206636,On,0,0,Off,0.0028521290204678363,0.0,On,0.032136937310982064,0,On,0.18174226515830488,0,On,0.3233881032555845,0.2425410774416883,On,0,0,Off,Off,0.0,19.50000000000003,0,0.0,0.0,0.0,0,0,2144.1082488888887,0.0,Off,0.0,20.50000000000003,0.0,0.0,0.05,0.0,0.0,0.0,0,0.0,2198.5825134587913,Off,0.0,0.0,21.245421927632833,51.666666666666686,46.10666666666668,0.0,51.57888483039436,1.0402241349439074,2838.5684202571883,0.0,21.245421927632833,51.24990423428608,51.57888483039436,51.085413936231944,12.43753247303448,20.897136305123055,0.0,2.8,277.141622227286,-482.615373531147,-0.0,-12.442627995206484,757.1056240402035,0.0,3.0,0.020463204419606924,0.0,0.0005275754858783042,0.5354367230559371,197.99884266666666,15.093999713436,0.2577972047883284,10.887596329142305,0.0038719837122994693,59.28295886502803,1.2174686723566337
2025-01-01 00:02:00,0.6317439486014278,0.28834279616708797,0.0,0.010529065810023797,0.004805713269451466,0.0,0.0349890663314499,0.0,0.5467548822699778,0.0,0.05,0.0,0.0,0.27375946283375463,0,0.01458333333333334,1,0.041624513856088494,0.03121838539206636,On,0,0,Off,0.0028521290204678363,0.0,On,0.032136937310982064,0,On,0.18174226515830488,0,On,0.3233881032555845,0.2425410774416883,On,0,0,Off,Off,0.0,19.50000000000003,0,0.0,0.0,0.0,0,0,2144.1082488888887,0.0,Off,0.0,20.50000000000003,0.0,0.0,0.05,0.0,0.0,0.0,0,0.0,2198.5825134587913,Off,0.0,0.0,20.963861176143837,51.666666666666686,46.10666666666668,0.0,51.515893354646245,1.0419009005986244,2838.568420257188,0.0,20.963861176143837,50.84855332077254,51.515893354646245,50.514883303835695,12.43753247303448,20.90559273881469,0.0,2.8,274.84170373867164,-482.9434423559234,-0.0,-12.560923604079962,757.1056240402035,0.0,3.0,0.02046755066884377,0.0,0.0005323425431761203,0.5356691869762438,197.99884266666666,13.240445658471566,0.2577003269542979,10.891630002799701,0.003872546098412274,59.20147996161837,1.2174332484529455
2025-01-01 00:03:00,0.6317439486014278,0.28834279616708797,0.0,0.010529065810023797,0.004805713269451466,0.0,0.0349890663314499,0.0,0.5467548822699778,0.0,0.05,0.0,0.0,0.27375946283375463,0,0.01458333333333334,1,0.041624513856088494,0.03121838539206636,On,0,0,Off,0.0028521290204678363,0.0,On,0.032136937310982064,0,On,0.18174226515830488,0,On,0.3233881032555845,0.2425410774416883,On,0,0,Off,Off,0.0,19.50000000000003,0,0.0,0.0,0.0,0,0,2144.1082488888887,0.0,Off,0.0,20.50000000000003,0.0,0.0,0.05,0.0,0.0,0.0,0,0.0,2198.5825134587913,Off,0.0,0.0,20.682668950011703,51.666666666666686,46.10666666666668,0.0,51.452890535432005,1.0435833840446198,2838.568420257188,0.0,20.682668950011703,50.44724192195159,51.452890535432005,49.944417615211385,12.43753247303448,20.913563882556495,0.0,2.8,272.5758141087149,-483.25276519627096,-0.0,-12.672447787083236,757.1056240402035,0.0,3.0,0.020471647212191486,0.0,0.0005368326869412118,0.5358882177902626,197.99884266666666,11.395403051865623,0.2576111283216112,10.896035775480417,0.0038731077279191392,59.12255967140364,1.217399836200251
2025-01-01 00:04:00,0.6317439486014278,0.28834279616708797,0.0,0.010529065810023797,0.004805713269451466,0.0,0.0349890663314499,0.0,0.5467548822699778,0.0,0.05,0.0,0.0,0.27375946283375463,0,0.01458333333333334,1,0.041624513856088494,0.03121838539206636,On,0,0,Off,0.0028521290204678363,0.0,On,0.032136937310982064,0,On,0.18174226515830488,0,On,0.3233881032555845,0.2425410774416883,On,0,0,Off,Off,0.0,19.50000000000003,0,0.0,0.0,0.0,0,0,2144.1082488888887,0.0,Off,0.0,20.50000000000003,0.0,0.0,0.05,0.0,0.0,0.0,0,0.0,2198.5825134587913,Off,0.0,0.0,20.40182693124507,51.666666666666686,46.10666666666668,0.0,51.38987632597227,1.0452716157515272,2838.568420257188,0.0,20.40182693124507,50.04596998610377,51.38987632597227,49.37401681616953,12.43753247303448,20.921075696120862,0.0,2.8,271.004131881998,-483.5443354466336,-0.0,-12.777560772882822,757.1056240402035,0.0,3.0,0.02047550744056873,0.0,0.0005410611220082338,0.5360945449237946,197.99884266666666,10.220404061310846,0.2575291898964282,10.899586053083741,0.0038736686241228214,59.04606130941968,1.2173683277865954
2025-01-01 00:05:00,0.6317439486014278,0.28834279616708797,0.0,0.010529065810023797,0.004805713269451466,0.0,0.0349890663314499,0.0,0.5467548822699778,0.0,0.05,0.0,0.0,0.27375946283375463,0,0.01458333333333334,1,0.041624513856088494,0.03121838539206636,On,0,0,Off,0.0028521290204678363,0.0,On,0.032136937310982064,0,On,0.18174226515830488,0,On,0.3233881032555845,0.2425410774416883,On,0,0,Off,Off,0.0,19.50000000000003,0,0.0,0.0,0.0,0,0,2144.1082488888887,0.0,Off,0.0,20.50000000000003,0.0,0.0,0.05,0.0,0.0,0.0,0,0.0,2198.5825134587913,Off,0.0,0.0,20.121295143374482,51.666666666666686,46.10666666666668,0.0,51.326850682209525,1.0469656263313816,2838.5684202571883,0.0,20.121295143374482,49.64473746408042,51.326850682209525,48.80368085501588,12.43753247303448,20.928184896736063,0.0,2.8,270.24198344188187,-483.82034254059124,-0.0,-12.877053646150568,757.1056240402035,0.0,3.0,0.020479160542997043,0.0,0.0005450602749680337,0.5362897400793556,197.99884266666666,9.833755588420177,0.257453606924978,10.903550928881675,0.003874228809084478,58.97168863868311,1.2173384881209126
2025-01-01 00:06:00,0.6317439486014278,0.28834279616708797,0.0,0.010529065810023797,0.004805713269451466,0.0,0.0349890663314499,0.0,0.5467548822699778,0.0,0.05,0.0,0.0,0.27375946283375463,0,0.01458333333333334,1,0.041624513856088494,0.03121838539206636,On,0,0,Off,0.0028521290204678363,0.0,On,0.032136937310982064,0,On,0.18174226515830488,0,On,0.3233881032555845,0.2425410774416883,On,0,0,Off,Off,0.0,19.50000000000003,0,0.0,0.0,0.0,0,0,2144.1082488888887,0.0,Off,0.0,20.50000000000003,0.0,0.0,0.05,0.0,0.0,0.0,0,0.0,2198.5825134587913,Off,0.0,0.0,19.841031694870253,51.666666666666686,46.10666666666668,0.0,51.26381356602725,1.0486654464523926,2838.568420257188,0.0,19.841031694870253,49.24354431234323,51.26381356602725,48.23340968550123,12.43753247303448,20.934950926584257,0.0,2.8,269.57449947231,-484.0830843964863,-0.0,-12.971756199595177,757.1056240402035,0.0,3.0,0.020482637099178868,0.0,0.0005488639932679709,0.5364754466766815,197.99884266666666,9.523716028187971,0.2573834331761786,10.907340093830685,0.0038747883021678217,58.89913157599543,1.2173100708955102
2025-01-01 00:07:00,0.6317439486014278,0.28834279616708797,0.0,0.010529065810023797,0.004805713269451466,0.0,0.0349890663314499,0.0,0.5467548822699778,0.0,0.05,0.0,0.0,0.27375946283375463,0,0.01458333333333334,1,0.041624513856088494,0.03121838539206636,On,0,0,Off,0.0028521290204678363,0.0,On,0.032136937310982064,0,On,0.18174226515830488,0,On,0.3233881032555845,0.2425410774416883,On,0,0,Off,Off,0.0,19.50000000000003,0,0.0,0.0,0.0,0,0,2144.1082488888887,0.0,Off,0.0,20.50000000000003,0.0,0.0,0.05,0.0,0.0,0.0,0,0.0,2198.5825134587913,Off,0.0,0.0,19.561021417214306,51.666666666666686,46.10666666666668,0.0,51.20076494553449,1.0503711068305397,2838.5684202571883,0.0,19.561021417214306,48.842390493233026,51.20076494553449,47.663203267082295,12.43753247303448,20.94139528735212,0.0,2.8,269.01709374891993,-484.33338762761855,-0.0,-13.061967611094056,757.1056240402035,0.0,3.0,0.02048594818686961,0.0,0.0005524847110172321,0.5366522644607928,197.99884266666666,9.306824947429062,0.25731832425775875,10.910343376893229,0.0038753471199119253,58.82827744809476,1.217282986902297
2025-01-01 00:08:00,0.6317439486014278,0.28834279616708797,0.0,0.010529065810023797,0.004805713269451466,0.0,0.0349890663314499,0.0,0.5467548822699778,0.0,0.05,0.0,0.0,0.27375946283375463,0,0.01458333333333334,1,0.041624513856088494,0.03121838539206636,On,0,0,Off,0.0028521290204678363,0.0,On,0.032136937310982064,0,On,0.18174226515830488,0,On,0.3233881032555845,0.2425410774416883,On,0,0,Off,Off,0.0,19.50000000000003,0,0.0,0.0,0.0,0,0,2144.1082488888887,0.0,Off,0.0,20.50000000000003,0.0,0.0,0.05,0.0,0.0,0.0,0,0.0,2198.5825134587913,Off,0.0,0.0,19.28124943186367,51.666666666666686,46.10666666666668,0.0,51.137704791093874,1.052082638336713,2838.5684202571883,0.0,19.28124943186367,48.44127597121938,51.137704791093874,47.09306156128214,12.43753247303448,20.94753907113662,0.0,2.8,268.51480612453713,-484.57206402120994,-0.0,-13.147981555167153,757.1056240402035,0.0,3.0,0.020489104669537767,0.0,0.0005559345869867984,0.5368207806872618,197.99884266666666,9.129227660710661,0.25725794295292137,10.91381367879217,0.003875905277831258,58.759015843649486,1.2172571486541002
2025-01-01 00:09:00,0.6317439486014278,0.28834279616708797,0.0,0.010529065810023797,0.004805713269451466,0.0,0.0349890663314499,0.0,0.5467548822699778,0.0,0.05,0.0,0.0,0.27375946283375463,0,0.01458333333333334,1,0.041624513856088494,0.03121838539206636,On,0,0,Off,0.0028521290204678363,0.0,On,0.032136937310982064,0,On,0.18174226515830488,0,On,0.3233881032555845,0.2425410774416883,On,0,0,Off,Off,0.0,19.50000000000003,0,0.0,0.0,0.0,0,0,2144.1082488888887,0.0,Off,0.0,20.50000000000003,0.0,0.0,0.05,0.0,0.0,0.0,0,0.0,2198.5825134587913,Off,0.0,0.0,19.001703606401406,51.666666666666686,46.10666666666668,0.0,51.07463307527858,1.0538000719987908,2838.5684202571883,0.0,19.001703606401406,48.040200712859985,51.07463307527858,46.52298453165069,12.43753247303448,20.95339947248301,0.0,2.8,268.0318907407594,-484.7997749002999,-0.0,-13.230037341979148,757.1056240402035,0.0,3.0,0.02049211540484283,0.0,0.0005592235517806737,0.536981474610613,197.99884266666666,8.956078942834964,0.25720201430360634,10.917138771099356,0.0038764627904359656,58.69125672151676,1.2172324848183653
