occupants,plug_loads_other,plug_loads_tv,ceiling_fan,lighting_interior,cooking_range,hot_water_fixtures,Vacancy,Power Outage,No Space Heating,No Space Cooling
0.75,0.681,0.178,0.105,0.199,0.0,0.314,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0,0,0,0
1.0,0.596,0.019,0.316,0.0507,0.0,0.0809,0,0,0,0
1.0,0.596,0.019,0.316,0.0507,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0,0,0,0
1.0,0.631,0.0311,0.211,0.0999,0.0,0.293,0,0,0,0
1.0,0.631,0.0311,0.211,0.0999,0.0,0.0,0,0,0,0
1.0,0.74,0.0747,0.0,0.353,0.0,0.162,0,0,0,0
0.75,0.695,0.06,0.105,0.277,0.0,0.205,0,0,0,0
0.75,0.695,0.06,0.105,0.277,0.0,0.0809,0,0,0,0
0.75,0.695,0.06,0.105,0.277,0.0,0.183,0,0,0,0
0.75,0.739,0.0813,0.105,0.348,0.0,0.264,0,0,0,0
0.75,0.739,0.0813,0.105,0.348,0.0,0.162,0,0,0,0
0.75,0.68,0.0595,0.211,0.248,0.0,0.0,0,0,0,0
0.75,0.68,0.0595,0.211,0.248,0.0,0.123,0,0,0,0
0.75,0.69,0.0711,0.211,0.262,0.0,0.0,0,0,0,0
0.75,0.69,0.0711,0.211,0.262,0.0,0.4,0,0,0,0
0.75,0.69,0.0711,0.211,0.262,1.0,0.0,0,0,0,0
0.75,0.69,0.0711,0.211,0.262,0.0,0.243,0,0,0,0
0.75,0.69,0.0827,0.211,0.269,0.0,0.19,0,0,0,0
0.5,0.626,0.0493,0.316,0.159,0.0,0.0809,0,0,0,0
0.75,0.69,0.0827,0.211,0.269,0.0,0.162,0,0,0,0
0.5,0.69,0.0827,0.211,0.269,0.0,0.114,0,0,0,0
0.5,0.69,0.0917,0.211,0.262,0.0,0.0809,0,0,0,0
0.5,0.69,0.0917,0.211,0.262,0.0,0.0,0,0,0,0
0.5,0.69,0.0917,0.211,0.262,0.0,0.162,0,0,0,0
0.5,0.69,0.0917,0.211,0.262,0.0,0.0,0,0,0,0
0.5,0.69,0.101,0.211,0.253,0.0,0.0,0,0,0,0
0.5,0.69,0.101,0.211,0.253,0.0,0.0,0,0,0,0
0.5,0.626,0.0583,0.316,0.151,0.0,0.0809,0,0,0,0
0.5,0.626,0.0583,0.316,0.151,0.0,0.0809,0,0,0,0
0.5,0.626,0.0609,0.316,0.148,0.0,0.0,0,0,0,0
0.5,0.626,0.0609,0.316,0.148,0.0,0.0,0,0,0,0
0.5,0.626,0.0609,0.316,0.148,0.0,0.0809,0,0,0,0
0.5,0.626,0.0609,0.316,0.148,0.0,0.0809,0,0,0,0
0.75,0.69,0.119,0.211,0.244,0.0,0.0809,0,0,0,0
0.75,0.69,0.119,0.211,0.244,0.0,0.0,0,0,0,0
0.75,0.69,0.119,0.211,0.244,0.0,0.0809,0,0,0,0
0.75,0.69,0.119,0.211,0.244,0.0,0.0,0,0,0,0
0.75,0.69,0.125,0.211,0.249,0.0,0.324,0,0,0,0
0.75,0.69,0.125,0.211,0.249,0.0,0.0,0,0,0,0
