Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Other Electric Power (kW),HVAC Heating Electric Power (kW),Lighting Electric Power (kW),HVAC Cooling Electric Power (kW),Other Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Water Heating Gas Power (therms/hour),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C)
2025-01-01 00:00:00,0.20104581742722505,0.06316642583907225,0.041006568623819434,0.08704912029671198,0.10177884615384616,0.012217850976666911,0.0,0.00022166471101893782,0.0407849039128005,0.0,0.0,51.4315544641374,19.211434837136594,-0.04781301134595844
2025-01-01 01:00:00,0.2034386009911698,0.06254183497110219,0.04224669608754835,0.0862163324727519,0.10528846153846154,0.011933806979956385,0.0,5.5416177754734454e-05,0.042191279909793614,0.0,0.0,50.81552970966656,19.219772431353555,-0.051073145382176284
2025-01-01 02:00:00,0.19207696701336363,0.06191724410313215,0.03802756809656898,0.08538354464879185,0.09475961538461539,0.011933806979956385,0.0,5.5416177754734454e-05,0.03797215191881425,0.0,0.0,50.23348605422121,19.202499825844008,-0.053160194524692804
2025-01-01 03:00:00,0.19105481652492984,0.061292653235162094,0.038082984274323724,0.08455075682483176,0.09475961538461539,0.0117444443154827,0.0,0.00011083235550946891,0.03797215191881425,0.0,0.0,49.64554405309692,19.19739303716544,-0.05105106485625998
2025-01-01 04:00:00,0.2117604902394313,0.06285556236719204,0.043985569151069874,0.08371796900087171,0.10879807692307693,0.0117444443154827,0.007499999999999999,0.0003879132442831412,0.043597655906786735,0.0,0.0,49.08204603889538,19.17728943608963,-0.06322493898422342
2025-01-01 05:00:00,0.21361459434494628,0.06418041010179217,0.050466575264450614,0.08624902651273982,0.10528846153846154,0.014577106293744934,0.007499999999999999,0.0006649941330568135,0.042191279909793614,0.007610301221600186,0.0,48.42992901454557,19.197999590231657,-0.05355066219842074
2025-01-01 06:00:00,0.23126784166006598,0.06986273618043269,0.09144495362790973,0.09774178218956402,0.09125,0.03477605947050195,0.007499999999999999,0.0016070691548872994,0.03656577592182113,0.053272108551201305,0.0,51.45974838293807,19.18218206867839,-0.0635321491504459
2025-01-01 07:00:00,0.2675064612842856,0.0748450736067396,0.044740424086511396,0.10373534180947318,0.10528846153846154,0.04348265793635093,0.014999999999999998,0.002549144176717785,0.042191279909793614,0.0,0.0,50.94898546240081,19.21821685187778,-0.05708483726556821
2025-01-01 08:00:00,0.24059378095336123,0.0681660167070423,0.05306784771296066,0.08788190812067204,0.12634615384615383,0.011365718986535333,0.014999999999999998,0.002438311821208316,0.050629535891752335,0.0,0.0,50.29627117187752,19.241387617153386,-0.04496976363736914
2025-01-01 09:00:00,0.22247761603686325,0.0681660167070423,0.045869719194730846,0.08788190812067204,0.10879807692307693,0.01079763099311428,0.014999999999999998,0.002272063287944113,0.043597655906786735,0.0,0.0,49.67346572133422,19.21664033273135,-0.05026890327702779
2025-01-01 10:00:00,0.19299245457297404,0.06535392583907225,0.06803891663243708,0.08704912029671198,0.08774038461538461,0.010702949660877438,0.007499999999999999,0.002438311821208316,0.03515939992482801,0.030441204886400744,0.0,51.72940355806842,19.17981831056743,-0.05777422411853017
2025-01-01 11:00:00,0.15741553149605098,0.06316642583907225,0.026457536125600832,0.08704912029671198,0.05966346153846154,0.010702949660877438,0.0,0.002549144176717785,0.02390839194888305,0.0,0.0,51.90264057655601,19.164555710677153,-0.0626551996235038
2025-01-01 12:00:00,0.18023348078390022,0.06441560757501234,0.03467412739654062,0.0887146959446321,0.08072115384615385,0.01079763099311428,0.0,0.0023274794656988475,0.03234664793084177,0.0,0.0,51.316733612566445,19.244241588070686,-0.046268333108205856
2025-01-01 13:00:00,0.1524406017036877,0.06441560757501234,0.02320145470957672,0.0887146959446321,0.05264423076923077,0.011081674989824807,0.0,0.0021058147546799094,0.021095639954896807,0.0,0.0,50.68867664021931,19.201075813674198,-0.048316380301139834
2025-01-01 14:00:00,0.20014548384506195,0.0712266837490463,0.060456162775886606,0.11299021126823323,0.04913461538461539,0.03802065719221331,0.0,0.0027153927099819886,0.01968926395790369,0.038051506108000926,0.0,51.38838641041739,19.197052875932297,-0.056891407675075396
2025-01-01 15:00:00,0.1995496570627267,0.07065304856317625,0.07623092699663434,0.11220313778787545,0.04913461538461539,0.03821190389023588,0.0,0.003269554487529333,0.01968926395790369,0.053272108551201305,0.0,51.748813230034905,19.159521616134814,-0.059379631404773585
2025-01-01 16:00:00,0.19071723251355116,0.06566478931095245,0.041255179477848805,0.09038027159255226,0.08774038461538461,0.012596576305614279,0.0,0.006095779553020791,0.03515939992482801,0.0,0.0,51.58719958130603,19.199558905131788,-0.05846056105494159
2025-01-01 17:00:00,0.1951845597962335,0.06816315278283265,0.044081404543340266,0.0937114228883925,0.08774038461538461,0.013732752292456386,0.0,0.008922004618512247,0.03515939992482801,0.0,0.0,50.940518830569,19.17285355208397,-0.05749993641590916
2025-01-01 18:00:00,0.26164431898924645,0.07719156865270681,0.06634796126505074,0.1306964082410699,0.07370192307692308,0.0572459876712535,0.0,0.006372860441794462,0.029533895936855528,0.030441204886400744,0.0,50.97462676659406,19.195371729176745,-0.06173989102189565
2025-01-01 19:00:00,0.36035959872536255,0.08443140626980061,0.0376321563706663,0.17429339522668036,0.08423076923076923,0.09433543426791295,0.007499999999999999,0.0038791324428314126,0.03375302392783489,0.0,0.0,51.959209298403174,19.192028917228335,-0.051218906476751216
2025-01-01 20:00:00,0.42324298363455615,0.08842320291526413,0.0694452926294302,0.21644022385280726,0.09125,0.10055275978174892,0.014999999999999998,0.002438311821208316,0.03656577592182113,0.030441204886400744,0.0,51.640983295538625,19.21220429417892,-0.049663598119091885
2025-01-01 21:00:00,0.4926445898345583,0.09246954957312785,0.03480593130517485,0.27704614233707514,0.08423076923076923,0.11636767826671392,0.014999999999999998,0.0010529073773399547,0.03375302392783489,0.0,0.0,52.382314297393165,19.16506080236494,-0.06418803094204435
2025-01-01 22:00:00,0.3975322121390865,0.08381480870532039,0.0386925622296258,0.20162733755244128,0.09475961538461539,0.08614525920202985,0.014999999999999998,0.0007204103108115479,0.03797215191881425,0.0,0.0,51.7529103839177,19.17517314712584,-0.05694940431374367
