Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Water Heating Gas Power (therms/hour),Other Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),Gas Grill Gas Power (therms/hour),Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Outdoor (C),Net Sensible Heat Gain - Indoor (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3)
2025-01-01 10:00:00,0.19650206995758943,0.06535392583907225,0.0694452926294302,0.1965020699575894,0.06535392583907226,0.0694452926294302,0.010702949660877438,0.08704912029671198,0.09125,0.007499999999999999,0.030441204886400744,0.002438311821208316,0.03656577592182113,0.0,0.06316642583907225,0.0,0.002187500000000001,1.0,0.03331151295840272,0.024983634718802033,0.0,0.0,0.0022723519736842102,0.0,0.008430597687193227,0.0,0.0028272191779489518,0.0,0.05091038816036031,0.03818279112027022,0.002438311821208316,0.0,0.0,949.1179874074073,19.500000000000057,0.3468923759749702,0.0,1.0716372578048032,0.09125,0.43333333333333335,857.8679874074074,1979.6953555555556,703.3706666666666,0.0,48.69055434823564,51.66666666666668,46.10666666666668,0.0,51.72768804122309,0.0,0.0,703.3706666666666,76.07899116911818,51.305655202135206,51.74332198144533,51.07900484236904,12.43753247303448,0.0,20.500000000000057,0.0,0.0,0.007499999999999999,0.0,0.0,0.0,0.0,0.0,2870.2170174947846,19.18658278174401,-0.06434574515192804,0.85,379.4579796586861,-746.971658187836,0.0,0.0,94.18834278636422,370.5103957433447,0.0,0.031029241428757064,0.0,0.0,1.531379794579885,0.0,83.12330765275064,0.23546578148163583,9.362521145260839,0.0031768359098108623,14.04703652315327,1.2251069000975046
2025-01-01 11:00:00,0.16092514688066636,0.06316642583907225,0.02786391212259395,0.16092514688066634,0.06316642583907225,0.027863912122593953,0.010702949660877438,0.08704912029671198,0.06317307692307692,0.0,0.0,0.002549144176717785,0.025314767945876167,0.0,0.06316642583907225,0.0,0.0,1.0,0.03331151295840272,0.024983634718802033,0.0,0.0,0.0022723519736842102,0.0,0.008430597687193227,0.0,0.0028272191779489518,0.0,0.05091038816036031,0.03818279112027022,0.002549144176717785,0.0,0.0,657.0816835897435,19.500000000000057,0.24015626029036402,0.0,0.7419027169417869,0.06317307692307692,0.3,593.9086066666666,1979.6953555555556,0.0,0.0,49.63645672333671,51.66666666666668,46.10666666666668,0.0,51.900873756466254,0.0,0.0,0.0,77.55696363021362,51.947120809688535,51.97024433629968,51.900873756466254,12.43753247303448,0.0,20.500000000000057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2880.3222967198917,19.143439044880648,-0.06875210223859127,1.95,152.47349744899606,-663.7504996374307,0.0,0.0,94.18834278636422,267.31478990917725,0.0,0.029575685808075767,0.0,0.0,1.4596427618547985,0.0,64.95397071031915,0.23693993619519574,9.353592924486728,0.003189789574603764,6.316834869706283,1.2247028887600648
2025-01-01 12:00:00,0.17672386539928484,0.06441560757501234,0.0332677513995475,0.17672386539928486,0.06441560757501234,0.0332677513995475,0.01079763099311428,0.0887146959446321,0.07721153846153846,0.0,0.0,0.0023274794656988475,0.03094027193384865,0.0,0.06441560757501234,0.0,0.0,1.0,0.03497708860632285,0.02623281645474213,0.0,0.0,0.0023670333059210525,0.0,0.008430597687193227,0.0,0.0028272191779489518,0.0,0.05091038816036031,0.03818279112027022,0.0023274794656988475,0.0,0.0,803.0998354985754,19.500000000000057,0.2935243181326671,0.0,0.9067699873732951,0.07721153846153846,0.36666666666666664,725.8882970370371,1979.6953555555556,0.0,0.0,48.55589997963423,51.66666666666668,46.10666666666668,0.0,51.31490641128841,0.0,0.0,0.0,75.86859371817849,51.3348632231508,51.344841629082,51.31490641128841,12.43753247303448,0.0,20.500000000000057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2888.748230266025,19.246063170819575,-0.045815547544444314,3.05,335.41047117546645,-615.8461953735019,0.0,0.0,95.94859976652118,217.29933246515935,0.0,0.029246619212551714,0.0,0.0,1.4434024055891213,0.0,52.20823128387179,0.23530579936790877,9.396117324640041,0.0031896486726565912,-6.369909659323688,1.2236589558554065
2025-01-01 13:00:00,0.1524406017036877,0.06441560757501234,0.02320145470957672,0.1524406017036877,0.06441560757501234,0.023201454709576717,0.011081674989824807,0.0887146959446321,0.05264423076923077,0.0,0.0,0.0021058147546799094,0.021095639954896807,0.0,0.06441560757501234,0.0,0.0,1.0,0.03497708860632285,0.02623281645474213,0.0,0.0,0.002651077302631579,0.0,0.008430597687193227,0.0,0.0028272191779489518,0.0,0.05091038816036031,0.03818279112027022,0.0021058147546799094,0.0,0.0,547.5680696581196,19.500000000000057,0.20013021690863667,0.0,0.6182522641181557,0.05264423076923077,0.25,494.9238388888889,1979.6953555555556,0.0,0.0,47.73985847075344,51.66666666666668,46.10666666666668,0.0,50.68669914484001,0.0,0.0,0.0,74.59352886055224,50.7344097855209,50.75826510586135,50.68669914484001,12.43753247303448,0.0,20.500000000000057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2896.7772971769873,19.184051882164116,-0.05190075779305043,4.45,165.87073408210182,-528.2578723449493,0.0,0.0,96.2326437632317,215.42648370563418,0.0,0.02768242353349916,0.0,0.0,1.366204976732537,0.0,50.32789300569983,0.2352985235598792,9.351824733655816,0.0031787506419650737,-9.443845724070941,1.2233514981654097
2025-01-01 14:00:00,0.20014548384506195,0.0712266837490463,0.060456162775886606,0.20014548384506195,0.0712266837490463,0.060456162775886606,0.03802065719221331,0.11299021126823323,0.04913461538461539,0.0,0.038051506108000926,0.0027153927099819886,0.01968926395790369,0.0,0.0712266837490463,0.0,0.0,1.0,0.03497708860632285,0.02623281645474213,0.0,0.0,0.002840439967105263,0.0,0.03518021722510804,0.0,0.018021299602838128,0.0,0.05999182305907226,0.04499386729430418,0.0027153927099819886,0.0,0.0,511.0635316809117,19.500000000000057,0.18678820244806088,0.0,0.5770354465102786,0.04913461538461539,0.23333333333333334,461.9289162962963,1979.6953555555556,879.2133333333333,0.0,46.58835899163444,51.66666666666668,46.10666666666668,0.0,51.38643801354677,0.3880357610065175,1046.5394455696048,879.2133333333333,72.79431092442881,49.95026793069682,51.38648281268419,49.23213809013443,12.43753247303448,0.0,20.500000000000057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2898.1974153772967,19.194654391634632,-0.056812041487753775,4.7,249.4928032326639,-505.97462183984686,0.0,0.0,198.51223864728928,192.38550842706945,0.78335,0.027025955676573406,0.0,0.0,1.333806453094909,51.700797800977774,45.89165474430988,0.2354123709424696,9.35839335163253,0.003183979686350708,20.027968037032277,1.2226889026244678
2025-01-01 15:00:00,0.1995496570627267,0.07065304856317625,0.07623092699663432,0.1995496570627267,0.07065304856317625,0.07623092699663432,0.03821190389023588,0.11220313778787545,0.04913461538461539,0.0,0.053272108551201305,0.003269554487529333,0.01968926395790369,0.0,0.07065304856317625,0.0,0.0,1.0,0.03414430078236278,0.025608225586772077,0.0,0.0,0.0033138466282894735,0.0,0.034898057261946405,0.0,0.01799907303697375,0.0,0.06005976396853893,0.045044822976404185,0.003269554487529333,0.0,0.0,511.0635316809117,19.500000000000057,0.18678820244806088,0.0,0.5770354465102786,0.04913461538461539,0.23333333333333334,461.9289162962963,1979.6953555555556,1230.8986666666667,0.0,47.066138473736046,51.66666666666668,46.10666666666668,0.0,51.74664050196341,0.34489319573225136,941.898564793016,1230.8986666666667,73.54084136521257,50.188135868745015,51.74664050196341,49.40888355213583,12.43753247303448,0.0,20.500000000000057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2895.441321670657,19.1499324054275,-0.06437355014797194,4.15,209.48308831115477,-530.3292598108532,0.0,0.0,193.49958179053587,127.60535522104782,0.7165,0.027335296889081928,0.0,0.0,1.3490733065742004,47.288723590222226,35.249234650560346,0.23760506744822454,9.36154341899895,0.0032048276918432515,9.135241467305546,1.2228605629823373
2025-01-01 16:00:00,0.19071723251355116,0.06566478931095245,0.041255179477848805,0.19071723251355116,0.06566478931095245,0.041255179477848805,0.012596576305614279,0.09038027159255226,0.08774038461538461,0.0,0.0,0.006095779553020791,0.03515939992482801,0.0,0.06566478931095245,0.0,0.0,1.0,0.036642664254242986,0.02748199819068223,0.0,0.0,0.004165978618421052,0.0,0.008430597687193227,0.0,0.0028272191779489518,0.0,0.05091038816036031,0.03818279112027022,0.006095779553020791,0.0,0.0,912.6134494301994,19.500000000000057,0.33355036151439443,0.0,1.0304204401969261,0.08774038461538461,0.4166666666666667,824.8730648148147,1979.6953555555556,0.0,0.0,46.618983736719805,51.66666666666668,46.10666666666668,0.0,51.58503303958982,0.0,0.0,0.0,72.8421620886247,49.94970977824313,51.58503303958982,49.1320481475698,12.43753247303448,0.0,20.500000000000057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2888.0961430340762,19.190984262483774,-0.06348900665136406,3.05,423.94495441715503,-608.6325515812565,0.0,0.0,99.41312072694132,45.579051390453095,0.0,0.028904871155072835,0.0,0.0,1.426536183729922,0.0,20.55093584127093,0.23561522285386863,9.35886755648554,0.003185902432800933,-54.32518951946749,1.222702974154302
2025-01-01 17:00:00,0.1951845597962335,0.06816315278283265,0.044081404543340266,0.1951845597962335,0.06816315278283265,0.04408140454334026,0.013732752292456386,0.0937114228883925,0.08774038461538461,0.0,0.0,0.008922004618512247,0.03515939992482801,0.0,0.06816315278283265,0.0,0.0,1.0,0.03997381555008325,0.02998036166256243,0.0,0.0,0.005302154605263158,0.0,0.008430597687193227,0.0,0.0028272191779489518,0.0,0.05091038816036031,0.03818279112027022,0.008922004618512247,0.0,0.0,912.6134494301994,19.500000000000057,0.33355036151439443,0.0,1.0304204401969261,0.08774038461538461,0.4166666666666667,824.8730648148147,1979.6953555555556,0.0,0.0,45.795520796001696,51.66666666666668,46.10666666666668,0.0,50.93811485749719,0.0,0.0,0.0,71.55550124375264,49.37399315000968,50.93811485749719,48.59193229626593,12.43753247303448,0.0,20.500000000000057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2878.4525305541406,19.157300209324706,-0.06323645447819691,1.95,349.7897929946682,-679.2872076834979,0.0,0.0,103.88044800962368,2.202565377471963,0.0,0.03027261775531704,0.0,0.0,1.4940383014509868,0.0,12.58310323834302,0.23002049984672515,9.248468891633808,0.0031049818477126615,-69.91128439428705,1.222328217024666
2025-01-01 18:00:00,0.2686635497584772,0.07719156865270681,0.06916071325903698,0.2686635497584772,0.07719156865270681,0.06916071325903698,0.0572459876712535,0.1306964082410699,0.08072115384615385,0.0,0.030441204886400744,0.006372860441794462,0.03234664793084177,0.0,0.07719156865270681,0.0,0.0,1.0,0.041639391198003396,0.03122954339850254,0.0,0.0,0.006059605263157894,0.0,0.0511863824080956,0.0,0.02777431670412744,0.0,0.061282700338939046,0.045962025254204265,0.006372860441794462,0.0,0.0,839.6043734757834,19.500000000000057,0.3068663325932429,0.0,0.947986804981172,0.08072115384615385,0.38333333333333336,758.8832196296297,1979.6953555555556,703.3706666666666,0.0,46.00733693563102,51.66666666666668,46.10666666666668,0.0,50.972065899237585,0.15388115087408133,418.3022474989233,703.3706666666666,71.88646396192347,49.522972950026464,50.972065899237585,48.79842647542091,12.43753247303448,0.0,20.500000000000057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2870.362743479037,19.181074541771565,-0.05755668211192517,1.15,361.131167421795,-708.6008852156981,0.0,0.0,218.8535011340199,0.0,0.53335,0.030054920656955635,0.0,0.0,1.483294341160022,35.20089424542222,11.274178027689793,0.22525398817148626,9.188927281916623,0.003046387231274084,-34.9119049450092,1.2216575384882873
2025-01-01 19:00:00,0.36035959872536255,0.08443140626980061,0.0376321563706663,0.36035959872536255,0.08443140626980061,0.0376321563706663,0.09433543426791295,0.17429339522668036,0.08423076923076923,0.007499999999999999,0.0,0.0038791324428314126,0.03375302392783489,0.0,0.08224390626980062,0.0,0.002187500000000001,1.0,0.03997381555008325,0.02998036166256243,0.0,0.0,0.006438330592105263,0.0,0.08789710367580769,0.0,0.06463485353361283,0.0,0.06968472614298427,0.052263544607238185,0.0038791324428314126,0.0,0.0,876.1089114529914,19.500000000000057,0.3202083470538187,0.0,0.989203622589049,0.08423076923076923,0.4,791.8781422222222,1979.6953555555556,0.0,0.0,47.43463489374968,51.66666666666668,46.10666666666668,0.0,51.95657309240241,0.0,0.0,0.0,74.11661702148386,50.49389187935476,51.95657309240241,49.76255127283094,12.43753247303448,0.0,20.500000000000057,0.0,0.0,0.007499999999999999,0.0,0.0,0.0,0.0,0.0,2855.761108384041,19.190921411895705,-0.05409897224164292,-0.25000000000000006,423.75601514297415,-794.0303162212147,0.0,0.0,329.75051288680663,0.0,1.0,0.03104303792876327,0.0,0.0,1.5320606904178944,65.99961422222222,11.926907024390808,0.22329886271797347,9.165541439135117,0.0030216712270852318,-17.560343171892896,1.2216345396265744
2025-01-01 20:00:00,0.41271413748071,0.08842320291526413,0.06522616463845082,0.41271413748071,0.08842320291526415,0.06522616463845084,0.10055275978174892,0.21644022385280726,0.08072115384615385,0.014999999999999998,0.030441204886400744,0.002438311821208316,0.03234664793084177,0.0,0.08404820291526413,0.0,0.004375000000000002,1.0,0.03914102772612319,0.029355770794592385,0.0,0.0,0.006627693256578947,0.0,0.09392506652516999,0.0,0.1043759532991217,0.0,0.07292324282756235,0.05469243212067175,0.002438311821208316,0.0,0.0,839.6043734757834,19.500000000000057,0.3068663325932429,0.0,0.947986804981172,0.08072115384615385,0.38333333333333336,758.8832196296297,1979.6953555555556,703.3706666666666,0.0,47.03032227413404,51.66666666666668,46.10666666666668,0.0,51.63864627501457,0.11638639492185573,313.66136672233444,703.3706666666666,73.48487855333444,50.23323155100955,51.64008979838726,49.52908066563437,12.43753247303448,0.0,20.500000000000057,0.0,0.0,0.014999999999999998,0.0,0.0,0.0,0.0,0.0,2852.6910110646363,19.220749439905603,-0.03971037327307473,-0.55,432.12902607750146,-814.7496240657723,0.0,0.0,396.598861490849,0.0,1.2835,0.0313044422428386,0.0,0.0,1.5449617239707154,84.71050485422221,10.67541517664141,0.22190607626647957,9.164176196586372,0.003008377219496454,7.526724958227839,1.2215195672384744
2025-01-01 21:00:00,0.4961542052191737,0.09246954957312785,0.03621230730216796,0.4961542052191737,0.09246954957312785,0.03621230730216797,0.11636767826671392,0.27704614233707514,0.08774038461538461,0.014999999999999998,0.0,0.0010529073773399547,0.03515939992482801,0.0,0.08809454957312784,0.0,0.004375000000000002,1.0,0.038308239902163116,0.02873117992662233,0.0,0.0,0.006154286595394737,0.0,0.11021339167131917,0.0,0.15958674290623798,0.0,0.07915115952867405,0.05936336964650552,0.0010529073773399547,0.0,0.0,912.6134494301994,19.500000000000057,0.33355036151439443,0.0,1.0304204401969261,0.08774038461538461,0.4166666666666667,824.8730648148147,1979.6953555555556,0.0,0.0,50.241843253300964,51.66666666666668,46.10666666666668,0.0,52.380030533413446,0.0,0.0,0.0,78.50288008328275,52.40740487972804,52.42109205288535,52.380030533413446,12.43753247303448,0.0,20.500000000000057,0.0,0.0,0.014999999999999998,0.0,0.0,0.0,0.0,0.0,2856.0723179993583,19.204223838428327,-0.06348472863899642,-0.3,634.4299816893514,-807.1835319688289,0.0,0.0,519.8724678812264,0.0,2.0,0.031476267179756455,0.0,0.0,1.5534417648768108,131.99922844444444,9.127596346754604,0.2250583474101971,9.201299617687475,0.0030479909625565488,50.69920560039195,1.2215599056036635
2025-01-01 22:00:00,0.40104182752370193,0.08381480870532039,0.04009893822661892,0.40104182752370193,0.08381480870532039,0.04009893822661892,0.08614525920202985,0.20162733755244128,0.09826923076923078,0.014999999999999998,0.0,0.0007204103108115479,0.03937852791580738,0.0,0.07943980870532039,0.0,0.004375000000000002,1.0,0.036642664254242986,0.02748199819068223,0.0,0.0,0.005302154605263158,0.0,0.0808431045967667,0.0,0.09570759261201404,0.0,0.06927708068618424,0.051957810514638166,0.0007204103108115479,0.0,0.0,1022.1270633618234,19.500000000000057,0.37357640489612176,0.0,1.1540708930205572,0.09826923076923078,0.4666666666666667,923.8578325925926,1979.6953555555556,0.0,0.0,49.34141701532978,51.66666666666668,46.10666666666668,0.0,51.750953924698244,0.0,0.0,0.0,77.09596408645278,51.78694120512704,51.80493484534145,51.750953924698244,12.43753247303448,0.0,20.500000000000057,0.0,0.0,0.014999999999999998,0.0,0.0,0.0,0.0,0.0,2836.501890707789,19.178546909774333,-0.05377372488897881,-1.95,509.946310886228,-939.1102797158482,0.0,0.0,414.92242955088267,0.0,2.0,0.03352278839396939,0.0,0.0,1.6544433070453624,131.99922844444444,12.007097689370248,0.22924724886230957,9.248605363942563,0.0031001496345912766,40.44613570076989,1.2216284049245743
2025-01-01 23:00:00,0.2865285320277113,0.07395797923907617,0.04679832114505612,0.2865285320277112,0.07395797923907617,0.04679832114505611,0.03501735195764252,0.12069387237776105,0.11581730769230769,0.014999999999999998,0.0,0.0003879132442831412,0.04641040790077298,0.0,0.06958297923907616,0.0,0.004375000000000002,1.0,0.03414430078236278,0.025608225586772077,0.0,0.0,0.004450022615131579,0.0,0.03056732934251094,0.0,0.02791656672565946,0.0,0.0586330048697388,0.043974753652304084,0.0003879132442831412,0.0,0.0,1204.6497532478631,19.500000000000057,0.44028647719900066,0.0,1.3601549810599425,0.11581730769230769,0.55,1088.8324455555555,1979.6953555555556,0.0,0.0,48.405251758059904,51.66666666666668,46.10666666666668,0.0,51.14517204924257,0.0,0.0,0.0,75.6332058719686,51.17816688070523,51.194664296436564,51.14517204924257,12.43753247303448,0.0,20.500000000000057,0.0,0.0,0.014999999999999998,0.0,0.0,0.0,0.0,0.0,2823.5795712406825,19.188528477129527,-0.06194081378564746,-3.05,490.03101951308724,-1011.8014108713604,0.0,0.0,283.6061424389663,0.0,2.0,0.0342625669937325,0.0,0.0,1.6909534487045101,131.99922844444444,13.576534697618154,0.23186739254098396,9.295426397361075,0.003137566658002242,32.16558667567636,1.2215593345020048
