Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Mode,HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Outdoor (C),Net Sensible Heat Gain - Indoor (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3)
2025-01-01 00:00:00,0.21638608433874518,0.12194453160239922,0.0,0.003606434738979086,0.002032408860039987,0.0,0.024734636984316216,0.0,0.17165144735442897,0.0,0.020000000000000004,0.0,0.0,0.11611119826906588,0.0,0.005833333333333337,1,0.03964239414865571,0.029731795611491772,On,0.0,0,Off,0.004654961622807018,0.0,On,0.0200796753615092,0,On,0.016836516329007727,0,On,0.11517253687676553,0.08637940265757411,On,Off,0.0,19.222222222222257,0.0,0.0,0.0,0.0,0,0.0,1106.9295866666666,Off,0.0,20.222222222222257,0.0,0.0,0.020000000000000004,0.0,0.0,0.0,0,0.0,628.882246826161,Off,0.0,0.0,19.810564626334553,51.666666666666686,46.10666666666668,0.0,50.846179794548,0.060491090009942926,161.97837469302695,0.0,19.810564626334553,47.97082747784891,50.846179794548,46.53315131949936,12.43753247303448,19.91385880017228,0.0,2.8,-69.1323988268233,-406.73465423540995,-0.0,-3.080510391588928,320.32323520181603,0.0,2.0,0.018236671701124994,0.0,0.0001381201628587969,0.34192604547890937,131.99922844444444,20.35953059835959,0.22275368340915197,9.64400253685714,0.0031541254985537077,58.22598916171231,1.218522315634486
2025-01-01 00:01:00,0.21638608433874518,0.12194453160239922,0.0,0.003606434738979086,0.002032408860039987,0.0,0.024734636984316216,0.0,0.17165144735442897,0.0,0.020000000000000004,0.0,0.0,0.11611119826906588,0.0,0.005833333333333337,1,0.03964239414865571,0.029731795611491772,On,0.0,0,Off,0.004654961622807018,0.0,On,0.0200796753615092,0,On,0.016836516329007727,0,On,0.11517253687676553,0.08637940265757411,On,Off,0.0,19.222222222222257,0.0,0.0,0.0,0.0,0,0.0,1106.9295866666666,Off,0.0,20.222222222222257,0.0,0.0,0.020000000000000004,0.0,0.0,0.0,0,0.0,628.882246826161,Off,0.0,0.0,19.793159664467055,51.666666666666686,46.10666666666668,0.0,50.83937192397105,0.060501813858532844,161.97837469302695,0.0,19.793159664467055,47.94531492322516,50.83937192397105,46.49828642285222,12.43753247303448,19.913613586011827,0.0,2.8,-72.92118435788126,-406.726236050147,-0.0,-3.0765613163142445,320.32323520181603,0.0,2.0,0.018236555557420032,0.0,0.00013794507557623228,0.3419206261271897,131.99922844444444,16.558377806764014,0.2234361440156272,9.66829296889093,0.0031545281006902896,58.20321133200285,1.22208250304048
2025-01-01 00:02:00,0.21638608433874518,0.12194453160239922,0.0,0.003606434738979086,0.002032408860039987,0.0,0.024734636984316216,0.0,0.17165144735442897,0.0,0.020000000000000004,0.0,0.0,0.11611119826906588,0.0,0.005833333333333337,1,0.03964239414865571,0.029731795611491772,On,0.0,0,Off,0.004654961622807018,0.0,On,0.0200796753615092,0,On,0.016836516329007727,0,On,0.11517253687676553,0.08637940265757411,On,Off,0.0,19.222222222222257,0.0,0.0,0.0,0.0,0,0.0,1106.9295866666666,Off,0.0,20.222222222222257,0.0,0.0,0.020000000000000004,0.0,0.0,0.0,0,0.0,628.882246826161,Off,0.0,0.0,19.775967448182655,51.666666666666686,46.10666666666668,0.0,50.83256369982465,0.06051254206728412,161.97837469302695,0.0,19.775967448182655,47.919804811241995,50.83256369982465,46.46342536695067,12.43753247303448,19.913068635170724,0.0,2.8,-76.72955337211982,-406.7075281718457,-0.0,-3.0677851696261462,320.32323520181603,0.0,2.0,0.018236297444998238,0.0,0.00013755595600143004,0.3419085821552774,131.99922844444444,12.72252476753596,0.2234719713646765,9.668045870083985,0.003154929372922931,58.18141666263351,1.2220844798535804
2025-01-01 00:03:00,0.21638608433874518,0.12194453160239922,0.0,0.003606434738979086,0.002032408860039987,0.0,0.024734636984316216,0.0,0.17165144735442897,0.0,0.020000000000000004,0.0,0.0,0.11611119826906588,0.0,0.005833333333333337,1,0.03964239414865571,0.029731795611491772,On,0.0,0,Off,0.004654961622807018,0.0,On,0.0200796753615092,0,On,0.016836516329007727,0,On,0.11517253687676553,0.08637940265757411,On,Off,0.0,19.222222222222257,0.0,0.0,0.0,0.0,0,0.0,1106.9295866666666,Off,0.0,20.222222222222257,0.0,0.0,0.020000000000000004,0.0,0.0,0.0,0,0.0,628.882246826161,Off,0.0,0.0,19.758979082990578,51.666666666666686,46.10666666666668,0.0,50.82575509092759,0.06052327468797364,161.97837469302695,0.0,19.758979082990578,47.89429711204235,50.82575509092759,46.428568122599735,12.43753247303448,19.91223654788327,0.0,2.8,-80.53893964100831,-406.6789637052011,-0.0,-3.054385019998681,320.32323520181603,0.0,2.0,0.018235903329975205,0.0,0.00013696176819609607,0.34189019139034577,131.99922844444444,8.871173882375446,0.22351176837544176,9.668313127674134,0.0031553304942470526,58.160499683053295,1.2220876541611678
2025-01-01 00:04:00,0.21638608433874518,0.12194453160239922,0.0,0.003606434738979086,0.002032408860039987,0.0,0.024734636984316216,0.0,0.17165144735442897,0.0,0.020000000000000004,0.0,0.0,0.11611119826906588,0.0,0.005833333333333337,1,0.03964239414865571,0.029731795611491772,On,0.0,0,Off,0.004654961622807018,0.0,On,0.0200796753615092,0,On,0.016836516329007727,0,On,0.11517253687676553,0.08637940265757411,On,Off,0.0,19.222222222222257,0.0,0.0,0.0,0.0,0,0.0,1106.9295866666666,Off,0.0,20.222222222222257,0.0,0.0,0.020000000000000004,0.0,0.0,0.0,0,0.0,628.882246826161,Off,0.0,0.0,19.74218574172042,51.666666666666686,46.10666666666668,0.0,50.81894606742092,0.060534011770364785,161.97837469302695,0.0,19.74218574172042,47.86879179701744,50.81894606742092,46.3937146618157,12.43753247303448,19.911129830010342,0.0,2.8,-82.22258982371687,-406.64097275909984,-0.0,-3.036562482447039,320.32323520181603,0.0,2.0,0.018235379132915463,0.0,0.00013617139402480335,0.34186572928237435,131.99922844444444,7.131710216013943,0.22355536434744966,9.66843410217363,0.0031557314703212994,58.14042370984989,1.2220919738280063
2025-01-01 00:05:00,0.21638608433874518,0.12194453160239922,0.0,0.003606434738979086,0.002032408860039987,0.0,0.024734636984316216,0.0,0.17165144735442897,0.0,0.020000000000000004,0.0,0.0,0.11611119826906588,0.0,0.005833333333333337,1,0.03964239414865571,0.029731795611491772,On,0.0,0,Off,0.004654961622807018,0.0,On,0.0200796753615092,0,On,0.016836516329007727,0,On,0.11517253687676553,0.08637940265757411,On,Off,0.0,19.222222222222257,0.0,0.0,0.0,0.0,0,0.0,1106.9295866666666,Off,0.0,20.222222222222257,0.0,0.0,0.020000000000000004,0.0,0.0,0.0,0,0.0,628.882246826161,Off,0.0,0.0,19.72552554923965,51.666666666666686,46.10666666666668,0.0,50.81213660075784,0.06054475336221967,161.97837469302695,0.0,19.72552554923965,47.84328883879728,50.81213660075784,46.358864957817,12.43753247303448,19.90983631619588,0.0,2.8,-82.54749992566701,-406.5965713384608,-0.0,-3.01573227471904,320.32323520181603,0.0,2.0,0.018234766453727326,0.0,0.00013524750967635083,0.34183713624591544,131.99922844444444,6.741568485696792,0.22360154455184542,9.668455480178666,0.0031561323065688947,58.12092426866913,1.2220970725933895
2025-01-01 00:06:00,0.21638608433874518,0.12194453160239922,0.0,0.003606434738979086,0.002032408860039987,0.0,0.024734636984316216,0.0,0.17165144735442897,0.0,0.020000000000000004,0.0,0.0,0.11611119826906588,0.0,0.005833333333333337,1,0.03964239414865571,0.029731795611491772,On,0.0,0,Off,0.004654961622807018,0.0,On,0.0200796753615092,0,On,0.016836516329007727,0,On,0.11517253687676553,0.08637940265757411,On,Off,0.0,19.222222222222257,0.0,0.0,0.0,0.0,0,0.0,1106.9295866666666,Off,0.0,20.222222222222257,0.0,0.0,0.020000000000000004,0.0,0.0,0.0,0,0.0,628.882246826161,Off,0.0,0.0,19.708958762227894,51.666666666666686,46.10666666666668,0.0,50.80532667158839,0.06055549949685136,161.97837469302695,0.0,19.708958762227894,47.817788218695554,50.80532667158839,46.32401899224914,12.43753247303448,19.908412422866284,0.0,2.8,-82.65272120056414,-406.5476966997816,-0.0,-2.9928030924336295,320.32323520181603,0.0,2.0,0.018234092011904113,0.0,0.0001342303680575133,0.341805658532251,131.99922844444444,6.564543389835077,0.22364952879462896,9.667740343264352,0.0031565330067101346,58.101831445391674,1.2221027152086388
2025-01-01 00:07:00,0.21638608433874518,0.12194453160239922,0.0,0.003606434738979086,0.002032408860039987,0.0,0.024734636984316216,0.0,0.17165144735442897,0.0,0.020000000000000004,0.0,0.0,0.11611119826906588,0.0,0.005833333333333337,1,0.03964239414865571,0.029731795611491772,On,0.0,0,Off,0.004654961622807018,0.0,On,0.0200796753615092,0,On,0.016836516329007727,0,On,0.11517253687676553,0.08637940265757411,On,Off,0.0,19.222222222222257,0.0,0.0,0.0,0.0,0,0.0,1106.9295866666666,Off,0.0,20.222222222222257,0.0,0.0,0.020000000000000004,0.0,0.0,0.0,0,0.0,628.882246826161,Off,0.0,0.0,19.692476082170913,51.666666666666686,46.10666666666668,0.0,50.7985162664698,0.06056625019829198,161.97837469302692,0.0,19.692476082170913,47.79228992360359,50.7985162664698,46.28917675217049,12.43753247303448,19.906871340810913,0.0,2.8,-82.67661421730077,-406.49480221610867,-0.0,-2.967987513257563,320.32323520181603,0.0,2.0,0.018233362053292172,0.0,0.00013312935516972502,0.34177158702554106,131.99922844444444,6.462940310249454,0.22369913556778523,9.667629610755679,0.003156933573371212,58.083105850897844,1.2221088466789072
2025-01-01 00:08:00,0.21638608433874518,0.12194453160239922,0.0,0.003606434738979086,0.002032408860039987,0.0,0.024734636984316216,0.0,0.17165144735442897,0.0,0.020000000000000004,0.0,0.0,0.11611119826906588,0.0,0.005833333333333337,1,0.03964239414865571,0.029731795611491772,On,0.0,0,Off,0.004654961622807018,0.0,On,0.0200796753615092,0,On,0.016836516329007727,0,On,0.11517253687676553,0.08637940265757411,On,Off,0.0,19.222222222222257,0.0,0.0,0.0,0.0,0,0.0,1106.9295866666666,Off,0.0,20.222222222222257,0.0,0.0,0.020000000000000004,0.0,0.0,0.0,0,0.0,628.882246826161,Off,0.0,0.0,19.67607209144117,51.666666666666686,46.10666666666668,0.0,50.791705373341436,0.06057700548842322,161.97837469302695,0.0,19.67607209144117,47.76679394171768,50.791705373341436,46.25433822590581,12.43753247303448,19.90522075103999,0.0,2.8,-82.68781997237164,-406.43815212169227,-0.0,-2.9414093852245493,320.32323520181603,0.0,2.0,0.018232580214035336,0.0,0.00013194992221686333,0.34173509082706804,131.99922844444444,6.368506332729144,0.22375025963913003,9.667460373143015,0.0031573340089249237,58.064724712991925,1.22211543498573
2025-01-01 00:09:00,0.21638608433874518,0.12194453160239922,0.0,0.003606434738979086,0.002032408860039987,0.0,0.024734636984316216,0.0,0.17165144735442897,0.0,0.020000000000000004,0.0,0.0,0.11611119826906588,0.0,0.005833333333333337,1,0.03964239414865571,0.029731795611491772,On,0.0,0,Off,0.004654961622807018,0.0,On,0.0200796753615092,0,On,0.016836516329007727,0,On,0.11517253687676553,0.08637940265757411,On,Off,0.0,19.222222222222257,0.0,0.0,0.0,0.0,0,0.0,1106.9295866666666,Off,0.0,20.222222222222257,0.0,0.0,0.020000000000000004,0.0,0.0,0.0,0,0.0,628.882246826161,Off,0.0,0.0,19.659743351771937,51.666666666666686,46.10666666666668,0.0,50.78489398094793,0.06058776538788384,161.97837469302695,0.0,19.659743351771937,47.741300261994446,50.78489398094793,46.21950340251771,12.43753247303448,19.90346552499282,0.0,2.8,-82.70467488285317,-406.37791421659523,-0.0,-2.913147314308856,320.32323520181603,0.0,2.0,0.018231748799483534,0.0,0.00013069551319676577,0.3416962769231726,131.99922844444444,6.263151446234923,0.22380283467884468,9.6672352230833,0.003157734315597683,58.0466737343517,1.2221224598271818
2025-01-01 00:10:00,0.21638608433874518,0.12194453160239922,0.0,0.003606434738979086,0.002032408860039987,0.0,0.024734636984316216,0.0,0.17165144735442897,0.0,0.020000000000000004,0.0,0.0,0.11611119826906588,0.0,0.005833333333333337,1,0.03964239414865571,0.029731795611491772,On,0.0,0,Off,0.004654961622807018,0.0,On,0.0200796753615092,0,On,0.016836516329007727,0,On,0.11517253687676553,0.08637940265757411,On,Off,0.0,19.222222222222257,0.0,0.0,0.0,0.0,0,0.0,1106.9295866666666,Off,0.0,20.222222222222257,0.0,0.0,0.020000000000000004,0.0,0.0,0.0,0,0.0,628.882246826161,Off,0.0,0.0,19.643487044044633,51.666666666666686,46.10666666666668,0.0,50.778082078544976,0.060598529916532536,161.97837469302695,0.0,19.643487044044633,47.715808873873016,50.778082078544976,46.184672271537046,12.43753247303448,19.901609655046084,0.0,2.8,-82.72200527239835,-406.3142261346027,-0.0,-2.883265752767922,320.32323520181603,0.0,2.0,0.01823086969858446,0.0,0.00012936894369947464,0.3416552328579205,131.99922844444444,6.152251413156225,0.2238568065152513,9.666956285946547,0.0031581344955240913,58.028941259394664,1.22212990456742
2025-01-01 00:11:00,0.21638608433874518,0.12194453160239922,0.0,0.003606434738979086,0.002032408860039987,0.0,0.024734636984316216,0.0,0.17165144735442897,0.0,0.020000000000000004,0.0,0.0,0.11611119826906588,0.0,0.005833333333333337,1,0.03964239414865571,0.029731795611491772,On,0.0,0,Off,0.004654961622807018,0.0,On,0.0200796753615092,0,On,0.016836516329007727,0,On,0.11517253687676553,0.08637940265757411,On,Off,0.0,19.222222222222257,0.0,0.0,0.0,0.0,0,0.0,1106.9295866666666,Off,0.0,20.222222222222257,0.0,0.0,0.020000000000000004,0.0,0.0,0.0,0,0.0,628.882246826161,Off,0.0,0.0,19.627300345360425,51.666666666666686,46.10666666666668,0.0,50.77126965580731,0.06060929909359201,161.97837469302695,0.0,19.627300345360425,47.690319767188186,50.77126965580731,46.149844822878634,12.43753247303448,19.899657139695428,0.0,2.8,-82.73284566335622,-406.2472257212949,-0.0,-2.851829251873999,320.32323520181603,0.0,2.0,0.018229944803178147,0.0,0.00012797303355720284,0.3416120463081393,131.99922844444444,6.042974107996656,0.22391212086017426,9.666625690220325,0.0031585345507639403,58.01151559451549,1.222137752545201
2025-01-01 00:12:00,0.21638608433874518,0.12194453160239922,0.0,0.003606434738979086,0.002032408860039987,0.0,0.024734636984316216,0.0,0.17165144735442897,0.0,0.020000000000000004,0.0,0.0,0.11611119826906588,0.0,0.005833333333333337,1,0.03964239414865571,0.029731795611491772,On,0.0,0,Off,0.004654961622807018,0.0,On,0.0200796753615092,0,On,0.016836516329007727,0,On,0.11517253687676553,0.08637940265757411,On,Off,0.0,19.222222222222257,0.0,0.0,0.0,0.0,0,0.0,1106.9295866666666,Off,0.0,20.222222222222257,0.0,0.0,0.020000000000000004,0.0,0.0,0.0,0,0.0,628.882246826161,Off,0.0,0.0,19.61118038187027,51.666666666666686,46.10666666666668,0.0,50.76445670282927,0.06062007293764692,161.97837469302692,0.0,19.61118038187027,47.66483293217091,50.76445670282927,46.11502104684173,12.43753247303448,19.897612049821415,0.0,2.8,-82.73476453518771,-406.1770533031478,-0.0,-2.81890352752122,320.32323520181603,0.0,2.0,0.018228976039403533,0.0,0.00012651065451061558,0.3415668065548403,131.99922844444444,5.937957093665288,0.22396872238497495,9.6655793029309,0.003158934483301949,57.99438480611928,1.222145986797406
2025-01-01 00:13:00,3.7162412932276343,0.12194453160239922,0.0,0.06193735488712724,0.002032408860039987,0.0,0.024734636984316216,3.499855208888889,0.17165144735442897,0.0,0.020000000000000004,0.0,0.0,0.11611119826906588,0.0,0.005833333333333337,1,0.03964239414865571,0.029731795611491772,On,0.0,0,Off,0.004654961622807018,0.0,On,0.0200796753615092,0,On,0.016836516329007727,0,On,0.11517253687676553,0.08637940265757411,On,Off,0.0,19.222222222222257,0.0,0.0,0.0,0.0,0,0.0,1106.9295866666666,Off,0.0,20.222222222222257,0.0,0.0,0.020000000000000004,0.0,0.0,0.0,0,0.0,628.882246826161,Lower On,3499.855208888889,1.0,19.76296896224912,51.666666666666686,46.10666666666668,0.0,50.757643210132365,0.060630851466630845,161.97837469302695,3499.855208888889,19.76296896224912,47.639348359455454,50.757643210132365,46.080200934117,12.43753247303448,19.895478365232297,0.0,2.8,-82.72815926538891,-406.1038460742582,-0.0,-2.784552827323337,320.32323520181603,0.0,2.0,0.018227965290284594,0.0,0.0001249846136057832,0.341519600872868,131.99922844444444,5.837004434376587,0.22402655698557,9.665151953061773,0.003159334295046199,57.977537215974834,1.2221545907406144
