occupants,plug_loads_other,plug_loads_tv,ceiling_fan,lighting_interior,hot_water_clothes_washer,clothes_washer,clothes_dryer,cooking_range,hot_water_fixtures,Vacancy,Power Outage,No Space Heating,No Space Cooling
1.0,0.622,0.0477,0.253,0.0789,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.622,0.0477,0.253,0.0789,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.622,0.0333,0.253,0.0645,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.622,0.0281,0.253,0.0592,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.601,0.0236,0.314,0.0556,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.594,0.022,0.337,0.0543,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.594,0.0186,0.337,0.0507,0.0,0.0,0.0,0.0,0.0736,0,0,0,0
1.0,0.594,0.0173,0.337,0.0493,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.594,0.0173,0.337,0.0493,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.594,0.0173,0.337,0.0493,0.0,0.0,0.0,0.0,0.147,0,0,0,0
1.0,0.594,0.0166,0.337,0.0493,0.0,0.0,0.0,0.0,0.397,0,0,0,0
1.0,0.594,0.0163,0.337,0.0493,0.0,0.0,0.0,0.0,0.156,0,0,0,0
1.0,0.594,0.0163,0.337,0.0493,0.0,0.0,0.0,0.0,0.0736,0,0,0,0
1.0,0.594,0.0163,0.337,0.0493,0.0,0.0,0.0,0.0,0.0736,0,0,0,0
0.853,0.573,0.016,0.399,0.0493,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.8,0.566,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.8,0.566,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.8,0.566,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.653,0.566,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.6,0.566,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.6,0.566,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.6,0.566,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.6,0.566,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.6,0.566,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.6,0.592,0.0245,0.359,0.0939,0.0,0.0,0.0,0.0,0.0736,0,0,0,0
