Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Basement Lighting Electric Power (kW),Basement Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Attic (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Net Sensible Heat Gain - Attic (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W),Infiltration Flow Rate - Attic (m^3/s),Infiltration Heat Gain - Attic (W),Radiation Heat Gain - Attic (W)
2025-01-01 00:00:00,3.5946123810604806,0.24743839481604507,0.0,3.5946123810604806,0.24743839481604507,0.0,0.030915950597795294,0.0,0.35743009164787076,3.2062663388148147,0.0,0.0,0.24743839481604507,0.0,1.0,0.0,0.0,0.0,0.0,0.0661799100099244,0.04963493250744329,0.0,0.0,0.004263514254385964,0.0,0.013326218171704667,0.0,0.013326218171704667,0.0,0.027512231893143883,0.0,0.26373794974480247,0.19780346230860182,0.0,0.0,3206.2663388148144,21.111111111111143,0.36666666666666664,0.0,3.2062663388148147,0.0,0.36666666666666664,3206.2663388148144,8744.362742222222,0.0,0.0,32.611642557599446,51.66666666666668,46.10666666666668,0.0,50.258956417000554,0.0,0.0,0.0,32.611642557599446,48.75431815210292,50.258956417000554,48.00199901965411,12.43753247303448,20.769191286172354,-0.07150295907793466,0.7337669433961176,0.9445997996410095,2.8,9.236100170605994,1755.9887050426687,448.01457370617464,77.03967085002483,-1398.5572250392593,0.0,0.0,699.882456874641,0.0,5.0,0.059712349142899475,0.0,0.0,1.5454800799876174,329.99807111111113,-110.34959784456491,0.24186346416289328,10.540466604155057,0.003601951307761934,25.07401666291723,1.2181390554223908,0.0,0.0,51.688147212732765,0.07723835284234763,187.79183322229645,-110.75216237227161
2025-01-01 01:00:00,3.70725579882383,0.23784970657474033,0.0,3.70725579882383,0.23784970657474036,0.0,0.023817094871742602,0.0,0.3314329861002357,3.352005717851852,0.0,0.0,0.23784970657474033,0.0,1.0,0.0,0.0,0.0,0.0,0.06452541225967628,0.04839405919475721,0.0,0.0,0.003943750685307016,0.0,0.009936672093217795,0.0,0.009936672093217795,0.0,0.0143000440005818,0.0,0.2526075298399776,0.18945564737998313,0.0,0.0,3352.005717851852,21.111111111111143,0.38333333333333336,0.0,3.352005717851852,0.0,0.38333333333333336,3352.005717851852,8744.362742222222,0.0,0.0,31.859610965259716,51.66666666666668,46.10666666666668,0.0,49.903479541143795,0.03842392744942895,100.22610106573688,0.0,31.859610965259716,48.17250194768981,49.903479541143795,47.307013150962824,12.43753247303448,20.83357134215773,-0.05730431162211804,2.5437514478070784,2.2733027905491485,2.5,9.236100170605994,1881.6739348740186,-1228.5211103375602,-64.294366375941,-1355.792397747039,0.0,0.0,667.565624994291,0.0,5.0,0.05672919355576188,0.0,0.0,1.4682697943163636,329.99807111111113,-111.70386665471464,0.24195706949789977,10.585997627621332,0.003617529017204105,36.39692918872526,1.217920068150346,0.0,0.0,44.057949120030905,0.05608968163867436,27.988475036596412,-92.28284141253742
2025-01-01 02:00:00,4.7222552536590054,0.23605231226681303,0.0,4.7222552536590054,0.236052312266813,0.0,0.022614658134402287,1.4582730037037037,0.326580011080159,2.914787580740741,0.0,0.0,0.23605231226681303,0.0,1.0,0.0,0.0,0.0,0.0,0.06287091450942818,0.04715318588207112,0.0,0.0,0.003943750685307016,0.0,0.009335453724547636,0.0,0.009335453724547636,0.0,0.01184359472440824,0.0,0.2518655018463226,0.1888991263847419,0.0,0.0,2914.7875807407404,21.111111111111143,0.3333333333333333,0.0,2.914787580740741,0.0,0.3333333333333333,2914.7875807407404,8744.362742222222,1458.2730037037038,0.4166666666666667,32.99473321219632,51.66666666666668,46.10666666666668,0.0,50.539436220456125,0.3545380624485826,953.2373742665193,1458.2730037037038,32.99473321219632,49.10152182965614,50.54029271747683,48.38170813723546,12.43753247303448,20.819256134560934,-0.05645211547513321,1.696109666726443,2.623681142883614,1.6500000000000001,9.236100170605994,1527.4136480067484,-1615.759863506578,-139.024200769329,-1362.0288379768308,0.0,0.0,661.5621551964299,0.0,5.0,0.05427041976405274,0.0,0.0,1.4046316027056425,329.99807111111113,-103.94973380544326,0.24396080916658447,10.608852076393442,0.003644495421821667,52.436781350450275,1.217959496871903,0.0,0.0,50.39541832248087,0.03796066276974807,-48.09048343772402,-90.933717331605
2025-01-01 03:00:00,3.6936121356601093,0.23091579198743822,0.0,3.6936121356601093,0.23091579198743822,0.0,0.02240148242168299,0.0,0.31920493538657446,3.352005717851852,0.0,0.0,0.23091579198743822,0.0,1.0,0.0,0.0,0.0,0.0,0.061216416759180055,0.04591231256938503,0.0,0.0,0.003730574972587719,0.0,0.009335453724547636,0.0,0.009335453724547636,0.0,0.011317212736656763,0.0,0.24667130589073766,0.1850034794180532,0.0,0.0,3352.005717851852,21.111111111111143,0.38333333333333336,0.0,3.352005717851852,0.0,0.38333333333333336,3352.005717851852,8744.362742222222,0.0,0.0,34.124288107765516,51.66666666666668,46.10666666666668,0.0,51.534559501873105,0.07326748950317814,200.45220213147377,0.0,34.124288107765516,50.082903941995056,51.534559501873105,49.35707616205604,12.43753247303448,20.782386769597853,-0.06976653006003594,1.589821640454086,2.5081626377681108,1.6500000000000001,9.236100170605994,1809.3228341899119,-847.7945115546305,-141.55520663143383,-1398.1515478662006,0.0,0.0,625.7101648381281,0.0,4.56625,0.05585579574040283,0.0,0.0,1.4456644380556039,301.3707384422222,-99.8403570634971,0.24611772600068862,10.61859054524014,0.003668470788655687,-0.26578080517135827,1.2180947840139482,0.0,0.0,48.90295929574215,0.047672748330873156,-45.8013623030891,-95.75384432834473
2025-01-01 04:00:00,3.8308608504076784,0.22466622971758093,0.0,3.8308608504076784,0.2246662297175809,0.0,0.02240148242168299,0.0,0.310714271097106,3.497745096888889,0.0,0.0,0.22466622971758093,0.0,1.0,0.0,0.0,0.0,0.0,0.05956191900893194,0.04467143925669895,0.0,0.0,0.003730574972587719,0.0,0.009335453724547636,0.0,0.009335453724547636,0.0,0.011159298140331321,0.0,0.23999305394784273,0.179994790460882,0.0,0.0,3497.745096888889,21.111111111111143,0.4,0.0,3.497745096888889,0.0,0.4,3497.745096888889,8744.362742222222,0.0,0.0,33.24630918126906,51.66666666666668,46.10666666666668,0.0,51.14672404826349,0.0,0.0,0.0,33.24630918126906,49.364443019825764,51.14672404826349,48.4733025056069,12.43753247303448,20.842023083735068,-0.05944588088078948,0.6396976386626847,2.498381483772461,0.55,9.236100170605994,1719.8364727400808,-2670.7449433127376,-191.83452984802264,-1533.0242670439618,0.0,0.0,551.6873639624399,0.0,3.5662499999999997,0.057458321728538604,0.0,0.0,1.4871411514637352,235.37112422,-97.02270168950871,0.24375221861331686,10.61868937237155,0.003648111214560165,-27.623930397273273,1.2172912017751094,0.0,0.0,58.574571384895286,0.04691651240350949,-96.48939990531782,-95.34512994270482
2025-01-01 05:00:00,3.6855478227960794,0.22466622971758093,0.0,3.685547822796079,0.2246662297175809,0.0,0.022827833847121583,0.0,0.310714271097106,3.352005717851852,0.0,0.0,0.22466622971758093,0.0,1.0,0.0,0.0,0.0,0.0,0.05956191900893194,0.04467143925669895,0.0,0.0,0.004156926398026315,0.0,0.009335453724547636,0.0,0.009335453724547636,0.0,0.011159298140331321,0.0,0.23999305394784273,0.179994790460882,0.0,0.0,3352.005717851852,21.111111111111143,0.38333333333333336,0.0,3.352005717851852,0.0,0.38333333333333336,3352.005717851852,8744.362742222222,0.0,0.0,32.92576236906182,51.66666666666668,46.10666666666668,0.0,50.82793691767003,0.0,0.0,0.0,32.92576236906182,49.08574779457554,50.82793691767003,48.21465323302831,12.43753247303448,20.8376523508502,-0.05573423068498193,-0.4232361563326042,1.8088895659069815,-0.25000000000000006,9.236100170605994,1503.1450445901023,-1197.167364327028,-204.85623216658948,-1599.8210613128429,0.0,0.0,514.7414338345452,0.0,3.0,0.05760858649163565,0.0,0.0,1.4910303167942562,197.99884266666666,-93.37990221308125,0.2429953485061332,10.601137629868374,0.0036375608477167715,-45.438330469178126,1.2167061375236403,0.0,0.0,61.66869102505263,0.04020979526974689,-99.47258883776138,-105.3836433288281
2025-01-01 06:00:00,4.004013674152442,0.23279268929468572,0.0,4.004013674152442,0.23279268929468575,0.0,0.0348738681888082,0.0,0.32565533003770725,3.6434844759259257,0.0,0.0,0.23279268929468572,0.0,1.0,0.0,0.0,0.0,0.0,0.06287091450942818,0.04715318588207112,0.0,0.0,0.004689865679824561,0.0,0.015092001254491819,0.0,0.015092001254491819,0.0,0.015265077644792844,0.0,0.24751933788348623,0.18563950341261462,0.0,0.0,3643.484475925926,21.111111111111143,0.4166666666666667,0.0,3.6434844759259257,0.0,0.4166666666666667,3643.484475925926,8744.362742222222,0.0,0.0,31.77287431147484,51.66666666666668,46.10666666666668,0.0,50.40254950367882,0.037699566001509664,100.22610106573688,0.0,31.77287431147484,48.08148454375869,50.40254950367882,46.92095206379862,12.43753247303448,20.834531903785184,-0.06882753239957928,0.34332208806115366,1.578747289527825,0.3,9.236100170605994,1782.5321211626506,-1712.8478836834836,-179.52177995391045,-1547.907488144809,0.0,0.0,512.5743545724492,0.0,2.5662499999999997,0.057357260798371966,0.0,0.0,1.4845254839061954,169.37150999777776,-96.92232600573045,0.24008114831880242,10.551351916920147,0.003592834137115366,-95.65008780893758,1.2167521121090314,0.0,0.0,57.59572303199954,0.04534075076833765,-75.46502969088107,-104.0567502630294
2025-01-01 07:00:00,5.122068403645059,0.23662598690850092,0.0,5.122068403645058,0.23662598690850092,0.0,0.03709153017569149,0.8166328820740741,0.33338075739529316,3.934963234,0.0,0.0,0.23662598690850092,0.0,1.0,0.0,0.0,0.0,0.0,0.0661799100099244,0.04963493250744329,0.0,0.0,0.004370102110745614,0.0,0.016360714032472936,0.0,0.016360714032472936,0.0,0.017879441517291848,0.0,0.2493214058680769,0.18699105440105762,0.0,0.0,3934.963234,21.111111111111143,0.45,0.0,3.934963234,0.0,0.45,3934.963234,8744.362742222222,816.6328820740741,0.23333333333333334,31.653304945641835,51.66666666666668,46.10666666666668,0.0,50.02076277075858,0.19265895663064347,501.13050532868436,816.6328820740741,31.653304945641835,47.9561177794711,50.02076277075858,46.92379528382737,12.43753247303448,20.832547662711782,-0.05856171434003995,-0.49276760661071733,1.355068452421421,-0.55,9.236100170605994,1880.8250966201356,-2162.8947939197114,-226.06661413687956,-1657.425280040346,0.0,0.0,485.0190176046637,4.445661352629203,2.0,0.058779060484433786,0.0,0.0,1.5213246238509766,131.99922844444444,-94.73922814418205,0.23625303401794526,10.487968511663565,0.003534975671764233,-85.75457274723615,1.2168023887147466,0.0,0.0,63.63982682306607,0.047545383479264916,-121.99904940849781,-104.06756472838174
2025-01-01 08:00:00,4.143310256090799,0.2470892081423276,0.0,4.143310256090799,0.2470892081423276,0.0,0.054715495072801934,0.2333236805925926,0.3575259835365157,3.497745096888889,0.0,0.0,0.2470892081423276,0.0,1.0,0.0,0.0,0.0,0.0,0.06783440776017251,0.05087580582012936,0.0,0.0,0.0033042235471491222,0.0,0.025705635762826407,0.0,0.025705635762826407,0.0,0.028073706013412126,0.0,0.26161786976293105,0.19621340232219822,0.0,0.0,3497.745096888889,21.111111111111143,0.4,0.0,3.497745096888889,0.0,0.4,3497.745096888889,8744.362742222222,233.3236805925926,0.06666666666666667,35.06476679148827,51.66666666666668,46.10666666666668,0.0,51.6100841547038,0.07340559932282917,200.45220213147377,233.3236805925926,35.06476679148827,50.919281032148405,51.6100841547038,50.573879470870715,12.43753247303448,20.80384413142655,-0.06769678421752048,-1.3571701284933275,0.8202741658851614,-1.4,9.236100170605994,1512.6262926191798,-2178.6792777312317,-256.85899033655517,-1777.429918837415,0.0,0.0,525.9274561703569,274.03660930961723,2.0,0.06054702812410647,0.0,0.0,1.5670833121021785,131.99922844444444,-34.06732222487294,0.234507957836611,10.442098780956643,0.0035007798845280978,-28.095824132240637,1.2175180290365348,0.0,0.0,68.76989240922235,0.05169214409604505,-151.88836900171992,-104.97062133483523
2025-01-01 09:00:00,4.787142334972554,0.2470892081423276,0.0,4.787142334972554,0.2470892081423276,0.0,0.05417064799270233,0.5833092014814816,0.3604386305354072,3.789223854962963,0.0,0.0,0.2470892081423276,0.0,1.0,0.0,0.0,0.0,0.0,0.06783440776017251,0.05087580582012936,0.0,0.0,0.002664696408991228,0.0,0.02575297579185555,0.0,0.02575297579185555,0.0,0.03098635301230363,0.0,0.26161786976293105,0.19621340232219822,0.0,0.0,3789.223854962963,21.111111111111143,0.43333333333333335,0.0,3.789223854962963,0.0,0.43333333333333335,3789.223854962963,8744.362742222222,583.3092014814815,0.16666666666666666,33.496189067910244,51.66666666666668,46.10666666666668,0.0,51.219733599467936,0.21070952890429054,570.0359498113786,583.3092014814815,33.496189067910244,49.566497640490226,51.219733599467936,48.73987966100139,12.43753247303448,20.826222371688807,-0.05872217664578479,-1.0219877701667872,1.0114105745882092,-0.85,9.236100170605994,1938.6440681449926,-1291.912726510767,-215.0971131539622,-1708.0774087444265,0.0,0.0,528.2952560891487,797.3633538419488,2.0,0.059666352775852145,0.0,0.0,1.5442895981183926,131.99922844444444,87.04713682990023,0.23441163760932282,10.458030598944545,0.0035024792047261707,36.073829314482445,1.2180349364696927,0.0,0.0,63.998720861736345,0.05040791013813804,-125.68612652387964,-89.41098663008255
