Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),Water Heating Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3)
2025-01-01 00:00:00,0.22436327495645442,0.14991994126150804,0.15212666666666672,0.22436327495645442,0.14991994126150804,0.15212666666666672,0.016512698418766854,0.20785057653768757,0.0,0.0,0.15212666666666672,0.0,0.14991994126150804,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03506475048252919,0.02629856286189688,0.0,0.0,0.003999287280701754,0.0,0.0125134111380651,0.0,0.007957321522343457,0.0,0.16482850453281492,0.12362137839961115,0.0,0.0,2675.035873777778,20.000000000000057,0.38,0.0,4.458393122962963,0.0,0.6333333333333333,2675.035873777778,4223.740853333334,0.0,0.0,42.60432631010214,51.66666666666668,46.10666666666668,0.0,48.84662056954687,0.0,0.0,0.0,66.56925985953458,47.854950580881294,48.84662056954687,47.359115586548505,12.43753247303448,19.7349588085486,-0.04136091793718268,2.8,9.236100170605994,1095.8077087104457,-1990.438840232201,0.0,0.0,410.82412230582406,0.0,3.0,0.09017559838630954,0.0,0.0,0.8540134335759814,197.99884266666666,0.3865528590449762,0.2178608884544243,9.459198038586047,0.003040918819111373,-39.33802159864499,1.222853705693011
2025-01-01 01:00:00,0.22318670964833856,0.1492624771899606,0.14412000000000003,0.22318670964833856,0.1492624771899606,0.14412000000000003,0.01621275187271422,0.20697395777562433,0.0,0.0,0.14412000000000003,0.0,0.1492624771899606,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034188131720465954,0.025641098790349457,0.0,0.0,0.003699340734649122,0.0,0.0125134111380651,0.0,0.007957321522343457,0.0,0.16482850453281492,0.12362137839961115,0.0,0.0,2534.244512,20.000000000000057,0.36,0.0,4.223740853333334,0.0,0.6,2534.244512,4223.740853333334,0.0,0.0,41.99417812729227,51.66666666666668,46.10666666666668,0.0,48.40646929763043,0.0,0.0,0.0,65.61590332389417,47.45931754648447,48.40646929763043,46.98574167091149,12.43753247303448,19.741000535178372,-0.04535946349783533,2.5,9.236100170605994,1050.1965761483566,-1890.760681526655,0.0,0.0,409.6475569977082,0.0,3.0,0.08419204167334272,0.0,0.0,0.797345799483373,197.99884266666666,-2.9348113226967234,0.217281522156611,9.454216504840302,0.003033735561458539,-20.59603905184976,1.222893197294358
2025-01-01 02:00:00,0.22231009088627532,0.14860501311841318,0.14812333333333336,0.22231009088627532,0.14860501311841318,0.14812333333333338,0.01621275187271422,0.2060973390135611,0.0,0.0,0.14812333333333336,0.0,0.14860501311841318,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03331151295840273,0.024983634718802036,0.0,0.0,0.003699340734649122,0.0,0.0125134111380651,0.0,0.007957321522343457,0.0,0.16482850453281492,0.12362137839961115,0.0,0.0,2604.640192888889,20.000000000000057,0.37,0.0,4.341066988148149,0.0,0.6166666666666667,2604.640192888889,4223.740853333334,0.0,0.0,41.4091820895269,51.66666666666668,46.10666666666668,0.0,47.97291497405983,0.0,0.0,0.0,64.70184701488579,47.069120533553345,47.97291497405983,46.61722331330011,12.43753247303448,19.735896925446962,-0.0403127452172902,1.6500000000000001,9.236100170605994,1139.4340086507761,-1871.3186666375411,0.0,0.0,408.77093823564496,0.0,3.0,0.07900114705562107,0.0,0.0,0.7481851194863265,197.99884266666666,-2.6584558362167807,0.2172675553463817,9.45075078145719,0.0030326536155370126,7.303509924969782,1.222915145743316
2025-01-01 03:00:00,0.221233507760177,0.14794754904686577,0.19017817277466761,0.221233507760177,0.14794754904686577,0.19017817277466764,0.016012787508679134,0.20522072025149787,0.0,0.038051506108000926,0.15212666666666672,0.0,0.14794754904686577,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03243489419633949,0.024326170647254612,0.0,0.0,0.003499376370614035,0.0,0.0125134111380651,0.0,0.007957321522343457,0.0,0.16482850453281492,0.12362137839961115,0.0,0.0,2675.035873777778,20.000000000000057,0.38,0.0,4.458393122962963,0.0,0.6333333333333333,2675.035873777778,4223.740853333334,879.2133333333333,0.0,41.296415201511266,51.66666666666668,46.10666666666668,0.0,47.738890639732205,0.0,0.0,879.2133333333333,64.52564875236133,46.947513522528475,47.738890639732205,46.55182496392661,12.43753247303448,19.72728990628552,-0.04441906503778667,1.6500000000000001,9.236100170605994,1139.0930595641012,-1941.1797228720486,0.0,0.0,407.6943551095467,0.0,3.0,0.0820993337311307,0.0,0.0,0.7775266829243245,197.99884266666666,-2.4574464511744694,0.21744428232718455,9.447681648336449,0.0030334362514453004,-28.903780643959212,1.2229505577514612
2025-01-01 04:00:00,0.22035688899811376,0.14729008497531834,0.16013333333333338,0.22035688899811376,0.14729008497531834,0.16013333333333338,0.016012787508679134,0.20434410148943463,0.0,0.0,0.16013333333333338,0.0,0.14729008497531834,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03155827543427626,0.023668706575707184,0.0,0.0,0.003499376370614035,0.0,0.0125134111380651,0.0,0.007957321522343457,0.0,0.16482850453281492,0.12362137839961115,0.0,0.0,2815.8272355555555,20.000000000000057,0.4,0.0,4.693045392592594,0.0,0.6666666666666666,2815.8272355555555,4223.740853333334,0.0,0.0,48.17453304740971,51.66666666666668,46.10666666666668,0.0,51.509591542220505,0.0,0.0,0.0,75.27270788657766,51.52526222478698,51.53309756607022,51.509591542220505,12.43753247303448,19.689806525146434,-0.0430483093157419,0.55,9.236100170605994,1106.0474029717561,-2116.9059740534926,0.0,0.0,406.8177363474834,0.0,3.0,0.08416037655698397,0.0,0.0,0.7970459130924862,197.99884266666666,0.3084051222097024,0.2172006138490138,9.416874195792621,0.0030245678215009455,9.323788436002419,1.222539687436091
2025-01-01 05:00:00,0.22075681772618394,0.14729008497531834,0.1641366666666667,0.22075681772618394,0.14729008497531834,0.1641366666666667,0.01641271623674931,0.20434410148943463,0.0,0.0,0.1641366666666667,0.0,0.14729008497531834,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03155827543427626,0.023668706575707184,0.0,0.0,0.0038993050986842106,0.0,0.0125134111380651,0.0,0.007957321522343457,0.0,0.16482850453281492,0.12362137839961115,0.0,0.0,2886.2229164444448,20.000000000000057,0.41,0.0,4.810371527407408,0.0,0.6833333333333333,2886.2229164444448,4223.740853333334,0.0,0.0,47.42943197485409,51.66666666666668,46.10666666666668,0.0,51.033504770367955,0.0,0.0,0.0,74.10848746070951,51.07921142888497,51.10206475814348,51.033504770367955,12.43753247303448,19.735107171895855,-0.04206952157542313,-0.25000000000000006,9.236100170605994,1083.848109888468,-2211.2545009216988,0.0,0.0,407.21766507555355,0.0,3.0,0.08403090552510463,0.0,0.0,0.795819749890217,197.99884266666666,1.6620292901684037,0.21728016647428103,9.44570621384084,0.003035565480497725,21.566914358995174,1.2217290537657344
2025-01-01 06:00:00,0.28273513306231685,0.1598783149742496,0.20179180732960114,0.2827351330623169,0.1598783149742496,0.20179180732960117,0.03925528466059323,0.24347984840172368,0.0,0.045661807329601116,0.15613000000000005,0.0,0.1598783149742496,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03331151295840273,0.024983634718802036,0.013843612204290178,0.0,0.004399216008771929,0.0,0.0348560686518213,0.0,0.01646514956510061,0.0,0.17985957367393016,0.13489468025544757,0.0,0.0,2745.431554666667,20.000000000000057,0.38999999999999996,0.0,4.575719257777778,0.0,0.65,2745.431554666667,4223.740853333334,1055.056,0.0,47.09210779807851,51.66666666666668,46.10666666666668,0.0,51.316501372847966,0.32844093933478274,873.812793026668,1055.056,73.58141843449768,50.807123465377565,51.33719561859219,50.53174026589815,12.43753247303448,19.71346391400331,-0.04818986417354475,0.3,9.236100170605994,1069.641786065834,-2139.6105595352965,0.0,0.0,463.1345324813188,0.0,3.0,0.08387534560699803,0.0,0.0,0.7943465103202405,197.99884266666666,0.6862584531450754,0.21720716662897568,9.430145160538526,0.00303049487908593,-28.934466036930676,1.221823118894777
2025-01-01 07:00:00,0.7955869072026293,0.23659760118793322,0.2246227109944017,0.7955869072026293,0.2365976011879332,0.22462271099440173,0.07897667890955916,0.7166102282930701,0.0,0.06849271099440167,0.15613000000000005,0.0,0.23659760118793322,0.0,1.0,0.0,0.0,0.0,0.0,0.38484509574012016,0.054837456148233515,0.03506475048252919,0.02629856286189688,0.055374448817160714,0.0,0.004099269462719299,0.0,0.07487740944683985,0.0,0.0340438236828562,0.0,0.2072821095704038,0.1554615821778028,0.0,0.0,2745.431554666667,20.000000000000057,0.38999999999999996,0.0,4.575719257777778,0.0,0.65,2745.431554666667,4223.740853333334,1582.5839999999998,0.0,46.25245306859555,51.66666666666668,46.10666666666668,0.0,51.820826719977326,0.5951376382518302,1630.2450915422319,1582.5839999999998,72.26945791968055,50.24052696127777,51.820826719977326,49.450377081928,12.43753247303448,19.7272298502451,-0.03963361825360933,-0.55,9.236100170605994,1135.5563555037877,-2300.8025984223295,0.0,0.0,689.6473428193246,2.0086609956169474,3.0,0.08607444375763643,0.0,0.0,0.8151732017534566,197.99884266666666,1.280056440125961,0.21774986146752812,9.447879506525737,0.0030406723879519305,135.6866602594957,1.2217580692997445
2025-01-01 08:00:00,0.7081220955625755,0.22821999711386662,0.21340544188453467,0.7081220955625755,0.22821999711386662,0.21340544188453467,0.08616260778314841,0.6219594877794271,0.0,0.053272108551201305,0.16013333333333338,0.0,0.22821999711386662,0.0,1.0,0.0,0.0,0.0,0.0,0.28863382180509006,0.04112809211117514,0.03594136924459241,0.0269560269334443,0.041530836612870534,0.0,0.0030994476425438597,0.0,0.08306316014060457,0.0,0.042338956024544426,0.0,0.21351450409232964,0.16013587806924717,0.0,0.0,2815.8272355555555,20.000000000000057,0.4,0.0,4.693045392592594,0.0,0.6666666666666666,2815.8272355555555,4223.740853333334,1230.8986666666667,0.0,47.00441435234108,51.66666666666668,46.10666666666668,0.0,51.53093119627537,0.37741731383783905,1019.9578297890009,1230.8986666666667,73.44439742553294,50.7626262864389,51.53093119627537,50.378473831520665,12.43753247303448,19.73718585608626,-0.043143720235347335,-1.4,9.236100170605994,1045.1491807878185,-2486.5477162107186,0.0,0.0,674.103428407747,168.52473657206207,3.0,0.08899766983863147,0.0,0.0,0.8428577903475308,197.99884266666666,41.76623303523442,0.22017961687880896,9.494807246022905,0.0030750408030297913,173.35887467909416,1.2222657510421233
2025-01-01 09:00:00,0.38934621023659255,0.18797177246461041,0.14412000000000003,0.38934621023659255,0.1879717724646104,0.14412000000000003,0.08860857541430443,0.3007376348222881,0.0,0.0,0.14412000000000003,0.0,0.18797177246461041,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03594136924459241,0.0269560269334443,0.0,0.0,0.0024995545504385964,0.0,0.08610902086386583,0.0,0.050108604869474126,0.0,0.21468766070822157,0.16101574553116613,0.0,0.0,2534.244512,20.000000000000057,0.36,0.0,4.223740853333334,0.0,0.6,2534.244512,4223.740853333334,0.0,0.0,45.032257598830356,51.66666666666668,46.10666666666668,0.0,51.33626588634215,0.20681578693923022,561.9551831990959,0.0,70.36290249817243,49.500010828328556,51.33626588634215,48.581883299321774,12.43753247303448,19.777333984417886,-0.04547136174278314,-0.85,9.236100170605994,847.6198984558482,-2390.8925160325716,0.0,0.0,572.3169166536837,544.4557600344339,3.0,0.08770220338613653,0.0,0.0,0.8305889973150948,197.99884266666666,131.95098583473612,0.2220797702152161,9.553999497300214,0.0031079431655350784,163.56536429604202,1.2226867902463314
