Metric,Value
Total Electric Energy (kWh),357.73118936726866
Total Gas Energy (therms),86.42095498945767
Average Electric Power (kW),0.4968488741212065
Peak Electric Power (kW),7.876739768165373
Other Electric Energy (kWh),310.88556889066115
HVAC Heating Electric Energy (kWh),0.0
Lighting Electric Energy (kWh),46.84562047660754
HVAC Heating Gas Energy (therms),72.98877333333334
Water Heating Gas Energy (therms),13.432181656124328
Average Temperature - Indoor (C),19.677699483176898
Unmet Heating Load (C-hours),39.69321242323573
Unmet Cooling Load (C-hours),0.0
Total Hot Water Unmet Demand (kWh),0.0
