Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),Water Heating Gas Power (therms/hour),Other Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Dishwasher Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Garage Lighting Electric Power (kW),Garage Lighting Reactive Power (kVAR),Garage Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Spa Pump Electric Power (kW),Spa Pump Reactive Power (kVAR),Spa Pump Mode,Spa Heater Gas Power (therms/hour),Spa Heater Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Garage (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Net Sensible Heat Gain - Garage (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W),Infiltration Flow Rate - Garage (m^3/s),Infiltration Heat Gain - Garage (W),Radiation Heat Gain - Garage (W)
2025-01-01 07:20:00,0.8479576138800069,0.46915388112657924,0.005618720487209079,0.014132626898000114,0.007819231352109653,9.364534145348466e-05,0.07743945087937312,0.7705181630006338,0.0,0.0,0.005618720487209079,0.0,0.0,0.46915388112657924,0,1,0,0,Off,0,0,Off,0,0,Off,0.04614264815455537,0.03460698611591652,On,0.0,0,Off,0.004657652823464912,0.0,On,0.0020457489408372736,0.0,On,0.07073604911507093,0,On,0.0660836752899305,0,On,0.5793958600142172,0.43454689501066274,On,0.07889597954193078,0,On,0.005618720487209079,On,Off,0.0,17.77777777777783,0.0,0.0,0.0,0.0,0,0.0,14822.657586666666,Off,0.0,0,85.24749511708713,51.666666666666686,46.10666666666668,0.0,51.33059211030381,0.0,0.0,0.0,133.19921112044864,48.90144376780167,51.33059211030381,47.68686959655061,12.43753247303448,17.215571190321374,-0.0622065874564548,6.853873078004472,0.848835811654775,0.0,9.236100170605994,-1466.1435245754328,-3531.987033036481,-401.12454657074557,-2260.0105591467996,-0.0,-0.0,926.5027668037476,0.0,3.0,0.09981051371659842,0.0,0,0.7279250859297879,197.99884266666666,-132.63573223238072,0.24850993966199447,8.195268999488194,0.002964961471105223,-23.671062853352574,1.232381308405055,0.4030735453969903,-3633.5663415115114,101.5793084750301,0.3624556363775999,-404.66094575934943,3.5363991886038777
2025-01-01 07:21:00,0.8479576138800069,0.46915388112657924,0.005618720487209079,0.014132626898000114,0.007819231352109653,9.364534145348466e-05,0.07743945087937312,0.7705181630006338,0.0,0.0,0.005618720487209079,0.0,0.0,0.46915388112657924,0,1,0,0,Off,0,0,Off,0,0,Off,0.04614264815455537,0.03460698611591652,On,0.0,0,Off,0.004657652823464912,0.0,On,0.0020457489408372736,0.0,On,0.07073604911507093,0,On,0.0660836752899305,0,On,0.5793958600142172,0.43454689501066274,On,0.07889597954193078,0,On,0.005618720487209079,On,Off,0.0,17.77777777777783,0.0,0.0,0.0,0.0,0,0.0,14822.657586666666,Off,0.0,0,85.44284883804414,51.666666666666686,46.10666666666668,0.0,51.31521626413713,0.0,0.0,0.0,133.50445130944397,48.88816161989442,51.31521626413713,47.67463429777306,12.43753247303448,17.12941489767843,-0.14836288009939835,6.852813998484396,0.8473907621800112,0.0,9.236100170605994,-1441.5048540094635,-3531.3447006965857,-400.4338267693576,-2241.8641192137297,-0.0,-0.0,926.5027668037476,0.0,3.0,0.09950708791031189,0.0,0,0.725712180215851,197.99884266666666,-126.14350159948155,0.24986400938153558,8.15407194981751,0.002964898045300868,-23.074654488805045,1.2327471321229002,0.4030628191986107,-3632.9081947728655,101.56349407627991,0.3624556363775999,-403.9720550703632,3.5382283010056037
2025-01-01 07:22:00,0.8479576138800069,0.46915388112657924,0.005618720487209079,0.014132626898000114,0.007819231352109653,9.364534145348466e-05,0.07743945087937312,0.7705181630006338,0.0,0.0,0.005618720487209079,0.0,0.0,0.46915388112657924,0,1,0,0,Off,0,0,Off,0,0,Off,0.04614264815455537,0.03460698611591652,On,0.0,0,Off,0.004657652823464912,0.0,On,0.0020457489408372736,0.0,On,0.07073604911507093,0,On,0.0660836752899305,0,On,0.5793958600142172,0.43454689501066274,On,0.07889597954193078,0,On,0.005618720487209079,On,Off,0.0,17.77777777777783,0.0,0.0,0.0,0.0,0,0.0,14822.657586666666,Off,0.0,0,85.63227588566087,51.666666666666686,46.10666666666668,0.0,51.299808913488384,0.0,0.0,0.0,133.80043107134512,48.874849034529575,51.299808913488384,47.66236909505018,12.43753247303448,17.045436821439107,-0.23234095633872087,6.851760614106437,0.8459945292468528,0.0,9.236100170605994,-1417.6990651441288,-3530.706891088655,-399.76623949748273,-2224.232534582046,-0.0,-0.0,926.5027668037476,0.0,3.0,0.09921088253507784,0.0,0,0.7235519336126492,197.99884266666666,-119.96929736583063,0.2511918322402167,8.11401836184573,0.0029648362359000397,-22.492591684586365,1.2331039160717001,0.4030521503966237,-3632.2536142724425,101.54672318378756,0.3624556363775999,-403.3064364295442,3.5401969320614857
2025-01-01 07:23:00,0.8479576138800069,0.46915388112657924,0.8485687204872092,0.014132626898000114,0.007819231352109653,0.014142812008120153,0.07743945087937312,0.7705181630006338,0.0,0.0,0.005618720487209079,0.8429500000000001,0.0,0.46915388112657924,0,1,0,0,Off,0,0,Off,0,0,Off,0.04614264815455537,0.03460698611591652,On,0.0,0,Off,0.004657652823464912,0.0,On,0.0020457489408372736,0.0,On,0.07073604911507093,0,On,0.0660836752899305,0,On,0.5793958600142172,0.43454689501066274,On,0.07889597954193078,0,On,0.005618720487209079,On,On,14822.657586666666,17.77777777777783,0.5999999999999999,0.0,24.704429311111113,0.0,1,14822.657586666666,14822.657586666666,Off,0.0,0,85.81601033179503,51.666666666666686,46.10666666666668,0.0,51.2843710456018,0.0,0.0,0.0,134.08751614342972,48.86150693512377,51.2843710456018,47.650074879884755,12.43753247303448,16.9635506557312,-0.3142271220466277,6.850712160793371,0.8446439939815988,0.0,9.236100170605994,13427.969604612257,-3530.073508443787,-399.12030654735844,-2207.0935499044435,-0.0,-0.0,926.5027668037476,0.0,3.0,0.09892162473432034,0.0,0,0.7214423561580122,197.99884266666666,-114.09719895371381,0.2524942234399795,8.075062857478464,0.002964776003086481,-21.924334949223045,1.2334520113340919,0.40304153125661596,-3631.6021247993094,101.52861635552229,0.3624556363775999,-402.6626029929534,3.5422964455949417
2025-01-01 07:24:00,0.8479576138800069,0.46915388112657924,0.8485687204872092,0.014132626898000114,0.007819231352109653,0.014142812008120153,0.07743945087937312,0.7705181630006338,0.0,0.0,0.005618720487209079,0.8429500000000001,0.0,0.46915388112657924,0,1,0,0,Off,0,0,Off,0,0,Off,0.04614264815455537,0.03460698611591652,On,0.0,0,Off,0.004657652823464912,0.0,On,0.0020457489408372736,0.0,On,0.07073604911507093,0,On,0.0660836752899305,0,On,0.5793958600142172,0.43454689501066274,On,0.07889597954193078,0,On,0.005618720487209079,On,On,14822.657586666666,17.77777777777783,0.5999999999999999,0.0,24.704429311111113,0.0,1,14822.657586666666,14822.657586666666,Off,0.0,0,85.43113851509342,51.666666666666686,46.10666666666668,0.0,51.26890360872017,0.0,0.0,0.0,133.48615392983348,48.848136208623565,51.26890360872017,47.63775250857527,12.43753247303448,17.09353804509079,-0.18423973268703975,6.849667723092429,0.8433362500171018,0.0,9.236100170605994,13388.521300137949,-3529.444304445275,-398.49465098453237,-2234.324830097871,-0.0,-0.0,926.5027668037476,0.0,3.0,0.09938059857093391,0.0,0,0.7247896845807984,197.99884266666666,-126.31422323459363,0.25041733626685875,8.137127276912036,0.002964717308574151,-22.776867858529023,1.2328996457619492,0.4030309525100886,-3630.953157166323,101.5088527210479,0.3624556363775999,-402.03916922376214,3.544518239229797
2025-01-01 07:25:00,0.8479576138800069,0.46915388112657924,0.8485687204872092,0.014132626898000114,0.007819231352109653,0.014142812008120153,0.07743945087937312,0.7705181630006338,0.0,0.0,0.005618720487209079,0.8429500000000001,0.0,0.46915388112657924,0,1,0,0,Off,0,0,Off,0,0,Off,0.04614264815455537,0.03460698611591652,On,0.0,0,Off,0.004657652823464912,0.0,On,0.0020457489408372736,0.0,On,0.07073604911507093,0,On,0.0660836752899305,0,On,0.5793958600142172,0.43454689501066274,On,0.07889597954193078,0,On,0.005618720487209079,On,On,14822.657586666666,17.77777777777783,0.5999999999999999,0.0,24.704429311111113,0.0,1,14822.657586666666,14822.657586666666,Off,0.0,0,85.05704196341236,51.666666666666686,46.10666666666668,0.0,51.25350126985713,0.0,0.0,0.0,132.9016280678318,48.834825447807845,51.25350126985713,47.625487536783204,12.43753247303448,17.219569963363284,-0.058207814414544146,6.848626314715864,0.8420685877466203,0.0,9.236100170605994,13351.43038277987,-3528.818771465706,-397.8879893534723,-2260.854203353632,-0.0,-0.0,926.5027668037476,0.0,3.0,0.09982458529040705,0.0,0,0.7280277109057789,197.99884266666666,-136.87576733691202,0.24842159835942082,8.196904359805767,0.0029646563043929895,-23.6000444927002,1.2323645637284586,0.40302040417006413,-3630.3060982697853,101.48732680407915,0.3624556363775999,-401.4348433856752,3.546854032202919
2025-01-01 07:26:00,0.8479576138800069,0.46915388112657924,0.8485687204872092,0.014132626898000114,0.007819231352109653,0.014142812008120153,0.07743945087937312,0.7705181630006338,0.0,0.0,0.005618720487209079,0.8429500000000001,0.0,0.46915388112657924,0,1,0,0,Off,0,0,Off,0,0,Off,0.04614264815455537,0.03460698611591652,On,0.0,0,Off,0.004657652823464912,0.0,On,0.0020457489408372736,0.0,On,0.07073604911507093,0,On,0.0660836752899305,0,On,0.5793958600142172,0.43454689501066274,On,0.07889597954193078,0,On,0.005618720487209079,On,On,14822.657586666666,17.77777777777783,0.5999999999999999,0.0,24.704429311111113,0.0,1,14822.657586666666,14822.657586666666,Off,0.0,0,84.69297139141834,51.666666666666686,46.10666666666668,0.0,51.23816223255243,0.0,0.0,0.0,132.33276779909116,48.82157297381596,51.23816223255243,47.613278344447735,12.43753247303448,17.341923963503106,0.0,6.84758704964688,0.8408384834118747,0.0,9.236100170605994,13315.223459839794,-3528.196127230532,-397.2991260605888,-2286.728453674593,-0.0,-0.0,926.5027668037476,0.0,3.0,0.10025466202119576,0.0,0,0.7311642907064267,197.99884266666666,-147.20843995602772,0.2465008329293725,8.254551380393705,0.0029645930680206978,-24.39593273126446,1.2318455438441767,0.4030098772641869,-3629.6603974044633,101.46427017393135,0.3624556363775999,-400.84842234093816,3.5492962803493553
2025-01-01 07:27:00,0.8479576138800069,0.46915388112657924,0.8485687204872092,0.014132626898000114,0.007819231352109653,0.014142812008120153,0.07743945087937312,0.7705181630006338,0.0,0.0,0.005618720487209079,0.8429500000000001,0.0,0.46915388112657924,0,1,0,0,Off,0,0,Off,0,0,Off,0.04614264815455537,0.03460698611591652,On,0.0,0,Off,0.004657652823464912,0.0,On,0.0020457489408372736,0.0,On,0.07073604911507093,0,On,0.0660836752899305,0,On,0.5793958600142172,0.43454689501066274,On,0.07889597954193078,0,On,0.005618720487209079,On,On,14822.657586666666,17.77777777777783,0.5999999999999999,0.0,24.704429311111113,0.0,1,14822.657586666666,14822.657586666666,Off,0.0,0,84.33837005008004,51.666666666666686,46.10666666666668,0.0,51.22288482515073,0.0,0.0,0.0,131.77870320325007,48.80837722453112,51.22288482515073,47.60112342422132,12.43753247303448,17.460805962976952,0.0,6.846549273878693,0.8396435901143622,0.0,9.236100170605994,13280.05184713804,-3527.5754773496024,-396.72694891127855,-2311.980569698434,-0.0,-0.0,926.5027668037476,0.0,3.0,0.10067164216787859,0.0,0,0.7342053561994565,197.99884266666666,-157.12793663393978,0.24465020117661881,8.310801283673737,0.002964527671521839,-25.166098475247175,1.2313416735723455,0.40299936516932305,-3629.015648095498,101.44017074589576,0.3624556363775999,-400.27878726520976,3.5518383539311924
2025-01-01 07:28:00,0.8479576138800069,0.46915388112657924,0.8485687204872092,0.014132626898000114,0.007819231352109653,0.014142812008120153,0.07743945087937312,0.7705181630006338,0.0,0.0,0.005618720487209079,0.8429500000000001,0.0,0.46915388112657924,0,1,0,0,Off,0,0,Off,0,0,Off,0.04614264815455537,0.03460698611591652,On,0.0,0,Off,0.004657652823464912,0.0,On,0.0020457489408372736,0.0,On,0.07073604911507093,0,On,0.0660836752899305,0,On,0.5793958600142172,0.43454689501066274,On,0.07889597954193078,0,On,0.005618720487209079,On,On,14822.657586666666,17.77777777777783,0.5999999999999999,0.0,24.704429311111113,0.0,1,14822.657586666666,14822.657586666666,Off,0.0,0,83.99276395396899,51.666666666666686,46.10666666666668,0.0,51.20766746874245,0.0,0.0,0.0,131.23869367807654,48.79523672458184,51.20766746874245,47.58902135250154,12.43753247303448,17.576391122795012,0.0,6.8455126267111925,0.838481728939531,0.0,9.236100170605994,13245.90258066544,-3526.955993694246,-396.1704249366388,-2336.638073347489,-0.0,-0.0,926.5027668037476,0.0,3.0,0.10107622181453432,0.0,0,0.7371559839749384,197.99884266666666,-166.61969945748507,0.2428655133582741,8.365146293129055,0.0029644601828873024,-25.91188398493265,1.2308521746434606,0.40298886423279606,-3628.371626148808,101.41563245456263,0.3624556363775999,-399.7248994162373,3.554474479598455
2025-01-01 07:29:00,0.8479576138800069,0.46915388112657924,0.8485687204872092,0.014132626898000114,0.007819231352109653,0.014142812008120153,0.07743945087937312,0.7705181630006338,0.0,0.0,0.005618720487209079,0.8429500000000001,0.0,0.46915388112657924,0,1,0,0,Off,0,0,Off,0,0,Off,0.04614264815455537,0.03460698611591652,On,0.0,0,Off,0.004657652823464912,0.0,On,0.0020457489408372736,0.0,On,0.07073604911507093,0,On,0.0660836752899305,0,On,0.5793958600142172,0.43454689501066274,On,0.07889597954193078,0,On,0.005618720487209079,On,On,14822.657586666666,17.77777777777783,0.5999999999999999,0.0,24.704429311111113,0.0,1,14822.657586666666,14822.657586666666,Off,0.0,0,83.6557396751982,51.666666666666686,46.10666666666668,0.0,51.192508663381716,0.0,0.0,0.0,130.7120932424972,48.78215007244685,51.192508663381716,47.57697077697943,12.43753247303448,17.688832110044466,0.0,6.844477056921294,0.8373508801526754,0.0,9.236100170605994,13212.756610892298,-3526.337022062688,-395.6285963385581,-2360.7245965824,-0.0,-0.0,926.5027668037476,0.0,3.0,0.10146901027399145,0.0,0,0.7400206177941211,197.99884266666666,-175.67914599571625,0.2411430721067661,8.417673995218745,0.0029643906666237682,-26.634466044524437,1.2303763673795642,0.4029783739365828,-3627.7282996591953,101.39127759650721,0.3624556363775999,-399.18579593672257,3.557199598164486
2025-01-01 07:30:00,0.8859278106593349,0.4823219688541751,0.8485687204872092,0.014765463510988916,0.008038699480902918,0.014142812008120153,0.08861061058097763,0.7973172000783573,0.0,0.0,0.005618720487209079,0.8429500000000001,0.0,0.4823219688541751,0,1,0,0,Off,0,0,Off,0,0,Off,0.04614264815455537,0.03460698611591652,On,0.0,0,Off,0.004657652823464912,0.0,On,0.002359747615477413,0.0,On,0.08159321014203531,0,On,0.07532526206419281,0,On,0.5969533103176783,0.4477149827382586,On,0.07889597954193078,0,On,0.005618720487209079,On,On,14822.657586666666,17.77777777777783,0.5999999999999999,0.0,24.704429311111113,0.0,1,14822.657586666666,14822.657586666666,Off,0.0,0,83.1003129252579,51.666666666666686,46.10666666666668,0.0,51.177406978001684,0.6459392853349645,1744.5624576780147,0.0,129.84423894571546,48.76911593101981,51.177406978001684,47.56497040752888,12.43753247303448,17.798265640480032,0.0,6.843442812788316,0.8362491745037969,-1.1,9.236100170605994,12929.393396349922,-4774.856527721551,-922.8310706231835,-2680.2034331406585,-0.0,-0.0,963.2439420618332,19.877363801489007,3.0,0.10744038316889837,0.0,0,0.7835702596683826,197.99884266666666,-176.304699237919,0.23947955048175756,8.469088654793065,0.0029643191841881803,54.69294324071737,1.2299136425022574,0.4650467712325025,-4876.224229381,101.3677016594495,0.3624556363775999,-926.3910798685948,3.56000924541139
2025-01-01 07:31:00,0.8859278106593349,0.4823219688541751,0.8485687204872092,0.014765463510988916,0.008038699480902918,0.014142812008120153,0.08861061058097763,0.7973172000783573,0.0,0.0,0.005618720487209079,0.8429500000000001,0.0,0.4823219688541751,0,1,0,0,Off,0,0,Off,0,0,Off,0.04614264815455537,0.03460698611591652,On,0.0,0,Off,0.004657652823464912,0.0,On,0.002359747615477413,0.0,On,0.08159321014203531,0,On,0.07532526206419281,0,On,0.5969533103176783,0.4477149827382586,On,0.07889597954193078,0,On,0.005618720487209079,On,On,14822.657586666666,17.77777777777783,0.5999999999999999,0.0,24.704429311111113,0.0,1,14822.657586666666,14822.657586666666,Off,0.0,0,82.33652372662168,51.666666666666686,46.10666666666668,0.0,51.1362685331521,0.6466259469774702,1744.5624576780147,0.0,128.65081832284636,48.582206813664754,51.1362685331521,47.30517595392108,12.43753247303448,17.900994365049915,0.0,6.8072672618001615,0.7786671894157762,-1.1,9.236100170605994,12901.620293699874,-4748.705985187347,-895.2710572425602,-2703.4282248859586,-0.0,-0.0,963.2439420618332,19.871777043635156,3.0,0.10778547827910008,0.0,0,0.7860870625420837,197.99884266666666,-180.85301014266636,0.23794675571871443,8.51779133771666,0.0029644660260911226,54.28374961517858,1.229479425965095,0.46472911114933385,-4850.701581711363,101.99559652401588,0.3624556363775999,-898.8411973177917,3.5701400752316164
2025-01-01 07:32:00,0.8859278106593349,0.4823219688541751,0.005618720487209079,0.014765463510988916,0.008038699480902918,9.364534145348466e-05,0.08861061058097763,0.7973172000783573,0.0,0.0,0.005618720487209079,0.0,0.0,0.4823219688541751,0,1,0,0,Off,0,0,Off,0,0,Off,0.04614264815455537,0.03460698611591652,On,0.0,0,Off,0.004657652823464912,0.0,On,0.002359747615477413,0.0,On,0.08159321014203531,0,On,0.07532526206419281,0,On,0.5969533103176783,0.4477149827382586,On,0.07889597954193078,0,On,0.005618720487209079,On,Off,0.0,17.77777777777783,0.0,0.0,0.0,0.0,0,0.0,14822.657586666666,Off,0.0,0,81.58008786299223,51.666666666666686,46.10666666666668,0.0,51.095186254264256,0.6473131295892287,1744.5624576780147,0.0,127.46888728592535,48.395416699936625,51.095186254264256,47.04553192277281,12.43753247303448,18.001099575492347,0.0,6.77308602625218,0.7254066713711654,-1.1,9.236100170605994,-1950.557562421695,-4723.424633452024,-869.7750578845312,-2726.1367403458767,-0.0,-0.0,963.2439420618332,19.86586374011103,3.0,0.10812123702770535,0.0,0,0.7885357746749974,197.99884266666666,-187.6647641376513,0.23646393359263412,8.564357770918013,0.002964611820846202,53.88429474397785,1.2290565913410814,0.46442876365541236,-4826.61176805329,103.18713460126602,0.3624556363775999,-873.3589042971365,3.5838464126053724
2025-01-01 07:33:00,0.8859278106593349,0.4823219688541751,0.005618720487209079,0.014765463510988916,0.008038699480902918,9.364534145348466e-05,0.08861061058097763,0.7973172000783573,0.0,0.0,0.005618720487209079,0.0,0.0,0.4823219688541751,0,1,0,0,Off,0,0,Off,0,0,Off,0.04614264815455537,0.03460698611591652,On,0.0,0,Off,0.004657652823464912,0.0,On,0.002359747615477413,0.0,On,0.08159321014203531,0,On,0.07532526206419281,0,On,0.5969533103176783,0.4477149827382586,On,0.07889597954193078,0,On,0.005618720487209079,On,Off,0.0,17.77777777777783,0.0,0.0,0.0,0.0,0,0.0,14822.657586666666,Off,0.0,0,81.39396931282711,51.666666666666686,46.10666666666668,0.0,51.05415894769503,0.6480008518642796,1744.5624576780147,0.0,127.17807705129235,48.20874444413511,51.05415894769503,46.786037192355145,12.43753247303448,17.888780617378135,0.0,6.740764944302366,0.6761308258259882,-1.1,9.236100170605994,-1914.4156526338443,-4699.959625533442,-846.1902337177671,-2700.6627681905125,-0.0,-0.0,963.2439420618332,19.859621767181874,3.0,0.1077444773615704,0.0,0,0.7857880399711678,197.99884266666666,-176.99682650516544,0.23815304073561366,8.51229720852325,0.0029647565925383047,54.22552234028197,1.2295308068641757,0.46414458238958367,-4803.85601016625,103.89638463280818,0.3624556363775999,-849.7830627333909,3.5928290156238027
2025-01-01 07:34:00,0.8859278106593349,0.4823219688541751,0.005618720487209079,0.014765463510988916,0.008038699480902918,9.364534145348466e-05,0.08861061058097763,0.7973172000783573,0.0,0.0,0.005618720487209079,0.0,0.0,0.4823219688541751,0,1,0,0,Off,0,0,Off,0,0,Off,0.04614264815455537,0.03460698611591652,On,0.0,0,Off,0.004657652823464912,0.0,On,0.002359747615477413,0.0,On,0.08159321014203531,0,On,0.07532526206419281,0,On,0.5969533103176783,0.4477149827382586,On,0.07889597954193078,0,On,0.005618720487209079,On,Off,0.0,17.77777777777783,0.0,0.0,0.0,0.0,0,0.0,14822.657586666666,Off,0.0,0,81.19861591810667,51.666666666666686,46.10666666666668,0.0,51.01309169264673,0.6486907087786932,1744.5624576780142,0.0,126.87283737204166,48.02210118688784,51.01309169264673,46.52660593400839,12.43753247303448,17.779929839327952,0.0,6.7101607612260254,0.6305244454443752,-1.1,9.236100170605994,-1880.8077324484948,-4677.921581498642,-824.3640708471727,-2676.066508233518,-0.0,-0.0,963.2439420618332,19.853048975063505,3.0,0.10737873054195086,0.0,0,0.7831206227303743,197.99884266666666,-167.9851662768101,0.23980334506437317,8.461406980683531,0.0029649022248210617,54.555351002688724,1.2299907250000874,0.46387533638906925,-4782.329736713876,104.4081552152337,0.3624556363775999,-827.9628628712283,3.598792024055548
2025-01-01 07:35:00,0.8859278106593349,0.4823219688541751,0.005618720487209079,0.014765463510988916,0.008038699480902918,9.364534145348466e-05,0.08861061058097763,0.7973172000783573,0.0,0.0,0.005618720487209079,0.0,0.0,0.4823219688541751,0,1,0,0,Off,0,0,Off,0,0,Off,0.04614264815455537,0.03460698611591652,On,0.0,0,Off,0.004657652823464912,0.0,On,0.002359747615477413,0.0,On,0.08159321014203531,0,On,0.07532526206419281,0,On,0.5969533103176783,0.4477149827382586,On,0.07889597954193078,0,On,0.005618720487209079,On,Off,0.0,17.77777777777783,0.0,0.0,0.0,0.0,0,0.0,14822.657586666666,Off,0.0,0,80.99473953265407,51.666666666666686,46.10666666666668,0.0,50.971986060197295,0.6493826828270111,1744.5624576780149,0.0,126.55428051977196,47.835488367047304,50.971986060197295,46.267239520472316,12.43753247303448,17.674283398489436,0.0,6.6811542934092865,0.588295632987524,-1.1,9.236100170605994,-1848.1325039571989,-4656.612544893562,-804.1567461298654,-2652.2802512743688,-0.0,-0.0,963.2439420618332,19.846143187815247,3.0,0.10702316270891346,0.0,0,0.7805274415535642,197.99884266666666,-159.0961947446632,0.2414177579573214,8.411557285572293,0.0029650486881312955,54.874646022189665,1.2304374295446092,0.4636200022538556,-4761.945856776036,105.33331188247382,0.3624556363775999,-807.7586475829268,3.601901453061326
2025-01-01 07:36:00,0.8859278106593349,0.4823219688541751,0.47019157166813436,0.014765463510988916,0.008038699480902918,0.007836526194468906,0.08861061058097763,0.7973172000783573,0.0,0.4645728511809253,0.005618720487209079,0.0,0.0,0.4823219688541751,0,1,0,0,Off,0,0,Off,0,0,Off,0.04614264815455537,0.03460698611591652,On,0.0,0,Off,0.004657652823464912,0.0,On,0.002359747615477413,0.0,On,0.08159321014203531,0,On,0.07532526206419281,0,On,0.5969533103176783,0.4477149827382586,On,0.07889597954193078,0,On,0.005618720487209079,On,Off,0.0,17.77777777777783,0.0,0.0,0.0,0.0,0,0.0,14822.657586666666,On,10550.56,0,82.14608612417767,51.666666666666686,46.10666666666668,0.0,50.93084350284459,0.6500767583314896,1744.5624576780147,10550.56,128.3532595690276,47.648907312554286,50.93084350284459,46.00793921740914,12.43753247303448,17.571650182812917,0.0,6.653656307205535,0.5491759056031319,-1.1,9.236100170605994,-1816.5441003135124,-4636.876410040306,-785.439469363232,-2629.2536417458264,-0.0,-0.0,963.2439420618332,19.838902203393555,3.0,0.10667717851230496,0.0,0,0.7780041545102605,197.99884266666666,-150.53440062951913,0.24299821240293998,8.36389425356977,0.0029651959551604146,55.18402492215179,1.2308717004811938,0.46337781686145707,-4742.638765162855,105.76235512254937,0.3624556363775999,-789.0419622652537,3.6024929020215732
2025-01-01 07:37:00,0.8859278106593349,0.4823219688541751,0.47019157166813436,0.014765463510988916,0.008038699480902918,0.007836526194468906,0.08861061058097763,0.7973172000783573,0.0,0.4645728511809253,0.005618720487209079,0.0,0.0,0.4823219688541751,0,1,0,0,Off,0,0,Off,0,0,Off,0.04614264815455537,0.03460698611591652,On,0.0,0,Off,0.004657652823464912,0.0,On,0.002359747615477413,0.0,On,0.08159321014203531,0,On,0.07532526206419281,0,On,0.5969533103176783,0.4477149827382586,On,0.07889597954193078,0,On,0.005618720487209079,On,Off,0.0,17.77777777777783,0.0,0.0,0.0,0.0,0,0.0,14822.657586666666,On,10550.56,0,84.65236112810628,51.666666666666686,46.10666666666668,0.0,50.88969464365492,0.6507724257655434,1744.5624576780144,10550.56,132.26931426266606,48.51421089716699,50.88969464365492,47.32646902392303,12.43753247303448,17.471869054160138,0.0,6.627560543953115,0.5129187447705802,-1.1,9.236100170605994,-1786.0359481055643,-4617.7895494537,-768.0937920607637,-2606.943801377577,-0.0,-0.0,963.2439420618332,19.83132379361502,3.0,0.10634027884909496,0.0,0,0.7755471216070116,197.99884266666666,-142.33608878982068,0.2445462783508952,8.316477306638832,0.0029653440002182937,55.48400529773713,1.2312941938510475,0.4631478642692274,-4724.331277721216,106.54172826751612,0.3624556363775999,-771.6948610662333,3.60106900546967
