Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Other Electric Power (kW),HVAC Heating Electric Power (kW),Lighting Electric Power (kW),Other Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Water Heating Gas Power (therms/hour),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C)
2025-01-01 00:00:00,0.7907120809800379,0.4367274650973744,0.47355100560530167,0.7619892390907954,0.0,0.028722841889242342,0.00561872048720908,0.42147500000000004,0.04645728511809253,0.0,51.245112503200474,19.178678915084543,-0.04235463761850896
2025-01-01 01:00:00,0.7501623857297042,0.4454091540469835,0.4950770248537881,0.7257664205991204,0.0,0.024395965130583695,0.006789287255377638,0.4495733333333334,0.03871440426507711,0.0,50.918775781532254,19.162047558926318,-0.054270496347648314
2025-01-01 02:00:00,0.6889586371287061,0.42528565109247674,0.2304053871538758,0.6680663539045347,0.0,0.02089228322417137,0.00561872048720908,0.2247866666666667,0.0,0.0,51.86495165894629,17.688453073141485,-0.03901552756169699
2025-01-01 03:00:00,0.6974792481109926,0.420634651217895,0.28777262058871095,0.6768141674635757,0.0,0.02066508064741698,0.006789287255377638,0.28098333333333336,0.0,0.0,50.853033409779066,17.453738975330335,-0.06067234441126814
2025-01-01 04:00:00,0.7301913796935402,0.401169552649768,0.33413416095411785,0.7095262990461232,0.0,0.02066508064741698,0.011003327620784447,0.3231308333333333,0.0,0.0,49.791340160991545,17.489358255602422,-0.05106436039863329
2025-01-01 05:00:00,0.8343517953026904,0.41730046011607286,0.5097197124493259,0.8046931427298565,0.0,0.02965865257283406,0.015685594693458683,0.3933766666666667,0.10065745108920048,0.0,50.530306943627586,17.505258117775107,-0.05256545505118891
2025-01-01 06:00:00,0.8542926500477201,0.43351570592222405,0.4313863654221987,0.8056251145255788,0.0,0.04866753552214142,0.013344461157121564,0.3793275,0.03871440426507711,0.0,51.727131396076736,17.474554231895564,-0.05489083102983159
2025-01-01 07:00:00,0.8528088338013939,0.4703060888027439,0.4517589580856196,0.7745230829446267,0.0,0.0782857508567674,0.00561872048720908,0.40742583333333343,0.03871440426507711,0.0,51.45217737246789,17.440991073662435,-0.0670428268303483
2025-01-01 08:00:00,0.9394305630757843,0.4966844334278587,0.40961145808561955,0.8406155456814951,0.0,0.09881501739428908,0.00561872048720908,0.36527833333333337,0.03871440426507711,0.0,51.55438999716589,17.47449856269187,-0.0557687189073043
2025-01-01 09:00:00,1.051919152769632,0.5319090680991775,0.3909586289158614,0.9213724539714049,0.0,0.1305466987982269,0.004448153719040521,0.3090816666666667,0.07742880853015421,0.0,51.383286010639885,17.4591496903642,-0.06202902033303316
2025-01-01 10:00:00,1.003279413251923,0.5168881991391141,0.3667935329422803,0.8879104553396914,0.0,0.11536895791223149,0.0035117003045056746,0.3090816666666667,0.05420016597110795,0.0,51.65190178861893,17.519559497708837,-0.04216211277180838
2025-01-01 11:00:00,0.9091904719979212,0.5566884622019335,0.5618111578826158,0.8412989428175089,0.0,0.0678915291804123,0.003277586950871963,0.5198191666666667,0.03871440426507711,0.0,51.623721429044494,18.931728736693838,-0.18648439554969898
2025-01-01 12:00:00,2.6633470790272153,0.8215816142569609,0.37717549052039046,2.574438339116787,0.0,0.08890873991042825,0.003277586950871963,0.28098333333333336,0.09291457023618506,0.0,51.60599589822744,19.155746449824786,-0.05209840830880695
2025-01-01 13:00:00,0.860076948838418,0.4694028205630205,0.32640842028420536,0.7905461945361448,0.0,0.06953075430227308,0.003277586950871963,0.3231308333333333,0.0,0.0,51.25406988484402,19.17850538005247,-0.05159667715555584
