occupants,plug_loads_other,plug_loads_tv,lighting_interior,lighting_garage,hot_water_dishwasher,dishwasher,hot_water_clothes_washer,clothes_washer,clothes_dryer,cooking_range,hot_water_fixtures,Vacancy,Power Outage,No Space Heating,No Space Cooling
0.75,0.596,0.0357,0.0678,0.0678,0.0,0.0,0.0,0.0,0.0,1.0,0.0712,0,0,0,0
0.75,0.596,0.0357,0.0678,0.0678,0.0,0.0,0.0,0.0,0.0,1.0,0.285,0,0,0,0
0.917,0.62,0.049,0.0802,0.0802,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0,0,0,0
1.0,0.631,0.0393,0.0699,0.0699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.631,0.0311,0.0617,0.0617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.631,0.0311,0.0617,0.0617,0.0,0.0,0.0,0.0,0.0,0.0,0.117,0,0,0,0
1.0,0.631,0.0311,0.0617,0.0617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.608,0.0222,0.0535,0.0535,0.0,0.0,0.0,0.0,0.0,0.0,0.0712,0,0,0,0
1.0,0.596,0.0177,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.596,0.0177,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.596,0.0177,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.596,0.0168,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.596,0.0164,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.596,0.0164,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.596,0.0164,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.142,0,0,0,0
1.0,0.573,0.016,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.585,0.021,0.0662,0.0662,0.0,0.0,0.0,0.0,0.0,0.0,0.392,0,0,0,0
1.0,0.596,0.0235,0.0746,0.0746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.833,0.603,0.0282,0.108,0.108,0.0,0.0,0.0,0.0,0.0,0.0,0.285,0,0,0,0
0.75,0.606,0.0306,0.125,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.194,0,0,0,0
0.75,0.606,0.0306,0.125,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.75,0.606,0.0306,0.125,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.142,0,0,0,0
0.75,0.616,0.0353,0.141,0.141,0.0,0.0,0.0,0.0,0.0,0.0,0.204,0,0,0,0
0.75,0.621,0.0377,0.149,0.149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.75,0.66,0.0522,0.215,0.215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.75,0.68,0.0595,0.248,0.248,0.0,0.0,0.0,0.0,0.0,0.0,0.198,0,0,0,0
0.75,0.686,0.0672,0.258,0.258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.75,0.69,0.0711,0.262,0.262,0.0,0.0,0.0,0.0,0.0,0.0,0.155,0,0,0,0
0.75,0.69,0.0711,0.262,0.262,0.0,0.0,0.0,0.0,0.0,0.0,0.133,0,0,0,0
0.75,0.69,0.0711,0.262,0.262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.75,0.732,0.101,0.34,0.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.75,0.754,0.116,0.379,0.379,0.0,0.0,0.0,0.0,0.0,0.0,0.357,0,0,0,0
0.75,0.754,0.116,0.379,0.379,0.0,0.0,0.0,0.0,0.0,0.0,0.021,0,0,0,0
0.75,0.754,0.116,0.379,0.379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.75,0.754,0.125,0.372,0.372,0.0,0.0,0.0,0.0,0.0,0.0,0.44,0,0,0,0
0.75,0.754,0.13,0.369,0.369,0.0,0.0,0.0,0.0,0.0,0.0,0.272,0,0,0,0
0.75,0.754,0.13,0.369,0.369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.75,0.754,0.13,0.369,0.369,0.0,0.0,0.0,0.0,0.0,0.0,0.0948,0,0,0,0
0.417,0.668,0.0821,0.224,0.224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.25,0.626,0.0583,0.151,0.151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.25,0.626,0.0583,0.151,0.151,0.0,0.0,0.0,0.0,0.0,0.0,0.0872,0,0,0,0
0.417,0.668,0.0866,0.219,0.219,0.0,0.0,0.299,0.667,0.0,0.0,0.0,0,0,0,0
0.5,0.69,0.104,0.249,0.249,0.0,0.0,0.0694,1.0,0.0,0.0,0.198,0,0,0,0
0.5,0.69,0.106,0.246,0.246,0.0,0.0,0.0,1.0,0.0,0.0,0.327,0,0,0,0
0.667,0.732,0.136,0.312,0.312,0.0,0.0,0.0,0.2,0.8,0.0,0.214,0,0,0,0
0.583,0.711,0.121,0.279,0.279,0.0,0.0,0.0,0.0,0.267,0.0,0.399,0,0,0,0
0.333,0.647,0.0802,0.18,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.25,0.626,0.0673,0.147,0.147,0.0,0.0,0.0,0.0,0.0,0.0,0.0712,0,0,0,0
0.417,0.668,0.102,0.212,0.212,0.0,0.0,0.0,0.0,0.0,0.0,0.137,0,0,0,0
0.5,0.69,0.119,0.244,0.244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.333,0.647,0.0866,0.181,0.181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.25,0.626,0.0705,0.149,0.149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.25,0.626,0.0705,0.149,0.149,0.0,0.0,0.0,0.0,0.0,0.0,0.142,0,0,0,0
0.25,0.626,0.0705,0.149,0.149,0.0,0.0,0.0,0.0,0.0,0.0,0.0712,0,0,0,0
0.25,0.632,0.0753,0.157,0.157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.25,0.635,0.0776,0.161,0.161,0.0,0.0,0.0,0.0,0.0,0.0,0.285,0,0,0,0
0.25,0.635,0.0776,0.161,0.161,0.0,0.0,0.0,0.0,0.0,0.0,0.0712,0,0,0,0
0.25,0.635,0.0776,0.161,0.161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.25,0.645,0.0884,0.181,0.181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.25,0.65,0.0937,0.191,0.191,0.0,0.0,0.0,0.0,0.0,0.0,0.0712,0,0,0,0
0.25,0.65,0.0937,0.191,0.191,0.0,0.0,0.0,0.0,0.0,0.0,0.214,0,0,0,0
