Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Other Electric Power (kW),HVAC Heating Electric Power (kW),Lighting Electric Power (kW),Other Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Water Heating Gas Power (therms/hour),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C)
2025-01-01 00:00:00,0.1824380661736568,0.09599998125633855,0.00269977987884927,0.16929341808488044,0.0,0.013144648088776396,0.00269977987884927,0.0,0.0,0.0,50.89581077275889,15.031226577028232,-0.09307550404686887
2025-01-01 01:00:00,0.22954052747618456,0.09525668636605124,0.03159128941018885,0.1762001297142469,0.04054487179487179,0.01279552596706587,0.0032622340202762014,0.02832905538991265,0.0,0.0,49.720316805551185,15.341099158553712,-0.01577179296962751
2025-01-01 02:00:00,0.21888887562656478,0.09451339147576394,0.029797137208330937,0.1673112983774476,0.038782051282051276,0.01279552596706587,0.00269977987884927,0.027097357329481663,0.0,0.0,48.58141811463379,15.039330275851096,-0.11176726259989218
2025-01-01 03:00:00,0.18854360840556014,0.09377009658547665,0.004493932080707186,0.1742180100068141,0.0017628205128205126,0.012562777885925521,0.0032622340202762014,0.001231698060430985,0.0,0.0,47.48381764205589,15.197179216895494,-0.05014749454276348
2025-01-01 04:00:00,0.25476657717299334,0.09302680169518936,0.0723305285844029,0.20165892749219608,0.04054487179487179,0.012562777885925521,0.005287068929413155,0.02832905538991265,0.03871440426507711,0.0,47.12733351256553,15.274985012255112,-0.04720643056871061
2025-01-01 05:00:00,0.2885859797804261,0.09302680169518936,0.037097638945464514,0.2332500134245276,0.0423076923076923,0.013028274048206223,0.00753688549512088,0.029560753450343636,0.0,0.0,52.266093602839256,15.169003303395606,-0.08709600954362698
2025-01-01 06:00:00,0.2506749395450568,0.09451339147576394,0.018728957816576866,0.21943659016579467,0.017628205128205125,0.0136101442510571,0.0064119772122670175,0.012316980604309849,0.0,0.0,51.0457950439405,15.057093217537473,-0.08537655508685846
2025-01-01 07:00:00,0.2713412481698347,0.11035612289737072,0.01994355272488306,0.19801269486999262,0.02467948717948718,0.04864906612035485,0.00269977987884927,0.017243772846033786,0.0,0.0,49.86458187483786,15.320537077564385,-0.011773673656701818
2025-01-01 08:00:00,0.2594748408649044,0.10372973522039303,0.034723929450054876,0.18431946133006444,0.04583333333333332,0.029322046201506635,0.00269977987884927,0.032024149571205605,0.0,0.0,48.706681494167846,15.232156734675048,-0.07913775703236799
2025-01-01 09:00:00,0.31457765661534187,0.1269294959421432,0.002137325737422339,0.22862264032291846,0.0,0.08595501629242343,0.002137325737422339,0.0,0.0,0.0,47.49033800065691,15.167822357339395,0.0
