Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),Water Heating Gas Power (therms/hour),Other Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Spa Pump Electric Power (kW),Spa Pump Reactive Power (kVAR),Spa Pump Mode,Spa Heater Gas Power (therms/hour),Spa Heater Mode,Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),Ceiling Fan Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Outdoor (C),Net Sensible Heat Gain - Indoor (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3)
2025-01-01 00:10:00,0.1824380661736568,0.09599998125633855,0.00269977987884927,0.003040634436227613,0.0015999996876056423,4.49963313141545e-05,0.013144648088776398,0.1692934180848804,0.0,0.0,0.00269977987884927,0.0,0.0,0.09599998125633855,0,1,0,0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.004654961622807018,0.0,On,0.008489686465969381,0,On,0.0033841399576311527,0,On,0.08835758085979571,0.06626818564484677,On,0.03790930311879783,0,On,0.00269977987884927,On,0,0,Off,Off,0.0,15.5555555555556,0.0,0.0,0.0,0.0,0,0.0,1733.8086933333334,Off,0.0,0,96.16238346245518,51.666666666666686,46.10666666666668,0.0,51.369352485269424,0.0,0.0,0.0,150.25372416008622,51.431625862470625,51.46276255107123,51.369352485269424,12.43753247303448,15.590456673543846,0.0,2.8,-74.8338105121353,-272.8149152461689,-0.0,-0.0,204.3433466168955,0.0,1.0,0.016366823816626967,0.0,0,0.3045609107354526,65.99961422222222,-6.362241882861941,0.2670628234464847,7.3085551391157155,0.0028697407472252343,26.32861742779635,1.2405931569998283
2025-01-01 00:11:00,0.1824380661736568,0.09599998125633855,0.00269977987884927,0.003040634436227613,0.0015999996876056423,4.49963313141545e-05,0.013144648088776398,0.1692934180848804,0.0,0.0,0.00269977987884927,0.0,0.0,0.09599998125633855,0,1,0,0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.004654961622807018,0.0,On,0.008489686465969381,0,On,0.0033841399576311527,0,On,0.08835758085979571,0.06626818564484677,On,0.03790930311879783,0,On,0.00269977987884927,On,0,0,Off,Off,0.0,15.5555555555556,0.0,0.0,0.0,0.0,0,0.0,1733.8086933333334,Off,0.0,0,96.17344363441212,51.666666666666686,46.10666666666668,0.0,51.34820641084069,0.0,0.0,0.0,150.27100567876894,51.411648845378465,51.44337006264737,51.34820641084069,12.43753247303448,15.566322227793624,0.0,2.8,-73.33730483867419,-272.13464590479265,-0.0,-0.0,204.3433466168955,0.0,1.0,0.016356876781419744,0.0,0,0.30437581201771907,65.99961422222222,-5.546005550777057,0.26749295757965647,7.2971625983728945,0.0028699195570427312,26.335580454533144,1.2406967271188083
2025-01-01 00:12:00,0.1824380661736568,0.09599998125633855,0.00269977987884927,0.003040634436227613,0.0015999996876056423,4.49963313141545e-05,0.013144648088776398,0.1692934180848804,0.0,0.0,0.00269977987884927,0.0,0.0,0.09599998125633855,0,1,0,0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.004654961622807018,0.0,On,0.008489686465969381,0,On,0.0033841399576311527,0,On,0.08835758085979571,0.06626818564484677,On,0.03790930311879783,0,On,0.00269977987884927,On,0,0,Off,Off,0.0,15.5555555555556,0.0,0.0,0.0,0.0,0,0.0,1733.8086933333334,Off,0.0,0,96.18239572900461,51.666666666666686,46.10666666666668,0.0,51.32705863493403,0.0,0.0,0.0,150.2849933265697,51.39166953061819,51.423974978460265,51.32705863493403,12.43753247303448,15.542971173318959,0.0,2.8,-71.90363614689727,-271.47704687941456,-0.0,-0.0,204.3433466168955,0.0,1.0,0.016347252233474236,0.0,0,0.3041967142819248,65.99961422222222,-4.769935884378224,0.26791040507132496,7.286201480048629,0.002870098399218839,26.34202555445685,1.2407969475203362
2025-01-01 00:13:00,0.1824380661736568,0.09599998125633855,0.00269977987884927,0.003040634436227613,0.0015999996876056423,4.49963313141545e-05,0.013144648088776398,0.1692934180848804,0.0,0.0,0.00269977987884927,0.0,0.0,0.09599998125633855,0,1,0,0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.004654961622807018,0.0,On,0.008489686465969381,0,On,0.0033841399576311527,0,On,0.08835758085979571,0.06626818564484677,On,0.03790930311879783,0,On,0.00269977987884927,On,0,0,Off,Off,0.0,15.5555555555556,0.0,0.0,0.0,0.0,0,0.0,1733.8086933333334,Off,0.0,0,96.18933901294577,51.666666666666686,46.10666666666668,0.0,51.305909621598495,0.0,0.0,0.0,150.29584220772776,51.371688356127095,51.4045777233914,51.305909621598495,12.43753247303448,15.520366952595918,0.0,2.8,-70.53162840871425,-270.8410318031361,-0.0,-0.0,204.3433466168955,0.0,1.0,0.016337935148332327,0.0,0,0.3040233379464787,65.99961422222222,-4.03394322247367,0.2683157258910955,7.275084239569813,0.002870277270714152,26.347976925267073,1.2408939737259816
2025-01-01 00:14:00,0.1824380661736568,0.09599998125633855,0.00269977987884927,0.003040634436227613,0.0015999996876056423,4.49963313141545e-05,0.013144648088776398,0.1692934180848804,0.0,0.0,0.00269977987884927,0.0,0.0,0.09599998125633855,0,1,0,0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.004654961622807018,0.0,On,0.008489686465969381,0,On,0.0033841399576311527,0,On,0.08835758085979571,0.06626818564484677,On,0.03790930311879783,0,On,0.00269977987884927,On,0,0,Off,Off,0.0,15.5555555555556,0.0,0.0,0.0,0.0,0,0.0,1733.8086933333334,Off,0.0,0,96.19979957720139,51.666666666666686,46.10666666666668,0.0,51.35170573922061,0.0,0.0,0.0,150.31218683937718,51.35170573922061,51.35170573922062,51.35170573922061,12.43753247303448,15.498474891993855,0.0,2.8,-69.2191536175576,-270.22557257538074,-0.0,-0.0,204.3433466168955,0.0,1.0,0.0163289112735124,0.0,0,0.30385541779506064,65.99961422222222,-3.3369276590723764,0.26870945367943916,7.264927281117331,0.0028704561686321147,26.353457527133845,1.2409879533068844
2025-01-01 00:15:00,0.1824380661736568,0.09599998125633855,0.00269977987884927,0.003040634436227613,0.0015999996876056423,4.49963313141545e-05,0.013144648088776398,0.1692934180848804,0.0,0.0,0.00269977987884927,0.0,0.0,0.09599998125633855,0,1,0,0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.004654961622807018,0.0,On,0.008489686465969381,0,On,0.0033841399576311527,0,On,0.08835758085979571,0.06626818564484677,On,0.03790930311879783,0,On,0.00269977987884927,On,0,0,Off,Off,0.0,15.5555555555556,0.0,0.0,0.0,0.0,0,0.0,1733.8086933333334,Off,0.0,0,96.20299636803365,51.666666666666686,46.10666666666668,0.0,51.33051226155875,0.0,0.0,0.0,150.3171818250526,51.33172094921002,51.33232529303566,51.33051226155875,12.43753247303448,15.47726212152626,0.0,2.8,-67.96333954440118,-269.62969661688163,-0.0,-0.0,204.3433466168955,0.0,1.0,0.016320167095910665,0.0,0,0.3036927023700121,65.99961422222222,-2.6769895444150507,0.2690920965820912,7.254578328971393,0.0028706350902116618,26.358489134329574,1.2410790262150593
2025-01-01 00:16:00,0.1824380661736568,0.09599998125633855,0.00269977987884927,0.003040634436227613,0.0015999996876056423,4.49963313141545e-05,0.013144648088776398,0.1692934180848804,0.0,0.0,0.00269977987884927,0.0,0.0,0.09599998125633855,0,1,0,0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.004654961622807018,0.0,On,0.008489686465969381,0,On,0.0033841399576311527,0,On,0.08835758085979571,0.06626818564484677,On,0.03790930311879783,0,On,0.00269977987884927,On,0,0,Off,Off,0.0,15.5555555555556,0.0,0.0,0.0,0.0,0,0.0,1733.8086933333334,Off,0.0,0,96.20445236581236,51.666666666666686,46.10666666666668,0.0,51.3093188396972,0.0,0.0,0.0,150.3194568215818,51.311735495090005,51.31294382278641,51.3093188396972,12.43753247303448,15.456697494450891,0.0,2.8,-66.76122911845343,-269.05248416393414,-0.0,-0.0,204.3433466168955,0.0,1.0,0.016311689809089775,0.0,0,0.30353495336362807,65.99961422222222,-2.052091571414799,0.26946413813387105,7.244587569370168,0.002870814032820172,26.363092387134017,1.2411673251165654
2025-01-01 00:17:00,0.1824380661736568,0.09599998125633855,0.00269977987884927,0.003040634436227613,0.0015999996876056423,4.49963313141545e-05,0.013144648088776398,0.1692934180848804,0.0,0.0,0.00269977987884927,0.0,0.0,0.09599998125633855,0,1,0,0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.004654961622807018,0.0,On,0.008489686465969381,0,On,0.0033841399576311527,0,On,0.08835758085979571,0.06626818564484677,On,0.03790930311879783,0,On,0.00269977987884927,On,0,0,Off,Off,0.0,15.5555555555556,0.0,0.0,0.0,0.0,0,0.0,1733.8086933333334,Off,0.0,0,96.20424775127842,51.666666666666686,46.10666666666668,0.0,51.288125856691934,0.0,0.0,0.0,150.31913711137253,51.291749738497316,51.293561679400014,51.288125856691934,12.43753247303448,15.436751490006118,0.0,2.8,-65.61006458384509,-268.4930651300329,-0.0,-0.0,204.3433466168955,0.0,1.0,0.0163034672735699,0.0,0,0.30338194487923636,65.99961422222222,-1.460346070707704,0.2698260384780179,7.235503444891641,0.0028709929939467363,26.36728685529571,1.2412529757983337
2025-01-01 00:18:00,0.1824380661736568,0.09599998125633855,0.00269977987884927,0.003040634436227613,0.0015999996876056423,4.49963313141545e-05,0.013144648088776398,0.1692934180848804,0.0,0.0,0.00269977987884927,0.0,0.0,0.09599998125633855,0,1,0,0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.004654961622807018,0.0,On,0.008489686465969381,0,On,0.0033841399576311527,0,On,0.08835758085979571,0.06626818564484677,On,0.03790930311879783,0,On,0.00269977987884927,On,0,0,Off,Off,0.0,15.5555555555556,0.0,0.0,0.0,0.0,0,0.0,1733.8086933333334,Off,0.0,0,96.2024585666384,51.666666666666686,46.10666666666668,0.0,51.26693367792108,0.0,0.0,0.0,150.3163415103725,51.27176402441177,51.274179197657126,51.26693367792108,12.43753247303448,15.417396113230312,0.0,2.8,-64.50730979303302,-267.9506159249704,-0.0,-0.0,204.3433466168955,0.0,1.0,0.016295487975875055,0.0,0,0.30323346266911433,65.99961422222222,-0.9000404849581223,0.27017823567915467,7.226180329929761,0.0028711719711958035,26.371091103644414,1.2413360975886416
2025-01-01 00:19:00,0.1824380661736568,0.09599998125633855,0.00269977987884927,0.003040634436227613,0.0015999996876056423,4.49963313141545e-05,0.013144648088776398,0.1692934180848804,0.0,0.0,0.00269977987884927,0.0,0.0,0.09599998125633855,0,1,0,0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.004654961622807018,0.0,On,0.008489686465969381,0,On,0.0033841399576311527,0,On,0.08835758085979571,0.06626818564484677,On,0.03790930311879783,0,On,0.00269977987884927,On,0,0,Off,Off,0.0,15.5555555555556,0.0,0.0,0.0,0.0,0,0.0,1733.8086933333334,Off,0.0,0,96.19915696947653,51.666666666666686,46.10666666666668,0.0,51.245742651997325,0.0,0.0,0.0,150.31118276480709,51.25177868201598,51.25479669702531,51.245742651997325,12.43753247303448,15.39860480109597,0.0,2.8,-63.45059796929999,-267.42435648719936,-0.0,-0.0,204.3433466168955,0.0,1.0,0.016287740990144784,0.0,0,0.30308930342014206,65.99961422222222,-0.36958809899613243,0.2705211469668445,7.217168930967082,0.0028713509622812234,26.374522753611295,1.2414168037514388
