Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Dishwasher Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),Ceiling Fan Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Outdoor (C),Net Sensible Heat Gain - Indoor (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3)
2025-01-01 00:00:00,0.16706095705563834,0.06953131897994384,0.0,0.002784349284260639,0.0011588553163323974,0.0,0.07088847674842264,0.0,0.0961724803072157,0.0,0.0,0.0,0.06953131897994384,0,1,0,0,Off,0,0,Off,0,0,Off,0.03766027444122292,0.02824520583091718,On,0.0,0,Off,0.020472697368421052,0.0,On,0.05041577938000159,0,On,0.0034640550006238774,0,On,0.055048150865368906,0.041286113149026665,On,0,0,Off,Off,0.0,13.888888888888914,0,0.0,0.0,0.0,0,0,1651.4557111111112,Off,0.0,0.0,40.32138789465727,51.666666666666686,46.10666666666668,0.0,51.223610184610585,0.0,0.0,0.0,40.32138789465727,51.26981038396238,51.29291048363829,51.223610184610585,12.43753247303448,16.612386729133174,0.0,2.8,-73.64722041735214,-399.4157527848998,-0.0,-0.0,295.20681493950696,0.0,2.0,0.022189055058964194,0.0,0,0.3098590403536349,131.99922844444444,30.561717428040673,0.2436084878724088,7.700115773868394,0.0028020710625083637,72.11342988985376,1.2326675454595233
2025-01-01 00:01:00,0.16706095705563834,0.06953131897994384,0.0,0.002784349284260639,0.0011588553163323974,0.0,0.07088847674842264,0.0,0.0961724803072157,0.0,0.0,0.0,0.06953131897994384,0,1,0,0,Off,0,0,Off,0,0,Off,0.03766027444122292,0.02824520583091718,On,0.0,0,Off,0.020472697368421052,0.0,On,0.05041577938000159,0,On,0.0034640550006238774,0,On,0.055048150865368906,0.041286113149026665,On,0,0,Off,Off,0.0,13.888888888888914,0,0.0,0.0,0.0,0,0,1651.4557111111112,Off,0.0,0.0,40.31617928759917,51.666666666666686,46.10666666666668,0.0,51.21762747620829,0.0,0.0,0.0,40.31617928759917,51.264151614979966,51.2874136843658,51.21762747620829,12.43753247303448,16.611195167963356,0.0,2.8,-76.83337018662354,-399.3673944305802,-0.0,-0.0,295.20681493950696,0.0,2.0,0.022188282699003945,0.0,0,0.3098482547336319,131.99922844444444,27.32720930444971,0.24437072451258887,7.722241913177417,0.002802440957530057,72.08843501365938,1.2362731348510754
2025-01-01 00:02:00,0.16706095705563834,0.06953131897994384,0.0,0.002784349284260639,0.0011588553163323974,0.0,0.07088847674842264,0.0,0.0961724803072157,0.0,0.0,0.0,0.06953131897994384,0,1,0,0,Off,0,0,Off,0,0,Off,0.03766027444122292,0.02824520583091718,On,0.0,0,Off,0.020472697368421052,0.0,On,0.05041577938000159,0,On,0.0034640550006238774,0,On,0.055048150865368906,0.041286113149026665,On,0,0,Off,Off,0.0,13.888888888888914,0,0.0,0.0,0.0,0,0,1651.4557111111112,Off,0.0,0.0,40.31120877768614,51.666666666666686,46.10666666666668,0.0,51.21164561435213,0.0,0.0,0.0,40.31120877768614,51.258493576981905,51.2819175582968,51.21164561435213,12.43753247303448,16.60979969768931,0.0,2.8,-80.03025916498066,-399.31076351489315,-0.0,-0.0,295.20681493950696,0.0,2.0,0.022187378158106223,0.0,0,0.3098356232730409,131.99922844444444,24.073689410405535,0.24442442051601868,7.722158311974203,0.0028028096459197295,72.06371502167762,1.2362788136384213
2025-01-01 00:03:00,0.16706095705563834,0.06953131897994384,0.0,0.002784349284260639,0.0011588553163323974,0.0,0.07088847674842264,0.0,0.0961724803072157,0.0,0.0,0.0,0.06953131897994384,0,1,0,0,Off,0,0,Off,0,0,Off,0.03766027444122292,0.02824520583091718,On,0.0,0,Off,0.020472697368421052,0.0,On,0.05041577938000159,0,On,0.0034640550006238774,0,On,0.055048150865368906,0.041286113149026665,On,0,0,Off,Off,0.0,13.888888888888914,0,0.0,0.0,0.0,0,0,1651.4557111111112,Off,0.0,0.0,40.306466712807406,51.666666666666686,46.10666666666668,0.0,51.20566456362752,0.0,0.0,0.0,40.306466712807406,51.25283623655327,51.27642207301615,51.20566456362752,12.43753247303448,16.6082085808449,0.0,2.8,-83.22926081723713,-399.2461966849729,-0.0,-0.0,295.20681493950696,0.0,2.0,0.022186346787975614,0.0,0,0.309821220705736,131.99922844444444,20.81012092822883,0.24448115516224733,7.72196584398932,0.002803178206188744,72.03918668353637,1.2362853273234586
2025-01-01 00:04:00,0.16706095705563834,0.06953131897994384,0.0,0.002784349284260639,0.0011588553163323974,0.0,0.07088847674842264,0.0,0.0961724803072157,0.0,0.0,0.0,0.06953131897994384,0,1,0,0,Off,0,0,Off,0,0,Off,0.03766027444122292,0.02824520583091718,On,0.0,0,Off,0.020472697368421052,0.0,On,0.05041577938000159,0,On,0.0034640550006238774,0,On,0.055048150865368906,0.041286113149026665,On,0,0,Off,Off,0.0,13.888888888888914,0,0.0,0.0,0.0,0,0,1651.4557111111112,Off,0.0,0.0,40.30194368443077,51.666666666666686,46.10666666666668,0.0,51.19968429005494,0.0,0.0,0.0,40.30194368443077,51.247179561633715,51.270927197423106,51.19968429005494,12.43753247303448,16.606429871857443,0.0,2.8,-84.96833142016777,-399.1740222490163,-0.0,-0.0,295.20681493950696,0.0,2.0,0.022185193805100843,0.0,0,0.3098051198773694,131.99922844444444,18.99887588934154,0.24454080547863985,7.721668979252623,0.002803546639069648,72.01484296216186,1.2362926415670723
2025-01-01 00:05:00,0.16706095705563834,0.06953131897994384,0.0,0.002784349284260639,0.0011588553163323974,0.0,0.07088847674842264,0.0,0.0961724803072157,0.0,0.0,0.0,0.06953131897994384,0,1,0,0,Off,0,0,Off,0,0,Off,0.03766027444122292,0.02824520583091718,On,0.0,0,Off,0.020472697368421052,0.0,On,0.05041577938000159,0,On,0.0034640550006238774,0,On,0.055048150865368906,0.041286113149026665,On,0,0,Off,Off,0.0,13.888888888888914,0,0.0,0.0,0.0,0,0,1651.4557111111112,Off,0.0,0.0,40.29758496566904,51.666666666666686,46.10666666666668,0.0,51.1937047610537,0.0,0.0,0.0,40.29758496566904,51.2415235214833,51.2654329016981,51.1937047610537,12.43753247303448,16.604510577489908,0.0,2.8,-85.37944586148552,-399.0961489847686,-0.0,-0.0,295.20681493950696,0.0,2.0,0.022183949675680197,0.0,0,0.30978774623314115,131.99922844444444,18.509888183776127,0.24460264251768538,7.720684879146223,0.0028039149452694758,71.99064080430519,1.2363005558330866
2025-01-01 00:06:00,0.16706095705563834,0.06953131897994384,0.0,0.002784349284260639,0.0011588553163323974,0.0,0.07088847674842264,0.0,0.0961724803072157,0.0,0.0,0.0,0.06953131897994384,0,1,0,0,Off,0,0,Off,0,0,Off,0.03766027444122292,0.02824520583091718,On,0.0,0,Off,0.020472697368421052,0.0,On,0.05041577938000159,0,On,0.0034640550006238774,0,On,0.055048150865368906,0.041286113149026665,On,0,0,Off,Off,0.0,13.888888888888914,0,0.0,0.0,0.0,0,0,1651.4557111111112,Off,0.0,0.0,40.29334214529494,51.666666666666686,46.10666666666668,0.0,51.18772595217768,0.0,0.0,0.0,40.29334214529494,51.23586809304254,51.259939163474975,51.18772595217768,12.43753247303448,16.60249228385726,0.0,2.8,-85.59364744124926,-399.0142653005529,-0.0,-0.0,295.20681493950696,0.0,2.0,0.02218264135343878,0.0,0,0.3097694761683221,131.99922844444444,18.213802919796613,0.24466602096744097,7.720254563651288,0.0028042831253350304,71.9665420362084,1.2363088927058865
2025-01-01 00:07:00,0.16706095705563834,0.06953131897994384,0.0,0.002784349284260639,0.0011588553163323974,0.0,0.07088847674842264,0.0,0.0961724803072157,0.0,0.0,0.0,0.06953131897994384,0,1,0,0,Off,0,0,Off,0,0,Off,0.03766027444122292,0.02824520583091718,On,0.0,0,Off,0.020472697368421052,0.0,On,0.05041577938000159,0,On,0.0034640550006238774,0,On,0.055048150865368906,0.041286113149026665,On,0,0,Off,Off,0.0,13.888888888888914,0,0.0,0.0,0.0,0,0,1651.4557111111112,Off,0.0,0.0,40.2892041044946,51.666666666666686,46.10666666666668,0.0,51.18174784617648,0.0,0.0,0.0,40.2892041044946,51.23021326004608,51.25444596698088,51.18174784617648,12.43753247303448,16.60038453121505,0.0,2.8,-85.69212260963928,-398.92875916460247,-0.0,-0.0,295.20681493950696,0.0,2.0,0.022181275019911552,0.0,0,0.3097503960049522,131.99922844444444,18.029821615456225,0.24473079363540678,7.719774301241546,0.0028046511796708754,71.94253802698096,1.2363176114958314
2025-01-01 00:08:00,0.16706095705563834,0.06953131897994384,0.0,0.002784349284260639,0.0011588553163323974,0.0,0.07088847674842264,0.0,0.0961724803072157,0.0,0.0,0.0,0.06953131897994384,0,1,0,0,Off,0,0,Off,0,0,Off,0.03766027444122292,0.02824520583091718,On,0.0,0,Off,0.020472697368421052,0.0,On,0.05041577938000159,0,On,0.0034640550006238774,0,On,0.055048150865368906,0.041286113149026665,On,0,0,Off,Off,0.0,13.888888888888914,0,0.0,0.0,0.0,0,0,1651.4557111111112,Off,0.0,0.0,40.28516269878587,51.666666666666686,46.10666666666668,0.0,51.17577042745254,0.0,0.0,0.0,40.28516269878587,51.22455900778897,51.24895329795719,51.17577042745254,12.43753247303448,16.59819430508584,0.0,2.8,-85.75921717495197,-398.83991483196644,-0.0,-0.0,295.20681493950696,0.0,2.0,0.022179855200774156,0.0,0,0.3097305689418249,131.99922844444444,17.87388271750752,0.24479685296447454,7.719247968035249,0.002805019108649664,71.9186224851399,1.2363266824125234
2025-01-01 00:09:00,0.16706095705563834,0.06953131897994384,0.0,0.002784349284260639,0.0011588553163323974,0.0,0.07088847674842264,0.0,0.0961724803072157,0.0,0.0,0.0,0.06953131897994384,0,1,0,0,Off,0,0,Off,0,0,Off,0.03766027444122292,0.02824520583091718,On,0.0,0,Off,0.020472697368421052,0.0,On,0.05041577938000159,0,On,0.0034640550006238774,0,On,0.055048150865368906,0.041286113149026665,On,0,0,Off,Off,0.0,13.888888888888914,0,0.0,0.0,0.0,0,0,1651.4557111111112,Off,0.0,0.0,40.28121279359402,51.666666666666686,46.10666666666668,0.0,51.16979368161904,0.0,0.0,0.0,40.28121279359402,51.2189053227093,51.243461143254436,51.16979368161904,12.43753247303448,16.59592600489947,0.0,2.8,-85.83178439015094,-398.747911605975,-0.0,-0.0,295.20681493950696,0.0,2.0,0.022178384745412276,0.0,0,0.30971003476918413,131.99922844444444,17.709312276317032,0.24486413157122738,7.718678005436233,0.0028053869126208448,71.89479149692055,1.2363360866992137
