Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Water Heating Gas Power (therms/hour),Other Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Garage Lighting Electric Power (kW),Garage Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),Pool Pump Electric Power (kW),Pool Pump Reactive Power (kVAR),Pool Heater Gas Power (therms/hour),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Garage (C),Temperature - Attic (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Garage (W),Net Sensible Heat Gain - Attic (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Garage (m^3/s),Infiltration Heat Gain - Garage (W),Radiation Heat Gain - Garage (W),Infiltration Flow Rate - Attic (m^3/s),Infiltration Heat Gain - Attic (W),Radiation Heat Gain - Attic (W)
2025-01-01 00:00:00,0.5278376969668679,0.1877291306912795,0.18785108159159866,0.5278376969668679,0.1877291306912795,0.1878510815915987,0.0213428747954317,0.2682659159214361,0.18822890625,0.05,0.0,0.0018024329429500705,0.18604864864864862,0.0,0.17314579735794616,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03964239414865571,0.029731795611491772,0.0,0.0,0.004021034356725146,0.0,0.000586697913099266,0.0,0.016735142525607292,0.0,0.018347128460715748,0.0,0.19121866899527257,0.14341400174645438,0.01905772431679208,0.0,0.0018024329429500705,4090.3909132409967,20.000000000000057,0.3391666666666667,1141.44527967567,5.452548418018017,0.18822890625,0.36666666666666664,5043.607286666667,13755.292600000002,0.0,21.111111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,9447.440337777778,0.0,0.0,82.64763126885663,51.66666666666668,46.10666666666668,0.0,50.48405458849481,0.0,0.0,0.0,129.13692385758847,50.510326305329066,50.5234621637462,50.48405458849481,12.43753247303448,19.709173909253586,-0.05885025020946113,2.0015545415139826,0.6234752786323925,2.8,9.236100170605994,3182.3839416507194,575.4327484177697,1761.7932789294716,-1192.3674039108878,0.0,0.0,389.1649880148511,0.0,2.0,0.05409963961750755,0.0,0.0,0.5063191014606679,131.99922844444444,-104.80455569424042,0.2059809734812964,9.254047649419217,0.002869565875362217,18.063968575819423,1.2230881364023507,0.5436834545663999,563.8708818314105,11.561866586359137,0.3156683977101897,901.8784498255948,-281.53045057179327
2025-01-01 01:00:00,0.5358131418970812,0.17635382578683992,0.23013486537538247,0.5358131418970812,0.17635382578683992,0.23013486537538247,0.01423628847489974,0.24056865029718136,0.231008203125,0.05,0.0,0.0018024329429500705,0.22833243243243243,0.0,0.16177049245350658,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03865133429493931,0.028988500721204475,0.0,0.0,0.0037194567799707597,0.0,0.00035620944723884006,0.0,0.010160622247690139,0.0,0.005816936042380467,0.0,0.1770426556430695,0.1327819917323021,0.01905772431679208,0.0,0.0018024329429500705,5020.025211704859,20.000000000000057,0.4162500000000001,1400.8646614201405,6.691763967567566,0.231008203125,0.45,6189.881670000001,13755.292600000002,0.0,21.111111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,9447.440337777778,0.0,0.0,80.54192322368019,51.66666666666668,46.10666666666668,0.0,49.71730124902903,0.0,0.0,0.0,125.84675503700028,49.746992407447145,49.76183798665621,49.71730124902903,12.43753247303448,19.73045597029429,-0.04445553358538602,3.0105117909250954,2.194905424852897,2.5,9.236100170605994,4130.853774409294,-350.86060017055314,1338.7443076042457,-1139.264962795753,0.0,0.0,355.3534570047186,0.0,2.0,0.050738437602828985,0.0,0.0,0.4748615761253402,131.99922844444444,-105.25993150453183,0.2059989346674697,9.2688351329508,0.002873613090843619,24.941256848584317,1.2230552890185706,0.5436834545663999,-362.3051310079433,11.444530837390138,0.22312646164755784,179.31926901463885,-241.43962283053364
2025-01-01 02:00:00,0.5433779414183647,0.17561053089655262,0.2385916221321392,0.5433779414183647,0.17561053089655262,0.23859162213213922,0.01423628847489974,0.23957759044346497,0.2395640625,0.05,0.0,0.0018024329429500705,0.23678918918918915,0.0,0.1610271975632193,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03766027444122292,0.02824520583091718,0.0,0.0,0.0037194567799707597,0.0,0.00035620944723884006,0.0,0.010160622247690139,0.0,0.005816936042380467,0.0,0.1770426556430695,0.1327819917323021,0.01905772431679208,0.0,0.0018024329429500705,5205.952071397633,20.000000000000057,0.43166666666666675,1452.7485377690346,6.9396070774774765,0.2395640625,0.4666666666666667,6419.136546666667,13755.292600000002,0.0,21.111111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,9447.440337777778,0.0,0.0,78.66460878860487,51.66666666666668,46.10666666666668,0.0,48.96727201926111,0.0,0.0,0.0,122.9134512321951,49.00246463830937,49.02006094783351,48.96727201926111,12.43753247303448,19.68535745657758,-0.06229661659966297,2.7386748637177187,2.6476376955402645,1.6500000000000001,9.236100170605994,4333.9739310477025,-762.0419024346118,983.7423935796776,-1129.4694527236886,0.0,0.0,354.36239715100226,0.0,2.0,0.047821865766250124,0.0,0.0,0.4475653493467018,131.99922844444444,-96.87108477724334,0.20705916740559174,9.255667900891213,0.002880276673064208,38.70585132568809,1.2232389292967618,0.5436834545663999,-775.0134645379568,12.971562103345041,0.15915995152068854,-213.03516170017866,-255.97098248917825
2025-01-01 03:00:00,0.5314266858690762,0.17486723600626533,0.22227891959960908,0.5314266858690762,0.1748672360062653,0.22227891959960908,0.014035236757063483,0.2449391053620126,0.22245234375000003,0.05,0.0,0.0024032439239334274,0.21987567567567565,0.0,0.16028390267293197,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03666921458750652,0.027501910940629884,0.0,0.0,0.003518405062134503,0.0,0.00035620944723884006,0.0,0.010160622247690139,0.0,0.005816936042380467,0.0,0.1770426556430695,0.1327819917323021,0.025410299089056104,0.0,0.0024032439239334274,4834.098352012087,20.000000000000057,0.4008333333333335,1348.9807850712464,6.443920857657656,0.22245234375000003,0.43333333333333335,5960.626793333333,13755.292600000002,0.0,21.111111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,9447.440337777778,0.0,0.0,76.76114892585345,51.66666666666668,46.10666666666668,0.0,48.23336724101081,0.0,0.0,0.0,119.93929519664601,48.27621896779905,48.297644831193175,48.23336724101081,12.43753247303448,19.668210682696024,-0.055519885386621996,2.4654002096448293,2.5271760769133054,1.6500000000000001,9.236100170605994,3925.1487523552,-567.4583661981766,876.6069736741646,-1168.4378977346157,0.0,0.0,353.17028557944957,0.0,2.0,0.0495795054904771,0.0,0.0,0.46401511818350166,131.99922844444444,-93.6819875017204,0.20781342030892044,9.256462314539233,0.0028878575969060118,17.07931440073615,1.2233046506159562,0.5436834545663999,-580.6710487062595,13.212682508082898,0.19524082189810937,-198.8802905266942,-273.49352087038756
2025-01-01 04:00:00,0.5387342063544158,0.174123941115978,0.207768650010029,0.5387342063544158,0.174123941115978,0.207768650010029,0.014035236757063483,0.2693583445973523,0.205340625,0.05,0.0,0.004806487847866855,0.20296216216216215,0.0,0.1595406077826447,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03567815473379013,0.02675861605034259,0.0,0.0,0.003518405062134503,0.0,0.00035620944723884006,0.0,0.010160622247690139,0.0,0.005816936042380467,0.0,0.1770426556430695,0.1327819917323021,0.05082059817811221,0.0,0.004806487847866855,4462.244632626543,20.000000000000057,0.3700000000000001,1245.213032373458,5.948234637837837,0.205340625,0.4,5502.11704,13755.292600000002,0.0,21.111111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,9447.440337777778,0.0,0.0,74.74710185746997,51.66666666666668,46.10666666666668,0.0,47.54494734805762,0.0,0.0,0.0,116.79234665229684,47.568351228680704,47.580053168992244,47.54494734805762,12.43753247303448,19.711583523586555,-0.049354853536826344,2.36971224185942,2.545877352999691,0.55,9.236100170605994,3439.5095840401727,-1289.7567874171589,498.7712845651214,-1283.224626037884,0.0,0.0,352.1792257257332,0.0,2.0,0.05097208371219804,0.0,0.0,0.47704827254313364,131.99922844444444,-91.68964827421851,0.20729096405811928,9.274489846154593,0.0028896354916630395,38.52919693246678,1.222548300419872,0.5436834545663999,-1303.1409599436204,13.384172526461557,0.2041421930590442,-479.75157687256365,-266.69017093577315
2025-01-01 05:00:00,0.5836043331959365,0.174123941115978,0.21197432687691245,0.5836043331959365,0.174123941115978,0.21197432687691248,0.014437340192735997,0.3138263680032006,0.205340625,0.05,0.0,0.009012164714750352,0.20296216216216215,0.0,0.1595406077826447,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03567815473379013,0.02675861605034259,0.0,0.0,0.0039205084978070175,0.0,0.00035620944723884006,0.0,0.010160622247690139,0.0,0.005816936042380467,0.0,0.1770426556430695,0.1327819917323021,0.0952886215839604,0.0,0.009012164714750352,4462.244632626543,20.000000000000057,0.3700000000000001,1245.213032373458,5.948234637837837,0.205340625,0.4,5502.11704,13755.292600000002,0.0,21.111111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,9447.440337777778,0.0,0.0,72.90637454743101,51.66666666666668,46.10666666666668,0.0,46.846219351187344,0.0,0.0,0.0,113.91621023036097,46.87799502491732,46.8938828617823,46.846219351187344,12.43753247303448,19.7069232768217,-0.05147423361452551,1.178043618396446,1.8079818254770676,-0.25000000000000006,9.236100170605994,3386.710304073885,-1007.4093650200964,467.8546684960609,-1338.1461879674205,0.0,0.0,352.58132916140573,0.0,2.0,0.05092083907341503,0.0,0.0,0.47656867342478965,131.99922844444444,-89.96946974664256,0.20820120683656865,9.28342396559276,0.002903033511636082,45.72000668129352,1.2219443657049531,0.5436834545663999,-1023.1482452181956,15.738880198099109,0.17904733261492617,-466.1596972365232,-311.1986666408741
2025-01-01 06:00:00,0.7425761740854298,0.1885461430804379,0.30732431656960574,0.7425761740854298,0.1885461430804379,0.30732431656960574,0.03489101784976544,0.4095652343606642,0.248119921875,0.05,0.04645728511809253,0.015621085505567277,0.2452459459459459,0.0,0.17396280974710457,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03766027444122292,0.02824520583091718,0.0,0.0,0.00442313779239766,0.0,0.0010319597221478162,0.0,0.029435920335219967,0.0,0.012447877285660087,0.0,0.19429013855491656,0.1457176039161874,0.16516694407886467,0.0,0.015621085505567277,5391.878931090405,20.000000000000057,0.44708333333333344,1504.6324141179286,7.187450187387386,0.248119921875,0.48333333333333334,6648.3914233333335,13755.292600000002,0.0,21.111111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,9447.440337777778,1055.056,0.0,79.59515254108719,51.66666666666668,46.10666666666668,0.0,49.644221152552944,0.13146806589744753,343.80655761339835,1055.056,124.36742584544874,49.34547934169921,49.65693139349447,49.18339819533083,12.43753247303448,19.72719404722638,-0.051682009453281864,1.6437200862093773,1.5788481178283058,0.3,9.236100170605994,4396.094514643026,-946.1792044252398,904.2391025496933,-1297.9474108115505,0.0,0.0,397.6882268771653,0.0,2.0,0.05083683608620288,0.0,0.0,0.4757824885757596,131.99922844444444,-95.52523251299404,0.2082021360912668,9.296752633272776,0.0029066743612319664,12.437459315325215,1.2218572309541549,0.5436834545663999,-960.0531770036594,13.873972578419417,0.18858944503921002,-315.82841660853154,-284.5648949597038
2025-01-01 07:00:00,0.9898067377069774,0.22818983546735908,0.3103960333742907,0.9898067377069774,0.22818983546735908,0.3103960333742907,0.09249067846360129,0.599196137368376,0.248119921875,0.05,0.03871440426507711,0.0264356831632677,0.2452459459459459,0.0,0.21360650213402574,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03964239414865571,0.029731795611491772,0.0,0.0,0.004121560215643275,0.0,0.0029930986514947163,0.0,0.08537601959646329,0.0,0.0348741778767244,0.0,0.24516627536337868,0.18387470652253396,0.27951328997961716,0.0,0.0264356831632677,5391.878931090405,20.000000000000057,0.44708333333333344,1504.6324141179286,7.187450187387386,0.248119921875,0.48333333333333334,6648.3914233333335,13755.292600000002,0.0,21.111111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,9447.440337777778,879.2133333333333,0.0,81.75650309788651,51.66666666666668,46.10666666666668,0.0,51.364155958435276,0.36200686875043997,978.5263562842877,879.2133333333333,127.74453609044767,50.11483053989092,51.364155958435276,49.490167830618745,12.43753247303448,19.68446781323274,-0.05808385885343483,1.1970498882662828,1.3420501878001685,-0.55,9.236100170605994,4436.983890943664,-1236.9354235507133,702.3395450133656,-1389.977552377827,0.0,0.0,527.011115021368,2.5872459159943864,2.0,0.052081574292030815,0.0,0.0,0.48743200665729236,131.99922844444444,-91.92860279028157,0.2090960265329735,9.28267584692494,0.0029114507569106144,40.59965379244786,1.2220319751038728,0.5436834545663999,-1251.988086468075,15.052662917361511,0.20127262257785009,-515.0455786834539,-287.2472904211091
2025-01-01 08:00:00,1.2265003881442154,0.2376750052581716,0.3146594554851462,1.2265003881442154,0.2376750052581716,0.3146594554851462,0.10364483988681254,0.8760707826324027,0.196784765625,0.05,0.0696859276771388,0.05046812240260198,0.19450540540540537,0.0,0.22309167192483825,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.040633454002372095,0.030475090501779063,0.0,0.0,0.0031163016264619883,0.0,0.003404943245665383,0.0,0.09712359501468516,0.0,0.04499893919577343,0.0,0.25682210856407894,0.19261658142305918,0.5336162808701782,0.0,0.05046812240260198,4276.3177729337685,20.000000000000057,0.3545833333333334,1193.329156024564,5.700391527927926,0.196784765625,0.38333333333333336,5272.862163333334,13755.292600000002,0.0,21.111111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,9447.440337777778,1582.5839999999998,0.0,80.92312449657535,51.66666666666668,46.10666666666668,0.0,51.62305075762149,0.35720922617776385,976.2266468688134,1582.5839999999998,126.44238202589898,49.746554195803846,51.62305075762149,48.80830591489504,12.43753247303448,19.68224543913958,-0.06517119961250929,0.5218504870021834,0.8092652450876762,-1.4,9.236100170605994,3280.076507120648,-1365.0217221253793,276.9197708754086,-1500.0604518267808,0.0,0.0,560.1210224939958,152.20125327624362,2.0,0.0538180527596861,0.0,0.0,0.503683727069206,131.99922844444444,-56.301836480336554,0.21014810708838016,9.299923733813547,0.002924307468929939,86.93181954526844,1.2226059852114841,0.5436834545663999,-1381.239322777875,16.21760065249602,0.21896046194512472,-640.6286487108573,-275.78073643829816
2025-01-01 09:00:00,1.4906948057663962,0.23832473920348088,0.29185992847092046,1.4906948057663962,0.2383247392034809,0.29185992847092046,0.10640152447357012,1.1203967969178261,0.21389648437500003,0.05,0.007742880853015421,0.07269812869898619,0.2114189189189189,0.0,0.22374140587014754,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.040633454002372095,0.030475090501779063,0.0,0.0,0.0025131464729532165,0.0,0.00351874240984412,0.0,0.10036963559077279,0.0,0.05341337498034894,0.0,0.25768842049115803,0.1932663153683685,0.7686615474439471,0.0,0.07269812869898619,4648.171492319315,20.000000000000057,0.3854166666666668,1297.0969087223523,6.196077747747747,0.21389648437500003,0.4166666666666667,5731.371916666667,13755.292600000002,0.0,21.111111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,9447.440337777778,175.84266666666664,0.0,86.37045847044496,51.66666666666668,46.10666666666668,0.0,52.12076702667874,0.04667160656023521,128.78372726655726,175.84266666666664,134.95384136007024,51.90825295463746,52.13090329598659,51.79185964930898,12.43753247303448,19.730134747392352,-0.04100469265029704,0.4565567649924637,0.9444643584235686,-0.85,9.236100170605994,3792.4049242427927,-923.866868999175,620.524958972559,-1442.0879232500479,0.0,0.0,572.0978129575125,456.1204266883104,2.0,0.05304437745307925,0.0,0.0,0.49644289166192707,131.99922844444444,14.223542216013401,0.21128634797392143,9.352383619472418,0.0029476732372084036,138.59894705523104,1.2230019314901848,0.5436834545663999,-938.4017058077308,14.5348368085557,0.21007473753782893,-511.350989155327,-165.22096059446625
