Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Water Heating Gas Power (therms/hour),Other Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Dishwasher Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Garage Lighting Electric Power (kW),Garage Lighting Reactive Power (kVAR),Garage Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Pool Pump Electric Power (kW),Pool Pump Reactive Power (kVAR),Pool Pump Mode,Pool Heater Gas Power (therms/hour),Pool Heater Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Mode,HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Garage (C),Temperature - Attic (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Garage (W),Net Sensible Heat Gain - Attic (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Garage (m^3/s),Infiltration Heat Gain - Garage (W),Radiation Heat Gain - Garage (W),Infiltration Flow Rate - Attic (m^3/s),Infiltration Heat Gain - Attic (W),Radiation Heat Gain - Attic (W)
2025-01-01 00:00:00,0.8856835594784032,0.19458087047817765,0.5092078383483554,0.014761392657973386,0.0032430145079696275,0.008486797305805923,0.02961981333018311,0.29271218364821994,0.5133515625,0.05,0.0,0.0018024329429500705,0.5074054054054054,0.0,0.17999753714484432,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.004021034356725146,0.0,On,0.0008670412508856147,0.0,On,0.02473173772257235,0,On,0.033657743138302075,0,On,0.2003543220444701,0.15026574153335254,On,0.01905772431679208,0,On,0.0018024329429500705,On,On,11155.611581566354,20.000000000000057,0.9250000000000003,3113.0325809336455,14.870586594594592,0.5133515625,1,13755.2926,13755.2926,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,9447.440337777778,Off,0.0,0,82.44775444530492,51.666666666666686,46.10666666666668,0.0,50.89110880769353,0.0,0.0,0.0,128.82461632078895,50.891498293514246,50.89169303642461,50.89110880769353,12.43753247303448,20.165721116021377,0.0,-0.5908551977448777,-0.2649087487314521,2.8,9.236100170605994,10231.985832939965,2421.037485449294,4073.693729495654,-1238.955609784059,-0.0,-0.0,421.2486985629426,0.0,2.0,0.05474510238134483,0.0,0,0.5123599943191602,131.99922844444444,-105.91883740527365,0.19948290314244269,9.437446890576318,0.0028677034747079454,17.524914333419332,1.2176863343819657,0.5436834545663999,2402.5531984405748,18.48428700871932,0.32781662600619216,1309.3814284502437,-348.7202798882348
2025-01-01 00:01:00,0.3723319969784031,0.19458087047817765,0.0018024329429500705,0.006205533282973384,0.0032430145079696275,3.0040549049167842e-05,0.02961981333018311,0.29271218364821994,0.0,0.05,0.0,0.0018024329429500705,0.0,0.0,0.17999753714484432,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.004021034356725146,0.0,On,0.0008670412508856147,0.0,On,0.02473173772257235,0,On,0.033657743138302075,0,On,0.2003543220444701,0.15026574153335254,On,0.01905772431679208,0,On,0.0018024329429500705,On,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,13755.2926,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,9447.440337777778,Off,0.0,0,82.13764049073252,51.666666666666686,46.10666666666668,0.0,50.87738237251425,0.0,0.0,0.0,128.34006326676956,50.87865236452056,50.87928736052372,50.87738237251425,12.43753247303448,20.268415017905,0.0,-0.37733142942893816,-0.18032572979306288,2.8,9.236100170605994,-944.5486240075544,2268.9763619686223,914.5295935657031,-1249.5762866609878,-0.0,-0.0,421.2486985629426,0.0,2.0,0.054889796619766465,0.0,0,0.5137141892325118,131.99922844444444,-116.2210359095092,0.19880330820558242,9.508175205189664,0.0028677644611564876,17.278670143536985,1.2208158843507515,0.5436834545663999,2251.263278171575,17.713083797047176,0.3266894701521308,1268.8682212213555,-354.33862765565243
2025-01-01 00:02:00,0.3723319969784031,0.19458087047817765,0.0018024329429500705,0.006205533282973384,0.0032430145079696275,3.0040549049167842e-05,0.02961981333018311,0.29271218364821994,0.0,0.05,0.0,0.0018024329429500705,0.0,0.0,0.17999753714484432,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.004021034356725146,0.0,On,0.0008670412508856147,0.0,On,0.02473173772257235,0,On,0.033657743138302075,0,On,0.2003543220444701,0.15026574153335254,On,0.01905772431679208,0,On,0.0018024329429500705,On,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,13755.2926,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,9447.440337777778,Off,0.0,0,82.37852722438933,51.666666666666686,46.10666666666668,0.0,50.86370799666751,0.0,0.0,0.0,128.71644878810832,50.865854753420635,50.8669281317972,50.86370799666751,12.43753247303448,20.165816212251528,0.0,-0.17706638018023704,-0.18223083070420246,2.8,9.236100170605994,-933.7070220699021,2126.42730482862,918.129877004998,-1238.9654281075848,-0.0,-0.0,421.2486985629426,0.0,2.0,0.05474523642884698,0.0,0,0.5123612488711557,131.99922844444444,-115.99029252526003,0.20007284165956515,9.461481603175349,0.0028678244365373472,17.503644282657007,1.221242868791287,0.5436834545663999,2109.3676776374336,17.05962719118613,0.32671490039071116,1269.7781491210797,-351.6482721160816
2025-01-01 00:03:00,0.3723319969784031,0.19458087047817765,0.0018024329429500705,0.006205533282973384,0.0032430145079696275,3.0040549049167842e-05,0.02961981333018311,0.29271218364821994,0.0,0.05,0.0,0.0018024329429500705,0.0,0.0,0.17999753714484432,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.004021034356725146,0.0,On,0.0008670412508856147,0.0,On,0.02473173772257235,0,On,0.033657743138302075,0,On,0.2003543220444701,0.15026574153335254,On,0.01905772431679208,0,On,0.0018024329429500705,On,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,13755.2926,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,9447.440337777778,Off,0.0,0,82.61091326209133,51.666666666666686,46.10666666666668,0.0,50.849993942906565,0.0,0.0,0.0,129.0795519720177,50.8530196105056,50.85453244430512,50.849993942906565,12.43753247303448,20.06634775138612,0.0,0.010794574011444014,-0.18369455016898212,2.8,9.236100170605994,-924.104421819312,1992.7110714547812,921.5853315401082,-1228.7125184221802,-0.0,-0.0,421.2486985629426,0.0,2.0,0.054604966818968495,0.0,0,0.5110484641033081,131.99922844444444,-116.64060196007445,0.20131252754690251,9.416404286258459,0.0028678851715757017,17.721552954930388,1.2216571090725183,0.5436834545663999,1976.260862384605,16.45020907017645,0.32673443750472464,1270.4773418147079,-348.89201027459967
2025-01-01 00:04:00,0.3723319969784031,0.19458087047817765,0.0018024329429500705,0.006205533282973384,0.0032430145079696275,3.0040549049167842e-05,0.02961981333018311,0.29271218364821994,0.0,0.05,0.0,0.0018024329429500705,0.0,0.0,0.17999753714484432,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.004021034356725146,0.0,On,0.0008670412508856147,0.0,On,0.02473173772257235,0,On,0.033657743138302075,0,On,0.2003543220444701,0.15026574153335254,On,0.01905772431679208,0,On,0.0018024329429500705,On,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,13755.2926,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,9447.440337777778,Off,0.0,0,82.83540161236768,51.666666666666686,46.10666666666668,0.0,50.83624162754704,0.0,0.0,0.0,129.4303150193245,50.840148260242536,50.84210157659029,50.83624162754704,12.43753247303448,19.96978624000933,0.0,0.18704611066998345,-0.18461045565400894,2.8,9.236100170605994,-912.1026105990599,1867.2658386235005,925.5581198927034,-1218.7915077557059,-0.0,-0.0,421.2486985629426,0.0,2.0,0.0544686835863745,0.0,0,0.5097729878827822,131.99922844444444,-114.5598014062966,0.20252442418310546,9.372122457754674,0.002867946641874231,17.932894479061446,1.2220595103341283,0.5436834545663999,1851.3797723838693,15.886066239631138,0.32674666203312236,1270.9148891375344,-345.3567692448309
2025-01-01 00:05:00,0.3723319969784031,0.19458087047817765,0.0018024329429500705,0.006205533282973384,0.0032430145079696275,3.0040549049167842e-05,0.02961981333018311,0.29271218364821994,0.0,0.05,0.0,0.0018024329429500705,0.0,0.0,0.17999753714484432,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.004021034356725146,0.0,On,0.0008670412508856147,0.0,On,0.02473173772257235,0,On,0.033657743138302075,0,On,0.2003543220444701,0.15026574153335254,On,0.01905772431679208,0,On,0.0018024329429500705,On,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,13755.2926,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,9447.440337777778,Off,0.0,0,83.05232263553619,51.666666666666686,46.10666666666668,0.0,50.822452366465676,0.0,0.0,0.0,129.7692541180253,50.82724193314563,50.829636716485616,50.822452366465676,12.43753247303448,19.87600979636706,0.0,0.35243173935975886,-0.18487567920984196,2.8,9.236100170605994,-898.4017179229032,1749.5613677536855,929.1260282771993,-1209.1871039813163,-0.0,-0.0,421.2486985629426,0.0,2.0,0.05433622462054097,0.0,0,0.5085333030154632,131.99922844444444,-110.46331250452951,0.20370939527883086,9.329282593104097,0.002868008824765309,18.137935507420494,1.2224505573808522,0.5436834545663999,1734.1976021015798,15.363765652105682,0.3267502018685424,1271.0415971277512,-341.9155688505519
2025-01-01 00:06:00,0.3723319969784031,0.19458087047817765,0.0018024329429500705,0.006205533282973384,0.0032430145079696275,3.0040549049167842e-05,0.02961981333018311,0.29271218364821994,0.0,0.05,0.0,0.0018024329429500705,0.0,0.0,0.17999753714484432,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.004021034356725146,0.0,On,0.0008670412508856147,0.0,On,0.02473173772257235,0,On,0.033657743138302075,0,On,0.2003543220444701,0.15026574153335254,On,0.01905772431679208,0,On,0.0018024329429500705,On,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,13755.2926,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,9447.440337777778,Off,0.0,0,83.26197833831937,51.666666666666686,46.10666666666668,0.0,50.80862742049634,0.0,0.0,0.0,130.096841153624,50.814301808256666,50.817139002136834,50.80862742049634,12.43753247303448,19.784907053588796,0.0,0.5076468106263947,-0.1844308053486737,2.8,9.236100170605994,-884.5296008766028,1639.1019467200867,933.3219323373937,-1199.8853175763188,-0.0,-0.0,421.2486985629426,0.0,2.0,0.0542074418455902,0.0,0,0.5073280236576394,131.99922844444444,-105.89298186322668,0.20486822215081665,9.287827210259158,0.002868071698523793,18.33691969795855,1.2228306930616617,0.5436834545663999,1624.2216685477536,14.880278172333178,0.3267442642887361,1270.829064246006,-337.5071319086124
2025-01-01 00:07:00,0.3723319969784031,0.19458087047817765,0.0018024329429500705,0.006205533282973384,0.0032430145079696275,3.0040549049167842e-05,0.02961981333018311,0.29271218364821994,0.0,0.05,0.0,0.0018024329429500705,0.0,0.0,0.17999753714484432,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.004021034356725146,0.0,On,0.0008670412508856147,0.0,On,0.02473173772257235,0,On,0.033657743138302075,0,On,0.2003543220444701,0.15026574153335254,On,0.01905772431679208,0,On,0.0018024329429500705,On,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,13755.2926,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,9447.440337777778,Off,0.0,0,83.4646985303052,51.666666666666686,46.10666666666668,0.0,50.794768000152374,0.0,0.0,0.0,130.41359145360187,50.80132901756268,50.80460952626784,50.794768000152374,12.43753247303448,19.696356236370885,0.0,0.6533417060662702,-0.18320421923067157,2.8,9.236100170605994,-871.0719717281542,1535.4241300157028,937.3963760607555,-1190.8713086143684,-0.0,-0.0,421.2486985629426,0.0,2.0,0.054082171704407385,0.0,0,0.5061556190765374,131.99922844444444,-101.4493616767282,0.20600186558385883,9.246997927758798,0.002868135242285974,18.53011582270011,1.2232004054440149,0.5436834545663999,1520.9911509873648,14.432979028337906,0.32672789290296966,1270.2431116705834,-332.8467356098279
2025-01-01 00:08:00,0.3723319969784031,0.19458087047817765,0.0018024329429500705,0.006205533282973384,0.0032430145079696275,3.0040549049167842e-05,0.02961981333018311,0.29271218364821994,0.0,0.05,0.0,0.0018024329429500705,0.0,0.0,0.17999753714484432,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.004021034356725146,0.0,On,0.0008670412508856147,0.0,On,0.02473173772257235,0,On,0.033657743138302075,0,On,0.2003543220444701,0.15026574153335254,On,0.01905772431679208,0,On,0.0018024329429500705,On,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,13755.2926,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,9447.440337777778,Off,0.0,0,83.66080439039148,51.666666666666686,46.10666666666668,0.0,50.78087526099923,0.0,0.0,0.0,130.72000685998668,50.788324641664104,50.79204933199655,50.78087526099923,12.43753247303448,19.610238734335674,0.0,0.7901248088072248,-0.1811585556651833,2.8,9.236100170605994,-858.13203086589,1438.0942842200961,941.3165035246568,-1182.1307686597406,-0.0,-0.0,421.2486985629426,0.0,2.0,0.05396025436278533,0.0,0,0.5050145933821153,131.99922844444444,-97.24996076909198,0.2071112937954119,9.208125906244392,0.0028681994361310172,18.717786476982866,1.2235601711355741,0.5436834545663999,1424.0749862388777,14.01929798121844,0.32670058737140345,1269.2659868719802,-327.94948334732334
2025-01-01 00:09:00,0.3723319969784031,0.19458087047817765,0.0018024329429500705,0.006205533282973384,0.0032430145079696275,3.0040549049167842e-05,0.02961981333018311,0.29271218364821994,0.0,0.05,0.0,0.0018024329429500705,0.0,0.0,0.17999753714484432,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.004021034356725146,0.0,On,0.0008670412508856147,0.0,On,0.02473173772257235,0,On,0.033657743138302075,0,On,0.2003543220444701,0.15026574153335254,On,0.01905772431679208,0,On,0.0018024329429500705,On,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,13755.2926,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,9447.440337777778,Off,0.0,0,83.85059277249786,51.666666666666686,46.10666666666668,0.0,50.76695030509322,0.0,0.0,0.0,131.0165512070279,50.77528971111949,50.77945941413264,50.76695030509322,12.43753247303448,19.5264449520592,0.0,0.9185651752736184,-0.17826894425899387,2.8,9.236100170605994,-845.687204559831,1346.706835307738,945.0006491346255,-1173.6504978702662,-0.0,-0.0,421.2486985629426,0.0,2.0,0.05384154205221024,0.0,0,0.5039035636072839,131.99922844444444,-93.28540525250736,0.2081974039464466,9.169766421694028,0.0028682642610569514,18.900174487977054,1.2239104307014093,0.5436834545663999,1333.0699756244637,13.636859683274203,0.32666201292900954,1267.885977758899,-322.88532862427337
