Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Attic (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Net Sensible Heat Gain - Attic (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W),Infiltration Flow Rate - Attic (m^3/s),Infiltration Heat Gain - Attic (W),Radiation Heat Gain - Attic (W)
2025-01-01 00:00:00,2.0052213005954487,0.20861163333481678,0.34578918918918916,2.0052213005954487,0.20861163333481675,0.34578918918918916,0.030175079310305816,1.291613231851852,0.2835915831832906,0.34984140625000004,0.05,0.34578918918918916,0.0,0.0,0.19402830000148344,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03964239414865571,0.029731795611491772,0.0,0.0,0.004544051535087718,0.0,0.0256310277752181,0.0,0.02488718318131261,0.0,0.21906200585332228,0.16429650438999166,7757.077823929379,16.666666666666686,0.4625000000000001,1966.7896067650663,10.134082188588588,0.34984140625000004,0.5,9374.026024444445,18748.05204888889,0.0,18.33333333333337,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,8399.711115555556,1291.6132318518519,0.5166666666666667,38.67362535330603,51.66666666666668,46.10666666666668,0.0,50.28862135055746,0.3782283187137238,971.8446297426813,1291.6132318518519,38.67362535330603,49.54002391597953,50.29077751204534,49.16356903720269,12.43753247303448,16.343793486149085,-0.05553212665326326,1.1247951801024842,-0.8295204902954917,2.8,9.236100170605994,6935.179399969854,165.93116510827193,1329.341496158992,-1116.2489031455086,0.0,0.0,430.4315505283083,0.0,2.0,0.06322899640675053,0.0,0.0,0.46113351117823215,131.99922844444444,-136.0810713423244,0.23845401135785396,7.455325169113333,0.002687501811507839,40.325893302066646,1.2374421095037438,0.0,0.0,145.17192713262574,0.32436266577419487,1541.7228144475043,-212.38131828851223
2025-01-01 01:00:00,0.6438413802705849,0.2001964003685425,0.31121027027027026,0.6438413802705849,0.20019640036854253,0.31121027027027026,0.020609345186371,0.0,0.2583747694592139,0.31485726562500005,0.05,0.31121027027027026,0.0,0.0,0.18561306703520916,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03865133429493931,0.028988500721204475,0.0,0.0,0.004203247669956139,0.0,0.01640609751641486,0.0,0.010890680078934924,0.0,0.20883275508533966,0.1566245663140047,6981.370041536441,16.666666666666686,0.41625000000000006,1770.1106460885596,9.120673969729728,0.31485726562500005,0.45,8436.623422,18748.05204888889,0.0,18.33333333333337,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,8399.711115555556,0.0,0.0,39.20414672761744,51.66666666666668,46.10666666666668,0.0,51.23964884205818,0.07319391886182225,199.21468864531414,0.0,39.20414672761744,50.028485878209615,51.239844763369696,49.42270847497382,12.43753247303448,16.354833842095523,-0.05861660379650576,2.533700541832369,0.8052632428541856,2.5,9.236100170605994,6159.950776571554,-5927.591652538592,398.98945169257394,-1053.1049988361772,0.0,0.0,368.87621091050005,0.0,1.5835000000000001,0.05833304040066131,0.0,0.0,0.42542696019743814,104.51038912088889,-137.19047703920862,0.23882493689619377,7.468041791927091,0.002693414310990036,25.50491821104615,1.2374507817109857,0.0,0.0,139.8173139947817,0.23737848099152487,570.1176631176303,-171.12821142505646
2025-01-01 02:00:00,0.5985315627620762,0.18898546115423914,0.2881576576576576,0.5985315627620762,0.18898546115423914,0.2881576576576576,0.01800564711635977,0.0,0.23899141043738298,0.29153450520833335,0.05,0.2881576576576576,0.0,0.0,0.17440212782090583,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03766027444122292,0.02824520583091718,0.0,0.0,0.004203247669956139,0.0,0.01380239944640363,0.0,0.006455240009508492,0.0,0.19487589598665156,0.14615692198998861,6464.231519941149,16.666666666666686,0.38541666666666674,1638.9913389708886,8.44506849049049,0.29153450520833335,0.4166666666666667,7811.688353703705,18748.05204888889,0.0,18.33333333333337,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,8399.711115555556,0.0,0.0,38.54343103764673,51.66666666666668,46.10666666666668,0.0,50.84193770766961,0.0,0.0,0.0,38.54343103764673,49.478268523634114,50.84193770766961,48.796433931616356,12.43753247303448,16.390631510342782,-0.0547158128243276,1.6898696178398618,1.1500487151020349,1.6500000000000001,9.236100170605994,5595.260956322479,-7827.875141028048,-62.560925151668336,-1047.2325651977064,0.0,0.0,309.3553590568994,0.0,1.0,0.05425463512630011,0.0,0.0,0.39568286411728576,65.99961422222222,-131.09335747786335,0.2384586963001278,7.487713303136679,0.002695379702843843,10.767255562351973,1.2372964561992954,0.0,0.0,174.20956743909454,0.1390784491225947,125.54988623577944,-188.11081138744777
2025-01-01 03:00:00,0.5973133003316052,0.18824216626395185,0.2881576576576576,0.5973133003316053,0.18824216626395185,0.2881576576576576,0.017778444539605382,0.0,0.2380003505836666,0.29153450520833335,0.05,0.2881576576576576,0.0,0.0,0.1736588329306185,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03666921458750652,0.027501910940629884,0.0,0.0,0.003976045093201754,0.0,0.01380239944640363,0.0,0.006455240009508492,0.0,0.19487589598665156,0.14615692198998861,6464.231519941149,16.666666666666686,0.38541666666666674,1638.9913389708886,8.44506849049049,0.29153450520833335,0.4166666666666667,7811.688353703705,18748.05204888889,0.0,18.33333333333337,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,8399.711115555556,0.0,0.0,38.172489694519896,51.66666666666668,46.10666666666668,0.0,50.481667484402315,0.0,0.0,0.0,38.172489694519896,49.155123269241955,50.481667484402315,48.491851161661785,12.43753247303448,16.385212258715875,-0.05041643345556504,1.5613282519161902,1.10845620108556,1.6500000000000001,9.236100170605994,5550.82707345391,-5371.832706103864,94.26876423764858,-1094.5761173429144,0.0,0.0,308.13709662642856,0.0,1.0,0.056813658404866366,0.0,0.0,0.41434600060044047,65.99961422222222,-126.96542577075265,0.23866508607387232,7.486901820080618,0.0026968368192891615,-12.322649072841381,1.2373184163267241,0.0,0.0,176.31305706259667,0.1731489360754265,306.00568873245567,-211.73692449480708
2025-01-01 04:00:00,0.8178884644362223,0.18749887137366456,0.5071574774774774,0.8178884644362223,0.18749887137366456,0.5071574774774774,0.017778444539605382,0.0,0.2370092907299502,0.5131007291666667,0.05,0.5071574774774774,0.0,0.0,0.17291553804033122,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03567815473379013,0.02675861605034259,0.0,0.0,0.003976045093201754,0.0,0.01380239944640363,0.0,0.006455240009508492,0.0,0.19487589598665156,0.14615692198998861,11377.047475096422,18.66666666666671,0.6783333333333335,2884.624756588764,14.863320543263262,0.5131007291666667,0.7333333333333333,13748.57150251852,18748.05204888889,0.0,19.66666666666671,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,8399.711115555556,0.0,0.0,36.04906155650937,51.66666666666668,46.10666666666668,0.0,50.13110896352302,0.0,0.0,0.0,36.04906155650937,48.84068333095947,50.13110896352302,48.19547051467771,12.43753247303448,17.894782894820445,-0.40671704607302545,0.6434803575310465,1.110311891458534,0.55,9.236100170605994,10139.728704101655,-11758.183950717945,-239.99731461324504,-1411.2604531191434,0.0,0.0,367.6346832073788,0.0,1.9164999999999999,0.061750418121364815,0.0,0.0,0.4503501359067718,126.48826065688887,-193.69300108300234,0.21706005279009524,8.204382420955406,0.0026967331334676113,59.438287703880015,1.23033207973825,0.0,0.0,204.8486122729684,0.18385064909924403,-33.81901850320049,-206.17829611004456
2025-01-01 05:00:00,0.748374588339731,0.18749887137366456,0.4379996396396396,0.748374588339731,0.18749887137366456,0.4379996396396396,0.018232849693114155,0.0,0.2370092907299502,0.4431324479166667,0.05,0.4379996396396396,0.0,0.0,0.17291553804033122,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03567815473379013,0.02675861605034259,0.0,0.0,0.004430450246710526,0.0,0.01380239944640363,0.0,0.006455240009508492,0.0,0.19487589598665156,0.14615692198998861,9825.631910310545,18.66666666666671,0.5858333333333334,2491.2668352357505,12.836504105545544,0.4431324479166667,0.6333333333333333,11873.76629762963,18748.05204888889,0.0,19.66666666666671,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,8399.711115555556,0.0,0.0,35.14168829290814,51.66666666666668,46.10666666666668,0.0,49.79821201579784,0.0,0.0,0.0,35.14168829290814,48.54247245806002,49.79821201579784,47.91460267919112,12.43753247303448,18.37543098119663,-0.06341786909550476,-0.36883916700727937,0.30869324013353805,-0.25000000000000006,9.236100170605994,8510.1360683349,-6808.963884868672,-319.9103673496194,-1535.348319277695,0.0,0.0,373.6000561484432,0.0,2.0,0.06261338338377956,0.0,0.0,0.4566438021690386,131.99922844444444,-153.7475788463941,0.21141099229953086,8.446793255453757,0.0027118122902723505,70.42068332228219,1.2276673243711058,0.0,0.0,219.55525671350827,0.1452730169408821,-67.27560993182499,-252.6347574177944
2025-01-01 06:00:00,2.0023973018616674,0.2101808154997624,0.4034207207207207,2.0023973018616674,0.2101808154997624,0.40342072072072066,0.05777233692484566,1.2082833459259261,0.2781933117192287,0.4081483072916667,0.05,0.4034207207207207,0.0,0.0,0.19559748216642908,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03766027444122292,0.02824520583091718,0.0,0.0,0.00499845668859649,0.0,0.05277388023624917,0.0,0.017396668830656534,0.0,0.22313636844734924,0.1673522763355119,9049.92412791761,18.66666666666671,0.5395833333333334,2294.587874559244,11.823095886686685,0.4081483072916667,0.5833333333333334,10936.363695185186,18748.05204888889,0.0,19.66666666666671,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,8399.711115555556,1208.2833459259261,0.48333333333333334,34.547800964784024,51.66666666666668,46.10666666666668,0.0,49.18303418532835,0.4055684442498553,1031.7436408556305,1208.2833459259261,34.547800964784024,47.99456374041131,49.18366833752055,47.399694365760595,12.43753247303448,18.34768068406116,-0.06648330840548079,0.3403212175164863,0.013267890405759748,0.3,9.236100170605994,7891.013951181546,-8593.233255599516,-96.1650142443363,-1480.774867189653,0.0,0.0,452.3453312972043,0.0,2.0,0.06242801697009174,0.0,0.0,0.4552919118962831,131.99922844444444,-130.48064084361374,0.212225247882872,8.44043999905724,0.0027175629995934273,29.4276531445205,1.2277798870385446,0.0,0.0,204.33720270871106,0.15705268847557494,130.11569080591295,-226.28070505024925
2025-01-01 07:00:00,1.2082395169104962,0.23585351514700773,0.3918944144144144,1.2082395169104965,0.23585351514700773,0.39189441441441436,0.10089649277683707,0.33331954370370376,0.3275365533466221,0.3964869270833334,0.05,0.3918944144144144,0.0,0.0,0.2212701818136744,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03964239414865571,0.029731795611491772,0.0,0.0,0.004657652823464912,0.0,0.09623883995337217,0.0,0.032509644261722793,0.0,0.25538451493624353,0.1915383862021826,8791.354867119962,18.66666666666671,0.5241666666666668,2229.0282210004084,11.485293147067066,0.3964869270833334,0.5666666666666667,10623.896161037037,18748.05204888889,0.0,19.66666666666671,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,8399.711115555556,333.31954370370374,0.13333333333333333,37.61562838380125,51.66666666666668,46.10666666666668,0.0,51.43151632464699,0.07978219179904449,216.7132761614566,333.31954370370374,37.61562838380125,50.674181923710115,51.43151632464699,50.29551472324168,12.43753247303448,18.373952765391227,-0.0533543898864897,-0.5024580425465779,-0.08798776361660474,-0.55,9.236100170605994,7587.842960750267,-10185.682877358877,-244.51546097741,-1602.6357330864505,0.0,0.0,515.066519198811,6.067345275009727,1.5835000000000001,0.06419868342091363,0.0,0.0,0.46820550667075,104.51038912088889,-115.94269248205616,0.21234109897137513,8.459892429898549,0.002723610006573473,42.70633217609535,1.2276646284413966,0.0,0.0,225.57131769880164,0.16105178726915007,-5.758119921384065,-238.75734105602592
2025-01-01 08:00:00,0.9560921082052813,0.22424368940646858,0.3918944144144144,0.9560921082052813,0.22424368940646855,0.39189441441441436,0.07659316642065338,0.12499482888888891,0.3080171858124057,0.3964869270833334,0.05,0.3918944144144144,0.0,0.0,0.2096603560731352,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.040633454002372095,0.030475090501779063,0.0,0.0,0.0035216399396929823,0.0,0.07307152648096041,0.0,0.028470044381558677,0.0,0.2389136874284749,0.17918526557135614,8791.354867119962,18.66666666666671,0.5241666666666668,2229.0282210004084,11.485293147067066,0.3964869270833334,0.5666666666666667,10623.896161037037,18748.05204888889,0.0,19.66666666666671,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,8399.711115555556,124.9948288888889,0.05,36.10529513348491,51.66666666666668,46.10666666666668,0.0,51.077996243328045,0.12115343024953187,325.0699142421849,124.9948288888889,36.10529513348491,49.343715260916525,51.077996243328045,48.47657476971077,12.43753247303448,18.348865345996387,-0.0620251866300966,-1.3618721615104916,-0.6213431344544371,-1.4,9.236100170605994,7488.342471484508,-10393.893138291258,-424.02270146400303,-1734.8107669246135,0.0,0.0,433.88600833528807,441.38292067416194,1.0,0.0664375532935684,0.0,0.0,0.48453374188117354,65.99961422222222,-2.08763704612869,0.21339215619781035,8.460980169404694,0.0027315352387905665,71.7901871393646,1.2283410809172468,0.0,0.0,240.12965534030627,0.18196324711820433,-188.41665179560198,-235.60604966840108
2025-01-01 09:00:00,1.1637827499533346,0.21059024028818668,0.35731549549549546,1.1637827499533346,0.21059024028818668,0.35731549549549546,0.05241528336504692,0.41664942962962975,0.2832152505003247,0.3615027864583334,0.05,0.35731549549549546,0.0,0.0,0.19600690695485337,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.040633454002372095,0.030475090501779063,0.0,0.0,0.0028400322094298243,0.0,0.049575251155617096,0.0,0.02187270789385346,0.0,0.2207090886040991,0.16553181645307427,8015.647084727025,18.66666666666671,0.4779166666666667,2032.349260323902,10.471884928208206,0.3615027864583334,0.5166666666666667,9686.493558592594,18748.05204888889,0.0,19.66666666666671,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,8399.711115555556,416.64942962962965,0.16666666666666666,38.34410446761711,51.66666666666668,46.10666666666668,0.0,51.43730352183683,0.0,0.0,416.64942962962965,38.34410446761711,51.29341222784409,51.44709905605594,51.21167104662861,12.43753247303448,18.369443363735098,-0.05660713431594561,-0.9639062802910885,-0.5266840862641826,-0.85,9.236100170605994,6926.124024035916,-7081.389104230521,-226.08473614390496,-1659.703975781118,0.0,0.0,358.6916725617513,1273.3218132815903,0.5835,0.06537214041106905,0.0,0.0,0.4767636109083374,38.51077489866667,211.48924252825756,0.21446633905705437,8.493126226604677,0.0027475263780313295,114.5108778470355,1.2288589880345147,0.0,0.0,223.05299450589754,0.1788507210985413,-94.06683207617122,-132.01790406773372
