Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Dishwasher Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Spa Pump Electric Power (kW),Spa Pump Reactive Power (kVAR),Spa Pump Mode,Spa Heater Electric Power (kW),Spa Heater Reactive Power (kVAR),Spa Heater Mode,Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),Ceiling Fan Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Attic (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Attic (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Attic (m^3/s),Infiltration Heat Gain - Attic (W),Radiation Heat Gain - Attic (W)
2025-01-01 03:16:00,8.036340661058656,0.23889681747936925,0.0,0.13393901101764427,0.003981613624656154,0.0,0.011129176756557842,0.0,0.41474087096876405,7.610470613333334,0.0,0.0,0.23889681747936925,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.05457022747320427,0.040927670604903196,On,0,0,Off,0.0027410830135233917,0.0,On,0.008388093743034451,0,On,0.010628536648467544,0,On,0.2639588624992882,0.19796914687446607,On,0.044593146852446294,0,On,0.04099009749535778,0,On,0,0,Off,On,7610.470613333334,19.444444444444457,1.0,0.0,7.610470613333334,0.0,1,7610.470613333334,7610.470613333334,Off,0.0,0.0,19.94276144386075,51.666666666666686,46.10666666666668,0.0,50.87087190376502,0.0,0.0,0.0,19.94276144386075,47.714022998888936,50.87087190376502,46.1355985464509,12.43753247303448,19.512424961930325,0.0,0.5934151277689697,1.1,9.236100170605994,6924.730885150262,-62.72937160585424,-1003.9548186763586,-0.0,-0.0,387.80929722478993,0.0,1.0,0.041590452328187734,0.0,0,0.7502143396647665,65.99961422222222,-69.5942067315038,0.20030376057278207,9.03632064066269,0.0027566191921634805,20.990203603303904,1.2240515229245523,0.047708737991942064,31.68543546489059,-94.41480707074483
2025-01-01 03:17:00,0.4258700477253219,0.23889681747936925,0.0,0.007097834128755365,0.003981613624656154,0.0,0.011129176756557842,0.0,0.41474087096876405,0.0,0.0,0.0,0.23889681747936925,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.05457022747320427,0.040927670604903196,On,0,0,Off,0.0027410830135233917,0.0,On,0.008388093743034451,0,On,0.010628536648467544,0,On,0.2639588624992882,0.19796914687446607,On,0.044593146852446294,0,On,0.04099009749535778,0,On,0,0,Off,Off,0.0,19.444444444444457,0.0,0.0,0.0,0.0,0,0.0,7610.470613333334,Off,0.0,0.0,19.822686697708136,51.666666666666686,46.10666666666668,0.0,50.86869960433962,0.0,0.0,0.0,19.822686697708136,47.712343719194834,50.86869960433962,46.13416577662245,12.43753247303448,19.681229136590975,0.0,0.587893679193745,1.1,9.236100170605994,-705.7377090851924,-62.46940376192251,-1018.9568953227196,-0.0,-0.0,387.80929722478993,0.0,1.0,0.0418284564608176,0.0,0,0.7545074911743831,65.99961422222222,-74.59011098726285,0.1982237641834166,9.113826843483661,0.002756759244901023,20.766705262411108,1.2233458082818232,0.04775917793049181,32.064650752895645,-94.53405451481815
2025-01-01 03:18:00,0.4258700477253219,0.23889681747936925,0.0,0.007097834128755365,0.003981613624656154,0.0,0.011129176756557842,0.0,0.41474087096876405,0.0,0.0,0.0,0.23889681747936925,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.05457022747320427,0.040927670604903196,On,0,0,Off,0.0027410830135233917,0.0,On,0.008388093743034451,0,On,0.010628536648467544,0,On,0.2639588624992882,0.19796914687446607,On,0.044593146852446294,0,On,0.04099009749535778,0,On,0,0,Off,Off,0.0,19.444444444444457,0.0,0.0,0.0,0.0,0,0.0,7610.470613333334,Off,0.0,0.0,19.893581097928518,51.666666666666686,46.10666666666668,0.0,50.86653821892199,0.0,0.0,0.0,19.893581097928518,47.71067455039153,50.86653821892199,46.1327427161263,12.43753247303448,19.578874437510066,0.0,0.5823889403477861,1.1,9.236100170605994,-693.3019169037376,-62.2060161839481,-1009.8498318682648,-0.0,-0.0,387.80929722478993,0.0,1.0,0.04168422659863807,0.0,0,0.7519058529435427,65.99961422222222,-71.2613822602626,0.19949816170594728,9.066772986460048,0.0027568978863250176,20.872373921800012,1.223773457307822,0.047809412247264156,32.44340939297194,-94.64942557692004
2025-01-01 03:19:00,0.4258700477253219,0.23889681747936925,0.0,0.007097834128755365,0.003981613624656154,0.0,0.011129176756557842,0.0,0.41474087096876405,0.0,0.0,0.0,0.23889681747936925,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.05457022747320427,0.040927670604903196,On,0,0,Off,0.0027410830135233917,0.0,On,0.008388093743034451,0,On,0.010628536648467544,0,On,0.2639588624992882,0.19796914687446607,On,0.044593146852446294,0,On,0.04099009749535778,0,On,0,0,Off,Off,0.0,19.444444444444457,0.0,0.0,0.0,0.0,0,0.0,7610.470613333334,Off,0.0,0.0,19.961987011420845,51.666666666666686,46.10666666666668,0.0,50.86437048127937,0.0,0.0,0.0,19.961987011420845,47.70899941192714,50.86437048127937,46.13131387725103,12.43753247303448,19.48004731228145,0.0,0.5769024722133688,1.1,9.236100170605994,-681.8552112663533,-61.93937073128743,-1001.0874203564887,-0.0,-0.0,387.80929722478993,0.0,1.0,0.041544720753013686,0.0,0,0.7493894271776336,65.99961422222222,-68.5770881346547,0.20073776481907862,9.021570418409524,0.0027570371845128104,20.974012673764506,1.2241866476066514,0.047859427367122134,32.821596378785095,-94.76096711007253
2025-01-01 03:20:00,0.4258700477253219,0.23889681747936925,0.0,0.007097834128755365,0.003981613624656154,0.0,0.011129176756557842,0.0,0.41474087096876405,0.0,0.0,0.0,0.23889681747936925,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.05457022747320427,0.040927670604903196,On,0,0,Off,0.0027410830135233917,0.0,On,0.008388093743034451,0,On,0.010628536648467544,0,On,0.2639588624992882,0.19796914687446607,On,0.044593146852446294,0,On,0.04099009749535778,0,On,0,0,Off,Off,0.0,19.444444444444457,0.0,0.0,0.0,0.0,0,0.0,7610.470613333334,Off,0.0,0.0,20.028100580867264,51.666666666666686,46.10666666666668,0.0,50.862196616448664,0.0,0.0,0.0,20.028100580867264,47.707318513344646,50.862196616448664,46.12987946179263,12.43753247303448,19.384469455929395,0.0,0.5714357947844443,1.1,9.236100170605994,-670.7236988120238,-61.669632238109465,-992.6419244314546,-0.0,-0.0,387.80929722478993,0.0,1.0,0.04140956949671882,0.0,0,0.7469515500971913,65.99961422222222,-65.89107160535909,0.20194522040763296,8.977371153362355,0.0027571771137727885,21.07193797699744,1.224586514614892,0.0479092101417977,33.19909880429265,-94.86873104240212
2025-01-01 03:21:00,0.4258700477253219,0.23889681747936925,0.0,0.007097834128755365,0.003981613624656154,0.0,0.011129176756557842,0.0,0.41474087096876405,0.0,0.0,0.0,0.23889681747936925,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.05457022747320427,0.040927670604903196,On,0,0,Off,0.0027410830135233917,0.0,On,0.008388093743034451,0,On,0.010628536648467544,0,On,0.2639588624992882,0.19796914687446607,On,0.044593146852446294,0,On,0.04099009749535778,0,On,0,0,Off,Off,0.0,19.444444444444457,0.0,0.0,0.0,0.0,0,0.0,7610.470613333334,Off,0.0,0.0,20.09206874415573,51.666666666666686,46.10666666666668,0.0,50.86001683173103,0.0,0.0,0.0,20.09206874415573,47.70563204767079,50.86001683173103,46.128439655640676,12.43753247303448,19.29193241547716,0.0,0.5659903844341058,1.1,9.236100170605994,-659.9798900376816,-61.39696751346344,-984.4921734060326,-0.0,-0.0,387.80929722478993,0.0,1.0,0.04127849921780957,0.0,0,0.7445872862520747,65.99961422222222,-63.297013856438795,0.20312240248368124,8.934770267388043,0.0027573176504419776,21.166383936892835,1.2249739051205992,0.04795874787098369,33.57580608059277,-94.9727735940562
2025-01-01 03:22:00,0.4258700477253219,0.23889681747936925,0.0,0.007097834128755365,0.003981613624656154,0.0,0.011129176756557842,0.0,0.41474087096876405,0.0,0.0,0.0,0.23889681747936925,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.05457022747320427,0.040927670604903196,On,0,0,Off,0.0027410830135233917,0.0,On,0.008388093743034451,0,On,0.010628536648467544,0,On,0.2639588624992882,0.19796914687446607,On,0.044593146852446294,0,On,0.04099009749535778,0,On,0,0,Off,Off,0.0,19.444444444444457,0.0,0.0,0.0,0.0,0,0.0,7610.470613333334,Off,0.0,0.0,20.15401749495599,51.666666666666686,46.10666666666668,0.0,50.85783132114086,0.0,0.0,0.0,20.15401749495599,47.70394019555946,50.85783132114086,46.12699463276877,12.43753247303448,19.202257466067497,0.0,0.5605676717305466,1.1,9.236100170605994,-649.6214428576546,-61.12154459475389,-976.6199231365321,-0.0,-0.0,387.80929722478993,0.0,1.0,0.04115127610121011,0.0,0,0.7422924180535609,65.99961422222222,-60.81081694591241,0.20427088986295963,8.893673045230619,0.002757458772363685,21.257550518010213,1.2253495443020894,0.0480080283192183,33.95161012364519,-95.07315471839908
2025-01-01 03:23:00,0.4258700477253219,0.23889681747936925,0.0,0.007097834128755365,0.003981613624656154,0.0,0.011129176756557842,0.0,0.41474087096876405,0.0,0.0,0.0,0.23889681747936925,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.05457022747320427,0.040927670604903196,On,0,0,Off,0.0027410830135233917,0.0,On,0.008388093743034451,0,On,0.010628536648467544,0,On,0.2639588624992882,0.19796914687446607,On,0.044593146852446294,0,On,0.04099009749535778,0,On,0,0,Off,Off,0.0,19.444444444444457,0.0,0.0,0.0,0.0,0,0.0,7610.470613333334,Off,0.0,0.0,20.21405634126661,51.666666666666686,46.10666666666668,0.0,50.85564026729946,0.0,0.0,0.0,20.21405634126661,47.702243127055226,50.85564026729946,46.12554455693312,12.43753247303448,19.115289280833856,0.0,0.5551690396468038,1.1,9.236100170605994,-639.6431872334379,-60.84353203712585,-969.0092451674053,-0.0,-0.0,387.80929722478993,0.0,1.0,0.041027697565084564,0.0,0,0.7400632913024358,65.99961422222222,-58.443239290822284,0.20539203209753848,8.85330580521202,0.002757600458669068,21.34561088821841,1.22571406173806,0.04805703972909488,34.32640551619516,-95.169937553321
2025-01-01 03:24:00,0.4258700477253219,0.23889681747936925,0.0,0.007097834128755365,0.003981613624656154,0.0,0.011129176756557842,0.0,0.41474087096876405,0.0,0.0,0.0,0.23889681747936925,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.05457022747320427,0.040927670604903196,On,0,0,Off,0.0027410830135233917,0.0,On,0.008388093743034451,0,On,0.010628536648467544,0,On,0.2639588624992882,0.19796914687446607,On,0.044593146852446294,0,On,0.04099009749535778,0,On,0,0,Off,Off,0.0,19.444444444444457,0.0,0.0,0.0,0.0,0,0.0,7610.470613333334,Off,0.0,0.0,20.272282523556235,51.666666666666686,46.10666666666668,0.0,50.853443842925714,0.0,0.0,0.0,20.272282523556235,47.70054100298155,50.853443842925714,46.12408958300947,12.43753247303448,19.030889943299524,0.0,0.5497958221308695,1.1,9.236100170605994,-630.0347550678073,-60.563098239843406,-961.6459601950287,-0.0,-0.0,387.80929722478993,0.0,1.0,0.04090758407383098,0.0,0,0.7378966675106438,65.99961422222222,-56.19809209756857,0.20648701485423618,8.81429244320435,0.002757742689605505,21.430718452518818,1.2260680161148503,0.04810577083113213,34.70008964580969,-95.2631878856531
2025-01-01 03:25:00,0.4258700477253219,0.23889681747936925,0.0,0.007097834128755365,0.003981613624656154,0.0,0.011129176756557842,0.0,0.41474087096876405,0.0,0.0,0.0,0.23889681747936925,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.05457022747320427,0.040927670604903196,On,0,0,Off,0.0027410830135233917,0.0,On,0.008388093743034451,0,On,0.010628536648467544,0,On,0.2639588624992882,0.19796914687446607,On,0.044593146852446294,0,On,0.04099009749535778,0,On,0,0,Off,Off,0.0,19.444444444444457,0.0,0.0,0.0,0.0,0,0.0,7610.470613333334,Off,0.0,0.0,20.328783803633822,51.666666666666686,46.10666666666668,0.0,50.851242211945284,0.0,0.0,0.0,20.328783803633822,47.69883397597375,50.851242211945284,46.12262985798798,12.43753247303448,18.948934987854322,0.0,0.5444493030049193,1.1,9.236100170605994,-620.7831969232567,-60.28041084668375,-954.5172602321137,-0.0,-0.0,387.80929722478993,0.0,1.0,0.040790773746256136,0.0,0,0.7357896266428002,65.99961422222222,-54.07523391593294,0.20755690240499738,8.776567097189522,0.0027578854464096456,21.51301148565429,1.2264119115349181,0.04815421085061695,35.07256282082396,-95.35297366750771
2025-01-01 03:26:00,0.4258700477253219,0.23889681747936925,0.0,0.007097834128755365,0.003981613624656154,0.0,0.011129176756557842,0.0,0.41474087096876405,0.0,0.0,0.0,0.23889681747936925,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.05457022747320427,0.040927670604903196,On,0,0,Off,0.0027410830135233917,0.0,On,0.008388093743034451,0,On,0.010628536648467544,0,On,0.2639588624992882,0.19796914687446607,On,0.044593146852446294,0,On,0.04099009749535778,0,On,0,0,Off,Off,0.0,19.444444444444457,0.0,0.0,0.0,0.0,0,0.0,7610.470613333334,Off,0.0,0.0,20.383640410284364,51.666666666666686,46.10666666666668,0.0,50.84903553034767,0.0,0.0,0.0,20.383640410284364,47.69712219127716,50.84903553034767,46.121165521741915,12.43753247303448,18.869310638440588,-0.0751338060038691,0.5391307151607381,1.1,9.236100170605994,-611.8742197265718,-59.99563622132665,-947.6114428830142,-0.0,-0.0,387.80929722478993,0.0,1.0,0.04067711861074043,0.0,0,0.7337394995663358,65.99961422222222,-52.07207406834749,0.2086026667443973,8.739385644304523,0.002758028711209918,21.592616350046207,1.2267462088690837,0.04820234951174393,35.44372836615001,-95.43936458747666
2025-01-01 03:27:00,0.4258700477253219,0.23889681747936925,0.0,0.007097834128755365,0.003981613624656154,0.0,0.011129176756557842,0.0,0.41474087096876405,0.0,0.0,0.0,0.23889681747936925,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.05457022747320427,0.040927670604903196,On,0,0,Off,0.0027410830135233917,0.0,On,0.008388093743034451,0,On,0.010628536648467544,0,On,0.2639588624992882,0.19796914687446607,On,0.044593146852446294,0,On,0.04099009749535778,0,On,0,0,Off,Off,0.0,19.444444444444457,0.0,0.0,0.0,0.0,0,0.0,7610.470613333334,Off,0.0,0.0,20.436926408487732,51.666666666666686,46.10666666666668,0.0,50.84682394686739,0.0,0.0,0.0,20.436926408487732,47.69540578738149,50.84682394686739,46.11969670763854,12.43753247303448,18.79191186450835,-0.15253257993610703,0.5338412400204047,1.1,9.236100170605994,-603.2930125154837,-59.70893898483337,-940.9177220382983,-0.0,-0.0,387.80929722478993,0.0,1.0,0.0405664819844537,0.0,0,0.7317438207774282,65.99961422222222,-50.18458770197523,0.20962520755890665,8.703381319908015,0.002758172466949544,21.6696497477678,1.2270713337278711,0.04825017703935477,35.81349270080062,-95.52243168563399
2025-01-01 03:28:00,0.4258700477253219,0.23889681747936925,0.0,0.007097834128755365,0.003981613624656154,0.0,0.011129176756557842,0.0,0.41474087096876405,0.0,0.0,0.0,0.23889681747936925,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.05457022747320427,0.040927670604903196,On,0,0,Off,0.0027410830135233917,0.0,On,0.008388093743034451,0,On,0.010628536648467544,0,On,0.2639588624992882,0.19796914687446607,On,0.044593146852446294,0,On,0.04099009749535778,0,On,0,0,Off,Off,0.0,19.444444444444457,0.0,0.0,0.0,0.0,0,0.0,7610.470613333334,Off,0.0,0.0,20.488710683037493,51.666666666666686,46.10666666666668,0.0,50.8446076035413,0.0,0.0,0.0,20.488710683037493,47.69368489653975,50.8446076035413,46.11822354303899,12.43753247303448,18.716640984604414,-0.22780345984004313,0.5285820072345497,1.1,9.236100170605994,-595.024762987703,-59.420481607095226,-934.4260899007724,-0.0,-0.0,387.80929722478993,0.0,1.0,0.04045873660508458,0.0,0,0.7298002947008785,65.99961422222222,-48.407970311720504,0.21062536608698995,8.668502339566956,0.0027583166973239354,21.744220325619104,1.2273876821685807,0.04829768415854828,36.18176539879066,-95.60224700588589
2025-01-01 03:29:00,8.036340661058656,0.23889681747936925,0.0,0.13393901101764427,0.003981613624656154,0.0,0.011129176756557842,0.0,0.41474087096876405,7.610470613333334,0.0,0.0,0.23889681747936925,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.05457022747320427,0.040927670604903196,On,0,0,Off,0.0027410830135233917,0.0,On,0.008388093743034451,0,On,0.010628536648467544,0,On,0.2639588624992882,0.19796914687446607,On,0.044593146852446294,0,On,0.04099009749535778,0,On,0,0,Off,On,7610.470613333334,19.444444444444457,1.0,0.0,7.610470613333334,0.0,1,7610.470613333334,7610.470613333334,Off,0.0,0.0,20.539057661952224,51.666666666666686,46.10666666666668,0.0,50.84238663617701,0.0,0.0,0.0,20.539057661952224,47.69195964520457,50.84238663617701,46.11674614971835,12.43753247303448,18.643406640390527,-0.3010378040539301,0.5233540945931052,1.1,9.236100170605994,7023.415640618602,-59.13042404823208,-928.1272138847428,-0.0,-0.0,387.80929722478993,0.0,1.0,0.040353763270644875,0.0,0,0.727906771154713,65.99961422222222,-46.737056054778925,0.21160393487690868,8.6347002833625,0.0027584613867283653,21.81642984330434,1.2276956248722348,0.04834486209240559,36.54845923492899,-95.67888328316107
2025-01-01 03:30:00,8.036340661058656,0.23889681747936925,0.0,0.13393901101764427,0.003981613624656154,0.0,0.011129176756557842,0.0,0.41474087096876405,7.610470613333334,0.0,0.0,0.23889681747936925,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.05457022747320427,0.040927670604903196,On,0,0,Off,0.0027410830135233917,0.0,On,0.008388093743034451,0,On,0.010628536648467544,0,On,0.2639588624992882,0.19796914687446607,On,0.044593146852446294,0,On,0.04099009749535778,0,On,0,0,Off,On,7610.470613333334,19.444444444444457,1.0,0.0,7.610470613333334,0.0,1,7610.470613333334,7610.470613333334,Off,0.0,0.0,20.400691104271807,51.666666666666686,46.10666666666668,0.0,50.8401611747559,0.0,0.0,0.0,20.400691104271807,47.690230154403366,50.8401611747559,46.11526464422711,12.43753247303448,18.838134180456176,-0.1063102639882807,0.5181585281277813,2.2,9.236100170605994,7013.152837431504,106.33168608979575,-931.2094274970189,-0.0,-0.0,387.80929722478993,0.0,1.0,0.04284009371492002,0.0,0,0.7727555440827271,65.99961422222222,-53.91764562960125,0.20905310050688267,8.725464105305896,0.002758606520213149,-23.645937662381115,1.2268767644514276,0.09197181502591775,202.08409978416915,-95.7524136943734
2025-01-01 03:31:00,8.036340661058656,0.23889681747936925,0.0,0.13393901101764427,0.003981613624656154,0.0,0.011129176756557842,0.0,0.41474087096876405,7.610470613333334,0.0,0.0,0.23889681747936925,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.05457022747320427,0.040927670604903196,On,0,0,Off,0.0027410830135233917,0.0,On,0.008388093743034451,0,On,0.010628536648467544,0,On,0.2639588624992882,0.19796914687446607,On,0.044593146852446294,0,On,0.04099009749535778,0,On,0,0,Off,On,7610.470613333334,19.444444444444457,1.0,0.0,7.610470613333334,0.0,1,7610.470613333334,7610.470613333334,Off,0.0,0.0,20.266514897867488,51.666666666666686,46.10666666666668,0.0,50.83794828150959,0.0,0.0,0.0,20.266514897867488,47.68851231475446,50.83794828150959,46.1137943313769,12.43753247303448,19.026923264052,0.0,0.5297591409277516,2.2,9.236100170605994,6990.537545542419,104.26906521198622,-947.2879024679658,-0.0,-0.0,387.80929722478993,0.0,1.0,0.04309083873092482,0.0,0,0.7772785174113624,65.99961422222222,-60.454462547738814,0.2065908133610613,8.813485882871547,0.0027584491109636346,-24.095010873667633,1.2260841388531163,0.0919167969933989,200.5701573790863,-96.30109216710012
2025-01-01 03:32:00,8.036340661058656,0.23889681747936925,0.0,0.13393901101764427,0.003981613624656154,0.0,0.011129176756557842,0.0,0.41474087096876405,7.610470613333334,0.0,0.0,0.23889681747936925,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.05457022747320427,0.040927670604903196,On,0,0,Off,0.0027410830135233917,0.0,On,0.008388093743034451,0,On,0.010628536648467544,0,On,0.2639588624992882,0.19796914687446607,On,0.044593146852446294,0,On,0.04099009749535778,0,On,0,0,Off,On,7610.470613333334,19.444444444444457,1.0,0.0,7.610470613333334,0.0,1,7610.470613333334,7610.470613333334,Off,0.0,0.0,20.13669408256107,51.666666666666686,46.10666666666668,0.0,50.8357475774676,0.0,0.0,0.0,20.13669408256107,47.686805773409425,50.8357475774676,46.11233487138034,12.43753247303448,19.209539186970556,0.0,0.540823780272269,2.2,9.236100170605994,6969.147934192619,102.24338100402856,-962.945367211043,-0.0,-0.0,387.80929722478993,0.0,1.0,0.04333280180606015,0.0,0,0.781643080874234,65.99961422222222,-66.1866091544617,0.20423937926902866,8.897871968281656,0.002758288608574318,-24.526929021766634,1.225318411191079,0.09186429021104861,199.12764971215967,-96.8842687081311
2025-01-01 03:33:00,8.036340661058656,0.23889681747936925,0.0,0.13393901101764427,0.003981613624656154,0.0,0.011129176756557842,0.0,0.41474087096876405,7.610470613333334,0.0,0.0,0.23889681747936925,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.05457022747320427,0.040927670604903196,On,0,0,Off,0.0027410830135233917,0.0,On,0.008388093743034451,0,On,0.010628536648467544,0,On,0.2639588624992882,0.19796914687446607,On,0.044593146852446294,0,On,0.04099009749535778,0,On,0,0,Off,On,7610.470613333334,19.444444444444457,1.0,0.0,7.610470613333334,0.0,1,7610.470613333334,7610.470613333334,Off,0.0,0.0,20.01097816824014,51.666666666666686,46.10666666666668,0.0,50.833558668740736,0.0,0.0,0.0,20.01097816824014,47.68511016362267,50.833558668740736,46.11088591106364,12.43753247303448,19.38633726816442,0.0,0.5513903306967207,2.2,9.236100170605994,6948.574964604892,100.43270531459633,-978.2018234306215,-0.0,-0.0,387.80929722478993,0.0,1.0,0.04356651373171968,0.0,0,0.7858588089600189,65.99961422222222,-71.503122522611,0.2019908665468603,8.979528761963419,0.002758125126979895,-24.94270981444994,1.2245779951399247,0.0918141190583257,197.75143505034674,-97.31872973575041
2025-01-01 03:34:00,8.036340661058656,0.23889681747936925,0.0,0.13393901101764427,0.003981613624656154,0.0,0.011129176756557842,0.0,0.41474087096876405,7.610470613333334,0.0,0.0,0.23889681747936925,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.05457022747320427,0.040927670604903196,On,0,0,Off,0.0027410830135233917,0.0,On,0.008388093743034451,0,On,0.010628536648467544,0,On,0.2639588624992882,0.19796914687446607,On,0.044593146852446294,0,On,0.04099009749535778,0,On,0,0,Off,On,7610.470613333334,19.444444444444457,1.0,0.0,7.610470613333334,0.0,1,7610.470613333334,7610.470613333334,Off,0.0,0.0,19.8891555559618,51.666666666666686,46.10666666666668,0.0,50.83138118409058,0.0,0.0,0.0,19.8891555559618,47.68342513974112,50.83138118409058,46.10944711756639,12.43753247303448,19.55761762346985,0.0,0.5615118172049017,2.2,9.236100170605994,6928.646232120955,98.77482578951788,-993.0736283680199,-0.0,-0.0,387.80929722478993,0.0,1.0,0.043792425789908856,0.0,0,0.7899338419560376,65.99961422222222,-76.56005006914913,0.19983843205869065,9.058647600700393,0.002757958773522099,-25.343220671057665,1.2238615457676456,0.09176603539709254,196.43443049995108,-97.6596047104332
2025-01-01 03:35:00,0.4258700477253219,0.23889681747936925,0.0,0.007097834128755365,0.003981613624656154,0.0,0.011129176756557842,0.0,0.41474087096876405,0.0,0.0,0.0,0.23889681747936925,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.05457022747320427,0.040927670604903196,On,0,0,Off,0.0027410830135233917,0.0,On,0.008388093743034451,0,On,0.010628536648467544,0,On,0.2639588624992882,0.19796914687446607,On,0.044593146852446294,0,On,0.04099009749535778,0,On,0,0,Off,Off,0.0,19.444444444444457,0.0,0.0,0.0,0.0,0,0.0,7610.470613333334,Off,0.0,0.0,19.7710401024281,51.666666666666686,46.10666666666668,0.0,50.829214771413056,0.0,0.0,0.0,19.7710401024281,47.681750373929376,50.829214771413056,46.10801817518754,12.43753247303448,19.72364424074642,0.0,0.5712318739651596,2.2,9.236100170605994,-701.144497154248,97.21064917304355,-1007.574952536527,-0.0,-0.0,387.80929722478993,0.0,1.0,0.044010936059790576,0.0,0,0.7938753604693666,65.99961422222222,-81.37884184251087,0.19777601430309533,9.134688292505228,0.0027577896499412463,-25.729228287658586,1.223167877927124,0.09171983506114284,195.1708063561121,-97.96015718306856
