Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W)
2025-01-01 00:00:00,0.46793146715042133,0.23529386367156707,0.1074691666666667,0.4679314671504214,0.2352938636715671,0.10746916666666669,0.012240493254859501,0.0,0.3203102794511174,0.12538069444444447,0.010000000000000002,0.1074691666666667,0.0,0.0,0.2323771970049004,0.0,0.0029166666666666685,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04614264815455537,0.03460698611591652,0.0,0.0,0.0034871436403508763,0.0,0.008753349614508625,0.0,0.010474016777916777,0.0,0.26369361451864526,0.1977702108889839,0.0,0.0,1855.2954834353943,19.222222222222253,0.38666666666666666,789.7738578238652,3.149610808518519,0.12538069444444447,0.48333333333333334,2519.688646814815,5213.148924444445,0.0,20.222222222222253,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,430.22839111111114,0.0,0.0,38.01607516651316,51.66666666666668,46.10666666666668,0.0,51.59052846319759,0.0,0.0,0.0,38.01607516651316,51.61648428369617,51.62946219394546,51.59052846319759,12.43753247303448,18.941064900441557,-0.04456707744233999,6.058962531146391,2.8,9.236100170605994,1596.9962627138352,-785.5872404645859,-693.0708565518988,0.0,0.0,446.09144813411615,0.0,2.0,0.032941841751976245,0.0,0.0,0.43371878475424736,131.99922844444444,-11.319812303776436,0.23150807258616582,9.135285993334962,0.0030757220743968553,32.57336078499372,1.2261515399602692,0.3726745169201662,-1583.067628618231,7.7065303297799685
2025-01-01 01:00:00,0.41463469850686446,0.23442868901866917,0.06299916666666668,0.41463469850686446,0.23442868901866915,0.06299916666666668,0.011978957481833186,0.0,0.31915671324725353,0.07349902777777778,0.010000000000000002,0.06299916666666668,0.0,0.0,0.2315120223520025,0.0,0.0029166666666666685,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04498908195069148,0.0337418114630186,0.0,0.0,0.0032256078673245604,0.0,0.008753349614508625,0.0,0.010474016777916777,0.0,0.26369361451864526,0.1977702108889839,0.0,0.0,1087.5870075310931,19.222222222222253,0.22666666666666666,462.97088217261063,1.8463235774074076,0.07349902777777778,0.2833333333333333,1477.0588619259258,5213.148924444445,0.0,20.222222222222253,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,430.22839111111114,0.0,0.0,37.62194816614195,51.66666666666668,46.10666666666668,0.0,51.25330357601934,0.0,0.0,0.0,37.62194816614195,51.2976248612966,51.31978550393523,51.25330357601934,12.43753247303448,18.960413513818114,-0.041791129349709105,6.45279265287225,2.5,9.236100170605994,830.1397572766621,-972.6274871888088,-689.4585770446174,0.0,0.0,444.67634615722596,0.0,2.0,0.032118041917129955,0.0,0.0,0.4228724736724194,131.99922844444444,-12.665019367039744,0.23195783618811472,9.155475942139677,0.003085346598206979,34.99644175419125,1.226122757295771,0.29141571182601866,-1443.8465843643244,8.248215002904967
2025-01-01 02:00:00,0.4134811323030006,0.23356351436577125,0.06299916666666668,0.4134811323030006,0.23356351436577125,0.06299916666666668,0.011978957481833186,0.0,0.3180031470433896,0.07349902777777778,0.010000000000000002,0.06299916666666668,0.0,0.0,0.23064684769910457,0.0,0.0029166666666666685,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0438355157468276,0.03287663681012069,0.0,0.0,0.0032256078673245604,0.0,0.008753349614508625,0.0,0.010474016777916777,0.0,0.26369361451864526,0.1977702108889839,0.0,0.0,1087.5870075310931,19.222222222222253,0.22666666666666666,462.97088217261063,1.8463235774074076,0.07349902777777778,0.2833333333333333,1477.0588619259258,5213.148924444445,0.0,20.222222222222253,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,430.22839111111114,0.0,0.0,37.39057376937471,51.66666666666668,46.10666666666668,0.0,50.936131868295696,0.0,0.0,0.0,37.39057376937471,50.98171798230884,51.00451103931541,50.936131868295696,12.43753247303448,18.84333457515111,-0.059786721887910114,6.863756213235635,1.6500000000000001,9.236100170605994,808.6531640011865,-885.1485881158034,-713.3035014039934,0.0,0.0,443.5227799533621,0.0,2.0,0.03166946563875315,0.0,0.0,0.4169664299304815,131.99922844444444,-9.153122079275649,0.23449350881698694,9.114310161983735,0.0030964717442159002,41.49435914086654,1.226606017371479,0.19990286796307943,-1355.503472088645,7.384001800231138
2025-01-01 03:00:00,0.45971140336156363,0.23269833971287335,0.10376333333333336,0.45971140336156363,0.23269833971287335,0.10376333333333335,0.011804600299815643,0.0,0.3168495808395258,0.12105722222222222,0.010000000000000002,0.10376333333333336,0.0,0.0,0.22978167304620667,0.0,0.0029166666666666685,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.042681949542963706,0.03201146215722277,0.0,0.0,0.003051250685307017,0.0,0.008753349614508625,0.0,0.010474016777916777,0.0,0.26369361451864526,0.1977702108889839,0.0,0.0,1791.3197771100358,19.222222222222253,0.3733333333333333,762.540276519594,3.04100353925926,0.12105722222222222,0.4666666666666667,2432.8028314074077,5213.148924444445,0.0,20.222222222222253,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,430.22839111111114,0.0,0.0,37.02330717520793,51.66666666666668,46.10666666666668,0.0,50.65509420755812,0.0,0.0,0.0,37.02330717520793,50.668726004518014,50.67554190299797,50.65509420755812,12.43753247303448,18.846950420676823,-0.06707781388964396,6.803973661133537,1.6500000000000001,9.236100170605994,1497.6666625099972,-837.9468710041377,-725.3687729475431,0.0,0.0,442.1948565674806,0.0,2.0,0.03221667209230868,0.0,0.0,0.42417105800904203,131.99922844444444,-10.479198219976235,0.2353165063670962,9.129142452803583,0.00310804850836987,27.9329910703692,1.2265823397898643,0.2469297690308627,-1608.9190963976887,8.431948873957094
2025-01-01 04:00:00,0.44558742049103306,0.23183316505997542,0.09264583333333336,0.44558742049103306,0.2318331650599754,0.09264583333333334,0.011804600299815643,0.0,0.3156960146356619,0.10808680555555555,0.010000000000000002,0.09264583333333336,0.0,0.0,0.22891649839330874,0.0,0.0029166666666666685,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04152838333909982,0.031146287504324854,0.0,0.0,0.003051250685307017,0.0,0.008753349614508625,0.0,0.010474016777916777,0.0,0.26369361451864526,0.1977702108889839,0.0,0.0,1599.3926581339608,19.222222222222253,0.3333333333333333,680.8395326067804,2.715181731481482,0.10808680555555555,0.4166666666666667,2172.145385185185,5213.148924444445,0.0,20.222222222222253,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,430.22839111111114,0.0,0.0,36.49960186838477,51.66666666666668,46.10666666666668,0.0,50.32741152579867,0.0,0.0,0.0,36.49960186838477,50.35903492841623,50.37484662972501,50.32741152579867,12.43753247303448,18.986850418242973,-0.04019214742423506,6.681950629393518,0.55,9.236100170605994,1211.8457369297116,-915.7153637585797,-813.89837420505,0.0,0.0,441.0412903636167,0.0,2.0,0.033499165247957104,0.0,0.0,0.44105661580849626,131.99922844444444,-14.689837362815787,0.23365534627160298,9.197014414031075,0.0031146301969183342,40.426611435511774,1.2254149030331767,0.22199816939500822,-1603.8927395262187,7.337843160858885
2025-01-01 05:00:00,0.4156718292995126,0.23183316505997542,0.06670500000000001,0.41567182929951263,0.2318331650599754,0.06670500000000001,0.01215331466385073,0.0,0.3156960146356619,0.0778225,0.010000000000000002,0.06670500000000001,0.0,0.0,0.22891649839330874,0.0,0.0029166666666666685,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04152838333909982,0.031146287504324854,0.0,0.0,0.0033999650493421046,0.0,0.008753349614508625,0.0,0.010474016777916777,0.0,0.26369361451864526,0.1977702108889839,0.0,0.0,1151.5627138564516,19.222222222222253,0.23999999999999996,490.2044634768818,1.9549308466666668,0.0778225,0.3,1563.9446773333334,5213.148924444445,0.0,20.222222222222253,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,430.22839111111114,0.0,0.0,36.25305276640062,51.66666666666668,46.10666666666668,0.0,50.00333510135671,0.0,0.0,0.0,36.25305276640062,50.052523830377986,50.077118194888634,50.00333510135671,12.43753247303448,18.891728420315168,-0.043237273146865006,6.715392635383892,-0.25000000000000006,9.236100170605994,727.7297207449253,-1221.81439662083,-854.9535082529438,0.0,0.0,441.39000472765184,0.0,2.0,0.033912038300383564,0.0,0.0,0.4464925838367696,131.99922844444444,-10.26948958623446,0.2361391335933886,9.16779214450432,0.0031308998311523483,43.1529712039666,1.225186560338687,0.1942488006325606,-1719.206848684685,7.187988586973189
2025-01-01 06:00:00,1.4755059219652387,0.24605611665502197,0.09264583333333336,1.4755059219652384,0.24605611665502197,0.09264583333333334,0.023393291270879375,0.9916256425185186,0.3424001826202851,0.10808680555555555,0.010000000000000002,0.09264583333333336,0.0,0.0,0.24313944998835532,0.0,0.0029166666666666685,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0438355157468276,0.03287663681012069,0.0,0.0,0.003835858004385964,0.0,0.01955743326649341,0.0,0.018214249302477916,0.0,0.2803504175709796,0.21026281317823464,0.0,0.0,1599.3926581339608,19.222222222222253,0.3333333333333333,680.8395326067804,2.715181731481482,0.10808680555555555,0.4166666666666667,2172.145385185185,5213.148924444445,0.0,20.222222222222253,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,430.22839111111114,991.6256425185186,0.2833333333333333,35.66672102153938,51.66666666666668,46.10666666666668,0.0,49.81959867292782,0.28333208155523043,726.4096888980388,991.6256425185186,35.66672102153938,49.45587349756891,49.86798034207221,49.22562924074508,12.43753247303448,18.829058473403794,-0.0797161605832717,6.244218818619698,0.3,9.236100170605994,1253.4958339596897,-1126.1917351511868,-814.3304726890508,0.0,0.0,478.16817310564034,0.0,2.0,0.03344214614197845,0.0,0.0,0.44030589101481193,131.99922844444444,-9.734524590860334,0.23762784994821817,9.147200479969428,0.0031381817361852945,21.62757667445069,1.2254444747761306,0.23294843641851978,-1816.757722523684,9.726454765716843
2025-01-01 07:00:00,1.557940817313814,0.26951655585831735,0.1074691666666667,1.557940817313814,0.2695165558583174,0.10746916666666669,0.04152621837945739,0.9916256425185186,0.3894082619713936,0.12538069444444447,0.010000000000000002,0.1074691666666667,0.0,0.0,0.2665998891916507,0.0,0.0029166666666666685,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04614264815455537,0.03460698611591652,0.0,0.0,0.0035743222313596485,0.0,0.03795189614809775,0.0,0.03394174304919258,0.0,0.30932387076764567,0.23199290307573417,0.0,0.0,1855.2954834353943,19.222222222222253,0.38666666666666666,789.7738578238652,3.149610808518519,0.12538069444444447,0.48333333333333334,2519.688646814815,5213.148924444445,0.0,20.222222222222253,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,430.22839111111114,991.6256425185186,0.2833333333333333,36.56740995541755,51.66666666666668,46.10666666666668,0.0,51.34758636206357,0.3649314192565598,984.4762889012895,991.6256425185186,36.56740995541755,50.35718221045582,51.350015695315506,49.85955080140002,12.43753247303448,18.957083252090374,-0.04414124740223505,6.091449700170165,-0.55,9.236100170605994,1484.2378591637778,-1278.2905435625237,-888.2465598286435,0.0,0.0,531.381095708227,0.5649605575832781,1.85,0.03453615481004851,0.0,0.0,0.4547098248810019,122.09928631111111,-14.192160151199946,0.23631864120872537,9.214889314752412,0.0031460183900529296,30.68199420680645,1.2249015490471153,0.2365230582464249,-2077.190390745934,9.12598935954534
2025-01-01 08:00:00,0.34291973159076183,0.236159038324465,0.0,0.34291973159076183,0.23615903832446497,0.0,0.011455885935780554,0.0,0.32146384565498126,0.0,0.010000000000000002,0.0,0.0,0.0,0.23324237165779832,0.0,0.0029166666666666685,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04729621435841925,0.035472160768814424,0.0,0.0,0.0027025363212719294,0.0,0.008753349614508625,0.0,0.010474016777916777,0.0,0.26369361451864526,0.1977702108889839,0.0,0.0,0.0,16.111111111111143,0.0,0.0,0.0,0.0,0.0,0.0,5213.148924444445,0.0,20.000000000000057,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,430.22839111111114,0.0,0.0,38.5363503411563,51.66666666666668,46.10666666666668,0.0,51.40736944696959,0.0,0.0,0.0,38.5363503411563,51.42451073483009,51.43308137876035,51.40736944696959,12.43753247303448,18.302177417579834,0.0,5.087392946886015,-1.4,9.236100170605994,-515.5192675628198,-2131.5530976685473,-908.5155778762366,0.0,-2.91194644322148,380.4607927966789,49.97341849316201,1.0,0.03488260385315171,0.0,0.00011060833511439669,0.46072753245594655,65.99961422222222,15.447463959959547,0.24686226580665188,8.922912630438715,0.003151798602486677,17.259650572827187,1.2282293271270819,0.25041801872035835,-2147.618571847234,16.065474178686546
2025-01-01 09:00:00,1.2876973092312218,0.2766280316558406,0.0,1.2876973092312218,0.27662803165584066,0.0,0.04603498921302114,0.8166328820740741,0.4150294379441266,0.0,0.010000000000000002,0.0,0.0,0.0,0.2737113649891739,0.0,0.0029166666666666685,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04729621435841925,0.035472160768814424,0.0,0.0,0.002179464775219298,0.0,0.043855524437801836,0.0,0.05008095129189452,0.0,0.3176522722938128,0.23823920422035952,0.0,0.0,0.0,16.111111111111143,0.0,0.0,0.0,0.0,0.0,0.0,5213.148924444445,0.0,20.000000000000057,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,430.22839111111114,816.6328820740741,0.23333333333333334,38.59494308391786,51.66666666666668,46.10666666666668,0.0,50.98155291047155,0.28741540288904777,767.5091844541122,816.6328820740741,38.59494308391786,50.44953254817441,51.00603634828958,50.159038929207824,12.43753247303448,17.29616518369346,0.0,4.5242825380104135,-0.85,9.236100170605994,-240.18240427003758,-1723.504164384874,-794.6760261933657,0.0,0.0,504.82838231880305,165.00795557919022,1.0,0.033130329598623366,0.0,0.0,0.43620045291367354,65.99961422222222,49.665239604525155,0.2638750935564006,8.470334863138856,0.003162105850540559,54.085853895428336,1.2330903797610935,0.24475771130271726,-1740.0583615334833,16.55419714860931
