Metric,Value
Total Electric Energy (kWh),226.3523115145423
Total Gas Energy (therms),73.21389857424194
Average Electric Power (kW),0.3143782104368643
Peak Electric Power (kW),0.8307459668166153
Other Electric Energy (kWh),140.35023632689945
HVAC Heating Electric Energy (kWh),25.802403846153844
Lighting Electric Energy (kWh),25.449671341489008
HVAC Cooling Electric Energy (kWh),34.75
HVAC Heating Gas Energy (therms),65.03741639345763
Water Heating Gas Energy (therms),8.176482180784284
Average Temperature - Indoor (C),19.701584192219567
Unmet Heating Load (C-hours),42.90445009303066
Unmet Cooling Load (C-hours),0.0
Total Hot Water Unmet Demand (kWh),0.0
