Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Water Heating Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W)
2025-01-01 00:00:00,0.2509837646332702,0.11430014498923323,0.13774406696708255,0.2509837646332702,0.11430014498923323,0.13774406696708255,0.009519484113985736,0.1368168446218486,0.0546474358974359,0.05,0.0,0.13774406696708255,0.0,0.09971681165589989,0.0,0.01458333333333334,1.0,0.03506475048252919,0.02629856286189688,0.0,0.0,0.0028521290204678363,0.0,0.006667355093517899,0.0,0.003861095747315373,0.0,0.09789099839200403,0.07341824879400301,0.0,0.0,3286.2546567863246,20.000000000000057,0.41360244827784914,0.0,4.036880675500617,0.0546474358974359,0.5166666666666667,3231.607220888889,6254.7236533333335,0.0,26.666666666666686,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,4455.2670311111115,0.0,0.0,74.6296630142279,51.66666666666668,46.10666666666668,0.0,47.762944015954155,0.0,0.0,0.0,116.60884845973109,47.4985870606171,47.762944015954155,47.36640858294858,12.43753247303448,19.69244290015518,-0.06801872409814992,7.2258979740538996,2.8,9.236100170605994,2175.073282265969,-1088.706988334567,-1279.220410681752,0.0,0.0,205.48357307061627,0.0,1.0,0.05809461846636722,0.0,0.0,1.4818883471160642,65.99961422222222,-37.44453690922027,0.19856173404729852,9.12519753185176,0.002762825515873753,-21.939714039404336,1.223236725616329,0.19437231470976649,-1121.1523566501412,32.4453683155741
2025-01-01 01:00:00,0.2516560567074924,0.1136426809176858,0.17315894737808238,0.2516560567074924,0.1136426809176858,0.17315894737808235,0.009305574437450647,0.13594022585978535,0.05641025641025641,0.05,0.030971523412061684,0.1421874239660207,0.0,0.09905934758435246,0.0,0.01458333333333334,1.0,0.034188131720465954,0.025641098790349457,0.0,0.0,0.0026382193439327484,0.0,0.006667355093517899,0.0,0.003861095747315373,0.0,0.09789099839200403,0.07341824879400301,0.0,0.0,3392.2628715213673,20.000000000000057,0.4269444627384249,0.0,4.167102632774831,0.05641025641025641,0.5333333333333333,3335.8526151111114,6254.7236533333335,0.0,26.666666666666686,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,4455.2670311111115,703.3706666666666,0.0,72.67912549207867,51.66666666666668,46.10666666666668,0.0,46.915795630652525,0.0,0.0,703.3706666666666,113.56113358137291,46.72408653006766,46.915795630652525,46.62823197977523,12.43753247303448,19.6880505017397,-0.062102290058233936,7.538363802002488,2.5,9.236100170605994,2290.1662733829876,-947.9276185759637,-1270.4989624786842,0.0,0.0,204.39304463201796,0.0,1.0,0.05667335446704431,0.0,0.0,1.44563448033163,65.99961422222222,-35.99068029171324,0.19781787256820405,9.110849227807716,0.0027516069162557793,-15.354310192413502,1.223322678879011,0.15296039161504243,-978.660777808627,30.733159232663283
2025-01-01 02:00:00,0.2507794379454292,0.11298521684613837,0.1421874239660207,0.2507794379454292,0.11298521684613838,0.1421874239660207,0.009305574437450647,0.13506360709772214,0.05641025641025641,0.05,0.0,0.1421874239660207,0.0,0.09840188351280504,0.0,0.01458333333333334,1.0,0.03331151295840273,0.024983634718802036,0.0,0.0,0.0026382193439327484,0.0,0.006667355093517899,0.0,0.003861095747315373,0.0,0.09789099839200403,0.07341824879400301,0.0,0.0,3392.2628715213673,20.000000000000057,0.4269444627384249,0.0,4.167102632774831,0.05641025641025641,0.5333333333333333,3335.8526151111114,6254.7236533333335,0.0,26.666666666666686,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,4455.2670311111115,0.0,0.0,84.54492790479715,51.66666666666668,46.10666666666668,0.0,51.18173965534768,0.0,0.0,0.0,132.10144985124555,51.21285761927336,51.2284166012362,51.18173965534768,12.43753247303448,19.702403795792925,-0.06188808872122505,8.0591611478327,1.6500000000000001,9.236100170605994,2235.766177244206,-864.9519384208069,-1328.6935833985224,0.0,0.0,203.51642586995473,0.0,1.0,0.05620344456660353,0.0,0.0,1.4336479310773167,65.99961422222222,-31.319536748593716,0.1972567375893123,9.111320333917552,0.002746218669456835,-1.9369800220458875,1.2232667083207223,0.10696942902130209,-893.2530808217793,28.301142400972502
2025-01-01 03:00:00,0.24447175119388104,0.11232775277459095,0.12885735296920625,0.244471751193881,0.11232775277459095,0.12885735296920625,0.009162967986427257,0.1341869883356589,0.05112179487179487,0.05,0.0,0.12885735296920625,0.0,0.09774441944125761,0.0,0.01458333333333334,1.0,0.03243489419633949,0.024326170647254612,0.0,0.0,0.002495612892909357,0.0,0.006667355093517899,0.0,0.003861095747315373,0.0,0.09789099839200403,0.07341824879400301,0.0,0.0,3074.238227316239,20.000000000000057,0.3869184193566976,0.0,3.77643676095219,0.05112179487179487,0.48333333333333334,3023.116432444445,6254.7236533333335,0.0,26.666666666666686,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,4455.2670311111115,0.0,0.0,81.77170755932137,51.66666666666668,46.10666666666668,0.0,50.145026880859696,0.0,0.0,0.0,127.76829306143964,50.1756874293272,50.19101770356096,50.145026880859696,12.43753247303448,19.69881413658515,-0.06470475216037284,7.916624813335477,1.6500000000000001,9.236100170605994,1897.837595323609,-1013.3808652143504,-1349.1120875648296,0.0,0.0,202.4972006568681,0.0,1.0,0.05709829600357095,0.0,0.0,1.4564739681845191,65.99961422222222,-29.785745084668847,0.19718258524224128,9.107698619298079,0.0027445379234006823,-22.4699713296317,1.2232829914027865,0.13043795332021907,-1043.9212747602485,30.54040954589828
2025-01-01 04:00:00,0.2453579529446383,0.11167028870304353,0.1333007099681444,0.2453579529446383,0.11167028870304353,0.1333007099681444,0.009162967986427257,0.13331036957359566,0.052884615384615384,0.05,0.0,0.1333007099681444,0.0,0.0970869553697102,0.0,0.01458333333333334,1.0,0.03155827543427626,0.023668706575707184,0.0,0.0,0.002495612892909357,0.0,0.006667355093517899,0.0,0.003861095747315373,0.0,0.09789099839200403,0.07341824879400301,0.0,0.0,3180.246442051282,20.000000000000057,0.40026043381727333,0.0,3.906658718226404,0.052884615384615384,0.5,3127.3618266666667,6254.7236533333335,0.0,26.666666666666686,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,4455.2670311111115,0.0,0.0,79.14481469020296,51.66666666666668,46.10666666666668,0.0,49.14165167583041,0.0,0.0,0.0,123.66377295344212,49.172371612590496,49.18773158097054,49.14165167583041,12.43753247303448,19.67452763274442,-0.06428749970861153,7.671871268691038,0.55,9.236100170605994,1870.103576685615,-976.2482470100356,-1485.965576416026,0.0,0.0,201.62058189480487,0.0,1.0,0.05896222797682979,0.0,0.0,1.5040194920885692,65.99961422222222,-25.797870844445946,0.19622006399237726,9.074282547598274,0.0027283016141119625,7.36612399454919,1.222822227276748,0.11788605320781921,-1008.4664855781343,32.218238568098776
2025-01-01 05:00:00,0.2509316273851466,0.11167028870304353,0.14663078096495882,0.2509316273851466,0.11167028870304353,0.14663078096495882,0.00944818088847404,0.13331036957359566,0.058173076923076925,0.05,0.0,0.14663078096495882,0.0,0.0970869553697102,0.0,0.01458333333333334,1.0,0.03155827543427626,0.023668706575707184,0.0,0.0,0.0027808257949561406,0.0,0.006667355093517899,0.0,0.003861095747315373,0.0,0.09789099839200403,0.07341824879400301,0.0,0.0,3498.2710862564104,20.000000000000057,0.44028647719900066,0.0,4.297324590049044,0.058173076923076925,0.55,3440.0980093333333,6254.7236533333335,0.0,26.666666666666686,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,4455.2670311111115,0.0,0.0,76.48440056940693,51.66666666666668,46.10666666666668,0.0,48.17056107256755,0.0,0.0,0.0,119.50687588969832,48.20249423929247,48.21846082265493,48.17056107256755,12.43753247303448,19.696137899068074,-0.06956855740242864,7.774736698787202,-0.25000000000000006,9.236100170605994,2102.2103490475783,-1033.1541469041315,-1574.1180258271233,0.0,0.0,201.90579479685167,0.0,1.0,0.05989372981372541,0.0,0.0,1.5277804144227434,65.99961422222222,-23.848506178560182,0.1973067410335877,9.103076844061546,0.002748446462972647,12.535019014616232,1.2221037520527227,0.10411147484514931,-1064.7094209530767,31.555274048945282
2025-01-01 06:00:00,0.3131744668824587,0.12964149215082765,0.22735911334919032,0.3131744668824587,0.12964149215082765,0.22735911334919032,0.03925669002801753,0.16750752044418477,0.05641025641025641,0.05,0.08517168938316963,0.1421874239660207,0.0,0.11505815881749432,0.0,0.01458333333333334,1.0,0.03331151295840273,0.024983634718802036,0.0,0.0,0.0031373419225146203,0.0,0.0361193481055029,0.0,0.014096642020858955,0.0,0.12009936546492309,0.09007452409869228,0.0,0.0,3392.2628715213673,20.000000000000057,0.4269444627384249,0.0,4.167102632774831,0.05641025641025641,0.5333333333333333,3335.8526151111114,6254.7236533333335,0.0,26.666666666666686,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,4455.2670311111115,1934.2693333333332,0.0,80.3262271443961,51.66666666666668,46.10666666666668,0.0,50.514549140655596,0.5245231980710499,1396.5324463754837,1934.2693333333332,125.5097299131189,49.59006044687204,50.53164336063268,49.11072188000318,12.43753247303448,19.7150434377101,-0.06316622960704936,7.370856594396577,0.3,9.236100170605994,2117.715008067999,-1109.4846378163616,-1511.9449845507188,0.0,0.0,264.3568691118799,0.0,1.0,0.05925000441602504,0.0,0.0,1.5113601470937292,65.99961422222222,-26.959748014529296,0.19629473688769,9.099363991943461,0.0027375074103691225,-23.76151772574927,1.2220329167321047,0.12335484348047851,-1143.5739671049705,34.08932928860907
2025-01-01 07:00:00,0.2807802849982192,0.12086467702108135,0.151074137963897,0.2807802849982192,0.12086467702108135,0.151074137963897,0.021231610659468086,0.1496127769028537,0.05993589743589744,0.05,0.0,0.151074137963897,0.0,0.10628134368774803,0.0,0.01458333333333334,1.0,0.03506475048252919,0.02629856286189688,0.0,0.0,0.002923432245979533,0.0,0.01830817841348855,0.0,0.00790431865252298,0.0,0.10664370776780153,0.07998278082585113,0.0,0.0,3604.279300991453,20.000000000000057,0.4536284916595764,0.0,4.427546547323258,0.05993589743589744,0.5666666666666667,3544.3434035555556,6254.7236533333335,0.0,26.666666666666686,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,4455.2670311111115,0.0,0.0,81.13218663607968,51.66666666666668,46.10666666666668,0.0,51.669085397508596,0.03281834065090764,90.84111055947193,0.0,126.7690416188745,49.87966882692395,51.669085397508596,48.98496054163163,12.43753247303448,19.69029736344894,-0.06713547060534371,7.157220652449307,-0.55,9.236100170605994,2139.594788705245,-1238.4897204583644,-1623.2104952054817,0.0,0.0,182.07371874702014,3.6921963795132724,0.28325,0.0608136580293878,0.0,0.0,1.551246114671082,18.694390728444443,-23.54773582774636,0.19563388968359238,9.07262205895673,0.0027240868580355277,-24.969055465111065,1.222145994460097,0.12496438599666691,-1273.5003690916565,35.01064863329215
2025-01-01 08:00:00,0.26003275692983074,0.11495760906078065,0.1599608519617733,0.26003275692983074,0.11495760906078065,0.1599608519617733,0.008877755084380472,0.1376934633839118,0.06346153846153846,0.05,0.0,0.1599608519617733,0.0,0.10037427572744731,0.0,0.01458333333333334,1.0,0.03594136924459241,0.0269560269334443,0.0,0.0,0.0022103999908625735,0.0,0.006667355093517899,0.0,0.003861095747315373,0.0,0.09789099839200403,0.07341824879400301,0.0,0.0,3816.2957304615384,20.000000000000057,0.48031252058072804,0.0,4.687990461871684,0.06346153846153846,0.6,3752.8341920000003,6254.7236533333335,0.0,26.666666666666686,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,4455.2670311111115,0.0,0.0,78.26011016395451,51.66666666666668,46.10666666666668,0.0,50.53487848260739,0.0,0.0,0.0,122.28142213117891,48.7912726804485,50.53487848260739,47.91946977936906,12.43753247303448,19.676810027622427,-0.06335004056361775,6.594301856760846,-1.4,9.236100170605994,2243.957912832123,-1368.573860533873,-1744.5072431732576,0.0,0.0,139.718848580852,223.6797010189506,0.0,0.06260116603922473,0.0,0.0,1.5968422018833166,0.0,32.4505769629907,0.1954933789623177,9.064075658072168,0.00271861286360657,19.30291816202028,1.2227802481515022,0.1330885288938949,-1406.5002525516325,37.92639201775968
2025-01-01 09:00:00,0.25431647603829904,0.11495760906078065,0.14663078096495882,0.25431647603829904,0.11495760906078065,0.14663078096495882,0.008449935731310297,0.1376934633839118,0.058173076923076925,0.05,0.0,0.14663078096495882,0.0,0.10037427572744731,0.0,0.01458333333333334,1.0,0.03594136924459241,0.0269560269334443,0.0,0.0,0.0017825806377923979,0.0,0.006667355093517899,0.0,0.003861095747315373,0.0,0.09789099839200403,0.07341824879400301,0.0,0.0,3498.2710862564104,20.000000000000057,0.44028647719900066,0.0,4.297324590049044,0.058173076923076925,0.55,3440.0980093333333,6254.7236533333335,0.0,26.666666666666686,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,4455.2670311111115,0.0,0.0,75.58506698249083,51.66666666666668,46.10666666666668,0.0,49.454495911974206,0.0,0.0,0.0,118.10166716014191,47.832395993513046,49.454495911974206,47.02134603428247,12.43753247303448,19.711235492574886,-0.05620355061350081,6.514877859811633,-0.85,9.236100170605994,2107.72344403787,-1242.1192358351907,-1673.916263608047,0.0,0.0,139.29102922778185,656.9315962154817,0.0,0.061627882430186985,0.0,0.0,1.5720155023240951,0.0,144.0775921617252,0.19715619658821512,9.115526948540602,0.002746308117974627,77.70435169832612,1.2232296960384685,0.13148921415386486,-1279.594063723968,37.47482788877728
