Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Water Heating Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Dishwasher Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),Ceiling Fan Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Mode,HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Attic (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Attic (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Attic (m^3/s),Infiltration Heat Gain - Attic (W),Radiation Heat Gain - Attic (W)
2025-01-01 00:00:00,0.2550667070946312,0.17055736331291163,0.0,0.0042511117849105195,0.0028426227218818607,0.0,0.015336558487191267,0.2297301486074399,0.0,0.010000000000000002,0.0,0.0,0.0,0.16764069664624495,0,0.0029166666666666685,1,0,0,Off,0,0,Off,0,0,Off,0.043945379194814636,0.03295903439611097,On,0,0,Off,0.004021034356725146,0.0,On,0.011315524130466121,0,On,0.006209219745779915,0,On,0.17957554966684536,0.13468166225013398,On,0,0,Off,Off,0.0,17.77777777777783,0.0,0.0,0.0,0.0,0,0.0,11329.249942222223,Off,0.0,20.000000000000057,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,843.7517288888889,Off,0.0,0,51.0484246289107,51.666666666666686,46.10666666666668,0.0,51.60690785324809,0.0,0.0,0.0,79.76316348267297,51.66485892873638,51.69383446648053,51.60690785324809,12.43753247303448,17.92881538491605,0.0,-0.9829888138757322,2.8,9.236100170605994,-364.1727463999364,916.0686272348262,-677.740796295062,-0.0,-0.0,364.4956470623964,0.0,2.0,0.034374869127818,0.0,0.0,0.3217147650645795,131.99922844444444,-50.92759716727092,0.22736707702015724,8.373808590011286,0.0028425959260268245,53.00065962665326,1.2270626960137836,0.2476377918765168,1220.8705897466727,-304.8019625118465
2025-01-01 00:01:00,0.2550667070946312,0.17055736331291163,0.0,0.0042511117849105195,0.0028426227218818607,0.0,0.015336558487191267,0.2297301486074399,0.0,0.010000000000000002,0.0,0.0,0.0,0.16764069664624495,0,0.0029166666666666685,1,0,0,Off,0,0,Off,0,0,Off,0.043945379194814636,0.03295903439611097,On,0,0,Off,0.004021034356725146,0.0,On,0.011315524130466121,0,On,0.006209219745779915,0,On,0.17957554966684536,0.13468166225013398,On,0,0,Off,Off,0.0,17.77777777777783,0.0,0.0,0.0,0.0,0,0.0,11329.249942222223,Off,0.0,20.000000000000057,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,843.7517288888889,Off,0.0,0,51.11214478787321,51.666666666666686,46.10666666666668,0.0,51.59842613573186,0.0,0.0,0.0,79.8627262310519,51.656905231968835,51.68614478008733,51.59842613573186,12.43753247303448,17.87873573518881,0.0,-0.9645641157977333,2.8,9.236100170605994,-362.05960516549317,908.5726108302058,-674.5550434475073,-0.0,-0.0,364.4956470623964,0.0,2.0,0.034326917940308246,0.0,0.0,0.3212659893916626,131.99922844444444,-52.00020878038232,0.228766014054045,8.373250846330745,0.0028427789581819754,53.05493648711116,1.2308587364466625,0.24747045798060216,1214.103502972921,-305.5308921427151
2025-01-01 00:02:00,0.2550667070946312,0.17055736331291163,0.0,0.0042511117849105195,0.0028426227218818607,0.0,0.015336558487191267,0.2297301486074399,0.0,0.010000000000000002,0.0,0.0,0.0,0.16764069664624495,0,0.0029166666666666685,1,0,0,Off,0,0,Off,0,0,Off,0.043945379194814636,0.03295903439611097,On,0,0,Off,0.004021034356725146,0.0,On,0.011315524130466121,0,On,0.006209219745779915,0,On,0.17957554966684536,0.13468166225013398,On,0,0,Off,Off,0.0,17.77777777777783,0.0,0.0,0.0,0.0,0,0.0,11329.249942222223,Off,0.0,20.000000000000057,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,843.7517288888889,Off,0.0,0,51.17367034178518,51.666666666666686,46.10666666666668,0.0,51.58993396729941,0.0,0.0,0.0,79.95885990903935,51.64894160716089,51.67844542709164,51.58993396729941,12.43753247303448,17.8300963886012,0.0,-0.9465055778973188,2.8,9.236100170605994,-360.17365359401265,902.5892391211297,-671.4665448060427,-0.0,-0.0,364.4956470623964,0.0,2.0,0.034280327438576785,0.0,0.0,0.32082994839138873,131.99922844444444,-53.202755850366344,0.22948257812218273,8.350750240562753,0.0028429616127165452,53.10720175201683,1.2310643473688405,0.24730633969744517,1207.4781622241967,-304.888923103067
2025-01-01 00:03:00,0.2550667070946312,0.17055736331291163,0.0,0.0042511117849105195,0.0028426227218818607,0.0,0.015336558487191267,0.2297301486074399,0.0,0.010000000000000002,0.0,0.0,0.0,0.16764069664624495,0,0.0029166666666666685,1,0,0,Off,0,0,Off,0,0,Off,0.043945379194814636,0.03295903439611097,On,0,0,Off,0.004021034356725146,0.0,On,0.011315524130466121,0,On,0.006209219745779915,0,On,0.17957554966684536,0.13468166225013398,On,0,0,Off,Off,0.0,17.77777777777783,0.0,0.0,0.0,0.0,0,0.0,11329.249942222223,Off,0.0,20.000000000000057,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,843.7517288888889,Off,0.0,0,51.233134348369006,51.666666666666686,46.10666666666668,0.0,51.58143171348631,0.0,0.0,0.0,80.05177241932657,51.640968396247146,51.67073673762757,51.58143171348631,12.43753247303448,17.78280976007565,0.0,-0.928602555956615,2.8,9.236100170605994,-358.49982266619895,897.8070831175694,-668.469264487437,-0.0,-0.0,364.4956470623964,0.0,2.0,0.034235015316935076,0.0,0.0,0.32040587176394514,131.99922844444444,-54.52620524115832,0.23018204161755468,8.328334731093406,0.002843144416650214,53.15752311598351,1.231264302030319,0.2471435271823748,1200.9169799251144,-303.109896807545
2025-01-01 00:04:00,0.2550667070946312,0.17055736331291163,0.0,0.0042511117849105195,0.0028426227218818607,0.0,0.015336558487191267,0.2297301486074399,0.0,0.010000000000000002,0.0,0.0,0.0,0.16764069664624495,0,0.0029166666666666685,1,0,0,Off,0,0,Off,0,0,Off,0.043945379194814636,0.03295903439611097,On,0,0,Off,0.004021034356725146,0.0,On,0.011315524130466121,0,On,0.006209219745779915,0,On,0.17957554966684536,0.13468166225013398,On,0,0,Off,Off,0.0,17.77777777777783,0.0,0.0,0.0,0.0,0,0.0,11329.249942222223,Off,0.0,20.000000000000057,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,843.7517288888889,Off,0.0,0,51.29065024263409,51.666666666666686,46.10666666666668,0.0,51.57291971766837,0.0,0.0,0.0,80.14164100411575,51.6329859204309,51.663019021812175,51.57291971766837,12.43753247303448,17.736801210912905,0.0,-0.910684791782062,2.8,9.236100170605994,-355.2407922533507,893.5542335181315,-665.5580367999229,-0.0,-0.0,364.4956470623964,0.0,2.0,0.03419091150770389,0.0,0.0,0.31999310374517814,131.99922844444444,-54.1784025158243,0.23086529890146656,8.307245227984488,0.0028433273640834002,53.20600771595293,1.231458910867666,0.24698047313886506,1194.3574818925072,-300.80324837437576
2025-01-01 00:05:00,0.2550667070946312,0.17055736331291163,0.0,0.0042511117849105195,0.0028426227218818607,0.0,0.015336558487191267,0.2297301486074399,0.0,0.010000000000000002,0.0,0.0,0.0,0.16764069664624495,0,0.0029166666666666685,1,0,0,Off,0,0,Off,0,0,Off,0.043945379194814636,0.03295903439611097,On,0,0,Off,0.004021034356725146,0.0,On,0.011315524130466121,0,On,0.006209219745779915,0,On,0.17957554966684536,0.13468166225013398,On,0,0,Off,Off,0.0,17.77777777777783,0.0,0.0,0.0,0.0,0,0.0,11329.249942222223,Off,0.0,20.000000000000057,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,843.7517288888889,Off,0.0,0,51.34626869405173,51.666666666666686,46.10666666666668,0.0,51.564398304328975,0.0,0.0,0.0,80.22854483445583,51.624994483241494,51.65529257269777,51.564398304328975,12.43753247303448,17.69203756169242,0.0,-0.8926310821176148,2.8,9.236100170605994,-350.46720208569934,889.7375492055947,-662.7303564723485,-0.0,-0.0,364.4956470623964,0.0,2.0,0.034147985559947816,0.0,0.0,0.31959135934446,131.99922844444444,-52.232492675747324,0.2315326572662897,8.286185792001561,0.002843510449443885,53.25270134951061,1.2316483092895725,0.2468160730259177,1187.7553931724533,-298.01784396685855
2025-01-01 00:06:00,0.2550667070946312,0.17055736331291163,0.0,0.0042511117849105195,0.0028426227218818607,0.0,0.015336558487191267,0.2297301486074399,0.0,0.010000000000000002,0.0,0.0,0.0,0.16764069664624495,0,0.0029166666666666685,1,0,0,Off,0,0,Off,0,0,Off,0.043945379194814636,0.03295903439611097,On,0,0,Off,0.004021034356725146,0.0,On,0.011315524130466121,0,On,0.006209219745779915,0,On,0.17957554966684536,0.13468166225013398,On,0,0,Off,Off,0.0,17.77777777777783,0.0,0.0,0.0,0.0,0,0.0,11329.249942222223,Off,0.0,20.000000000000057,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,843.7517288888889,Off,0.0,0,51.400034061965755,51.666666666666686,46.10666666666668,0.0,51.55586778950929,0.0,0.0,0.0,80.31255322182149,51.61699438031363,51.647557675715795,51.55586778950929,12.43753247303448,17.648489795085254,0.0,-0.8743433819170633,2.8,9.236100170605994,-345.33121993632994,886.258483976827,-659.9840050597322,-0.0,-0.0,364.4956470623964,0.0,2.0,0.03410621093113729,0.0,0.0,0.31920039014997476,131.99922844444444,-49.84286193899423,0.23218437291551217,8.2657809104863,0.002843693667301311,53.29764379789782,1.231832615379886,0.24664943043814608,1181.075088179894,-294.81660420306696
2025-01-01 00:07:00,0.2550667070946312,0.17055736331291163,0.0,0.0042511117849105195,0.0028426227218818607,0.0,0.015336558487191267,0.2297301486074399,0.0,0.010000000000000002,0.0,0.0,0.0,0.16764069664624495,0,0.0029166666666666685,1,0,0,Off,0,0,Off,0,0,Off,0.043945379194814636,0.03295903439611097,On,0,0,Off,0.004021034356725146,0.0,On,0.011315524130466121,0,On,0.006209219745779915,0,On,0.17957554966684536,0.13468166225013398,On,0,0,Off,Off,0.0,17.77777777777783,0.0,0.0,0.0,0.0,0,0.0,11329.249942222223,Off,0.0,20.000000000000057,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,843.7517288888889,Off,0.0,0,51.45201596888004,51.666666666666686,46.10666666666668,0.0,51.54732848185904,0.0,0.0,0.0,80.39377495137506,51.60898590037047,51.63981460962619,51.54732848185904,12.43753247303448,17.60611219214027,0.0,-0.8557443194568074,2.8,9.236100170605994,-340.3237104573236,882.9963746983882,-657.3157353411767,-0.0,-0.0,364.4956470623964,0.0,2.0,0.0340655449728848,0.0,0.0,0.31881979701501095,131.99922844444444,-47.50362217854342,0.23282095626826504,8.246005996827499,0.0028438770123487807,53.34089988982673,1.2320120182657506,0.24647983507221535,1174.2886424284525,-291.2922677300643
2025-01-01 00:08:00,0.2550667070946312,0.17055736331291163,0.0,0.0042511117849105195,0.0028426227218818607,0.0,0.015336558487191267,0.2297301486074399,0.0,0.010000000000000002,0.0,0.0,0.0,0.16764069664624495,0,0.0029166666666666685,1,0,0,Off,0,0,Off,0,0,Off,0.043945379194814636,0.03295903439611097,On,0,0,Off,0.004021034356725146,0.0,On,0.011315524130466121,0,On,0.006209219745779915,0,On,0.17957554966684536,0.13468166225013398,On,0,0,Off,Off,0.0,17.77777777777783,0.0,0.0,0.0,0.0,0,0.0,11329.249942222223,Off,0.0,20.000000000000057,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,843.7517288888889,Off,0.0,0,51.502291374338256,51.666666666666686,46.10666666666668,0.0,51.53878067843051,0.0,0.0,0.0,80.47233027240352,51.60096932128757,51.632063642716105,51.53878067843051,12.43753247303448,17.56485417465454,0.0,-0.836775651671335,2.8,9.236100170605994,-335.5334441832191,879.8561057716847,-654.7220225658905,-0.0,-0.0,364.4956470623964,0.0,2.0,0.03402594027741481,0.0,0.0,0.3184491362496942,131.99922844444444,-45.30706867972508,0.2334430008828027,8.226833764886479,0.0028440604794781705,53.382541918310785,1.232186728014635,0.24630674918441164,1167.375232849918,-287.5191270782331
2025-01-01 00:09:00,0.2550667070946312,0.17055736331291163,0.0,0.0042511117849105195,0.0028426227218818607,0.0,0.015336558487191267,0.2297301486074399,0.0,0.010000000000000002,0.0,0.0,0.0,0.16764069664624495,0,0.0029166666666666685,1,0,0,Off,0,0,Off,0,0,Off,0.043945379194814636,0.03295903439611097,On,0,0,Off,0.004021034356725146,0.0,On,0.011315524130466121,0,On,0.006209219745779915,0,On,0.17957554966684536,0.13468166225013398,On,0,0,Off,Off,0.0,17.77777777777783,0.0,0.0,0.0,0.0,0,0.0,11329.249942222223,Off,0.0,20.000000000000057,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,843.7517288888889,Off,0.0,0,51.55093415854583,51.666666666666686,46.10666666666668,0.0,51.530224663457325,0.0,0.0,0.0,80.54833462272785,51.59294490894962,51.624305031695776,51.530224663457325,12.43753247303448,17.52466718735754,0.0,-0.8173951731400122,2.8,9.236100170605994,-330.94717084385,876.7588446884549,-652.1994972434388,-0.0,-0.0,364.4956470623964,0.0,2.0,0.03398735128406831,0.0,0.0,0.318087981451333,131.99922844444444,-43.243320662807676,0.2340510823785745,8.207606152837586,0.002844244063802366,53.42263938810656,1.2323569464699815,0.24612977988148163,1160.3199783356258,-283.56113364717095
