Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,Basement Lighting Electric Power (kW),Basement Lighting Reactive Power (kVAR),Basement Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Attic (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Net Sensible Heat Gain - Attic (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W),Infiltration Flow Rate - Attic (m^3/s),Infiltration Heat Gain - Attic (W),Radiation Heat Gain - Attic (W)
2025-01-01 02:58:00,12.125818017897622,0.10645231659488118,0.0,0.20209696696496035,0.001774205276581353,0.0,0.014935079285523819,0.0,0.14625482750098753,11.96462811111111,0.0,0.0,0.10645231659488118,0.0,1,0,0,Off,0,0,Off,0.03577726071916177,0.02683294553937132,On,0.0,0,Off,0.002629167123538011,0.0,On,0.006152956080992904,0,On,0.006152956080992904,0.0,On,0.004318405374479268,0,On,0.1061591614073465,0.07961937105550985,On,On,11964.628111111111,21.111111111111143,1.0,0.0,11.96462811111111,0.0,1,11964.628111111111,11964.628111111111,Off,0.0,0.0,33.72983284521999,51.666666666666686,46.10666666666668,0.0,50.2638158658368,0.0,0.0,0.0,33.72983284521999,49.52888974131595,50.2638158658368,49.16142667905552,12.43753247303448,20.566282592250452,-0.04482851886069028,1.220576186230383,1.3073113177019517,1.1,9.236100170605994,8200.256310146133,-1401.569759168201,-75.09303531744905,-1737.968186698112,-0.0,-0.0,417.757222376886,0.0,4.0,0.06810033742889281,0.0,0,1.7625787035260903,263.9984568888889,-51.235214421531694,0.2209530396392001,10.065346682008217,0.0032484173657588967,41.44739922709722,1.2192978933405147,0,0,52.376954901189535,0.03065262306284025,-8.331058646900745,-66.76197667054831
2025-01-01 02:59:00,12.125818017897622,0.10645231659488118,0.0,0.20209696696496035,0.001774205276581353,0.0,0.014935079285523819,0.0,0.14625482750098753,11.96462811111111,0.0,0.0,0.10645231659488118,0.0,1,0,0,Off,0,0,Off,0.03577726071916177,0.02683294553937132,On,0.0,0,Off,0.002629167123538011,0.0,On,0.006152956080992904,0,On,0.006152956080992904,0.0,On,0.004318405374479268,0,On,0.1061591614073465,0.07961937105550985,On,On,11964.628111111111,21.111111111111143,1.0,0.0,11.96462811111111,0.0,1,11964.628111111111,11964.628111111111,Off,0.0,0.0,33.35752779838091,51.666666666666686,46.10666666666668,0.0,50.26065090291532,0.0,0.0,0.0,33.35752779838091,49.526049521643166,50.26065090291532,49.158748831007095,12.43753247303448,20.883414531378552,0.0,1.217936984489344,1.2989933527558253,1.1,9.236100170605994,8146.429200635933,-1350.8082475245146,-74.85074707013801,-1784.3565520765717,-0.0,-0.0,417.757222376886,0.0,4.0,0.06879721438370587,0.0,0,1.780615331917457,263.9984568888889,-58.67395855327169,0.21670505837426948,10.206878779064585,0.0032488157201856407,39.66415914119749,1.217982518031804,0,0,52.44105248424681,0.0306046328671863,-7.9842711673434215,-66.86647590279459
2025-01-01 03:00:00,12.124734393894778,0.10574618644910824,0.0,0.20207890656491298,0.0017624364408184707,0.0,0.014792962143710953,0.0,0.14531332063995697,11.96462811111111,0.0,0.0,0.10574618644910824,0.0,1,0,0,Off,0,0,Off,0.03483575385813119,0.026126815393598384,On,0.0,0,Off,0.002487049981725146,0.0,On,0.006152956080992904,0,On,0.006152956080992904,0.0,On,0.004318405374479268,0,On,0.1061591614073465,0.07961937105550985,On,On,11964.628111111111,21.111111111111143,1.0,0.0,11.96462811111111,0.0,1,11964.628111111111,11964.628111111111,Off,0.0,0.0,32.996516588933886,51.666666666666686,46.10666666666668,0.0,50.257519652219486,0.0,0.0,0.0,32.996516588933886,49.5232406519069,50.257519652219486,49.15610115175062,12.43753247303448,21.19087122011561,0.0,1.2179337547014892,1.2906883300853653,1.1,9.236100170605994,8092.781645629754,-1351.0062177441328,-74.65378013839259,-1829.790360910076,-0.0,-0.0,416.6735983740425,0.0,4.0,0.06946931725212575,0.0,0,1.7980107553056686,263.9984568888889,-65.804080723102,0.2126740422480518,10.343970581465612,0.003249197347440969,37.94320149142892,1.2167099823907308,0,0,52.44768010648199,0.03055664214727315,-7.639048697789768,-67.01473144060283
2025-01-01 03:01:00,0.1601062827836679,0.10574618644910824,0.0,0.002668438046394465,0.0017624364408184707,0.0,0.014792962143710953,0.0,0.14531332063995697,0.0,0.0,0.0,0.10574618644910824,0.0,1,0,0,Off,0,0,Off,0.03483575385813119,0.026126815393598384,On,0.0,0,Off,0.002487049981725146,0.0,On,0.006152956080992904,0,On,0.006152956080992904,0.0,On,0.004318405374479268,0,On,0.1061591614073465,0.07961937105550985,On,Off,0.0,21.111111111111143,0.0,0.0,0.0,0.0,0,0.0,11964.628111111111,Off,0.0,0.0,32.64641071570474,51.666666666666686,46.10666666666668,0.0,50.254421092267535,0.0,0.0,0.0,32.64641071570474,49.52046218110988,50.254421092267535,49.153482725531056,12.43753247303448,21.48898560902061,0.0,1.217933420744844,1.2823932422456976,1.1,9.236100170605994,-1530.131590025525,-3743.9550620936075,-74.43926204463173,-1874.2744169244872,-0.0,-0.0,416.6735983740425,0.0,4.0,0.07011775829651636,0.0,0,1.8147937613594711,263.9984568888889,-72.53077147508053,0.2088457356529611,10.475475788341281,0.00324956279838466,36.281890965644024,1.2154786530146737,0,0,52.414963190579655,0.030508633481043015,-7.2952643563274595,-67.14399768830427
2025-01-01 03:02:00,0.1601062827836679,0.10574618644910824,0.0,0.002668438046394465,0.0017624364408184707,0.0,0.014792962143710953,0.0,0.14531332063995697,0.0,0.0,0.0,0.10574618644910824,0.0,1,0,0,Off,0,0,Off,0.03483575385813119,0.026126815393598384,On,0.0,0,Off,0.002487049981725146,0.0,On,0.006152956080992904,0,On,0.006152956080992904,0.0,On,0.004318405374479268,0,On,0.1061591614073465,0.07961937105550985,On,Off,0.0,21.111111111111143,0.0,0.0,0.0,0.0,0,0.0,11964.628111111111,Off,0.0,0.0,32.86701229125713,51.666666666666686,46.10666666666668,0.0,50.25135423671438,0.0,0.0,0.0,32.86701229125713,49.51771319096855,50.25135423671438,49.150892668095636,12.43753247303448,21.29662499170791,0.0,1.0973588830742442,1.27411613330219,1.1,9.236100170605994,-1495.651574507691,-1342.7468369365054,-74.20783845306208,-1845.5223071028836,-0.0,-0.0,416.6735983740425,0.0,4.0,0.06969970859552513,0.0,0,1.8039737635767588,263.9984568888889,-66.80286577885009,0.21134488568336768,10.390861598856555,0.003249912602379372,37.222620828907864,1.2162724631532555,0,0,53.774747077376205,0.03046065344954509,-6.953248721207107,-67.25458973185498
2025-01-01 03:03:00,0.1601062827836679,0.10574618644910824,0.0,0.002668438046394465,0.0017624364408184707,0.0,0.014792962143710953,0.0,0.14531332063995697,0.0,0.0,0.0,0.10574618644910824,0.0,1,0,0,Off,0,0,Off,0.03483575385813119,0.026126815393598384,On,0.0,0,Off,0.002487049981725146,0.0,On,0.006152956080992904,0,On,0.006152956080992904,0.0,On,0.004318405374479268,0,On,0.1061591614073465,0.07961937105550985,On,Off,0.0,21.111111111111143,0.0,0.0,0.0,0.0,0,0.0,11964.628111111111,Off,0.0,0.0,33.08040558658351,51.666666666666686,46.10666666666668,0.0,50.24826748577362,0.0,0.0,0.0,33.08040558658351,49.514945625077445,50.24826748577362,49.14828469472936,12.43753247303448,21.110441033468096,0.0,1.1,1.2658646979082155,1.1,9.236100170605994,-1463.4042753161768,-1446.162972691324,-73.97269248799182,-1817.8612810045918,-0.0,-0.0,416.6735983740425,0.0,4.0,0.06929382644908219,0.0,0,1.7934686874718309,263.9984568888889,-62.21659268562769,0.21379713212478058,10.309241232138156,0.003250271241995404,38.13265091878786,1.217041757883157,0,0,53.66227926383536,0.03041274689748503,-6.613314017808266,-67.35937847018356
2025-01-01 03:04:00,0.1601062827836679,0.10574618644910824,0.0,0.002668438046394465,0.0017624364408184707,0.0,0.014792962143710953,0.0,0.14531332063995697,0.0,0.0,0.0,0.10574618644910824,0.0,1,0,0,Off,0,0,Off,0.03483575385813119,0.026126815393598384,On,0.0,0,Off,0.002487049981725146,0.0,On,0.006152956080992904,0,On,0.006152956080992904,0.0,On,0.004318405374479268,0,On,0.1061591614073465,0.07961937105550985,On,Off,0.0,21.111111111111143,0.0,0.0,0.0,0.0,0,0.0,11964.628111111111,Off,0.0,0.0,33.28697242094428,51.666666666666686,46.10666666666668,0.0,50.24516149137543,0.0,0.0,0.0,33.28697242094428,49.51216009040961,50.24516149137543,49.14565938992671,12.43753247303448,20.930106181504804,0.0,1.097296032556142,1.2576440873310926,1.1,9.236100170605994,-1432.339475192309,-1338.4863997383702,-73.73676994046542,-1791.2271717951894,-0.0,-0.0,416.6735983740425,0.0,4.0,0.06889950376357398,0.0,0,1.7832627943142572,263.9984568888889,-57.78590177116223,0.21620414922580591,10.229767182753141,0.0032506384175039135,39.013523712281014,1.2177877987856323,0,0,53.59870462883324,0.030364944150794663,-6.275664358630156,-67.46110558183527
2025-01-01 03:05:00,0.1601062827836679,0.10574618644910824,0.0,0.002668438046394465,0.0017624364408184707,0.0,0.014792962143710953,0.0,0.14531332063995697,0.0,0.0,0.0,0.10574618644910824,0.0,1,0,0,Off,0,0,Off,0.03483575385813119,0.026126815393598384,On,0.0,0,Off,0.002487049981725146,0.0,On,0.006152956080992904,0,On,0.006152956080992904,0.0,On,0.004318405374479268,0,On,0.1061591614073465,0.07961937105550985,On,Off,0.0,21.111111111111143,0.0,0.0,0.0,0.0,0,0.0,11964.628111111111,Off,0.0,0.0,33.487016085122505,51.666666666666686,46.10666666666668,0.0,50.242036870921446,0.0,0.0,0.0,33.487016085122505,49.50935716178702,50.242036870921446,49.143017307219814,12.43753247303448,20.755360343720085,0.0,1.1,1.2494587465728275,1.1,9.236100170605994,-1402.5062350030819,-1443.5444957846169,-73.49841035004896,-1765.5672375470554,-0.0,-0.0,416.6735983740425,0.0,4.0,0.06851627064277274,0.0,0,1.7733439222100567,263.9984568888889,-53.61259583006911,0.21856693930185486,10.152330076478059,0.0032510138447139434,39.86644027585861,1.218511577046692,0,0,53.54347066906776,0.030317271609163074,-5.940472438284434,-67.55793791176453
2025-01-01 03:06:00,0.1601062827836679,0.10574618644910824,0.0,0.002668438046394465,0.0017624364408184707,0.0,0.014792962143710953,0.0,0.14531332063995697,0.0,0.0,0.0,0.10574618644910824,0.0,1,0,0,Off,0,0,Off,0.03483575385813119,0.026126815393598384,On,0.0,0,Off,0.002487049981725146,0.0,On,0.006152956080992904,0,On,0.006152956080992904,0.0,On,0.004318405374479268,0,On,0.1061591614073465,0.07961937105550985,On,Off,0.0,21.111111111111143,0.0,0.0,0.0,0.0,0,0.0,11964.628111111111,Off,0.0,0.0,33.68082900134903,51.666666666666686,46.10666666666668,0.0,50.23889421438518,0.0,0.0,0.0,33.68082900134903,49.50653738849303,50.23889421438518,49.14035897554697,12.43753247303448,20.585952743421903,-0.02515836768924018,1.0973020191556064,1.241313222842044,1.1,9.236100170605994,-1373.834257444817,-1336.4897019008893,-73.25706656800644,-1740.831344894821,-0.0,-0.0,416.6735983740425,0.0,4.0,0.06814366974490939,0.0,0,1.7637002342008101,263.9984568888889,-49.67651092403868,0.2208865652685291,10.077500603122978,0.003251397251668083,40.692567405429585,1.2192140527204298,0,0,53.522898996427124,0.03026975643378165,-5.60791293648893,-67.6491536315175
2025-01-01 03:07:00,0.1601062827836679,0.10574618644910824,0.0,0.002668438046394465,0.0017624364408184707,0.0,0.014792962143710953,0.0,0.14531332063995697,0.0,0.0,0.0,0.10574618644910824,0.0,1,0,0,Off,0,0,Off,0.03483575385813119,0.026126815393598384,On,0.0,0,Off,0.002487049981725146,0.0,On,0.006152956080992904,0,On,0.006152956080992904,0.0,On,0.004318405374479268,0,On,0.1061591614073465,0.07961937105550985,On,Off,0.0,21.111111111111143,0.0,0.0,0.0,0.0,0,0.0,11964.628111111111,Off,0.0,0.0,33.8686865630133,51.666666666666686,46.10666666666668,0.0,50.23573408529495,0.0,0.0,0.0,33.8686865630133,49.50370129518762,50.23573408529495,49.13768490013396,12.43753247303448,20.421647214984645,-0.1894638961264974,1.1,1.2332119575629277,1.1,9.236100170605994,-1346.2608990100675,-1441.643676551438,-73.01332672234244,-1716.9726424818605,-0.0,-0.0,416.6735983740425,0.0,4.0,0.06778126848736162,0.0,0,1.7543205341464345,263.9984568888889,-45.961854902249776,0.22316406688976553,10.00449187083753,0.0032517883782373505,41.49300809984389,1.2198961321514186,0,0,53.4757849704583,0.030222425335928997,-5.278154014616283,-67.73517270772615
2025-01-01 03:08:00,12.124734393894778,0.10574618644910824,0.0,0.20207890656491298,0.0017624364408184707,0.0,0.014792962143710953,0.0,0.14531332063995697,11.96462811111111,0.0,0.0,0.10574618644910824,0.0,1,0,0,Off,0,0,Off,0.03483575385813119,0.026126815393598384,On,0.0,0,Off,0.002487049981725146,0.0,On,0.006152956080992904,0,On,0.006152956080992904,0.0,On,0.004318405374479268,0,On,0.1061591614073465,0.07961937105550985,On,On,11964.628111111111,21.111111111111143,1.0,0.0,11.96462811111111,0.0,1,11964.628111111111,11964.628111111111,Off,0.0,0.0,34.05084856877226,51.666666666666686,46.10666666666668,0.0,50.232557022273774,0.0,0.0,0.0,34.05084856877226,49.50084938334125,50.232557022273774,49.134995563874995,12.43753247303448,20.262220972689306,-0.3488901384218366,1.0973054297436016,1.2251590818503382,1.1,9.236100170605994,8251.974740988428,1057.995103769037,-72.76776705970327,-1693.9472748721414,-0.0,-0.0,416.6735983740425,0.0,4.0,0.06742865697127692,0.0,0,1.7451942130100986,263.9984568888889,-42.454071402362416,0.22540046318118268,9.933876808355278,0.0032521869754462422,42.2688068952403,1.2205586724372182,0,0,53.45104322647113,0.03017530337419347,-4.9513491088404376,-67.81641795086284
2025-01-01 03:09:00,12.124734393894778,0.10574618644910824,0.0,0.20207890656491298,0.0017624364408184707,0.0,0.014792962143710953,0.0,0.14531332063995697,11.96462811111111,0.0,0.0,0.10574618644910824,0.0,1,0,0,Off,0,0,Off,0.03483575385813119,0.026126815393598384,On,0.0,0,Off,0.002487049981725146,0.0,On,0.006152956080992904,0,On,0.006152956080992904,0.0,On,0.004318405374479268,0,On,0.1061591614073465,0.07961937105550985,On,On,11964.628111111111,21.111111111111143,1.0,0.0,11.96462811111111,0.0,1,11964.628111111111,11964.628111111111,Off,0.0,0.0,33.667257017128456,51.666666666666686,46.10666666666668,0.0,50.229363540449654,0.0,0.0,0.0,33.667257017128456,49.49798213254806,50.229363540449654,49.13229142859726,12.43753247303448,20.589026211253884,-0.022084899857258478,1.2205761862303832,1.2171584190372828,1.1,9.236100170605994,8195.908319553482,-1394.5171570851953,-72.52071631796629,-1741.2788829180583,-0.0,-0.0,416.6735983740425,0.0,4.0,0.0681504391305388,0.0,0,1.7638754400132457,263.9984568888889,-51.18888479139123,0.22092548942429752,10.07984399392007,0.003252592804854954,40.4154625143497,1.2192004172068043,0,0,51.97986300757421,0.03012841395468739,-4.627637239815245,-67.89307907815105
2025-01-01 03:10:00,12.124734393894778,0.10574618644910824,0.0,0.20207890656491298,0.0017624364408184707,0.0,0.014792962143710953,0.0,0.14531332063995697,11.96462811111111,0.0,0.0,0.10574618644910824,0.0,1,0,0,Off,0,0,Off,0.03483575385813119,0.026126815393598384,On,0.0,0,Off,0.002487049981725146,0.0,On,0.006152956080992904,0,On,0.006152956080992904,0.0,On,0.004318405374479268,0,On,0.1061591614073465,0.07961937105550985,On,On,11964.628111111111,21.111111111111143,1.0,0.0,11.96462811111111,0.0,1,11964.628111111111,11964.628111111111,Off,0.0,0.0,33.29548331640578,51.666666666666686,46.10666666666668,0.0,50.226204791532716,0.0,0.0,0.0,33.29548331640578,49.495147182071214,50.226204791532716,49.129618377340464,12.43753247303448,20.905706779629227,0.0,1.2179569933962946,1.2092135312854584,1.1,9.236100170605994,8142.120356357614,-1344.5062314533984,-72.27244285444172,-1787.6355251415357,-0.0,-0.0,416.6735983740425,0.0,4.0,0.06884606089233164,0.0,0,1.7818795813925095,263.9984568888889,-58.620205763782835,0.2166841067448854,10.221731451498258,0.003252981272307316,38.628102264870606,1.2178871254563062,0,0,52.06075553841488,0.030081779090198834,-4.3071450967156695,-67.96529775772605
2025-01-01 03:11:00,12.124734393894778,0.10574618644910824,0.0,0.20207890656491298,0.0017624364408184707,0.0,0.014792962143710953,0.0,0.14531332063995697,11.96462811111111,0.0,0.0,0.10574618644910824,0.0,1,0,0,Off,0,0,Off,0.03483575385813119,0.026126815393598384,On,0.0,0,Off,0.002487049981725146,0.0,On,0.006152956080992904,0,On,0.006152956080992904,0.0,On,0.004318405374479268,0,On,0.1061591614073465,0.07961937105550985,On,On,11964.628111111111,21.111111111111143,1.0,0.0,11.96462811111111,0.0,1,11964.628111111111,11964.628111111111,Off,0.0,0.0,32.93499179506827,51.666666666666686,46.10666666666668,0.0,50.22307970665248,0.0,0.0,0.0,32.93499179506827,49.492343536788894,50.22307970665248,49.126975451857106,12.43753247303448,21.212722072425194,0.0,1.2179529173344343,1.2013277376655342,1.1,9.236100170605994,8089.596395242865,-1345.028624760288,-72.0232434772737,-1833.0365254698497,-0.0,-0.0,416.6735983740425,0.0,4.0,0.06951695353187096,0.0,0,1.799243681534291,263.9984568888889,-65.7431665502179,0.21265925204111746,10.35781442433382,0.003253352960289991,36.90330494765679,1.2166166174226802,0,0,52.09408329323534,0.03003541949390972,-3.989987941869818,-68.03325553540388
2025-01-01 03:12:00,0.1601062827836679,0.10574618644910824,0.0,0.002668438046394465,0.0017624364408184707,0.0,0.014792962143710953,0.0,0.14531332063995697,0.0,0.0,0.0,0.10574618644910824,0.0,1,0,0,Off,0,0,Off,0.03483575385813119,0.026126815393598384,On,0.0,0,Off,0.002487049981725146,0.0,On,0.006152956080992904,0,On,0.006152956080992904,0.0,On,0.004318405374479268,0,On,0.1061591614073465,0.07961937105550985,On,Off,0.0,21.111111111111143,0.0,0.0,0.0,0.0,0,0.0,11964.628111111111,Off,0.0,0.0,32.585330742828596,51.666666666666686,46.10666666666668,0.0,50.21998726538176,0.0,0.0,0.0,32.585330742828596,49.48957024668549,50.21998726538176,49.12436173733736,12.43753247303448,21.51045936738218,0.0,1.21795123799533,1.1935041186502096,1.1,9.236100170605994,-1533.2857287406453,-3738.264986824083,-71.77342328325527,-1877.495007557443,-0.0,-0.0,416.6735983740425,0.0,4.0,0.07016434521293967,0.0,0,1.8159995278776828,263.9984568888889,-72.46431955724503,0.2088360071658051,10.489738385943468,0.0032537084227193766,35.23813339125884,1.2153870365356876,0,0,52.08764415245461,0.02998935459394094,-3.6762699582515315,-68.09715332500373
2025-01-01 03:13:00,0.1601062827836679,0.10574618644910824,0.0,0.002668438046394465,0.0017624364408184707,0.0,0.014792962143710953,0.0,0.14531332063995697,0.0,0.0,0.0,0.10574618644910824,0.0,1,0,0,Off,0,0,Off,0.03483575385813119,0.026126815393598384,On,0.0,0,Off,0.002487049981725146,0.0,On,0.006152956080992904,0,On,0.006152956080992904,0.0,On,0.004318405374479268,0,On,0.1061591614073465,0.07961937105550985,On,Off,0.0,21.111111111111143,0.0,0.0,0.0,0.0,0,0.0,11964.628111111111,Off,0.0,0.0,32.806367869163694,51.666666666666686,46.10666666666668,0.0,50.21692648814498,0.0,0.0,0.0,32.806367869163694,49.48682639978164,50.21692648814498,49.12177635559998,12.43753247303448,21.317729585961455,0.0,1.0973753762242742,1.1857455242429382,1.1,9.236100170605994,-1498.725025311468,-1337.621527735168,-71.52327274024296,-1848.6682093545094,-0.0,-0.0,416.6735983740425,0.0,4.0,0.06974563850297975,0.0,0,1.805162525333174,263.9984568888889,-66.73041433100138,0.21133873569943323,10.404952345680606,0.0032540481891612984,36.188202940357385,1.2161822609836797,0,0,53.47422882334472,0.029943602569530943,-3.3660847384866024,-68.15718800175635
2025-01-01 03:14:00,0.1601062827836679,0.10574618644910824,0.0,0.002668438046394465,0.0017624364408184707,0.0,0.014792962143710953,0.0,0.14531332063995697,0.0,0.0,0.0,0.10574618644910824,0.0,1,0,0,Off,0,0,Off,0.03483575385813119,0.026126815393598384,On,0.0,0,Off,0.002487049981725146,0.0,On,0.006152956080992904,0,On,0.006152956080992904,0.0,On,0.004318405374479268,0,On,0.1061591614073465,0.07961937105550985,On,Off,0.0,21.111111111111143,0.0,0.0,0.0,0.0,0,0.0,11964.628111111111,Off,0.0,0.0,33.0201847248269,51.666666666666686,46.10666666666668,0.0,50.21384577599433,0.0,0.0,0.0,33.0201847248269,49.48406394045247,50.21384577599433,49.11917302268156,12.43753247303448,21.1311867322192,0.0,1.1,1.1780545845007344,1.1,9.236100170605994,-1466.4000313843048,-1440.6684342820608,-71.27306308402383,-1820.9352422875643,-0.0,-0.0,416.6735983740425,0.0,4.0,0.06933911381350805,0.0,0,1.7946408188751324,263.9984568888889,-62.13838747078329,0.2137945460083146,10.323164095533993,0.003254396888030786,37.10732854870294,1.2169529349229415,0,0,53.37391127414476,0.029898180401765645,-3.059515862606651,-68.21354722141719
2025-01-01 03:15:00,0.1601062827836679,0.10574618644910824,0.0,0.002668438046394465,0.0017624364408184707,0.0,0.014792962143710953,0.0,0.14531332063995697,0.0,0.0,0.0,0.10574618644910824,0.0,1,0,0,Off,0,0,Off,0.03483575385813119,0.026126815393598384,On,0.0,0,Off,0.002487049981725146,0.0,On,0.006152956080992904,0,On,0.006152956080992904,0.0,On,0.004318405374479268,0,On,0.1061591614073465,0.07961937105550985,On,Off,0.0,21.111111111111143,0.0,0.0,0.0,0.0,0,0.0,11964.628111111111,Off,0.0,0.0,33.227163542018516,51.666666666666686,46.10666666666668,0.0,50.210745781944524,0.0,0.0,0.0,33.227163542018516,49.4812834766807,50.210745781944524,49.1165523240488,12.43753247303448,20.950502899607233,0.0,1.0973105630171411,1.1704337167649062,1.1,9.236100170605994,-1435.2604153728855,-1333.7825496523838,-71.02304599958305,-1794.2318044901854,-0.0,-0.0,416.6735983740425,0.0,4.0,0.068944162751117,0.0,0,1.784418662013835,263.9984568888889,-57.7022092567428,0.2162051091422825,10.243525858782697,0.0032547542168908403,37.997063616904214,1.217700320892306,0,0,53.32938457590464,0.029853103905373747,-2.7566373366865466,-68.2664086628965
2025-01-01 03:16:00,0.1601062827836679,0.10574618644910824,0.0,0.002668438046394465,0.0017624364408184707,0.0,0.014792962143710953,0.0,0.14531332063995697,0.0,0.0,0.0,0.10574618644910824,0.0,1,0,0,Off,0,0,Off,0.03483575385813119,0.026126815393598384,On,0.0,0,Off,0.002487049981725146,0.0,On,0.006152956080992904,0,On,0.006152956080992904,0.0,On,0.004318405374479268,0,On,0.1061591614073465,0.07961937105550985,On,Off,0.0,21.111111111111143,0.0,0.0,0.0,0.0,0,0.0,11964.628111111111,Off,0.0,0.0,33.42760800384406,51.666666666666686,46.10666666666668,0.0,50.207627124444414,0.0,0.0,0.0,33.42760800384406,49.47848558426316,50.207627124444414,49.11391481417254,12.43753247303448,20.775417659550232,0.0,1.1,1.1628851316192863,1.1,9.236100170605994,-1405.3550892942847,-1438.5080548552153,-70.7734546181141,-1768.5050321993933,-0.0,-0.0,416.6735983740425,0.0,4.0,0.06856031509292075,0.0,0,1.774483884400706,263.9984568888889,-53.523655468934,0.2185714245766778,10.165928174977411,0.003255119888970999,38.85861824071189,1.218425411028879,0,0,53.292969736745384,0.029808387753373064,-2.4575139747993267,-68.31594064331478
2025-01-01 03:17:00,0.1601062827836679,0.10574618644910824,0.0,0.002668438046394465,0.0017624364408184707,0.0,0.014792962143710953,0.0,0.14531332063995697,0.0,0.0,0.0,0.10574618644910824,0.0,1,0,0,Off,0,0,Off,0.03483575385813119,0.026126815393598384,On,0.0,0,Off,0.002487049981725146,0.0,On,0.006152956080992904,0,On,0.006152956080992904,0.0,On,0.004318405374479268,0,On,0.1061591614073465,0.07961937105550985,On,Off,0.0,21.111111111111143,0.0,0.0,0.0,0.0,0,0.0,11964.628111111111,Off,0.0,0.0,33.621810904661245,51.666666666666686,46.10666666666668,0.0,50.20449039447921,0.0,0.0,0.0,33.621810904661245,49.47567081342507,50.20449039447921,49.111261022898006,12.43753247303448,20.605679916635577,-0.005431194475566059,1.0973146415483737,1.155410839213918,1.1,9.236100170605994,-1376.6136273608806,-1332.1334163529261,-70.52450445157731,-1743.704677274894,-0.0,-0.0,416.6735983740425,0.0,4.0,0.06818711318944051,0.0,0,1.7648246411131596,263.9984568888889,-49.58254846002921,0.22089455256284882,10.09094179623673,0.003255493629841256,39.69316791509,1.2191291662920412,0,0,53.288540917013265,0.029764045504231753,-2.1622017897616237,-68.36230266181569
