Metric,Value
Total Electric Energy (kWh),1132.5996819188927
Total Gas Energy (therms),0.0
Average Electric Power (kW),1.5730551137762399
Peak Electric Power (kW),10.823620187107046
Other Electric Energy (kWh),186.6430183484196
HVAC Heating Electric Energy (kWh),663.5077366699768
Lighting Electric Energy (kWh),47.79053056420019
Water Heating Electric Energy (kWh),199.90839633629633
HVAC Cooling Electric Energy (kWh),34.75
Average Temperature - Indoor (C),14.805921282444682
Unmet Heating Load (C-hours),39.439757297703395
Unmet Cooling Load (C-hours),0.0
Total Hot Water Unmet Demand (kWh),0.0
