Metric,Value
Total Electric Energy (kWh),50.07200192174273
Total Gas Energy (therms),0.0
Average Electric Power (kW),2.086333413405947
Peak Electric Power (kW),10.386487489113357
Lighting Electric Energy (kWh),1.8254157474664812
Water Heating Electric Energy (kWh),7.791344334074076
Other Electric Energy (kWh),6.050418106229953
HVAC Heating Electric Energy (kWh),33.20482373397222
HVAC Cooling Electric Energy (kWh),1.2
Average Temperature - Indoor (C),14.641465626381617
Unmet Heating Load (C-hours),1.2228373743101146
Unmet Cooling Load (C-hours),0.0
Total HVAC Heating Delivered (kWh),33.204823733972226
Average HVAC Heating COP (-),1.0
Average HVAC Heating Duct Efficiency (-),1.0000000000000002
Total HVAC Cooling Delivered (kWh),0.0
Average HVAC Cooling COP (-),0.0
Total Hot Water Unmet Demand (kWh),0.0
