Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Water Heating Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Mode,HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Outdoor (C),Net Sensible Heat Gain - Indoor (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3)
2025-01-01 00:00:00,0.30699836425654037,0.1576420645744413,0.0,0.005116639404275673,0.002627367742907355,0.0,0.05905331266414922,0.19794505159239117,0.0,0.05,0.0,0.0,0.0,0.14305873124110796,0,0.01458333333333334,1,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.020472697368421052,0.0,On,0.03858061529572816,0,On,0.007200076604247166,0,On,0.1511025808394883,0.1133269356296162,On,Off,0.0,18.944444444444485,0.0,0.0,0.0,0.0,0,0.0,4646.349395555556,Off,0.0,19.944444444444485,0,0.0,0.05,0.0,0.0,0,0,0,4110.615404444445,Off,0.0,0,86.1662748408621,51.666666666666686,46.10666666666668,0.0,51.31814918083359,0.0,0.0,0.0,134.63480443884703,50.536314125848236,51.31814918083359,50.14539659835555,12.43753247303448,18.451571811282303,0.0,2.8,-700.4579374939102,-1191.8596246851878,-0.0,-0.0,510.4196404866651,0.0,4.0,0.058431831323334474,0.0,0.0,0.8159712584353319,263.9984568888889,-19.01795329538733,0.2362285889336711,8.860509745986784,0.0030530085172895756,78.52367956501192,1.2247074770782085
2025-01-01 00:01:00,0.30699836425654037,0.1576420645744413,0.0,0.005116639404275673,0.002627367742907355,0.0,0.05905331266414922,0.19794505159239117,0.0,0.05,0.0,0.0,0.0,0.14305873124110796,0,0.01458333333333334,1,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.020472697368421052,0.0,On,0.03858061529572816,0,On,0.007200076604247166,0,On,0.1511025808394883,0.1133269356296162,On,Off,0.0,18.944444444444485,0.0,0.0,0.0,0.0,0,0.0,4646.349395555556,Off,0.0,19.944444444444485,0,0.0,0.05,0.0,0.0,0,0,0,4110.615404444445,Off,0.0,0,86.30145935706535,51.666666666666686,46.10666666666668,0.0,51.30342267801135,0.0,0.0,0.0,134.84603024541462,50.522888825720855,51.30342267801135,50.13262189957561,12.43753247303448,18.38772276027727,-0.0567216841672149,2.8,-697.0441292501077,-1184.9253797689546,-0.0,-0.0,510.4196404866651,0.0,4.0,0.058329825451044724,0.0,0.0,0.8145467975191666,263.9984568888889,-22.53838996781819,0.2379005457585267,8.854835965609706,0.0030534139105914053,78.6746910573487,1.228553709939588
2025-01-01 00:02:00,0.30699836425654037,0.1576420645744413,0.0,0.005116639404275673,0.002627367742907355,0.0,0.05905331266414922,0.19794505159239117,0.0,0.05,0.0,0.0,0.0,0.14305873124110796,0,0.01458333333333334,1,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.020472697368421052,0.0,On,0.03858061529572816,0,On,0.007200076604247166,0,On,0.1511025808394883,0.1133269356296162,On,Off,0.0,18.944444444444485,0.0,0.0,0.0,0.0,0,0.0,4646.349395555556,Off,0.0,19.944444444444485,0,0.0,0.05,0.0,0.0,0,0,0,4110.615404444445,Off,0.0,0,86.43265291514788,51.666666666666686,46.10666666666668,0.0,51.2886743022255,0.0,0.0,0.0,135.05102017991857,50.50944246291314,51.2886743022255,50.11982654325697,12.43753247303448,18.325339927179694,-0.1191045172647911,2.8,-693.9423765014512,-1178.1657293971346,-0.0,-0.0,510.4196404866651,0.0,4.0,0.058230110739936766,0.0,0.0,0.8131543315213606,263.9984568888889,-26.196287590981747,0.2388649704837371,8.826282416934308,0.003053818811913034,78.820970294121,1.2288163503577736
2025-01-01 00:03:00,0.30699836425654037,0.1576420645744413,0.0,0.005116639404275673,0.002627367742907355,0.0,0.05905331266414922,0.19794505159239117,0.0,0.05,0.0,0.0,0.0,0.14305873124110796,0,0.01458333333333334,1,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.020472697368421052,0.0,On,0.03858061529572816,0,On,0.007200076604247166,0,On,0.1511025808394883,0.1133269356296162,On,Off,0.0,18.944444444444485,0.0,0.0,0.0,0.0,0,0.0,4646.349395555556,Off,0.0,19.944444444444485,0,0.0,0.05,0.0,0.0,0,0,0,4110.615404444445,Off,0.0,0,86.56004932706388,51.666666666666686,46.10666666666668,0.0,51.273904718320374,0.0,0.0,0.0,135.2500770735373,50.49597565924391,51.273904718320374,50.10701112970568,12.43753247303448,18.264351707523126,-0.18009273692135963,2.8,-691.1406783363632,-1171.5718835609632,-0.0,-0.0,510.4196404866651,0.0,4.0,0.05813257629741139,0.0,0.0,0.8117923118823076,263.9984568888889,-29.988435262065096,0.23981280906217958,8.79845645033457,0.003054224379362241,78.9625402535923,1.2290732207604147
2025-01-01 00:04:00,0.30699836425654037,0.1576420645744413,0.0,0.005116639404275673,0.002627367742907355,0.0,0.05905331266414922,0.19794505159239117,0.0,0.05,0.0,0.0,0.0,0.14305873124110796,0,0.01458333333333334,1,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.020472697368421052,0.0,On,0.03858061529572816,0,On,0.007200076604247166,0,On,0.1511025808394883,0.1133269356296162,On,Off,0.0,18.944444444444485,0.0,0.0,0.0,0.0,0,0.0,4646.349395555556,Off,0.0,19.944444444444485,0,0.0,0.05,0.0,0.0,0,0,0,4110.615404444445,Off,0.0,0,86.68383108843898,51.666666666666686,46.10666666666668,0.0,51.259114558851834,0.0,0.0,0.0,135.4434860756859,50.48248900633472,51.259114558851834,50.09417623007617,12.43753247303448,18.204690683751426,-0.2397537606930591,2.8,-686.0859268571501,-1165.1355934282462,-0.0,-0.0,510.4196404866651,0.0,4.0,0.05803711761824951,0.0,0.0,0.810459279238965,263.9984568888889,-31.369973915568877,0.24074482136727657,8.771322462856217,0.0030546305903352716,79.09962955798377,1.2293245983097232
2025-01-01 00:05:00,0.30699836425654037,0.1576420645744413,0.0,0.005116639404275673,0.002627367742907355,0.0,0.05905331266414922,0.19794505159239117,0.0,0.05,0.0,0.0,0.0,0.14305873124110796,0,0.01458333333333334,1,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.020472697368421052,0.0,On,0.03858061529572816,0,On,0.007200076604247166,0,On,0.1511025808394883,0.1133269356296162,On,Off,0.0,18.944444444444485,0.0,0.0,0.0,0.0,0,0.0,4646.349395555556,Off,0.0,19.944444444444485,0,0.0,0.05,0.0,0.0,0,0,0,4110.615404444445,Off,0.0,0,86.80398657982965,51.666666666666686,46.10666666666668,0.0,51.24430442597235,0.0,0.0,0.0,135.63122903098383,50.468983067373074,51.24430442597235,50.081322388073445,12.43753247303448,18.146361750602587,-0.29808269384189856,2.8,-679.2846062678566,-1158.8564689337718,-0.0,-0.0,510.4196404866651,0.0,4.0,0.05794374569367805,0.0,0.0,0.8091553870783118,263.9984568888889,-30.847777820749897,0.24166069017872605,8.744258918200915,0.0030550374233357493,79.23221026877167,1.229570455549843
2025-01-01 00:06:00,0.41276759502577115,0.1576420645744413,0.19804605527457234,0.0068794599170961855,0.002627367742907355,0.003300767587909539,0.05905331266414922,0.19794505159239117,0.10576923076923077,0.05,0.0,0.19804605527457234,0.0,0.14305873124110796,0,0.01458333333333334,1,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.020472697368421052,0.0,On,0.03858061529572816,0,On,0.007200076604247166,0,On,0.1511025808394883,0.1133269356296162,On,On,4752.118626324786,18.944444444444485,0.8005208676345467,0.0,5.8041577470491434,0.10576923076923077,1,4646.349395555556,4646.349395555556,Off,0.0,19.944444444444485,0,0.0,0.05,0.0,0.0,0,0,0,4110.615404444445,Off,0.0,0,86.92053917983858,51.666666666666686,46.10666666666668,0.0,51.2294749237499,0.0,0.0,0.0,135.81334246849778,50.45545840735686,51.2294749237499,50.06845014916034,12.43753247303448,18.08935676193755,-0.3550876825069338,2.8,4079.9851352527608,-1152.7327352819868,-0.0,-0.0,510.4196404866651,0.0,4.0,0.05785245056342752,0.0,0.0,0.8078804963101733,263.9984568888889,-29.82039627670332,0.2425602991463249,8.718513998137468,0.0030554448567542505,79.3603009802631,1.2298108202049933
2025-01-01 00:07:00,0.41276759502577115,0.1576420645744413,0.19804605527457234,0.0068794599170961855,0.002627367742907355,0.003300767587909539,0.05905331266414922,0.19794505159239117,0.10576923076923077,0.05,0.0,0.19804605527457234,0.0,0.14305873124110796,0,0.01458333333333334,1,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.020472697368421052,0.0,On,0.03858061529572816,0,On,0.007200076604247166,0,On,0.1511025808394883,0.1133269356296162,On,On,4752.118626324786,18.944444444444485,0.8005208676345467,0.0,5.8041577470491434,0.10576923076923077,1,4646.349395555556,4646.349395555556,Off,0.0,19.944444444444485,0,0.0,0.05,0.0,0.0,0,0,0,4110.615404444445,Off,0.0,0,86.68810560174231,51.666666666666686,46.10666666666668,0.0,51.21462665234117,0.0,0.0,0.0,135.45016500272234,50.4419155876414,51.21462665234117,50.055560055291515,12.43753247303448,18.16239009886956,-0.2820543455749238,2.8,4068.6110782586015,-1160.5805981748472,-0.0,-0.0,510.4196404866651,0.0,4.0,0.05796940798127336,0.0,0.0,0.8095137480714424,263.9984568888889,-33.34659037800239,0.24148154507682013,8.753133235701235,0.0030558528690887957,79.024866551115,1.229502198538687
2025-01-01 00:08:00,0.41276759502577115,0.1576420645744413,0.19804605527457234,0.0068794599170961855,0.002627367742907355,0.003300767587909539,0.05905331266414922,0.19794505159239117,0.10576923076923077,0.05,0.0,0.19804605527457234,0.0,0.14305873124110796,0,0.01458333333333334,1,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.020472697368421052,0.0,On,0.03858061529572816,0,On,0.007200076604247166,0,On,0.1511025808394883,0.1133269356296162,On,On,4752.118626324786,18.944444444444485,0.8005208676345467,0.0,5.8041577470491434,0.10576923076923077,1,4646.349395555556,4646.349395555556,Off,0.0,19.944444444444485,0,0.0,0.05,0.0,0.0,0,0,0,4110.615404444445,Off,0.0,0,86.4625295077191,51.666666666666686,46.10666666666668,0.0,51.19981771432105,0.0,0.0,0.0,135.0977023558111,50.428408982681084,51.19981771432105,50.04270461686111,12.43753247303448,18.232904182266175,-0.21154026217831046,2.8,4058.1712878604735,-1168.1775592013998,-0.0,-0.0,510.4196404866651,0.0,4.0,0.058082265464113256,0.0,0.0,0.811089746293835,263.9984568888889,-36.18941974957782,0.24044611937018173,8.786348399140076,0.0030562592588497866,78.69856176535981,1.2292043602098246
2025-01-01 00:09:00,0.41276759502577115,0.1576420645744413,0.19804605527457234,0.0068794599170961855,0.002627367742907355,0.003300767587909539,0.05905331266414922,0.19794505159239117,0.10576923076923077,0.05,0.0,0.19804605527457234,0.0,0.14305873124110796,0,0.01458333333333334,1,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.020472697368421052,0.0,On,0.03858061529572816,0,On,0.007200076604247166,0,On,0.1511025808394883,0.1133269356296162,On,On,4752.118626324786,18.944444444444485,0.8005208676345467,0.0,5.8041577470491434,0.10576923076923077,1,4646.349395555556,4646.349395555556,Off,0.0,19.944444444444485,0,0.0,0.05,0.0,0.0,0,0,0,4110.615404444445,Off,0.0,0,86.24340490720506,51.666666666666686,46.10666666666668,0.0,51.185046966476584,0.0,0.0,0.0,134.7553201675079,50.414937524032595,51.185046966476584,50.029882802810604,12.43753247303448,18.301049241420706,-0.14339520302377906,2.8,4048.170182465791,-1175.5377594771035,-0.0,-0.0,510.4196404866651,0.0,4.0,0.05819127003841396,0.0,0.0,0.8126119405782342,263.9984568888889,-38.83032486855642,0.23945118789695913,8.818242804725267,0.003056664068632657,78.38084576109915,1.228916656187625
