Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),Grid Voltage (-),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Outdoor (C),Net Sensible Heat Gain - Indoor (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3)
2025-01-01 00:00:00,0.18371072981400338,0.07646720085288441,0.0,0.18371072981400338,0.07646720085288441,0.0,0.07499235578526477,0.0,0.1087183740287386,0.0,0.0,0.0,0.07646720085288441,0.0,1.0,0.03766027444122292,0.02824520583091718,0.0,0.0,0.020472697368421052,0.0,0.05451965841684371,0.0,0.006762106224892698,0.0,0.064295993362623,0.04822199502196723,0.0,0.0,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0.0,0.0,2016.3292444444444,0.0,0.0,37.13383208373495,51.66666666666668,46.10666666666668,0.0,50.51932725653832,0.0,0.0,0.0,37.13383208373495,48.43867083013206,50.51932725653832,47.398342616928936,12.43753247303448,16.583754206813936,0.0,2.8,51.351204637221194,-318.6081445749108,0.0,0.0,377.2088529452865,0.0,3.0,0.01773638094972617,0.0,0.0,0.24767967657137308,197.99884266666666,-7.249503733154439,0.2787849138887835,8.170380111301098,0.0031935744807527738,107.78425362513164,1.23603871336654
2025-01-01 01:00:00,0.16224897865494387,0.07351152895460242,0.0,0.16224897865494387,0.07351152895460242,0.0,0.0608525536030276,0.0,0.10139642505191628,0.0,0.0,0.0,0.07351152895460242,0.0,1.0,0.03671876758019234,0.027539075685144247,0.0,0.0,0.01893724506578947,0.0,0.04191530853723813,0.0,0.003381053112446349,0.0,0.06129660435927757,0.04597245326945817,0.0,0.0,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0.0,0.0,2016.3292444444444,0.0,0.0,37.13108135854147,51.66666666666668,46.10666666666668,0.0,50.16059359625327,0.0,0.0,0.0,37.13108135854147,48.12599718639062,50.16059359625327,47.108698981459305,12.43753247303448,16.272084420441484,-0.0023476552249397523,2.5,53.40014172511189,-290.6563831322612,0.0,0.0,355.95705901646113,0.0,3.0,0.01620143688528435,0.0,0.0,0.2262449514990089,197.99884266666666,-11.900534159087977,0.2873262469235298,8.061606286590083,0.0032267455278878056,110.84600009086115,1.2374050655047322
2025-01-01 02:00:00,0.32933490883095035,0.07280539880882948,0.0,0.32933490883095035,0.07280539880882948,0.0,0.0608525536030276,0.0,0.10045491819088569,0.16802743703703704,0.0,0.0,0.07280539880882948,0.0,1.0,0.03577726071916177,0.02683294553937132,0.0,0.0,0.01893724506578947,0.0,0.04191530853723813,0.0,0.003381053112446349,0.0,0.06129660435927757,0.04597245326945817,0.0,0.0,168.02743703703703,16.666666666666686,0.08333333333333331,0.0,0.16802743703703704,0.0,0.08333333333333333,168.02743703703703,2016.3292444444444,0.0,0.0,37.082643562272345,51.66666666666668,46.10666666666668,0.0,49.80264800298105,0.0,0.0,0.0,37.082643562272345,47.81348844851598,49.80264800298105,46.81890867128346,12.43753247303448,15.999865785659633,-0.16680088100705334,1.6500000000000001,229.1813817349537,-279.3225109600645,0.0,0.0,355.01555215543056,0.0,3.0,0.014868948452012552,0.0,0.0,0.20763741791460255,197.99884266666666,-14.539096497449371,0.2955095905787414,7.972921315943139,0.0032616809481604754,115.8817679907338,1.2385439115146546
2025-01-01 03:00:00,0.9348242788532253,0.07396025320376859,0.0,0.9348242788532252,0.07396025320376859,0.0,0.059828918734606544,0.0,0.1020691497482483,0.7729262103703703,0.0,0.0,0.07396025320376859,0.0,1.0,0.03483575385813119,0.026126815393598384,0.0,0.0,0.01791361019736842,0.0,0.04191530853723813,0.0,0.003455478809890137,0.0,0.06377791708022697,0.047833437810170215,0.0,0.0,772.9262103703703,16.666666666666686,0.38333333333333325,0.0,0.7729262103703703,0.0,0.38333333333333336,772.9262103703703,2016.3292444444444,0.0,0.0,36.153397219406685,51.66666666666668,46.10666666666668,0.0,49.44960572709261,0.0,0.0,0.0,36.153397219406685,47.50503910787709,49.44960572709261,46.532755798269335,12.43753247303448,16.488782623298555,-0.0014541054035592065,1.6500000000000001,763.9531693003518,-308.19826777595216,0.0,0.0,329.04911116857227,0.0,2.6002500000000004,0.015887893924600275,0.0,0.0,0.2218664810932601,171.61549688133334,-29.823884462638684,0.2893884844619214,8.244502733190405,0.0032952189165463583,85.28915496776207,1.236428783311552
2025-01-01 04:00:00,1.065748983203431,0.07139313851728363,0.0,1.065748983203431,0.07139313851728363,0.0,0.059828918734606544,0.0,0.09857190446882454,0.90734816,0.0,0.0,0.07139313851728363,0.0,1.0,0.03389424699710062,0.025420685247825456,0.0,0.0,0.01791361019736842,0.0,0.04191530853723813,0.0,0.003381053112446349,0.0,0.06129660435927757,0.04597245326945817,0.0,0.0,907.3481599999999,16.666666666666686,0.44999999999999996,0.0,0.90734816,0.0,0.45,907.3481599999999,2016.3292444444444,0.0,0.0,36.1764197515574,51.66666666666668,46.10666666666668,0.0,49.10067201013403,0.0,0.0,0.0,36.1764197515574,47.199910240729885,49.10067201013403,46.249529356027814,12.43753247303448,16.162572216079084,-0.10193949294299234,0.55,840.8394328499951,-332.2893427776195,0.0,0.0,286.17528895694835,0.0,2.0010000000000003,0.016191183126146844,0.0,0.0,0.22610176288832123,132.0652280586667,-20.3946733293338,0.2970036284691048,8.107946340862346,0.0033139375027961067,60.355193087247216,1.2372286151637677
2025-01-01 05:00:00,0.9598684791624454,0.07210890180217287,0.0,0.9598684791624454,0.07210890180217287,0.0,0.07477811153539568,0.5833092014814816,0.10014824170112376,0.20163292444444447,0.0,0.0,0.07210890180217287,0.0,1.0,0.03389424699710062,0.025420685247825456,0.0,0.0,0.019960879934210526,0.0,0.05481723160118516,0.0,0.0040030392982265735,0.0,0.062250955405796574,0.04668821655434741,0.0,0.0,201.63292444444446,16.666666666666686,0.09999999999999999,0.0,0.20163292444444447,0.0,0.1,201.63292444444446,2016.3292444444444,583.3092014814815,0.16666666666666666,40.51038557484949,51.66666666666668,46.10666666666668,0.0,51.38048115418687,0.07345035022000794,200.17277285459315,583.3092014814815,40.51038557484949,51.14437671879265,51.38583899826019,51.02096665702222,12.43753247303448,16.35887761528226,-0.039604422672298835,-0.25000000000000006,137.20358477099705,-355.75202626543836,0.0,0.0,312.5339565501137,0.0,2.1510000000000002,0.01625817293250056,0.0,0.0,0.22703724198173367,141.96517019200002,-21.211269958122685,0.29505602103167894,8.22188368018267,0.0033351142779686677,69.73132637876695,1.2357535160282878
2025-01-01 06:00:00,1.248142164023687,0.07487088714522418,0.0,1.248142164023687,0.07487088714522418,0.0,0.10120681913612298,0.0,0.10516523525793436,1.0417701096296297,0.0,0.0,0.07487088714522418,0.0,1.0,0.03577726071916177,0.02683294553937132,0.0,0.0,0.022519967105263158,0.0,0.07868685203085982,0.0,0.005337385730968766,0.0,0.06405058880780383,0.048037941605852855,0.0,0.0,1041.7701096296296,16.666666666666686,0.5166666666666666,0.0,1.0417701096296297,0.0,0.5166666666666667,1041.7701096296296,2016.3292444444444,0.0,0.0,38.8975182473943,51.66666666666668,46.10666666666668,0.0,51.163331325994925,0.0,0.0,0.0,38.8975182473943,49.76872601803189,51.163331325994925,49.07142336405038,12.43753247303448,16.377666269921182,-0.0704480305589911,0.3,1028.4450801350506,-343.2461396193427,0.0,0.0,357.0206064068444,0.0,2.3505000000000007,0.01624033384536572,0.0,0.0,0.2267881280647283,155.13209322933335,-27.099496282080807,0.2965244082355053,8.254782204934745,0.0033558334795105783,68.33182673667949,1.235658319692047
2025-01-01 07:00:00,3.345028400649039,0.07699891072165929,0.0,3.3450284006490385,0.07699891072165929,0.0,0.11123421056790192,1.108287482814815,0.10917746282187715,2.0163292444444445,0.0,0.0,0.07699891072165929,0.0,1.0,0.03766027444122292,0.02824520583091718,0.0,0.0,0.02098451480263158,0.0,0.09024969576527034,0.0,0.006512248526331411,0.0,0.06500493985432283,0.048753704890742114,0.0,0.0,2016.3292444444444,18.33333333333337,0.9999999999999999,0.0,2.0163292444444445,0.0,1.0,2016.3292444444444,2016.3292444444444,1108.287482814815,0.31666666666666665,37.67164290151775,51.66666666666668,46.10666666666668,0.0,50.755228588330716,0.3362582316294587,891.4526592344305,1108.287482814815,37.67164290151775,49.44919618834981,50.755228588330716,48.79617998835936,12.43753247303448,17.123644349763115,-0.6865545037074855,-0.55,1927.6216399126447,-400.5151458459771,0.0,0.0,347.92655565864317,1.6751259372204572,2.0010000000000003,0.017164190732845246,0.0,0.0,0.23968932677813867,132.0652280586667,-36.11901434446591,0.2844085556538486,8.62759637643292,0.003375016497290167,56.296631458028806,1.232468562007302
2025-01-01 08:00:00,2.259935999086478,0.07909566667807419,0.0,2.2599359990864776,0.07909566667807419,0.0,0.13007067756528315,0.0,0.11353607707674991,2.0163292444444445,0.0,0.0,0.07909566667807419,0.0,1.0,0.03860178130225349,0.02895133597669011,0.0,0.0,0.015866340460526315,0.0,0.11420433710475683,0.0,0.00807518817265095,0.0,0.06685910760184546,0.050144330701384084,0.0,0.0,2016.3292444444444,18.33333333333337,0.9999999999999999,0.0,2.0163292444444445,0.0,1.0,2016.3292444444444,2016.3292444444444,0.0,0.0,37.22555448368265,51.66666666666668,46.10666666666668,0.0,51.359442601362936,0.07087427083449405,192.71291796560214,0.0,37.22555448368265,49.95462502635735,51.359442601362936,49.252216238854565,12.43753247303448,17.987728864193354,-0.022475810137191608,-1.4,1869.7067166982445,-469.26026251671243,0.0,0.0,344.55899967257056,92.15078591179743,1.6005000000000003,0.018304745904119023,0.0,0.0,0.25561660848987133,105.63238256266668,-21.921264902058216,0.2707953027125726,9.053006083957111,0.0033927389413821733,48.69726643719135,1.2293731693205168
2025-01-01 09:00:00,2.01007171449976,0.08570113927862355,0.0,2.0100717144997597,0.08570113927862356,0.0,0.24468996736706233,0.758301961925926,0.13333711261417902,0.8737426725925926,0.0,0.0,0.08570113927862355,0.0,1.0,0.03860178130225349,0.02895133597669011,0.0,0.0,0.012795435855263158,0.0,0.23189453151179917,0.0,0.01906892690934757,0.0,0.07566640440257795,0.05674980330193345,0.0,0.0,873.7426725925926,18.33333333333337,0.4333333333333333,0.0,0.8737426725925926,0.0,0.43333333333333335,873.7426725925926,2016.3292444444444,758.301961925926,0.21666666666666667,36.48363608294965,51.66666666666668,46.10666666666668,0.0,51.05848526007872,0.1863553528076822,499.31295390313426,758.301961925926,36.48363608294965,49.507840286814876,51.05848526007872,48.732517800182954,12.43753247303448,18.21359242082146,-0.003924331630850079,-0.85,912.0892415568358,-456.5870153429267,0.0,0.0,481.62979513972755,208.38298733063857,1.6500000000000001,0.018120128801525925,0.0,0.0,0.25303852311893726,108.89936346666668,13.30378916744222,0.2682835432758013,9.177549235389614,0.0034073747167771276,69.74762710920349,1.2290264820783905
