Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Outdoor (C),Net Sensible Heat Gain - Indoor (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3)
2025-01-01 00:00:00,1.4981858995406696,0.10457724485620203,0.0,1.4981858995406696,0.10457724485620203,0.0,0.01537059900499962,0.0,0.15086571475789212,1.3319495857777777,0.0,0.0,0.0,0.10457724485620203,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.03506475048252919,0.02629856286189688,0.0,0.0,0.003412116228070175,0.0,0.011958482776929442,0.0,0.011429388282956062,0.0,0.10437157599240687,0.07827868199430513,1331.9495857777777,19.500000000000057,0.43333333333333335,0.0,1.3319495857777777,0.0,0.43333333333333335,1331.9495857777777,3073.7298133333334,0.0,0.0,22.144580893935775,51.66666666666668,46.10666666666668,0.0,51.35626927114262,0.0,0.0,0.0,22.144580893935775,50.67089237694615,51.35626927114262,50.32820392984791,12.43753247303448,0.0,20.500000000000057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3106.336628884921,19.246040818233404,-0.04306693935289439,2.8,773.6850876370858,-767.7918111856584,0.0,0.0,224.9299176656455,0.0,1.0,0.0358175825040783,0.0,0.0,0.5001746001805149,65.99961422222222,-15.40260462067903,0.20660954640915644,8.957619320359502,0.0027963622251789594,3.222937816951206,1.225079294401572
2025-01-01 01:00:00,1.3792759091989475,0.10110013700784429,0.0,1.3792759091989473,0.10110013700784429,0.0,0.010916039046372896,0.0,0.13886794481924106,1.2294919253333334,0.0,0.0,0.0,0.10110013700784429,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.034188131720465954,0.025641098790349457,0.0,0.0,0.0031562075109649117,0.0,0.007759831535407983,0.0,0.004067762142115307,0.0,0.1006120509566598,0.07545903821749483,1229.4919253333333,19.500000000000057,0.4,0.0,1.2294919253333334,0.0,0.4,1229.4919253333333,3073.7298133333334,0.0,0.0,22.0422706555887,51.66666666666668,46.10666666666668,0.0,51.152670065427536,0.0,0.0,0.0,22.0422706555887,50.48467717882685,51.152670065427536,50.15068073552651,12.43753247303448,0.0,20.500000000000057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3103.622927880004,19.20459173560567,-0.046033035137831094,2.5,693.0247727480404,-728.2709484147996,0.0,0.0,208.74075452086998,0.0,1.0,0.03347946771221006,0.0,0.0,0.4675239981733668,65.99961422222222,-16.936958691363312,0.20724490395480746,8.940374871607,0.0027976978252549157,7.827951068233788,1.225311182835024
2025-01-01 02:00:00,1.4296281206591064,0.10044267293629687,0.0,1.4296281206591064,0.10044267293629687,0.0,0.010916039046372896,0.0,0.13799132605717784,1.2807207555555555,0.0,0.0,0.0,0.10044267293629687,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.03331151295840273,0.024983634718802036,0.0,0.0,0.0031562075109649117,0.0,0.007759831535407983,0.0,0.004067762142115307,0.0,0.1006120509566598,0.07545903821749483,1280.7207555555556,19.500000000000057,0.4166666666666667,0.0,1.2807207555555555,0.0,0.4166666666666667,1280.7207555555556,3073.7298133333334,0.0,0.0,21.929013095032694,51.66666666666668,46.10666666666668,0.0,50.9503747157935,0.0,0.0,0.0,21.929013095032694,50.299539266238995,50.9503747157935,49.97412154146175,12.43753247303448,0.0,20.500000000000057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3096.0000616434877,19.1797717241484,-0.04576421689043712,1.6500000000000001,748.7477536048389,-723.1454580603711,0.0,0.0,207.86413575880678,0.0,1.0,0.031494699590992034,0.0,0.0,0.4398077054456759,65.99961422222222,-16.69167964915248,0.2078489330892346,8.933238269502104,0.0028015204507512432,16.845886469794262,1.2254124269923288
2025-01-01 03:00:00,1.4798097263078618,0.09978520886474945,0.0,1.4798097263078618,0.09978520886474945,0.0,0.010745433234969386,0.0,0.1371147072951146,1.3319495857777777,0.0,0.0,0.0,0.09978520886474945,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.03243489419633949,0.024326170647254612,0.0,0.0,0.002985601699561403,0.0,0.007759831535407983,0.0,0.004067762142115307,0.0,0.1006120509566598,0.07545903821749483,1331.9495857777777,19.500000000000057,0.43333333333333335,0.0,1.3319495857777777,0.0,0.43333333333333335,1331.9495857777777,3073.7298133333334,0.0,0.0,21.820914318621806,51.66666666666668,46.10666666666668,0.0,50.74940963519744,0.0,0.0,0.0,21.820914318621806,50.11550561724819,50.74940963519744,49.798553608273565,12.43753247303448,0.0,20.500000000000057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3095.8272307718803,19.148737227014625,-0.07048126968321711,1.6500000000000001,774.4056793084533,-747.8523890537467,0.0,0.0,206.81691118534002,0.0,1.0,0.03267522442239591,0.0,0.0,0.4562931434420391,65.99961422222222,-16.508428600917863,0.2086144486361346,8.924370354035059,0.0028063381859383895,3.076967546521572,1.2255391846141985
2025-01-01 04:00:00,1.9987214097680208,0.10131524479320202,0.0,1.9987214097680208,0.10131524479320202,0.0,0.010745433234969386,0.0,0.13623808853305136,1.8442378879999999,0.007499999999999999,0.0,0.0,0.09912774479320202,0.0,0.002187500000000001,1.0,0.0,0.0,0.0,0.0,0.03155827543427626,0.023668706575707184,0.0,0.0,0.002985601699561403,0.0,0.007759831535407983,0.0,0.004067762142115307,0.0,0.1006120509566598,0.07545903821749483,1844.2378879999999,19.500000000000057,0.6,0.0,1.8442378879999999,0.0,0.6,1844.2378879999999,3073.7298133333334,0.0,0.0,21.68904126316603,51.66666666666668,46.10666666666668,0.0,50.549707769213036,0.0,0.0,0.0,21.68904126316603,49.932514911541965,50.549707769213036,49.62391848270643,12.43753247303448,0.0,20.500000000000057,0.0,0.0,0.007499999999999999,0.0,0.0,0.0,0.0,0.0,3083.2540305643843,19.152511429777327,-0.06189224994982888,0.55,1213.563233645114,-820.3356058133236,0.0,0.0,205.9402924232768,0.0,1.0,0.03357344695390603,0.0,0.0,0.4688363712134847,65.99961422222222,-16.279340964839054,0.20841589554043277,8.92159616906991,0.002805647264985357,17.73305345124002,1.2249483966449022
2025-01-01 05:00:00,2.6002242027088704,0.10816295110831274,0.0,2.6002242027088704,0.10816295110831275,0.0,0.016949803573677976,0.5833092014814816,0.1482273096537109,1.8442378879999999,0.007499999999999999,0.0,0.0,0.10597545110831276,0.0,0.002187500000000001,1.0,0.0,0.0,0.0,0.0,0.03155827543427626,0.023668706575707184,0.0,0.0,0.003326813322368421,0.0,0.013622990251309555,0.0,0.0069267081759605,0.0,0.1097423260434741,0.08230674453260556,1844.2378879999999,19.500000000000057,0.6,0.0,1.8442378879999999,0.0,0.6,1844.2378879999999,3073.7298133333334,583.3092014814815,0.23333333333333334,21.072173126635764,51.66666666666668,46.10666666666668,0.0,50.17561023237068,0.2504240795187769,653.9668420686592,583.3092014814815,21.072173126635764,49.11295686302711,50.17561023237068,48.58163017835533,12.43753247303448,0.0,20.500000000000057,0.0,0.0,0.007499999999999999,0.0,0.0,0.0,0.0,0.0,3076.3818102911773,19.217042307247233,-0.039970886325763226,-0.25000000000000006,1189.1178740126122,-861.736814173366,0.0,0.0,223.49476462656787,0.0,1.0,0.03360837782508153,0.0,0.0,0.4693241633340773,65.99961422222222,-16.87796444058966,0.20826741662128997,8.959866905049411,0.002816500504547135,23.100379919435586,1.2240554791954432
2025-01-01 06:00:00,2.2897942756904737,0.10511414483491548,0.0,2.2897942756904732,0.10511414483491546,0.0,0.013626257527519501,0.33331954370370376,0.14233941668147226,1.7930090577777777,0.007499999999999999,0.0,0.0,0.10292664483491547,0.0,0.002187500000000001,1.0,0.0,0.0,0.0,0.0,0.03331151295840273,0.024983634718802036,0.0,0.0,0.003753327850877193,0.0,0.009872929676642307,0.0,0.005103890234918263,0.0,0.10392401348815127,0.07794301011611343,1793.0090577777778,19.500000000000057,0.5833333333333334,0.0,1.7930090577777777,0.0,0.5833333333333334,1793.0090577777778,3073.7298133333334,333.31954370370374,0.13333333333333333,22.782258923273783,51.66666666666668,46.10666666666668,0.0,51.57153781877869,0.0,0.0,333.31954370370374,22.782258923273783,51.569673446599,51.5778270139733,51.56245206531456,12.43753247303448,0.0,20.500000000000057,0.0,0.0,0.007499999999999999,0.0,0.0,0.0,0.0,0.0,3083.247790879785,19.24183581164632,-0.043628764185068766,0.3,1154.2024535047067,-835.2633588902704,0.0,0.0,214.6906074870434,0.0,1.0,0.0335574887303404,0.0,0.0,0.4686135226141797,65.99961422222222,-18.233852869844117,0.20805043317864128,8.972896410557949,0.0028178582510376654,0.8191275053808814,1.2239508886190147
2025-01-01 07:00:00,2.3253369709643668,0.13359056071547298,0.0,2.3253369709643668,0.13359056071547298,0.0,0.06551311132344222,0.0,0.1956706507520357,2.049153208888889,0.014999999999999998,0.0,0.0,0.129215560715473,0.0,0.004375000000000002,1.0,0.0,0.0,0.0,0.0,0.03506475048252919,0.02629856286189688,0.0,0.0,0.0034974191337719296,0.0,0.06201569218967029,0.0,0.02338323646473831,0.0,0.1372226638047682,0.10291699785357612,2049.153208888889,20.000000000000057,0.6666666666666666,0.0,2.049153208888889,0.0,0.6666666666666666,2049.153208888889,3073.7298133333334,0.0,0.0,22.00235312625427,51.66666666666668,46.10666666666668,0.0,51.480558117328094,0.07413221521432876,201.52452535046294,0.0,22.00235312625427,50.96785126790819,51.49032729833628,50.70172866219006,12.43753247303448,0.0,21.111111111111143,0.0,0.0,0.014999999999999998,0.0,0.0,0.0,0.0,0.0,3077.61264582678,19.726075487596113,-0.037747882915101214,-0.55,1409.590269687704,-934.2007668733236,0.0,0.0,317.5777898313664,1.699681573081663,1.0,0.034952948010098774,0.0,0.0,0.4881004125303782,65.99961422222222,-22.939962159227758,0.20203989949265705,9.198444299015012,0.0028201877309096094,19.281471690875335,1.221925302321278
2025-01-01 08:00:00,2.3031027248202665,0.1407936264117586,0.0,2.3031027248202665,0.1407936264117586,0.0,0.07681925034168365,0.0,0.21335909581191614,1.9979243786666667,0.014999999999999998,0.0,0.0,0.13641862641175864,0.0,0.004375000000000002,1.0,0.0,0.0,0.0,0.0,0.03594136924459241,0.0269560269334443,0.0,0.0,0.0026443900767543858,0.0,0.07417486026492925,0.0,0.03146759392957125,0.0,0.14595013263775247,0.10946259947831433,1997.9243786666666,20.000000000000057,0.65,0.0,1.9979243786666667,0.0,0.65,1997.9243786666666,3073.7298133333334,0.0,0.0,21.137505709006266,51.66666666666668,46.10666666666668,0.0,51.11750404806533,0.0,0.0,0.0,21.137505709006266,49.71254392751488,51.11750404806533,49.01006386723967,12.43753247303448,0.0,21.111111111111143,0.0,0.0,0.014999999999999998,0.0,0.0,0.0,0.0,0.0,3067.472266290151,19.738983117072802,-0.0376772995709737,-1.4,1334.8092882101516,-1009.4998065155931,0.0,0.0,345.9614510911794,109.06618598131733,1.0,0.03612753328075849,0.0,0.0,0.50450290753582,65.99961422222222,0.4232649678988512,0.20272728069266974,9.220176864111084,0.002830725737500852,51.07022282305436,1.2224380471265626
2025-01-01 09:00:00,2.2089888036122725,0.1411628654777695,0.0,2.2089888036122725,0.1411628654777695,0.0,0.0787864865927201,0.0,0.21973559879733012,1.8954667182222222,0.014999999999999998,0.0,0.0,0.1367878654777695,0.0,0.004375000000000002,1.0,0.0,0.0,0.0,0.0,0.03594136924459241,0.0269560269334443,0.0,0.0,0.0021325726425438594,0.0,0.07665391395017623,0.0,0.03735177816030408,0.0,0.14644245139243364,0.1098318385443252,1895.4667182222222,20.000000000000057,0.6166666666666667,0.0,1.8954667182222222,0.0,0.6166666666666667,1895.4667182222222,3073.7298133333334,0.0,0.0,20.118969139805337,51.66666666666668,46.10666666666668,0.0,50.726627999377776,0.07526575834015131,201.52452535046294,0.0,20.118969139805337,48.27923044216221,50.726627999377776,47.05553166355443,12.43753247303448,0.0,21.111111111111143,0.0,0.0,0.014999999999999998,0.0,0.0,0.0,0.0,0.0,3074.8428273124,19.768984890477636,-0.04031157435209724,-0.85,1309.8832162151268,-969.5037802653335,0.0,0.0,354.2707280148021,280.39299467174686,1.0,0.03558957605364751,0.0,0.0,0.4969906042988883,65.99961422222222,29.64955024343584,0.20396380638101994,9.261951814062593,0.0028519165659426082,85.86116196076956,1.2229104378285784
