Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),Water Heating Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),Pool Pump Electric Power (kW),Pool Pump Reactive Power (kVAR),Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Attic (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Net Sensible Heat Gain - Attic (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W),Infiltration Flow Rate - Attic (m^3/s),Infiltration Heat Gain - Attic (W),Radiation Heat Gain - Attic (W)
2025-01-01 00:00:00,0.9479646470816648,0.14610113231766172,0.5853227375984105,0.9479646470816647,0.14610113231766172,0.5853227375984105,0.051677518904680024,0.25857740595476236,0.6377097222222224,0.03871440426507711,0.5466083333333334,0.0,0.14610113231766172,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03331151295840272,0.024983634718802033,0.0,0.0,0.006816077302631578,0.0,0.044861441602048455,0.0,0.028443927038111,0.0,0.16148999679847964,0.12111749759885969,0.035331969159768994,0.0,0.0,0.0,10509.762184047677,17.77777777777783,0.2666666666666667,2943.556465581953,16.01951115925926,0.6377097222222224,0.3333333333333333,12815.60892740741,38446.826782222226,879.2133333333333,0.0,84.37208778544978,51.66666666666668,46.10666666666668,0.0,50.139235017675084,0.07517280286396835,194.58695096162603,879.2133333333333,131.83138716476526,48.934624402515496,50.14060031502918,48.33095379758159,12.43753247303448,17.565929755516585,-0.06152079110825064,1.1518716491678507,2.657092682518796,2.8,9.236100170605994,6594.672840046066,-52.45433937253161,84.01101937318577,-4218.845951493987,0.0,0.0,645.3604245851132,0.0,5.784000000000001,0.21916185207144617,0.0,0.0,1.5983627782401508,381.7417686613333,-341.6038170927379,0.23439880886946887,8.238470512457674,0.0028547495774398747,-48.140377340433865,1.2321178216764115,0.0,0.0,161.3505756372917,0.2800343273858198,37.589917613861765,46.42110175932401
2025-01-01 01:00:00,0.9346813405359312,0.14031223946035976,0.57393875,0.9346813405359311,0.14031223946035976,0.5739387499999999,0.03243590778022543,0.23265022442237218,0.6695952083333335,0.0,0.57393875,0.0,0.14031223946035976,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032478725134442644,0.024359043850831975,0.0,0.0,0.006304871504934209,0.0,0.026131036275291227,0.0,0.01023526931545679,0.0,0.15460426081270376,0.11595319560952778,0.035331969159768994,0.0,0.0,0.0,11035.250293250061,17.77777777777783,0.2800000000000001,3090.734288861051,16.82048671722222,0.6695952083333335,0.35,13456.38937377778,38446.826782222226,0.0,0.0,89.78226080709892,51.66666666666668,46.10666666666668,0.0,51.533570282102254,0.05259103505645673,144.79435858493588,0.0,140.28478251109206,50.942468183717324,51.53384372999179,50.64664368663532,12.43753247303448,17.496610687631076,-0.06861080832712989,2.554493074045451,3.9386845714389875,2.5,9.236100170605994,7448.21004597183,-6393.094408192965,-367.17693760617294,-3851.9248074918723,0.0,0.0,614.9295501192727,0.0,6.0,0.1972671679379453,0.0,0.0,1.4386833092561757,395.9976853333333,-350.04498990563144,0.2350613605816508,8.201528442383973,0.00285061992586398,8.771288554396882,1.2324731674137175,0.0,0.0,152.2345240552731,0.23734351204429066,-412.4060442210911,45.2291066149182
2025-01-01 02:00:00,0.8906530900833722,0.13603366133578693,0.5466083333333334,0.8906530900833722,0.13603366133578693,0.5466083333333334,0.029209991725736257,0.2237333761354136,0.6377097222222224,0.0,0.5466083333333334,0.0,0.13603366133578693,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03164593731048258,0.02373445298286193,0.0,0.0,0.006304871504934209,0.0,0.022905120220802048,0.0,0.007023191861261976,0.0,0.14973227780390005,0.11229920835292502,0.035331969159768994,0.0,0.0,0.0,10509.762184047677,17.77777777777783,0.2666666666666667,2943.556465581953,16.01951115925926,0.6377097222222224,0.3333333333333333,12815.60892740741,38446.826782222226,0.0,0.0,87.28021711543177,51.66666666666668,46.10666666666668,0.0,50.61391448084627,0.0,0.0,0.0,136.37533924286214,50.00012307475903,50.61391448084627,49.69322737171542,12.43753247303448,17.494488045421388,-0.05927959776439386,1.7084364331030686,4.4051211264597505,1.6500000000000001,9.236100170605994,7095.256226777764,-8115.396443540496,-668.1903029434513,-3676.152980559804,0.0,0.0,603.1278245884412,0.0,6.0,0.17718468909905324,0.0,0.0,1.2922203807515547,395.9976853333333,-341.4808012985517,0.23567786726062934,8.209094347665244,0.002857865794199597,73.07002425085378,1.232476519485489,0.0,0.0,183.95917778166952,0.19635277140942128,-710.9501444225823,42.75984147913085
2025-01-01 03:00:00,0.9628073523865772,0.13438595403596812,0.6012691666666666,0.9628073523865772,0.13438595403596812,0.6012691666666666,0.028467343646204644,0.23285931429592788,0.7014806944444447,0.0,0.6012691666666666,0.0,0.13438595403596812,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030813149486522508,0.023109862114891876,0.0,0.0,0.005964067639802631,0.0,0.022503276006402013,0.0,0.006568750034945023,0.0,0.14836812256143503,0.11127609192107624,0.047109292213025324,0.0,0.0,0.0,11560.738402452445,17.77777777777783,0.2933333333333334,3237.9121121401486,17.621462275185188,0.7014806944444447,0.36666666666666664,14097.169820148149,38446.826782222226,0.0,0.0,85.20635976385532,51.66666666666668,46.10666666666668,0.0,49.735339196577364,0.0,0.0,0.0,133.13493713102395,49.19372409338738,49.735339196577364,48.9229165417924,12.43753247303448,17.458478311780528,-0.06852988681538577,1.5913921669798767,4.264378271550101,1.6500000000000001,9.236100170605994,7935.6148168799255,-5398.287416021518,-707.7225938957655,-3883.0316605587755,0.0,0.0,599.8292824831401,0.0,6.0,0.1879658935077681,0.0,0.0,1.3708484616361367,395.9976853333333,-341.9212074968834,0.23703529984578028,8.203642159378973,0.002867831714395917,-17.832773245576806,1.2326218543614629,0.0,0.0,184.35536235779597,0.2248214759380458,-748.7030700518167,40.980476156051104
2025-01-01 04:00:00,1.0090838567756424,0.13376136316799805,0.6012691666666666,1.0090838567756424,0.13376136316799805,0.6012691666666666,0.028467343646204644,0.27913581868499315,0.7014806944444447,0.0,0.6012691666666666,0.0,0.13376136316799805,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02998036166256244,0.022485271246921824,0.0,0.0,0.005964067639802631,0.0,0.022503276006402013,0.0,0.006568750034945023,0.0,0.14836812256143503,0.11127609192107624,0.09421858442605065,0.0,0.0,0.0,11560.738402452445,17.77777777777783,0.2933333333333334,3237.9121121401486,17.621462275185188,0.7014806944444447,0.36666666666666664,14097.169820148149,38446.826782222226,0.0,0.0,82.88648960138686,51.66666666666668,46.10666666666668,0.0,48.88120338636083,0.0,0.0,0.0,129.510140002167,48.408270011639075,48.88120338636083,48.171803324278216,12.43753247303448,17.535214741341676,-0.046094849995986384,0.6510237388134696,4.191338358405196,0.55,9.236100170605994,7525.382752755549,-12137.393529074934,-1020.2090744892787,-4292.0144829844385,0.0,0.0,598.99649465918,0.0,6.0,0.19284412229846348,0.0,0.0,1.4064257267901337,395.9976853333333,-342.3376613716384,0.23510082327099052,8.226733366484199,0.002859596307894982,67.96427845518815,1.2317241752646166,0.0,0.0,211.6703825466567,0.23087945568709775,-1060.7591978484727,40.55012335919407
2025-01-01 05:00:00,1.1663687332679977,0.13741535042460085,0.6946444042650771,1.1663687332679977,0.13741535042460085,0.6946444042650771,0.033345990949090396,0.3677710756522405,0.7652516666666668,0.03871440426507711,0.65593,0.0,0.13741535042460085,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02998036166256244,0.022485271246921824,0.0,0.0,0.006645675370065789,0.0,0.026700315579024612,0.0,0.007890762620594337,0.0,0.1532401055702387,0.11493007917767901,0.17665984579884497,0.0,0.0,0.0,12611.714620857212,17.77777777777783,0.32000000000000006,3532.2677586983436,19.223413391111112,0.7652516666666668,0.4,15378.73071288889,38446.826782222226,879.2133333333333,0.0,85.71274061722643,51.66666666666668,46.10666666666668,0.0,49.99015225986467,0.16638180655665186,435.0080873745988,879.2133333333333,133.9261572144163,49.34944446845201,49.99015225986467,49.02909057274569,12.43753247303448,17.45016078307985,-0.07201248889282598,-0.38023514842165873,3.474151573547287,-0.25000000000000006,9.236100170605994,8431.498745250063,-6805.896534401674,-978.0747291294206,-4408.636114278683,0.0,0.0,574.4843047512358,0.0,5.465999999999999,0.1892862871004233,0.0,0.0,1.380478184834674,360.7538913386667,-346.0640660797022,0.23836698805998305,8.212634556584625,0.0028853192828883034,66.825885302349,1.231447396249025,0.0,0.0,221.02833882008773,0.21068882779468973,-1017.955550114628,39.88082098520747
2025-01-01 06:00:00,1.3329640566574692,0.14353651516934463,0.6946444042650771,1.332964056657469,0.14353651516934463,0.6946444042650771,0.05825284177947706,0.5094595482113252,0.7652516666666668,0.03871440426507711,0.65593,0.0,0.14353651516934463,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03164593731048258,0.02373445298286193,0.0,0.0,0.007497685032894736,0.0,0.050755156746582326,0.0,0.01186712860086766,0.0,0.1597360829153103,0.11980206218648269,0.3062103993846646,0.0,0.0,0.0,12611.714620857212,17.77777777777783,0.32000000000000006,3532.2677586983436,19.223413391111112,0.7652516666666668,0.4,15378.73071288889,38446.826782222226,879.2133333333333,0.0,85.90052615122774,51.66666666666668,46.10666666666668,0.0,51.15187796414521,0.365650337393966,986.1641674270417,879.2133333333333,134.21957211129333,49.48095842640487,51.15187796414521,48.6454986575347,12.43753247303448,17.520326845152095,-0.0647246309738172,0.3582066252477857,3.3239352602717736,0.3,9.236100170605994,8507.32794180397,-8594.636141362414,-827.982281570742,-4322.210888541072,0.0,0.0,578.0085494153992,0.0,4.965,0.19098989501375613,0.0,0.0,1.3929027169859123,327.68808461333333,-360.18433992757133,0.23658973922387408,8.23520362615096,0.002876320598148169,-77.46864163309024,1.2311571516338384,0.0,0.0,200.7899358520338,0.21910826772446254,-869.3318392816558,41.34955771091371
2025-01-01 07:00:00,1.5565882462789238,0.15457838275298016,0.6399835709317439,1.5565882462789238,0.15457838275298014,0.6399835709317437,0.10052688247609462,0.7545806693583844,0.7014806944444447,0.03871440426507711,0.6012691666666666,0.0,0.15457838275298016,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03331151295840272,0.024983634718802033,0.010123580969972195,0.0,0.006986479235197368,0.0,0.09354040324089727,0.0,0.02015036370782664,0.0,0.1727929973789042,0.12959474803417811,0.5182022143432786,0.0,0.0,0.0,11560.738402452445,17.77777777777783,0.2933333333333334,3237.9121121401486,17.621462275185188,0.7014806944444447,0.36666666666666664,14097.169820148149,38446.826782222226,879.2133333333333,0.0,86.44985478159307,51.66666666666668,46.10666666666668,0.0,51.29049031570074,0.2988025753139192,810.0150592492529,879.2133333333333,135.07789809623918,49.66851747491725,51.29049031570074,48.857531054525516,12.43753247303448,17.51001716819564,-0.057932619730114016,-0.4857835189770584,3.1384767201864823,-0.55,9.236100170605994,7114.3573366954615,-10290.412552775577,-1090.3889554736988,-4673.951863358467,0.0,0.0,585.277093796226,4.900452190135311,4.002000000000001,0.19615136605686787,0.0,0.0,1.4305456877780403,264.1304561173334,-357.70629619474363,0.23596319187482828,8.219406034915771,0.0028669031665539647,-13.453203055695935,1.2312075596590075,0.0,0.0,219.90702619780285,0.23091285267463407,-1132.294285366501,41.905329892802364
2025-01-01 08:00:00,2.1685981965212284,0.15856464189702474,0.7570481184514259,2.1685981965212284,0.15856464189702474,0.7570481184514258,0.11110143636821561,1.2284741212641235,0.829022638888889,0.04645728511809253,0.7105908333333334,0.0,0.15856464189702474,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03414430078236278,0.025608225586772077,0.0033745269899907314,0.0,0.005282459909539473,0.0,0.10581897645867613,0.0,0.024384935271234594,0.0,0.1772752217470036,0.13295641631025268,0.9892951364735318,0.0,0.0,0.0,13662.69083926198,17.77777777777783,0.34666666666666673,3826.623405256539,20.825364507037037,0.829022638888889,0.43333333333333335,16660.29160562963,38446.826782222226,1055.056,0.0,87.17931595178258,51.66666666666668,46.10666666666668,0.0,51.66420999123284,0.34821991554652854,950.017662082457,1055.056,136.21768117466027,49.906742640325746,51.66420999123284,49.02800896487221,12.43753247303448,17.482728927062613,-0.07802187125487782,-1.3400095635397813,2.6024093588881416,-1.4,9.236100170605994,8786.602984322593,-10233.724681963287,-1255.957134596224,-5091.025723675315,0.0,0.0,513.6610576485889,275.1944938256796,2.6820000000000004,0.20389845167103365,0.0,0.0,1.487045727216864,177.010965344,-298.72318891266065,0.2370882998984358,8.218547131903033,0.002874135132116711,95.56615654154923,1.231896544512106,0.0,0.0,233.0769134029102,0.24527827020952028,-1298.5031346022809,42.54600000605683
2025-01-01 09:00:00,2.798415431099869,0.15383881837848518,0.9406181542650772,2.798415431099869,0.15383881837848518,0.9406181542650771,0.09255415208926375,1.6536402373439383,1.0522210416666669,0.03871440426507711,0.9019037500000001,0.0,0.15383881837848518,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03414430078236278,0.025608225586772077,0.0,0.0,0.004260048314144736,0.0,0.08829410377511901,0.0,0.023465723395275306,0.0,0.17097412372228415,0.1282305927917131,1.425056089444016,0.0,0.0,0.0,17341.10760367867,19.444444444444457,0.4400000000000001,4856.868168210222,26.432193412777778,1.0522210416666669,0.55,21145.754730222223,38446.826782222226,879.2133333333333,0.0,84.56625631587663,51.66666666666668,46.10666666666668,0.0,51.79076410072976,0.19799574180275423,543.4476034083528,879.2133333333333,132.1347754935572,50.465897976250666,51.79076410072976,49.80346491401113,12.43753247303448,19.01207699587686,-0.13762317051725734,-0.9265186645146588,2.648648943315265,-0.85,9.236100170605994,12049.276115085364,-6894.670785254365,-1055.791931474147,-5502.818585894473,0.0,0.0,441.0373405446261,829.6124405059405,1.9980000000000002,0.20976452972880097,0.0,0.0,1.529827446449324,131.867229216,-230.05024324345993,0.21752157748521644,8.968654674417577,0.002900878731350322,259.63796044436094,1.226044593825535,0.0,0.0,216.16318362673584,0.23624609527066848,-1100.9963862899426,45.20445481579571
